ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,3,2020-12-27,2020-12-27,246,1,6047.665443303161,0,0,42,246,1640587.2232708158,236,4,2,240,5,24,217,3,5,238,3,20,223,1,42,203,3,19,224,4,12,230,3,5,238,5,5,236,3,2,241,6,10,230,5,39,202,4,5,237,3,40,203,244,0,0,2,222,1,8,15,241,0,2,3,226,1,10,9,204,1,11,30,227,0,8,11,234,0,6,6,241,0,4,1,241,0,2,3,244,1,0,1,236,0,5,5,207,0,16,23,241,0,4,1,206,0,21,19,0,0,22,224,224,0,4,18,0,1,100,145,146,0,15,85,231,2,13,0,231,2,13,0,244,1,1,0,16,5,17,208,246,0,0,0,0,0,0,109,78,33,26,0,4,124,71,47,0,11,160,46,29,0,2,136,57,51,0,7,105,77,57,0,6,30,48,162,229,3,5,9,229,4,7,6,229,2,8,7,229,1,8,8,229,4,3,10,229,3,4,10,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,246,0,0,0,0,3,83,160,0,3,152,91,0,4,33,209,0,1,122,123,0,5,26,215,0,4,50,192,0,0,126,120,120,0,68,38,9,11,0,0,3,16,105,122,0,1,245,0,0,0,36,210,0,0,228,9,2,0,0,7,0,0,39,60,96,51,0,1,89,116,35,5,246,246,163,0,81,2,94,0,152,0,213,1,30,2,124,1,67,54,220,1,21,4,196,0,49,1,0,0,2,9,37,62,136,0,0,2,12,31,61,140,0,1,127,67,36,15,0,0,42,53,71,80,0,0,69,80,62,35,97,5,112,32,97,16,59,74,97,10,77,62,0,0,162,84,162,0,39,45,207,3,5,1,10,3,1,4,12,45,0,9,13,10,21,5,8,16,7,8,8,9,17,2,16,52,0,0,117,128,0,1,0,0,0,0,246,0,0,0,0,8,2,185,30,21,8,0,29,81,97,22,9,2.782178217821782,1.6589391815014773,2,1.1697953037312037,10.336244541484715,5.96668718889407,3.569620253164557,1.432227827580705
CL,CHL,Chile,4,2020-12-27,2020-12-27,234,0,0,0,0,39,234,1740027.2434681705,228,2,2,230,2,12,220,2,2,230,3,15,216,1,37,196,2,26,206,2,18,214,2,7,225,2,3,229,2,0,232,0,14,220,2,41,191,2,0,232,2,37,195,232,0,2,0,222,0,5,7,232,1,0,1,219,2,5,8,197,1,15,21,208,2,14,10,216,0,10,8,227,2,3,2,231,0,1,2,234,0,0,0,220,0,7,7,193,2,13,26,234,0,0,0,197,2,17,18,0,0,21,213,213,0,5,16,0,2,84,148,150,1,22,61,212,1,21,0,212,3,19,0,231,0,3,0,25,0,16,193,234,0,0,0,0,0,0,105,76,34,19,0,3,120,73,38,0,5,155,56,18,0,6,127,66,35,0,7,113,73,41,0,10,38,43,143,218,2,6,8,218,2,4,10,218,3,6,7,218,2,5,9,218,3,1,12,218,3,5,8,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,0,3,74,157,0,1,133,100,0,4,28,202,0,2,109,123,0,2,14,218,0,2,36,196,0,0,124,110,110,0,88,26,5,5,0,0,0,12,83,139,0,1,233,0,0,1,41,192,0,0,220,3,1,0,1,9,0,2,34,72,90,36,0,0,88,119,25,2,234,234,160,1,71,2,101,2,130,1,206,0,27,1,125,0,71,38,220,0,10,4,198,1,35,0,0,0,0,2,28,51,153,0,0,3,4,23,65,139,0,0,117,81,21,15,0,1,35,61,66,71,0,1,55,82,60,36,97,4,106,27,97,18,55,64,97,11,76,50,0,0,138,96,138,0,50,46,184,1,8,2,7,5,1,2,24,46,0,6,14,14,20,3,10,17,3,9,5,11,9,5,7,55,0,3,95,135,0,1,0,0,0,0,0,234,0,0,0,3,6,182,19,24,3,2,16,66,102,39,6,2.6808510638297873,1.705227673491055,1.8499999999999999,1.0894228312566052,12.192660550458715,5.939754474002436,3.4482142857142857,1.4621675747519467
CL,CHL,Chile,5,2020-12-27,2020-12-27,176,0,0,0,0,32,176,1162474.9092696107,172,1,0,175,1,9,166,1,1,174,2,10,164,2,15,159,1,14,161,2,4,170,2,1,173,2,2,172,2,1,173,1,7,168,2,18,156,2,0,174,2,17,157,176,0,0,0,167,0,3,6,175,0,1,0,166,0,2,8,161,0,8,7,162,0,4,10,172,0,3,1,175,0,1,0,174,0,2,0,175,0,1,0,169,0,5,2,158,0,10,8,176,0,0,0,159,0,10,7,0,0,16,160,160,0,1,15,0,6,64,106,112,1,23,40,153,0,23,0,153,6,16,1,170,1,5,0,30,3,14,129,176,0,0,0,0,0,0,80,46,35,15,0,14,69,57,36,0,12,105,38,21,0,11,98,38,29,0,15,83,41,37,0,19,21,28,108,162,7,4,3,162,8,3,3,162,9,3,2,162,8,2,4,162,10,1,3,162,8,2,4,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,176,0,0,0,0,1,38,137,0,2,93,81,0,2,21,153,0,2,73,101,0,3,8,165,0,2,24,150,0,0,96,80,80,0,75,13,4,4,0,1,5,9,49,112,0,2,174,0,0,2,36,138,0,0,169,4,0,0,0,3,0,0,33,47,62,34,0,2,67,87,14,6,176,176,138,0,37,1,83,0,92,1,155,0,21,0,103,0,44,29,168,0,7,1,152,0,24,0,0,0,1,0,21,33,121,0,0,0,2,20,33,121,0,2,86,60,16,12,0,1,27,41,46,61,0,0,38,57,39,42,81,8,65,22,81,22,32,41,81,12,53,30,0,0,104,72,104,0,33,39,143,2,2,1,2,4,3,2,17,39,0,2,11,8,18,4,5,12,12,6,7,8,8,3,8,25,0,1,82,92,0,1,0,0,0,0,0,0,176,0,0,3,4,142,16,11,3,3,17,38,74,23,18,2.4375,1.749239956533098,2.25,1.6025547785276542,12.951219512195124,6.152265160233711,3.107142857142857,1.5439110236444034
CL,CHL,Chile,6,2020-12-27,2020-12-26,100,0,0,0,0,10,100,901229.1038684675,90,2,0,98,1,7,92,1,3,96,2,7,91,2,13,85,2,12,86,2,4,94,0,5,95,2,4,94,1,2,97,2,4,94,2,16,82,2,1,97,2,17,81,100,0,0,0,93,0,2,5,97,1,1,1,93,0,5,2,87,2,4,7,88,2,4,6,96,1,3,0,95,0,3,2,96,0,3,1,98,0,0,2,96,1,1,2,84,2,3,11,99,0,1,0,83,3,7,7,0,0,6,94,94,0,1,5,0,2,32,66,68,1,10,21,90,0,10,0,90,2,8,0,98,0,2,0,13,1,2,84,100,0,0,0,0,0,0,49,28,10,13,0,10,50,25,15,0,8,65,17,10,0,5,59,17,19,0,6,48,20,26,0,9,10,8,73,98,1,1,0,98,0,2,0,98,1,1,0,98,1,0,1,98,1,1,0,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,17,79,0,0,55,45,0,3,10,87,0,2,41,57,0,4,3,93,0,4,19,77,0,0,47,53,53,0,34,9,3,1,0,1,0,3,39,57,0,0,100,0,0,3,15,82,0,0,86,5,1,0,0,8,0,0,24,36,32,8,0,1,40,41,15,3,100,100,83,0,17,0,45,0,54,1,90,0,10,0,59,0,22,19,97,1,2,0,81,0,19,0,0,1,0,2,8,21,68,0,0,0,2,13,24,61,0,0,50,27,11,12,0,0,11,25,28,36,0,0,16,27,27,30,57,4,34,5,57,9,22,12,57,8,28,7,0,1,23,76,24,0,27,49,73,0,4,0,1,6,1,0,15,50,0,2,3,2,3,3,1,5,3,0,4,1,4,5,2,12,0,1,39,59,1,0,0,0,0,0,0,0,0,100,0,8,4,65,8,15,8,1,20,15,30,19,7,3,1.9847906537954925,1.6666666666666667,0.8164965809277259,12.255555555555556,5.372759237367854,2.839080459770115,1.4213780016883288
CL,CHL,Chile,7,2020-12-27,2020-12-21,100,0,0,0,0,4,99,1186780.0544503336,91,0,1,99,0,8,92,0,3,97,0,7,93,0,13,87,0,13,87,0,4,96,0,1,99,0,1,99,0,2,98,0,7,93,0,10,90,0,2,98,0,7,93,99,0,0,1,92,1,4,3,97,0,2,1,93,0,3,4,87,0,5,8,87,0,5,8,96,0,1,3,99,0,1,0,99,0,1,0,98,0,1,1,93,0,3,4,90,0,3,7,98,0,1,1,93,0,2,5,0,1,4,95,96,0,1,3,0,5,19,76,81,0,7,12,93,0,6,1,93,0,7,0,100,0,0,0,12,5,6,77,100,0,0,0,0,0,0,52,29,13,6,4,23,40,15,18,4,25,46,14,11,4,28,45,8,15,4,24,50,10,12,4,28,7,8,53,94,4,2,0,94,3,3,0,94,5,1,0,94,5,0,1,94,4,2,0,94,5,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,11,82,0,2,53,45,0,8,17,75,0,4,34,62,0,6,0,94,0,6,15,79,0,1,42,57,58,0,34,8,0,0,0,1,1,5,44,49,0,1,99,0,0,2,18,80,0,0,85,4,1,1,0,9,0,0,30,32,28,10,0,2,48,38,8,4,100,100,89,2,8,1,47,0,52,1,83,1,16,0,66,2,26,6,100,0,0,0,85,0,15,0,0,2,0,1,6,27,64,0,0,0,0,10,23,67,0,2,36,38,15,9,0,1,9,19,33,38,0,0,11,24,28,37,65,5,27,3,65,11,13,11,65,9,20,6,0,2,19,79,21,0,17,62,83,0,2,3,3,1,1,0,7,64,0,3,3,5,4,0,2,0,1,2,1,4,0,1,2,8,0,2,59,39,0,0,0,0,0,0,0,0,0,0,100,6,6,71,8,9,6,5,16,20,32,11,10,2.7,1.7198531149031608,1,0,13.266666666666667,4.8778333742519635,2.4352941176470586,1.2951103908044859
CL,CHL,Chile,-99,2020-12-28,2020-12-27,100,0,0,0,0,19,85,1011595.463252922,0,2,0,98,1,3,96,1,0,99,3,8,89,2,13,85,1,10,89,1,6,93,1,4,95,0,2,98,2,1,97,0,12,88,1,17,82,1,4,95,3,8,89,100,0,0,0,97,0,3,0,100,0,0,0,92,0,2,6,87,0,3,10,90,0,5,5,94,0,5,1,96,0,1,3,98,0,0,2,99,0,1,0,88,1,5,6,83,2,4,11,96,1,2,1,92,1,3,4,14,1,9,76,93,0,1,6,18,2,33,47,67,2,9,22,91,0,9,0,91,1,8,0,99,0,1,0,31,2,9,58,100,0,0,0,0,24,0,30,26,13,7,28,6,37,17,12,28,7,37,21,7,28,5,39,16,12,28,8,31,13,20,28,9,9,9,45,93,0,3,4,93,1,3,3,93,0,4,3,93,0,3,4,93,0,1,6,93,0,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,0,22,45,33,0,43,24,33,0,12,55,33,0,33,34,33,0,5,62,33,1,16,50,42,0,35,23,65,0,28,6,1,0,44,1,0,4,23,28,44,0,56,0,44,3,9,44,44,0,50,2,1,0,0,3,44,0,9,22,15,10,46,2,18,21,8,5,100,100,80,0,20,0,61,0,38,1,90,0,9,1,70,0,17,13,96,0,3,1,86,0,13,1,55,2,0,0,4,8,31,55,0,1,1,7,4,32,57,1,15,18,4,5,57,0,4,14,13,12,57,0,10,19,7,7,74,2,17,7,74,6,10,10,74,2,13,11,63,0,15,22,78,0,10,12,96,0,1,0,2,0,0,0,1,82,0,0,0,2,0,2,0,0,1,1,1,0,0,0,4,7,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.3461538461538463,1.3839742105200572,3,1.4142135623730951,0,0,0,0
CL,CHL,Chile,1,2020-12-28,2020-12-27,100,1,12433.691896766799,0,0,16,99,1215503.9851737313,97,0,2,98,0,17,83,0,5,95,0,17,83,0,33,67,0,13,87,0,14,86,0,4,96,0,6,94,0,0,100,0,12,88,0,28,72,0,2,98,0,28,72,98,0,0,2,83,0,4,13,95,0,2,3,83,0,6,11,67,0,11,22,87,0,4,9,86,0,5,9,96,0,1,3,94,0,2,4,100,0,0,0,88,0,3,9,72,0,6,22,98,0,1,1,72,0,7,21,0,1,10,89,90,0,4,6,0,1,34,65,66,0,6,28,94,0,6,0,94,0,5,1,100,0,0,0,7,0,15,78,100,0,0,0,0,0,0,37,41,15,7,0,1,50,38,11,0,1,69,21,9,0,1,58,25,16,0,0,37,33,30,0,1,11,17,71,85,0,7,8,85,1,4,10,85,1,5,9,85,0,9,6,85,1,1,13,85,2,1,12,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,19,80,0,1,52,47,0,1,17,82,0,2,58,40,0,0,11,89,0,2,23,75,0,0,61,39,39,0,50,9,0,2,0,0,0,12,38,50,0,0,100,0,0,1,9,90,0,0,88,8,0,0,0,4,0,0,16,33,40,11,0,0,30,55,13,2,100,100,81,0,19,0,48,0,51,1,83,0,16,1,42,0,26,32,89,0,10,1,77,0,20,3,0,0,2,6,20,33,39,0,0,6,14,24,28,28,0,0,53,37,7,3,0,1,17,24,28,30,0,0,27,39,19,15,34,0,55,11,34,3,12,51,34,2,29,35,0,0,38,62,38,0,29,33,71,1,8,0,3,10,0,0,7,33,1,5,10,2,3,0,1,0,1,0,3,1,1,4,1,34,0,2,39,58,0,1,0,0,100,0,0,0,0,0,0,3,2,70,15,10,3,0,4,25,38,19,11,2.76056338028169,1.8163132889957876,1.6,0.5163977794943222,10.835443037974683,5.776678088408453,3.606382978723404,1.6989439167892897
CL,CHL,Chile,2,2020-12-28,2020-12-27,100,0,0,0,0,31,100,793057.0526686023,95,1,1,98,1,8,91,1,3,96,1,6,93,0,21,79,1,6,93,1,8,91,2,2,96,1,2,97,1,1,98,1,9,90,0,28,72,1,2,97,1,16,83,99,0,1,0,92,1,1,6,97,0,2,1,94,1,2,3,79,1,2,18,94,0,2,4,92,0,6,2,98,0,1,1,98,0,2,0,99,1,0,0,91,0,4,5,72,1,4,23,98,0,1,1,84,0,5,11,0,0,13,87,87,0,5,8,0,0,46,54,54,0,12,34,88,1,10,1,88,4,8,0,96,0,4,0,12,0,15,73,100,0,0,0,0,0,0,44,31,11,14,0,1,47,32,20,0,1,57,25,17,0,0,53,23,24,0,0,37,34,29,0,1,11,26,62,85,1,7,7,85,2,4,9,85,2,6,7,85,1,4,10,85,2,2,11,85,2,4,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,24,76,0,0,57,43,0,0,14,86,0,0,48,52,0,0,3,97,0,0,15,85,0,0,54,46,46,0,41,7,6,0,0,0,0,4,39,57,0,0,100,0,0,3,22,75,0,0,91,5,0,0,0,4,0,0,16,28,39,17,0,0,31,55,12,2,100,100,76,0,24,0,43,0,55,2,86,0,14,0,52,0,18,30,97,0,3,0,85,0,15,0,0,0,3,4,15,27,51,0,0,1,10,16,29,44,0,1,43,46,5,5,0,0,17,23,29,31,0,0,33,34,21,12,33,2,52,13,33,7,19,41,33,4,40,23,0,0,58,42,58,0,25,17,75,0,4,1,7,1,2,4,6,17,0,2,0,6,8,2,0,20,2,4,3,6,5,0,0,25,0,1,39,57,0,3,0,0,0,100,0,0,0,0,0,2,3,78,10,7,2,2,22,36,22,10,6,2.0847457627118646,1.6844945583193784,2.3846153846153846,1.4455945454184551,9.577777777777778,6.195282325780629,3.21505376344086,1.6006076452505766
CL,CHL,Chile,3,2020-12-28,2020-12-27,100,0,0,0,0,11,100,683914.3353320876,92,1,1,98,2,8,90,1,1,98,0,8,92,0,17,83,0,10,90,1,3,96,1,0,99,1,1,98,0,2,98,2,3,95,1,14,85,1,1,98,1,20,79,99,0,0,1,92,0,5,3,99,0,1,0,92,1,3,4,83,1,5,11,90,0,5,5,97,0,1,2,100,0,0,0,99,0,0,1,98,1,0,1,97,0,2,1,86,0,7,7,99,0,1,0,80,0,10,10,0,0,6,94,94,0,1,5,0,0,45,55,55,0,5,40,95,1,4,0,95,1,4,0,99,1,0,0,5,2,7,86,100,0,0,0,0,0,0,43,27,18,12,0,2,42,29,27,0,6,63,16,15,0,1,53,22,24,0,4,39,31,26,0,3,10,19,68,93,1,1,5,93,1,4,2,93,0,4,3,93,1,2,4,93,1,1,5,93,1,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,36,63,0,1,60,39,0,2,14,84,0,1,50,49,0,3,13,84,0,1,18,81,0,0,50,50,50,0,31,13,4,2,0,0,0,5,49,46,0,0,100,0,0,0,15,85,0,0,91,4,1,0,0,4,0,0,17,22,40,21,0,0,29,52,19,0,100,100,64,0,35,1,40,0,60,0,86,0,14,0,50,0,27,23,87,0,12,1,82,0,17,1,0,0,1,3,11,21,64,0,0,0,6,11,25,58,0,0,53,29,14,4,0,0,19,22,26,33,0,0,26,32,28,14,42,2,43,13,42,5,23,30,42,5,27,26,0,0,65,35,65,0,16,19,84,2,2,0,7,2,0,1,2,19,0,2,6,3,8,2,4,8,3,3,4,4,9,2,5,18,0,0,49,50,0,1,0,0,0,0,100,0,0,0,0,6,1,77,11,5,6,0,16,26,38,11,3,2.775,1.5104337974271684,1.8333333333333333,1.3291601358251257,10.178947368421053,6.37311331676005,3.483870967741935,1.372184098640197
CL,CHL,Chile,4,2020-12-28,2020-12-27,100,0,0,0,0,16,100,748196.1311623842,95,0,1,99,0,4,96,0,1,99,0,7,93,0,15,85,0,14,86,0,8,92,0,3,97,0,2,98,0,0,100,0,4,96,0,21,79,0,0,100,0,17,83,99,0,1,0,96,0,3,1,99,1,0,0,93,2,2,3,85,1,7,7,86,2,9,3,92,0,6,2,97,2,1,0,98,0,1,1,100,0,0,0,96,0,3,1,79,2,9,10,100,0,0,0,83,2,7,8,0,0,10,90,90,0,3,7,0,0,33,67,67,0,10,23,90,0,10,0,90,2,8,0,98,0,2,0,10,0,4,86,100,0,0,0,0,0,0,44,26,21,9,0,1,49,35,15,0,3,60,29,8,0,2,49,32,17,0,2,42,33,23,0,2,17,14,67,96,0,2,2,96,0,1,3,96,0,3,1,96,0,2,2,96,0,0,4,96,0,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,34,66,0,0,57,43,0,1,9,90,0,1,50,49,0,0,6,94,0,0,18,82,0,0,62,38,38,0,45,9,5,3,0,0,0,3,36,61,0,0,100,0,0,0,21,79,0,0,96,1,1,0,0,2,0,1,13,29,42,15,0,0,35,53,10,2,100,100,66,0,34,0,43,0,57,0,91,0,9,0,50,0,30,20,94,0,5,1,82,0,18,0,0,0,0,1,9,22,68,0,0,2,2,14,26,56,0,0,47,37,9,7,0,1,17,23,28,31,0,0,27,33,22,18,40,0,49,11,40,8,21,31,40,4,30,26,0,0,64,36,64,0,22,14,78,0,4,0,3,3,1,1,10,14,0,3,9,7,9,1,5,7,2,4,2,4,3,2,4,24,0,2,44,53,0,1,0,0,0,0,0,100,0,0,0,2,1,80,7,10,2,0,7,28,40,20,3,2.8421052631578947,1.7009745344944402,1.6666666666666667,1,12.329787234042554,6.000695833974447,3.65979381443299,1.4782210447171538
CL,CHL,Chile,5,2020-12-28,2020-12-27,100,0,0,0,0,13,100,701145.7478303831,97,0,0,100,1,4,95,0,0,100,1,4,95,1,8,91,0,8,92,1,1,98,1,0,99,1,1,98,1,0,99,0,5,95,1,11,88,1,0,99,1,8,91,100,0,0,0,96,0,2,2,100,0,0,0,96,0,0,4,92,0,2,6,92,0,1,7,99,0,0,1,100,0,0,0,99,0,1,0,100,0,0,0,95,0,4,1,89,0,8,3,100,0,0,0,92,0,6,2,0,0,6,94,94,0,0,6,0,4,35,61,65,0,9,26,91,0,9,0,91,3,5,1,97,0,3,0,13,2,8,77,100,0,0,0,0,0,0,46,25,21,8,0,11,42,26,21,0,10,59,17,14,0,7,55,22,16,0,11,42,26,21,0,12,12,19,57,92,3,3,2,92,5,1,2,92,5,1,2,92,4,2,2,92,6,0,2,92,5,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,23,76,0,1,57,42,0,1,13,86,0,1,38,61,0,1,7,92,0,1,14,85,0,0,53,47,47,0,39,7,3,4,0,0,2,5,28,65,0,1,99,0,0,1,17,82,0,0,95,3,0,0,0,2,0,0,20,22,37,21,0,0,41,46,9,4,100,100,77,0,23,0,43,0,57,0,87,0,13,0,62,0,25,13,93,0,6,1,86,0,14,0,0,0,0,0,9,19,72,0,0,0,0,11,17,72,0,1,43,36,12,8,0,1,13,23,31,32,0,0,20,34,23,23,46,4,36,14,46,9,18,27,46,5,30,19,0,0,59,41,59,0,21,20,79,0,2,1,2,2,3,0,11,20,0,1,6,5,12,3,2,7,7,4,4,6,4,1,2,16,0,0,47,52,0,1,0,0,0,0,0,0,100,0,0,2,2,79,11,6,2,1,11,25,36,14,11,2.111111111111111,1.281025230440697,2.75,1.5,13.23913043478261,6.029906356164952,3.2421052631578946,1.6224212892666388
