ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,4,2020-12-30,2020-12-27,100,0,0,0,0,41,100,515629.3400445537,99,0,1,99,1,6,93,1,2,97,0,14,86,1,19,80,0,15,85,1,13,86,1,5,94,1,5,94,1,3,96,0,7,93,1,25,74,1,4,95,1,19,80,99,0,0,1,94,0,3,3,98,0,0,2,86,1,10,3,81,1,5,13,85,1,7,7,87,1,5,7,95,0,3,2,95,0,3,2,97,1,2,0,93,1,3,3,75,1,10,14,96,1,2,1,81,1,8,10,0,0,16,84,84,0,5,11,0,2,13,85,87,1,2,10,98,0,2,0,98,0,2,100,0,0,0,5,1,10,84,100,0,0,0,0,0,2,49,29,15,5,0,6,56,27,11,0,10,59,26,5,0,7,55,27,11,0,4,61,25,10,0,5,22,21,52,90,4,3,3,90,5,2,3,90,3,3,4,90,6,1,3,90,5,2,3,90,6,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,39,61,0,1,64,35,0,1,40,59,0,1,50,49,0,1,7,92,0,0,25,75,0,0,49,51,51,0,36,8,2,3,0,0,0,3,35,62,0,0,100,0,0,4,16,80,0,0,91,4,2,2,0,1,0,0,16,30,33,21,0,0,45,44,9,2,0,0,25,72,3,0,0,33,61,6,61,0,37,2,36,0,62,2,60,0,38,2,50,0,36,14,93,0,6,1,75,1,23,1,0,0,1,3,12,17,67,0,0,0,7,12,11,70,0,0,53,33,5,9,0,0,9,22,31,38,0,0,25,35,16,24,40,2,48,10,40,17,18,25,40,12,26,22,0,0,51,49,51,0,24,25,76,1,4,0,4,2,1,1,11,25,0,6,2,1,6,1,5,4,7,0,7,5,5,3,2,21,0,1,45,54,0,0,0,0,0,0,0,100,0,0,0,1,2,52,21,24,1,1,7,28,45,14,4,3.2549019607843137,2.2256966303151198,2.7857142857142856,2.1547290184283368,11.957894736842105,5.8617327143374345,3.177083333333333,1.3610738149801287
CR,CRI,Costa Rica,5,2020-12-30,2020-12-27,100,1,1434.44695436036,1,1434.44695436036,30,99,471939.3028193949,98,1,1,98,1,8,91,2,2,96,1,10,89,1,13,86,1,16,83,1,8,91,0,6,94,1,1,98,1,3,96,1,2,97,0,14,86,1,4,95,1,12,87,99,0,1,0,92,0,7,1,98,0,1,1,90,0,6,4,87,0,5,8,84,0,9,7,92,0,7,1,94,0,3,3,99,0,0,1,97,0,3,0,98,0,1,1,86,1,6,7,96,0,3,1,88,0,7,5,0,1,12,87,88,0,1,11,0,4,15,81,85,0,5,10,95,1,4,0,95,2,3,98,0,2,0,9,3,5,83,100,0,0,0,0,0,0,63,20,9,8,0,6,56,27,11,0,11,68,14,7,0,10,57,21,12,0,11,57,22,10,0,14,22,18,46,95,2,0,3,95,2,0,3,95,1,1,3,95,2,0,3,95,2,0,3,95,2,0,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,24,75,0,2,53,45,0,2,30,68,0,2,44,54,0,3,8,89,0,2,16,82,0,0,46,54,54,2,30,12,2,0,0,1,0,3,34,62,0,1,99,0,0,2,19,79,0,0,87,2,0,0,1,10,0,0,26,35,33,6,0,0,37,55,4,4,0,0,40,57,3,0,7,46,42,5,76,1,22,1,47,2,51,0,70,1,29,0,56,2,28,14,92,2,4,2,84,3,13,0,0,0,0,2,11,15,72,0,0,0,2,15,20,63,0,1,34,44,9,12,0,0,9,21,21,49,0,0,22,29,15,34,49,5,37,9,49,21,11,19,49,14,20,17,0,0,43,57,43,0,26,31,74,2,3,3,1,1,1,1,14,31,1,0,5,3,8,1,5,3,3,0,8,5,5,1,3,18,0,1,40,59,0,0,0,0,0,0,0,0,100,0,0,0,6,56,22,16,0,5,18,25,33,12,7,2.864864864864865,1.8583469679942586,2.6363636363636362,1.2862913567871994,12.135416666666666,5.094103488434171,3.118279569892473,1.5382758725669308
CR,CRI,Costa Rica,6,2020-12-30,2020-12-24,100,0,0,0,0,31,100,984248.6667457494,92,3,1,96,2,5,93,2,0,98,3,4,93,2,14,84,1,9,90,3,5,92,1,0,99,2,1,97,2,1,97,3,2,95,1,12,87,2,1,97,1,10,89,99,0,1,0,95,0,2,3,100,0,0,0,96,0,1,3,86,0,8,6,91,1,4,4,95,0,3,2,100,0,0,0,99,0,1,0,99,0,1,0,98,0,1,1,88,1,4,7,99,0,1,0,90,1,5,4,0,0,12,88,88,0,3,9,0,3,11,86,89,2,2,7,98,0,2,0,98,1,1,99,0,1,0,7,1,5,87,100,0,0,0,0,0,0,65,13,17,5,0,18,42,31,9,0,16,57,21,6,0,17,49,21,13,0,10,60,19,11,0,20,19,19,42,95,1,2,2,95,2,1,2,95,1,3,1,95,2,1,2,95,1,2,2,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,7,12,81,0,3,72,25,0,4,27,69,0,1,52,47,0,2,8,90,0,1,14,85,0,0,54,46,46,0,39,11,3,1,0,1,1,2,33,63,0,1,99,0,0,3,18,79,0,0,85,6,3,3,0,3,0,0,27,33,28,12,0,1,43,45,6,5,0,0,48,51,1,0,1,55,39,5,88,0,8,4,28,0,70,2,73,0,25,2,48,0,35,17,92,0,8,0,86,0,14,0,0,0,0,0,10,16,74,0,0,1,0,5,21,73,0,0,26,36,18,20,0,0,8,7,18,67,0,0,13,20,12,55,67,4,27,2,67,15,8,10,67,10,12,11,0,0,23,77,23,2,12,63,88,1,1,1,0,1,0,0,8,65,0,0,2,1,1,0,1,6,2,0,0,3,0,2,2,15,0,1,61,38,0,0,0,0,0,0,0,0,0,100,0,5,0,44,26,25,5,0,21,31,27,12,4,2.1153846153846154,1.8831234282844678,2.9,2.0248456731316584,13.654255319148936,5.157741126259541,2.532608695652174,1.5078628129842242
CR,CRI,Costa Rica,-99,2020-12-31,2020-12-31,126,4,22051.95190479673,2,8691.668741543308,31,94,929870.6613292581,0,4,5,117,3,21,102,4,6,116,2,27,97,4,24,98,3,25,98,3,13,110,3,6,117,5,5,116,4,2,120,3,13,110,3,34,89,4,6,116,2,24,100,121,1,3,1,105,3,10,8,120,0,4,2,99,2,16,9,102,2,11,11,101,1,9,15,113,2,6,5,120,2,4,0,121,1,2,2,124,0,1,1,113,0,9,4,92,1,14,19,120,1,4,1,102,1,13,10,32,0,14,80,113,0,4,9,33,4,15,74,111,0,4,11,122,2,2,0,122,3,1,123,0,3,0,42,1,9,74,126,0,0,0,0,37,0,52,26,3,8,46,7,42,21,10,46,6,59,12,3,46,7,58,9,6,46,6,57,10,7,46,8,26,14,32,117,3,4,2,117,5,2,2,117,4,3,2,117,3,2,4,117,4,3,2,117,3,5,1,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,126,0,0,0,54,3,24,45,54,3,53,16,54,4,29,39,54,2,31,39,54,3,7,62,54,2,24,46,56,1,32,37,94,0,24,5,3,0,59,1,1,4,19,42,59,2,65,0,63,1,11,51,63,0,52,4,1,1,0,5,63,1,17,19,11,15,66,2,24,27,4,3,69,0,18,36,3,80,3,16,26,1,103,1,21,1,75,1,48,2,98,1,26,1,97,0,23,6,119,0,6,1,104,1,21,0,85,0,1,2,2,12,24,85,1,0,3,2,13,22,88,1,16,15,0,6,88,0,7,10,7,14,88,0,10,14,7,7,105,1,15,5,105,2,6,13,105,3,8,10,96,0,7,23,103,0,15,8,122,0,1,0,0,0,0,1,2,116,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7,126,0,0,0,0,0,126,0,0,0,0,0,0,0,0,126,0,0,0,0,126,0,0,0,0,0,0,3.3846153846153846,1.9949328522585021,2.6,1.7126976771553504,0,0,0,0
CR,CRI,Costa Rica,1,2020-12-31,2020-12-27,100,0,0,0,0,12,100,740571.5851777375,96,0,3,97,0,13,87,0,7,93,1,18,81,0,33,67,0,17,83,0,14,86,0,2,98,0,10,90,1,2,97,0,13,87,0,28,72,0,3,97,0,16,84,97,0,1,2,87,0,9,4,93,0,3,4,82,0,7,11,67,0,7,26,83,0,5,12,86,0,8,6,98,0,1,1,90,0,5,5,98,0,1,1,87,0,4,9,72,0,9,19,97,0,2,1,84,1,9,6,0,0,8,92,92,0,2,6,0,1,10,89,90,0,1,9,99,1,0,0,99,0,1,100,0,0,0,2,2,5,91,100,0,0,0,0,0,0,53,34,11,2,0,1,55,32,12,0,2,71,20,7,0,1,67,24,8,0,0,61,31,8,0,2,19,29,50,95,2,2,1,95,2,2,1,95,2,2,1,95,3,0,2,95,2,1,2,95,2,2,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,16,82,0,1,67,32,0,2,36,62,0,0,58,42,0,2,19,79,0,2,34,64,0,0,59,41,41,0,43,12,1,3,0,0,1,15,41,43,0,1,99,0,0,0,9,91,0,0,90,7,1,0,0,2,0,0,15,38,40,7,0,0,19,56,19,6,0,0,16,66,18,0,0,29,48,23,84,0,13,3,33,0,66,1,64,0,35,1,42,0,34,24,81,0,16,3,66,0,34,0,0,0,7,5,16,26,46,0,0,2,12,17,30,39,0,0,45,37,15,3,0,0,13,17,32,38,0,0,27,25,32,16,48,0,44,8,48,6,9,37,48,5,17,30,0,1,36,63,37,0,12,51,88,0,3,0,2,2,1,0,4,52,0,5,0,0,5,0,6,1,1,0,4,3,0,2,1,20,0,2,36,59,0,3,0,0,100,0,0,0,0,0,0,3,3,44,33,17,3,1,12,13,44,21,6,2.923076923076923,2.0101903851663865,1.4285714285714286,1.2724180205607036,10.379310344827585,5.272220703532071,3.6739130434782608,1.7295663920310729
CR,CRI,Costa Rica,2,2020-12-31,2020-12-30,100,0,0,0,0,37,100,623894.0718933279,95,0,1,99,0,10,90,0,1,99,0,17,83,0,18,82,0,10,90,0,10,90,1,8,91,0,7,93,0,2,98,0,6,94,0,18,82,0,4,96,0,11,89,99,0,1,0,90,0,8,2,99,0,1,0,83,0,9,8,82,0,5,13,90,0,4,6,90,0,3,7,92,0,6,2,93,0,3,4,98,0,1,1,94,0,3,3,82,0,5,13,96,0,3,1,89,0,5,6,0,0,18,82,82,0,6,12,0,1,19,80,81,1,5,13,95,2,2,1,95,0,5,100,0,0,0,7,1,8,84,100,0,0,0,0,0,0,52,36,12,0,0,2,48,41,9,0,2,66,26,6,0,3,50,38,9,0,2,61,25,12,0,4,17,32,47,92,1,3,4,92,1,3,4,92,1,5,2,92,1,1,6,92,1,3,4,92,1,4,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,29,69,0,2,64,34,0,1,44,55,0,1,60,39,0,1,12,87,0,1,27,72,0,0,58,42,42,0,37,14,5,2,0,0,0,6,30,64,0,2,98,0,0,0,18,82,0,0,82,13,2,2,0,1,0,1,11,32,35,21,0,1,39,39,19,2,0,0,22,64,14,0,1,29,55,15,71,1,28,0,36,2,62,0,56,2,42,0,40,2,39,19,88,0,11,1,73,0,27,0,0,1,1,4,10,31,53,0,0,1,11,13,29,46,0,0,48,35,10,7,0,0,14,27,33,26,0,1,22,36,25,16,42,1,46,11,42,15,10,33,42,12,23,23,0,0,48,52,48,0,27,25,73,0,2,0,7,5,3,0,10,25,1,1,2,3,4,1,4,6,2,0,7,10,1,3,4,26,0,0,43,55,0,2,0,0,0,100,0,0,0,0,0,2,4,42,28,24,2,2,21,37,27,6,5,2.5208333333333335,1.624147348589123,2.1176470588235294,1.3173056280328643,11.516483516483516,6.130728862528206,3.347826086956522,1.5222509548106324
CR,CRI,Costa Rica,3,2020-12-31,2020-12-30,100,0,0,0,0,41,100,572834.320118101,98,1,0,99,1,10,89,1,3,96,1,19,80,0,14,86,1,10,89,1,6,93,1,2,97,1,5,94,1,2,97,1,1,98,1,24,75,1,5,94,1,16,83,100,0,0,0,90,0,8,2,97,0,2,1,81,1,7,11,86,0,7,7,90,1,1,8,94,0,2,4,98,0,1,1,95,0,1,4,98,0,2,0,99,0,0,1,76,1,11,12,95,0,5,0,84,1,5,10,0,0,16,84,84,0,5,11,0,0,18,82,82,1,4,13,96,3,1,0,96,2,2,98,2,0,0,5,2,10,83,100,0,0,0,0,0,0,61,27,11,1,0,0,61,21,18,0,5,68,22,5,0,2,70,13,15,0,2,67,18,13,0,5,16,27,52,90,4,1,5,90,5,0,5,90,3,4,3,90,4,1,5,90,5,2,3,90,4,2,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,5,36,59,0,1,73,26,0,3,39,58,0,2,54,44,0,4,13,83,0,2,26,72,0,0,54,46,46,0,36,10,6,2,0,0,0,6,24,70,0,1,99,0,0,1,18,81,0,0,83,11,0,2,0,4,0,0,17,27,41,15,0,0,33,55,9,3,0,0,24,70,6,0,2,41,49,8,64,1,33,2,27,2,70,1,61,1,37,1,46,1,36,17,87,0,10,3,74,1,24,1,0,0,0,6,15,20,59,0,1,2,1,16,26,54,0,1,51,34,11,3,0,0,10,26,24,40,0,0,21,31,25,23,48,3,36,13,48,11,21,20,48,10,19,23,0,0,56,44,56,0,18,26,82,0,5,1,3,2,1,1,5,26,0,6,4,2,13,3,1,3,3,0,4,7,6,2,2,18,0,0,43,57,0,0,0,0,0,0,100,0,0,0,0,1,1,56,26,16,1,0,11,42,36,5,5,2.7755102040816326,1.9177385349508347,2.5625,2.0320351046836436,12.377551020408163,5.652324229766107,3.2371134020618557,1.2972181443725443
CR,CRI,Costa Rica,4,2020-12-31,2020-12-30,100,0,0,0,0,40,100,618167.4158600821,96,2,1,97,1,8,91,1,2,97,1,14,85,1,17,82,1,13,86,2,6,92,2,8,90,2,4,94,2,3,95,2,4,94,2,26,72,2,4,94,1,15,84,99,0,0,1,92,0,6,2,98,0,1,1,86,1,9,4,83,1,7,9,87,1,9,3,94,1,4,1,92,0,3,5,96,0,3,1,97,0,3,0,96,0,2,2,74,1,13,12,96,1,2,1,85,1,8,6,0,0,17,83,83,0,4,13,0,2,13,85,87,1,3,9,97,1,2,0,97,1,2,99,0,1,0,6,1,10,83,100,0,0,0,0,0,1,57,27,9,6,0,7,55,32,6,0,8,66,20,6,0,4,63,25,8,0,2,68,23,7,0,4,16,26,54,90,6,1,3,90,6,2,2,90,3,3,4,90,7,2,1,90,5,3,2,90,7,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,25,74,0,1,67,32,0,0,37,63,0,1,48,51,0,1,6,93,0,1,17,82,0,0,45,55,55,0,36,5,0,4,0,0,0,5,35,60,0,0,100,0,0,3,14,83,0,0,94,3,1,2,0,0,0,0,18,35,32,15,0,0,42,43,12,3,0,0,21,75,4,0,0,28,68,4,75,0,22,3,33,0,66,1,63,0,35,2,52,0,32,16,94,0,5,1,83,0,16,1,0,0,2,5,14,14,65,0,0,1,7,12,17,63,0,0,49,35,9,7,0,0,12,18,27,43,0,0,26,28,22,24,46,4,42,8,46,21,15,18,46,15,23,16,0,0,51,49,51,0,26,23,74,1,3,0,5,3,1,1,12,23,1,3,4,1,8,0,8,3,7,0,10,4,6,1,3,18,0,1,44,55,0,0,0,0,0,0,0,100,0,0,0,3,2,57,20,18,3,1,7,29,40,16,4,3.2916666666666665,2.153259116477865,2.642857142857143,1.9848325973644325,12.164948453608247,5.645205215437135,3.1914893617021276,1.2891323725976158
CR,CRI,Costa Rica,5,2020-12-31,2020-12-30,100,1,3065.40985383336,0,0,24,99,470594.77028228476,98,2,1,97,2,6,92,1,2,97,2,8,90,2,12,86,1,14,85,2,5,93,0,4,96,2,1,97,2,1,97,1,2,97,1,8,91,2,3,95,2,10,88,99,0,1,0,94,0,5,1,98,0,0,2,92,0,2,6,88,0,4,8,86,0,6,8,95,0,4,1,96,0,2,2,99,0,0,1,99,0,1,0,98,0,2,0,92,1,4,3,97,0,3,0,90,0,5,5,0,1,10,89,90,0,1,9,0,4,17,79,83,0,4,13,96,1,3,0,96,3,1,97,1,1,1,8,0,5,87,100,0,0,0,0,0,0,65,23,9,3,0,12,54,20,14,0,10,71,17,2,0,11,64,13,12,0,10,65,18,7,0,13,25,20,42,95,3,0,2,95,2,2,1,95,2,1,2,95,3,0,2,95,3,1,1,95,3,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,25,73,0,3,59,38,0,4,29,67,0,2,46,52,0,4,8,88,0,3,9,88,0,0,46,54,54,1,31,10,3,1,0,1,0,2,35,62,0,2,98,0,0,0,19,81,0,0,87,3,1,1,0,8,0,0,24,31,35,10,0,2,41,47,8,2,0,0,41,56,3,0,3,45,48,4,75,1,22,2,41,2,57,0,71,0,26,3,54,1,32,13,92,1,5,2,91,1,8,0,0,0,0,2,12,16,70,0,0,0,3,13,19,65,0,0,33,43,15,9,0,0,7,15,25,53,0,0,17,30,21,32,53,4,34,9,53,19,11,17,53,11,19,17,0,0,37,63,37,0,27,36,73,2,2,1,1,4,1,2,14,36,1,3,3,0,11,1,2,2,1,0,6,9,4,1,4,16,0,0,45,54,0,1,0,0,0,0,0,0,100,0,0,1,5,62,19,13,1,4,13,35,29,11,7,2.6857142857142855,2.2461919221786246,2.5555555555555554,1.2360330811826103,12.810526315789476,5.261855381941841,2.9239130434782608,1.4842298898694382
CR,CRI,Costa Rica,6,2020-12-31,2020-12-25,100,0,0,0,0,30,100,944697.9204890082,93,3,1,96,2,7,91,2,0,98,3,4,93,2,17,81,1,10,89,3,5,92,1,0,99,2,3,95,2,1,97,3,2,95,1,11,88,2,1,97,0,13,87,99,0,1,0,93,0,4,3,100,0,0,0,96,0,1,3,83,1,9,7,90,1,5,4,95,0,3,2,100,0,0,0,97,1,2,0,99,0,1,0,98,0,1,1,89,2,4,5,99,0,1,0,87,2,6,5,0,0,12,88,88,0,3,9,0,3,14,83,86,2,2,10,98,0,2,0,98,1,1,99,0,1,0,7,3,7,83,100,0,0,0,0,0,0,65,13,15,7,0,16,43,28,13,0,16,54,22,8,0,16,51,19,14,0,10,57,20,13,0,20,18,20,42,93,2,3,2,93,4,1,2,93,2,4,1,93,4,1,2,93,3,2,2,93,4,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,15,79,0,2,71,27,0,4,23,73,0,1,45,54,0,2,7,91,0,0,14,86,0,0,49,51,51,0,33,11,3,2,0,1,1,5,26,67,0,1,99,0,0,3,18,79,0,0,84,6,2,3,1,4,0,0,29,32,27,12,0,1,46,39,8,6,0,0,50,50,0,0,1,57,38,4,85,0,12,3,29,0,70,1,77,0,22,1,55,0,33,12,93,0,7,0,86,0,14,0,0,1,0,0,11,15,73,0,1,1,1,5,20,72,0,0,32,33,15,20,0,0,8,8,20,64,0,0,14,24,14,48,62,4,30,4,62,17,7,14,62,12,13,13,0,0,24,76,24,2,14,60,86,1,2,1,0,2,0,0,8,62,0,1,2,1,1,0,2,6,3,0,0,3,0,3,2,14,0,1,60,38,0,1,0,0,0,0,0,0,0,100,0,4,0,48,22,26,4,0,19,32,30,12,3,2.566666666666667,2.112088904433212,2.8,2.043961295567452,13.95744680851064,5.069230167035973,2.627659574468085,1.5449121668542976
