ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GT,GTM,Guatemala,5,2021-01-02,2020-12-25,100,0,0,0,0,28,100,2455128.348814881,91,1,1,98,1,7,92,1,0,99,1,2,97,1,11,88,1,11,88,1,7,92,1,2,97,1,1,98,1,2,97,1,2,97,1,11,88,1,3,96,1,8,91,99,0,1,0,93,0,3,4,100,0,0,0,98,0,1,1,89,0,7,4,89,0,3,8,93,0,5,2,98,0,1,1,99,0,1,0,98,1,1,0,98,0,1,1,89,0,6,5,97,0,2,1,92,1,4,3,0,0,15,85,85,0,2,13,0,1,27,72,73,1,7,19,93,1,6,0,93,2,5,0,98,0,0,2,9,1,10,80,100,0,0,0,0,0,0,62,22,10,6,0,13,41,28,18,0,12,59,16,13,0,8,69,9,14,0,10,54,24,12,0,13,4,5,78,90,4,1,5,90,3,3,4,90,1,4,5,90,4,0,6,90,4,2,4,90,5,1,4,86,0,0,14,86,1,0,13,86,1,1,12,86,1,1,12,86,1,3,10,86,1,8,5,86,1,3,10,90,1,1,8,90,1,1,8,90,1,1,8,90,1,3,6,90,1,3,6,0,2,27,71,0,3,69,28,0,7,46,47,0,4,50,46,0,5,11,84,0,4,13,83,0,1,63,36,37,0,34,21,5,3,0,1,0,0,20,79,0,1,98,1,0,0,12,88,0,0,90,7,0,0,0,3,0,0,25,25,27,23,0,4,44,46,6,0,0,1,22,76,1,0,4,27,67,2,73,1,25,1,31,2,65,2,54,0,44,2,50,0,36,14,89,0,8,3,87,0,13,0,0,0,2,3,6,24,65,0,0,1,4,9,12,74,0,2,38,37,17,6,0,1,12,15,32,40,0,0,22,31,23,24,47,6,37,10,47,16,27,10,47,13,32,8,0,0,53,47,53,1,23,23,77,4,2,2,1,4,2,0,8,24,0,5,7,1,7,2,1,9,5,1,7,8,6,3,3,11,0,1,69,30,0,0,0,0,0,0,0,0,100,0,0,6,4,55,28,7,6,1,12,16,36,21,8,2.4545454545454546,1.96994462312569,2,1.5275252316519468,15.882978723404257,4.841257241353923,2.784090909090909,1.7317114226714156
GT,GTM,Guatemala,-99,2021-01-03,2021-01-03,139,1,2349.5661232410002,0,0,40,115,3057836.553716582,0,3,3,133,5,12,122,4,5,130,4,13,122,4,25,110,4,16,119,5,17,117,2,2,135,6,11,122,3,3,133,5,14,120,4,34,101,4,12,123,5,27,107,136,0,1,2,127,0,5,7,134,0,4,1,126,0,7,6,114,0,14,11,123,0,10,6,122,0,8,9,137,0,0,2,128,0,9,2,136,0,3,0,125,0,5,9,105,1,16,17,127,0,8,4,112,1,16,10,23,1,13,102,126,0,3,10,25,3,24,87,115,1,6,17,133,0,6,0,133,3,3,0,136,0,2,1,37,3,15,84,139,0,0,0,0,34,1,40,36,15,13,50,4,49,16,20,50,8,44,17,20,50,13,50,10,16,50,13,39,18,19,50,15,14,7,53,125,7,3,4,125,8,4,2,125,9,2,3,125,6,5,3,125,9,3,2,125,8,3,3,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,139,0,0,0,57,5,21,56,57,6,55,21,57,8,32,42,57,7,35,40,57,6,16,60,57,7,16,59,60,1,38,40,101,1,23,5,3,6,63,2,1,5,24,44,63,2,74,0,71,3,1,64,71,0,50,9,1,2,1,5,71,2,24,15,19,8,75,0,22,34,5,3,79,0,12,44,4,87,0,11,37,4,118,1,18,2,84,0,55,0,107,0,31,1,104,0,22,13,123,1,14,1,123,0,15,1,93,1,0,2,6,12,25,93,1,0,3,6,10,26,105,0,10,14,4,6,105,0,4,7,7,16,105,0,7,11,6,10,122,3,11,3,122,7,7,3,122,5,9,3,111,0,7,21,118,0,16,5,133,0,3,0,1,1,0,0,1,129,0,0,2,0,0,0,1,2,1,0,0,1,0,1,1,1,139,0,0,0,0,0,139,0,0,0,0,0,0,0,0,139,0,0,0,0,139,0,0,0,0,0,0,2.92,1.8498758921415595,3.25,1.5447859516333116,0,0,0,0
GT,GTM,Guatemala,1,2021-01-03,2020-12-31,100,1,56184.660106373,0,0,35,100,1908767.170786412,98,3,4,93,2,10,88,2,3,95,2,13,85,2,24,74,3,18,79,3,14,83,1,5,94,3,6,91,1,2,97,3,11,86,3,24,73,3,3,94,3,24,73,96,0,1,3,90,0,8,2,97,0,0,3,87,1,8,4,76,1,14,9,82,1,8,9,86,0,9,5,95,2,2,1,94,1,3,2,98,0,1,1,89,0,6,5,76,0,7,17,97,1,1,1,76,1,10,13,0,0,11,89,89,0,5,6,0,0,19,81,81,1,6,12,94,2,4,0,94,2,4,0,98,0,1,1,7,1,15,77,100,0,0,0,0,0,1,45,39,9,6,0,1,62,27,10,0,4,52,32,12,0,3,71,14,12,0,3,50,28,19,0,3,10,25,62,85,4,5,6,85,6,4,5,85,3,5,7,85,7,2,6,85,7,3,5,85,7,5,3,73,1,0,26,73,1,1,25,73,1,1,25,73,1,0,26,73,0,7,20,73,1,15,11,73,1,3,23,83,1,2,14,83,1,2,14,83,1,3,13,83,1,2,14,83,1,6,10,0,3,26,71,0,5,63,32,0,6,27,67,0,4,55,41,0,5,16,79,0,5,21,74,0,0,57,43,43,0,41,10,5,1,0,1,1,12,42,44,0,1,99,0,0,1,6,93,0,1,87,6,0,0,0,6,0,2,25,29,33,11,0,1,40,47,10,2,0,1,14,65,20,0,2,17,58,23,74,1,23,2,37,1,62,0,73,1,26,0,45,0,41,14,84,1,14,1,79,1,20,0,0,1,2,3,13,31,50,0,1,4,13,15,30,37,0,3,46,35,8,8,0,1,11,30,35,23,0,1,24,29,28,18,47,1,43,9,47,8,18,27,47,7,29,17,0,4,35,61,39,0,17,44,83,1,3,1,3,1,0,0,8,48,1,5,7,1,3,0,2,4,1,0,6,1,1,1,2,17,0,2,54,42,1,1,0,0,100,0,0,0,0,0,0,1,3,55,25,16,1,2,10,23,29,22,13,2.625,1.8543560509342223,3.3000000000000003,2.9832867780352594,12.3875,4.801090988884121,3.139784946236559,1.779053227992853
GT,GTM,Guatemala,2,2021-01-03,2021-01-03,127,0,0,0,0,48,127,2019644.7708133976,122,1,0,126,2,13,112,2,1,124,2,10,115,3,26,98,3,15,109,2,23,102,2,3,122,2,12,113,2,1,124,3,16,108,2,27,98,2,4,121,2,17,108,127,0,0,0,114,1,9,3,126,0,1,0,117,0,3,7,101,1,10,15,112,0,8,7,104,3,13,7,124,0,1,2,115,1,4,7,126,0,1,0,111,1,7,8,100,1,15,11,123,0,1,3,110,0,11,6,0,0,16,111,111,0,7,9,0,0,35,92,92,0,5,30,122,0,5,0,122,3,2,0,124,0,1,2,5,3,14,105,127,0,0,0,0,0,0,58,47,14,8,0,8,63,39,17,0,13,73,28,13,0,6,78,25,18,0,7,62,35,23,0,7,14,29,77,113,5,2,7,113,4,2,8,113,1,5,8,113,4,4,6,113,5,2,7,113,4,2,8,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,127,0,0,0,0,1,40,86,0,2,85,40,0,3,50,74,0,1,62,64,0,1,19,107,0,1,14,112,0,0,70,57,57,0,50,12,6,2,0,0,1,14,33,79,0,1,126,0,0,1,13,113,0,0,100,15,0,2,0,10,0,0,34,36,36,21,0,0,34,67,23,3,0,0,24,90,13,0,2,26,81,18,87,0,38,2,42,0,85,0,77,1,48,1,65,0,42,20,108,0,16,3,113,0,14,0,0,0,1,3,14,29,80,0,0,0,1,18,29,79,0,1,50,54,11,11,0,2,17,31,43,34,0,0,34,47,27,19,46,6,68,7,46,21,39,21,46,21,40,20,0,0,70,57,70,0,23,34,104,2,6,0,2,3,0,1,9,34,0,6,6,7,6,0,3,11,9,0,7,9,1,4,3,21,0,0,64,61,0,2,0,0,0,127,0,0,0,0,0,2,3,75,34,13,2,2,25,36,36,15,11,2.6865671641791047,1.916506885755409,3.1333333333333333,2.9244454093692624,13.304347826086957,5.650918126059644,2.966666666666667,1.544485083666873
GT,GTM,Guatemala,3,2021-01-03,2021-01-01,100,0,0,0,0,39,100,1356840.3997243403,97,0,0,100,0,4,96,0,0,100,0,6,94,0,16,84,0,10,90,0,18,82,0,2,98,0,4,96,1,1,98,0,5,95,0,13,87,0,2,98,0,17,83,100,0,0,0,96,0,3,1,100,0,0,0,94,0,3,3,84,0,8,8,90,0,4,6,82,2,11,5,98,0,2,0,96,0,3,1,99,0,0,1,95,0,3,2,87,0,4,9,98,0,1,1,83,1,10,6,0,0,16,84,84,2,5,9,0,1,28,71,72,0,6,22,94,1,5,0,94,2,4,0,98,0,1,1,7,1,4,88,100,0,0,0,0,0,0,48,35,11,6,0,2,64,23,11,0,5,54,31,10,0,2,61,25,12,0,3,50,34,13,0,3,12,20,65,96,0,3,1,96,0,2,2,96,1,2,1,96,0,2,2,96,0,2,2,96,0,2,2,85,0,0,15,85,0,0,15,85,1,0,14,85,0,1,14,85,0,3,12,85,0,7,8,85,0,4,11,92,2,2,4,92,3,1,4,92,2,1,5,92,2,3,3,92,2,1,5,0,2,33,65,0,1,74,25,0,1,41,58,0,2,49,49,0,1,17,82,0,1,12,87,0,0,54,46,46,0,34,9,9,2,0,0,1,9,27,63,0,0,100,0,0,1,4,95,0,0,87,11,0,0,0,2,0,0,27,20,36,17,0,1,34,46,13,6,0,0,14,83,3,0,5,12,78,5,67,0,32,1,26,0,74,0,59,0,41,0,51,0,36,13,83,0,15,2,88,0,12,0,0,0,0,2,12,29,57,0,0,0,3,12,25,60,0,0,47,33,8,12,0,0,15,33,24,28,0,0,30,35,18,17,35,4,54,7,35,9,40,16,35,8,45,12,0,1,63,36,64,0,21,15,79,1,7,0,1,5,3,0,4,16,0,4,5,8,5,0,6,4,6,2,7,8,6,1,4,18,0,2,53,45,0,0,0,0,0,0,100,0,0,0,0,2,0,58,29,11,2,0,15,26,37,12,8,2.306122448979592,1.5303060918306106,2.533333333333333,2.503331114069145,13.858695652173914,5.288556008364407,3.36734693877551,1.719432627003735
GT,GTM,Guatemala,4,2021-01-03,2020-12-30,100,0,0,0,0,47,100,2788721.2385956696,97,1,0,99,0,7,93,0,2,98,0,8,92,0,11,89,0,11,89,0,8,92,0,1,99,0,1,99,0,0,100,0,2,98,0,11,89,0,4,96,0,9,91,100,0,0,0,93,0,2,5,98,0,1,1,92,0,3,5,89,0,5,6,89,1,3,7,92,0,6,2,99,0,0,1,99,0,0,1,100,0,0,0,98,0,0,2,89,0,5,6,96,0,3,1,91,0,4,5,0,0,16,84,84,0,4,12,0,0,27,73,73,0,11,16,89,0,11,0,89,7,4,0,93,0,2,5,11,1,6,82,100,0,0,0,0,0,0,52,24,13,11,0,9,61,20,10,0,13,55,19,13,0,11,59,10,20,0,9,50,21,20,0,9,9,15,67,94,4,1,1,94,5,1,0,94,4,2,0,94,3,2,1,94,5,1,0,94,5,1,0,72,0,0,28,72,0,0,28,72,0,2,26,72,0,0,28,72,0,2,26,72,0,5,23,72,1,2,25,93,1,0,6,93,1,2,4,93,1,1,5,93,1,3,3,93,1,1,5,0,2,25,73,0,2,67,31,0,3,42,55,0,5,46,49,0,3,12,85,0,4,8,88,0,0,53,47,47,0,26,15,6,6,0,0,1,8,24,67,0,0,99,1,0,2,11,87,0,0,88,6,0,0,0,6,0,0,27,29,28,16,0,3,39,50,3,5,0,2,19,74,5,0,5,16,71,8,75,1,24,0,33,2,65,0,58,0,42,0,54,0,39,7,88,1,11,0,92,1,7,0,0,2,0,1,6,21,70,0,0,1,2,6,18,73,0,3,34,37,12,14,0,0,12,26,22,40,0,0,24,41,16,19,35,7,50,8,35,23,25,17,35,19,32,14,0,1,62,37,63,0,19,18,81,2,3,1,1,3,1,1,7,19,1,2,5,10,9,1,2,8,6,0,1,7,9,1,4,15,0,1,65,34,0,0,0,0,0,0,0,100,0,0,0,1,4,65,22,8,1,2,15,17,37,20,8,2.757575757575758,1.7505410419050276,3.066666666666667,2.282438128301359,14.056818181818182,4.958118744423489,3.131868131868132,1.5144400594043639
GT,GTM,Guatemala,5,2021-01-03,2020-12-26,100,0,0,0,0,24,100,2174793.5254099215,92,1,2,97,1,10,89,1,0,99,1,1,98,1,15,84,1,11,88,1,7,92,1,3,96,1,1,98,1,2,97,1,3,96,1,14,85,1,2,97,1,7,92,98,0,2,0,90,0,4,6,100,0,0,0,99,0,1,0,85,0,9,6,89,0,2,9,93,0,5,2,97,0,1,2,99,0,1,0,98,1,1,0,97,0,2,1,86,0,7,7,98,0,1,1,93,0,3,4,0,0,15,85,85,0,1,14,0,1,25,74,75,1,5,19,95,1,4,0,95,2,3,0,98,0,0,2,7,1,9,83,100,0,0,0,0,0,0,57,27,9,7,0,12,43,26,19,0,12,57,19,12,0,8,62,15,15,0,10,49,29,12,0,13,4,7,76,91,5,1,3,91,3,4,2,91,2,4,3,91,5,0,4,91,5,2,2,91,6,1,2,86,0,0,14,86,1,0,13,86,1,1,12,86,1,1,12,86,1,3,10,86,1,8,5,86,1,3,10,90,1,1,8,90,1,1,8,90,1,1,8,90,1,3,6,90,1,3,6,0,2,26,72,0,2,77,21,0,5,46,49,0,3,46,51,0,4,12,84,0,4,12,84,0,1,59,40,41,0,34,19,3,3,0,0,0,0,24,76,0,0,99,1,0,0,10,90,0,0,92,5,0,0,0,3,0,0,29,25,27,19,0,1,44,50,5,0,0,0,18,82,0,0,3,22,72,3,74,1,25,0,23,2,73,2,54,0,44,2,54,1,31,14,88,0,9,3,88,0,12,0,0,1,1,2,7,22,67,0,1,1,2,9,14,73,0,1,36,38,19,6,0,2,13,16,31,38,0,0,23,29,24,24,48,8,35,9,48,14,27,11,48,11,33,8,0,0,52,48,52,1,24,23,76,2,3,2,1,4,2,0,10,24,0,5,9,1,13,2,1,6,6,1,5,8,2,3,3,11,0,2,62,36,0,0,0,0,0,0,0,0,100,0,0,7,3,54,29,7,7,1,13,21,31,18,9,2.72972972972973,1.9386227735839323,1.6923076923076923,1.377474463442389,15.734042553191491,5.12043246643592,2.8275862068965516,1.766660866573423
GT,GTM,Guatemala,-99,2021-01-04,2021-01-03,100,0,0,0,0,20,79,2296405.04050205,0,2,2,96,4,11,85,3,3,94,3,10,87,3,20,77,3,12,85,4,16,80,1,3,96,4,10,86,2,3,95,4,13,83,3,27,70,3,9,88,3,19,78,98,0,1,1,89,0,7,4,97,0,3,0,90,0,7,3,80,1,9,10,88,0,8,4,84,1,7,8,97,1,0,2,90,0,9,1,97,1,2,0,87,0,5,8,73,1,14,12,91,0,6,3,81,1,12,6,20,1,9,70,91,0,2,7,21,3,16,60,84,0,5,11,95,0,5,0,95,3,2,0,97,0,2,1,30,1,8,61,100,0,0,0,0,29,1,26,24,12,8,38,4,33,12,13,38,5,28,14,15,38,10,28,11,13,38,10,26,12,14,38,12,9,5,36,93,4,1,2,93,4,3,0,93,5,1,1,93,4,3,0,93,5,2,0,93,5,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,42,3,14,41,42,4,41,13,42,4,24,30,42,4,26,28,42,3,10,45,42,4,9,45,43,1,31,25,69,1,15,7,4,4,47,1,1,2,19,30,47,1,52,0,50,2,1,47,50,0,36,8,0,2,1,3,50,2,18,9,15,6,54,0,14,26,3,3,56,0,8,34,2,65,0,7,26,2,86,0,12,2,59,0,41,0,76,0,23,1,74,0,16,10,90,1,8,1,91,0,9,0,68,1,0,2,4,9,16,68,1,0,3,5,8,15,77,0,6,9,3,5,77,0,2,4,5,12,77,0,5,8,5,5,88,2,9,1,88,5,6,1,88,4,6,2,82,0,5,13,87,0,10,3,95,0,2,0,1,1,0,0,1,92,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.8285714285714287,2.093206297774306,2.375,1.0606601717798212,0,0,0,0
GT,GTM,Guatemala,1,2021-01-04,2021-01-01,100,1,56184.660106373,0,0,35,100,1890955.6299918662,97,3,4,93,2,10,88,2,3,95,2,13,85,2,24,74,3,18,79,3,14,83,1,5,94,3,6,91,1,2,97,3,11,86,3,24,73,3,3,94,3,24,73,96,0,1,3,90,0,8,2,97,0,0,3,87,1,8,4,76,1,14,9,82,1,8,9,86,0,9,5,95,2,2,1,94,1,3,2,98,0,1,1,89,0,6,5,76,0,7,17,97,1,1,1,76,1,10,13,0,0,11,89,89,0,5,6,0,0,19,81,81,1,6,12,94,2,4,0,94,2,4,0,98,0,1,1,7,0,15,78,100,0,0,0,0,0,1,45,39,9,6,0,1,61,28,10,0,4,51,32,13,0,3,71,14,12,0,3,49,28,20,0,3,9,25,63,85,4,5,6,85,6,4,5,85,3,5,7,85,7,2,6,85,7,3,5,85,7,5,3,74,1,0,25,74,1,1,24,74,1,1,24,74,1,0,25,74,0,7,19,74,1,15,10,74,1,3,22,83,1,2,14,83,1,2,14,83,1,3,13,83,1,2,14,83,1,6,10,0,3,27,70,0,5,62,33,0,6,27,67,0,4,55,41,0,5,16,79,0,5,21,74,0,0,57,43,43,0,41,10,5,1,0,1,1,12,43,43,0,1,99,0,0,1,5,94,0,1,87,6,0,0,0,6,0,2,25,29,33,11,0,1,39,48,10,2,0,1,15,65,19,0,2,18,57,23,73,1,23,3,38,1,61,0,73,1,26,0,45,0,41,14,84,1,14,1,79,1,20,0,0,1,2,3,13,30,51,0,1,4,13,15,30,37,0,3,45,36,8,8,0,1,10,31,35,23,0,1,24,29,28,18,47,1,43,9,47,9,18,26,47,8,29,16,0,4,36,60,40,0,16,44,84,1,3,1,3,1,0,0,7,48,1,6,7,1,3,0,2,4,1,0,6,1,1,1,2,16,0,2,54,42,1,1,0,0,100,0,0,0,0,0,0,2,3,55,25,15,2,2,10,22,29,22,13,2.625,1.8543560509342223,3.3000000000000003,2.9832867780352594,12.475,4.6903482907570515,3.130434782608696,1.7865024538684449
GT,GTM,Guatemala,2,2021-01-04,2021-01-03,100,0,0,0,0,34,100,1566050.1773343002,96,1,0,99,1,10,89,1,0,99,1,8,91,2,21,77,2,11,87,1,17,82,1,3,96,1,8,91,1,0,99,2,16,82,1,22,77,1,4,95,1,15,84,100,0,0,0,90,1,7,2,100,0,0,0,92,0,2,6,79,1,8,12,89,0,7,4,83,3,11,3,97,0,1,2,92,1,3,4,100,0,0,0,84,1,7,8,78,1,11,10,96,0,1,3,85,0,11,4,0,0,13,87,87,0,6,7,0,0,26,74,74,0,3,23,97,0,3,0,97,1,2,0,99,0,0,1,3,3,12,82,100,0,0,0,0,0,0,49,36,8,7,0,7,50,28,15,0,10,59,21,10,0,4,60,20,16,0,6,50,24,20,0,5,10,23,62,88,5,1,6,88,4,2,6,88,1,5,6,88,4,3,5,88,5,1,6,88,4,2,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,32,67,0,2,70,28,0,2,41,57,0,1,51,48,0,1,14,85,0,1,11,88,0,0,57,43,43,0,40,12,4,1,0,0,1,10,27,62,0,1,99,0,0,1,10,89,0,0,81,9,0,2,0,8,0,0,24,31,29,16,0,0,27,55,17,1,0,0,18,69,13,0,1,21,64,14,68,0,30,2,30,0,70,0,59,1,39,1,49,0,36,15,86,0,12,2,89,0,11,0,0,0,1,3,8,22,66,0,0,0,0,13,23,64,0,1,39,44,7,9,0,2,13,21,36,28,0,0,24,36,23,17,40,5,50,5,40,17,30,13,40,16,30,14,0,0,52,48,52,0,20,28,80,2,4,0,1,3,0,1,9,28,0,5,4,4,5,0,3,9,9,0,5,6,1,3,0,18,0,0,48,50,0,2,0,0,0,100,0,0,0,0,0,2,2,59,28,9,2,1,21,29,26,13,8,2.8214285714285716,1.9918665787478005,2.75,2.490892501603683,13.065217391304348,5.167107184442606,3.074468085106383,1.453504195111609
