"ISO2","ISO_3","country_agg","age","date","count","cli","cli_weight","cliWHO","cliWHO_weight","cli_local","count_local","weight","count_7days","cli_7days","cli_weight_7days","cliWHO_7days","cliWHO_weight_7days","cli_local_7days","count_local_7days","weight_7days","p_cli","p_cli_weight","p_cliWHO","p_cliWHO_weight","p_cli_local","p_cli_7days","p_cliWHO_7days","p_cli_local_7days","p_cli_smooth","p_cli_weight_smooth","p_cliWHO_smooth","p_cliWHO_weight_smooth","p_cli_local_smooth","slope_cli_smooth_7days","slope_cliWHO_smooth_7days","slope_cli_weight_smooth_7days","slope_cliWHO_weight_smooth_7days","slope_cli_local_smooth_7days"
"IN","IND","India",5,2021-02-08,200,2,371632.547637747,1,167399.962867151,24,200,77545988.1938837,915,9,1728240.2458946,2,334799.925734302,128,914,399337781.825134,0.01,0.00479241487913696,0.005,0.00215871854580808,0.00169014084507042,0.00983606557377049,0.00218579234972678,0.00197244737572041,0.00680572419942868,0.003515350509409,0.00226975044432848,0.00100905754943098,0.00214475601829011,0.000188131146902677,8.31228862316984e-05,7.23954225891952e-05,2.59711072578754e-05,-4.75225400495059e-06
"IN","IND","India",6,2021-02-08,200,1,139826.915619376,0,0,30,199,75482953.2239325,800,1,139826.915619376,0,0,101,792,342922524.961503,0.005,0.0018524303786122,0,0,0.00212329251893269,0.00125,0,0.00179613031725708,0.000542097701227752,0.00020483037833938,6.09060465856891e-06,6.62542955698156e-06,0.00201641148498867,-5.46245452957435e-05,-8.19115394542586e-07,-2.10953110738486e-05,-5.68606583573797e-07,-3.97743009273112e-06
"IN","IND","India",7,2021-02-08,100,0,0,0,0,23,99,35539652.4624963,700,0,0,0,0,176,690,243416701.505377,0,0,0,0,0.00327215820173567,0,0,0.00359256991222699,9.70762007661302e-06,5.22171109579266e-06,0,0,0.00290284637613585,1.16225392744173e-06,0,6.25174263223593e-07,0,-1.83948513366555e-05
"IN","IND","India",1,2021-02-09,425,3,286912.73879401,0,0,34,425,84161358.3572067,2897,21,2380328.4892984,2,87829.0471962978,338,2893,516944039.035504,0.00705882352941176,0.00340907923059255,0,0,0.00112676056338028,0.00724887814981015,0.000690369347600966,0.00164554558599436,0.00600400324702602,0.00449714568546622,0.0010153558164353,0.000882210643083111,0.0018649918813474,7.10210684208524e-05,5.56401119046102e-05,4.1790194986754e-05,4.95478849055553e-05,-3.65400364629116e-06
"IN","IND","India",2,2021-02-09,680,3,426451.902833468,1,81393.9164975005,98,679,127305339.73644,4996,20,2475950.907961,5,676071.024457535,720,4988,911945393.427518,0.00441176470588235,0.00334983515786808,0.00147058823529412,0.000639359799565439,0.00203281544939742,0.00400320256204964,0.00100080064051241,0.00203304833007669,0.00379578850810463,0.00383540160130062,0.000787807496130628,0.000789704098961481,0.00209613091154708,6.33658174488217e-05,2.02209936617364e-05,8.60056232570046e-05,2.42451565274506e-05,-4.9057658125061e-06
"IN","IND","India",3,2021-02-09,413,2,202659.286368831,1,112930.882923366,81,413,76447923.5505445,2780,16,3593010.93700882,4,432117.969908254,472,2777,459148140.686989,0.00484261501210654,0.00265094559742804,0.00242130750605327,0.00147722629573713,0.00276233673225795,0.00575539568345324,0.00143884892086331,0.00239390973134449,0.00329864102222143,0.003495974968744,0.000933006889855487,0.000638777186648132,0.00240620277968246,3.55695757683158e-05,2.82824249371495e-05,-2.39685119207403e-05,2.35139759318232e-05,-1.32119239340115e-06
"IN","IND","India",4,2021-02-09,263,0,0,0,0,47,263,106940157.114321,1622,4,2275365.6776398,1,49165.1424275898,298,1619,608585566.419916,0,0,0,0,0.00251700315964226,0.00246609124537608,0.00061652281134402,0.00259245404483728,0.00315613619982903,0.00332746534744605,0.00129225110012107,0.00120869391676609,0.00248075836814171,8.92833959255371e-05,5.19065467488043e-05,5.14943793436056e-05,2.98609375811085e-05,-1.34311422690442e-05
"IN","IND","India",5,2021-02-09,200,4,555178.87643956,2,272561.43556416,48,197,74316984.1309047,1015,13,2283419.12233416,4,607361.361298462,165,1011,402771318.09303,0.02,0.00747041719913778,0.01,0.00366755242763969,0.0034317580610567,0.012807881773399,0.00394088669950739,0.00229865841935888,0.00693136776075087,0.00356401504619106,0.00233577810751454,0.0010335976490255,0.0021398873695477,0.000172967242675499,7.9620134609151e-05,6.65782758028886e-05,2.62546316954776e-05,-4.63267226492692e-06
"IN","IND","India",6,2021-02-09,200,0,0,0,0,29,199,83780248.4984892,900,1,139826.915619376,0,0,120,893,371598461.629098,0,0,0,0,0.00205251610163494,0.00111111111111111,0,0.0018926549216914,0.000497548640369297,0.000189359970236559,6.94715599344154e-06,7.78288100034456e-06,0.00201075717217666,-5.19913047673201e-05,-3.22377817480794e-07,-1.95870623959491e-05,-5.70666904087052e-08,-4.30868380237859e-06
"IN","IND","India",7,2021-02-09,100,0,0,0,0,23,99,34953206.7484428,700,0,0,0,0,171,691,244384609.584124,0,0,0,0,0.00327215820173567,0,0,0.00348545688021035,1.18029485140863e-05,6.34878443250501e-06,0,0,0.00286783334314641,1.39614738049269e-06,0,7.50985124113359e-07,0,-2.31329812065763e-05
"IN","IND","India",1,2021-02-10,418,2,676859.182531117,0,0,29,418,88439391.1046935,2847,20,2802787.89510145,0,0,315,2846,538535309.545995,0.00478468899521531,0.00765336773666679,0,0,0.000977154794797493,0.00702493853178785,0,0.0015588965981412,0.00606544287544307,0.00453158035352758,0.0010770004966131,0.000934627449879654,0.00186721744850139,6.87213823117765e-05,5.77208455576534e-05,4.03568554759378e-05,5.09732447915883e-05,-1.93756023365382e-06
"IN","IND","India",2,2021-02-10,702,4,348622.179773883,0,0,115,701,142316727.650857,4852,22,2679444.07945306,4,624269.037656907,739,4846,931656772.45254,0.0056980056980057,0.0024496219490737,0,0,0.00231058246770208,0.00453421269579555,0.000824402308326463,0.0021478437276569,0.00386405662682538,0.00394976347043339,0.000812698266190526,0.000818368258405905,0.00209147086936025,6.4880673618958e-05,2.15072869722026e-05,9.40176278746229e-05,2.56166662736185e-05,-4.8426571467181e-06
"IN","IND","India",3,2021-02-10,399,0,0,0,0,80,399,64818954.1901772,2735,16,3593010.93700882,4,432117.969908254,475,2732,458916169.232383,0,0,0,0,0.00282396131173003,0.00585009140767825,0.00146252285191956,0.00244880704431567,0.00332894437058561,0.0034482599853365,0.000959167271709515,0.000661827688192345,0.0024039054328607,3.39318605917149e-05,2.77818403402647e-05,-3.12889739707846e-05,2.34805293578911e-05,-1.56485103713775e-06
"IN","IND","India",4,2021-02-10,245,0,0,0,0,37,245,106200731.116219,1629,2,191925.513389444,1,49165.1424275898,298,1626,638016836.966355,0,0,0,0,0.00212704800229951,0.00122774708410068,0.000613873542050338,0.00258129341856799,0.00322032837915444,0.00334580992637453,0.00133726647720504,0.00123314336406275,0.00246574364411277,8.276225090084e-05,5.03953731300509e-05,4.20062516300748e-05,2.83886626910132e-05,-1.38564279692529e-05
"IN","IND","India",5,2021-02-10,203,3,900594.823428132,1,167399.962867151,27,203,71833830.3722034,1103,14,2767176.61306223,5,774761.324165613,166,1100,433436616.831237,0.0147783251231527,0.0125371961756981,0.00492610837438424,0.0023303777899602,0.00187330881842781,0.0126926563916591,0.00453309156844968,0.00212548015364917,0.0070327364508022,0.00360360758676584,0.00239346152038662,0.00105591585903664,0.00213441856973519,0.000154971421149663,7.46625171105844e-05,5.97468055161479e-05,2.5805580795773e-05,-4.6907810395138e-06
"IN","IND","India",6,2021-02-10,200,0,0,0,0,27,199,83239852.1133226,1000,1,139826.915619376,0,0,139,993,404454887.317281,0,0,0,0,0.00191096326703942,0.001,0,0.00197154731004354,0.000456550978138976,0.000175943835791674,8.33143417464749e-06,9.53031419435529e-06,0.00200426793380907,-4.90800866759883e-05,1.69268263420947e-07,-1.7946755455961e-05,4.59361842212024e-07,-4.79252592962671e-06
"IN","IND","India",7,2021-02-10,100,0,0,0,0,23,99,34953206.7484428,700,0,0,0,0,166,692,245739576.54875,0,0,0,0,0.00327215820173567,0,0,0.00337865342343076,1.4264829782109e-05,7.67302586679109e-06,0,0,0.00282816263415914,1.6655938751006e-06,0,8.95919901073382e-07,0,-2.78757881686464e-05
"IN","IND","India",1,2021-02-11,403,2,631592.982175902,1,165409.82105698,55,402,83859736.9527212,2845,20,3278144.68863799,1,165409.82105698,297,2843,555292088.543375,0.00496277915632754,0.00753154022569835,0.00248138957816377,0.00197245814341435,0.00192698479433817,0.0070298769771529,0.000351493848857645,0.00147136777754108,0.00612340604140373,0.00456229667462726,0.00113927422207048,0.000986124024842183,0.00187093020444178,6.5961640769445e-05,5.93993284970302e-05,3.82095682257331e-05,5.1741954526507e-05,-2.62486737088308e-07
"IN","IND","India",2,2021-02-11,756,3,102016.869277227,1,15275.9131830749,144,755,164969864.224473,4887,25,2781460.94873028,5,639544.950839981,758,4882,972199151.37692,0.00396825396825397,0.000618397000911715,0.00132275132275132,9.25982042531663e-05,0.00268631657494637,0.00511561285041948,0.0010231225700839,0.00218682022491359,0.00393340244829199,0.00407186684735235,0.000839146353507713,0.000847951201380469,0.00208691326118911,6.62785384003442e-05,2.28532538957313e-05,0.000102096426738571,2.68690864814942e-05,-4.76948990277262e-06
"IN","IND","India",3,2021-02-11,420,0,0,0,0,83,420,78966004.0229057,2775,13,3050337.84101443,3,188091.287930496,460,2773,485916758.524739,0,0,0,0,0.00278336686787391,0.00468468468468468,0.00108108108108108,0.00233641299655125,0.00335850645783849,0.00339605191799198,0.000984451077162857,0.000684481055048077,0.00240119017772801,3.24688694902832e-05,2.71662174283991e-05,-3.79732333892335e-05,2.33419186647988e-05,-1.84952965673759e-06
"IN","IND","India",4,2021-02-11,231,1,408612.506393015,0,0,35,231,81901098.7252827,1668,3,600538.019782459,1,49165.1424275898,299,1665,648398001.411306,0.00432900432900433,0.00498909676124866,0,0,0.00213401621852326,0.00179856115107914,0.000599520383693046,0.00252928985323352,0.00327607298462987,0.00335545134351952,0.00137915140937884,0.00125594512288189,0.00245020795471612,7.55793497855745e-05,4.84063105959041e-05,3.25726216525588e-05,2.68514703619544e-05,-1.43104022268611e-05
"IN","IND","India",5,2021-02-11,200,2,371632.547637747,1,167399.962867151,27,200,88365087.0411564,1203,15,2813897.04298554,6,942161.287032764,177,1200,482680905.696658,0.01,0.00420564908700489,0.005,0.00189441292338889,0.00190140845070423,0.0124688279301746,0.00498753117206983,0.00207746478873239,0.00710872109163854,0.00363438476443569,0.00244191042225824,0.00107554390985921,0.00212825271267413,0.000134466395700864,6.83446106133986e-05,5.20942787050668e-05,2.46558388498407e-05,-4.93447935655969e-06
"IN","IND","India",6,2021-02-11,200,0,0,0,0,38,199,88144829.1152776,1100,1,139826.915619376,0,0,169,1093,451052660.544165,0,0,0,0,0.00268950385731474,0.000909090909090909,0,0.00217775086014716,0.000419265894349073,0.000164401377352867,1.03135522662989e-05,1.19610280431858e-05,0.0019968408889703,-4.59172334377142e-05,6.66113420167638e-07,-1.61995481606983e-05,9.92609052967951e-07,-5.41984546026707e-06
"IN","IND","India",7,2021-02-11,100,0,0,0,0,23,100,35089404.3700612,700,0,0,0,0,161,694,246835845.610947,0,0,0,0,0.00323943661971831,0,0,0.00326744327637294,1.71349768382079e-05,9.21687272226234e-06,0,0,0.00278398221396819,1.97293158486242e-06,0,1.0612362934078e-06,0,-3.25882475951296e-05
"IN","IND","India",1,2021-02-12,485,3,103901.400336158,0,0,76,484,87430983.3720125,2978,21,3082339.7497849,1,165409.82105698,333,2975,579195577.663392,0.00618556701030928,0.00118838192513592,0,0,0.00221161680828774,0.00705171255876427,0.000335795836131632,0.00157651793111611,0.00617780312824,0.00458891093781453,0.00120168764347442,0.00103605584628995,0.00187594457805351,6.28714812510263e-05,6.06607877595676e-05,3.54238036619833e-05,5.18419043679736e-05,1.33720412934902e-06
"IN","IND","India",2,2021-02-12,891,5,545689.448047223,2,179131.108496713,132,891,129817694.040043,5119,27,3072234.83493738,6,757369.536986341,753,5114,983644387.742275,0.00561167227833894,0.00420350594025265,0.00224466891133558,0.00137986666472029,0.00208659363588941,0.00527446766946669,0.00117210392654815,0.00207384313703889,0.00400343791980795,0.00420100493963044,0.000867019949180537,0.000878068136755706,0.00208249144899458,6.75145735854397e-05,2.42487490701722e-05,0.000110057764475732,2.79662093748441e-05,-4.68533425484566e-06
"IN","IND","India",3,2021-02-12,490,1,28238.2115091633,0,0,66,490,71431955.8953932,2937,13,3034263.80674861,2,143779.042155513,469,2935,503700229.490833,0.00204081632653061,0.000395316230042981,0,0,0.00189709686691578,0.00442628532516173,0.000680966973101805,0.00225064184082348,0.00338749097503682,0.00334015546733484,0.00100883429780679,0.000706669494022449,0.00239804937702688,3.1225873053283e-05,2.64489270452937e-05,-4.38989631737385e-05,2.31001956894223e-05,-2.17876871436505e-06
"IN","IND","India",4,2021-02-12,297,1,408612.506393015,0,0,48,297,95976634.696855,1797,3,866390.15521362,1,49165.1424275898,303,1794,676682103.276006,0.00336700336700337,0.0042574164814554,0,0,0.00227628396642481,0.00166944908180301,0.000556483027267668,0.00237882142352442,0.00332301610825754,0.00335678095865944,0.00141743684721858,0.00127684668531958,0.00243414389697461,6.78398313549164e-05,4.59457116595118e-05,2.33439069365602e-05,2.5236047530776e-05,-1.4790852195485e-05
"IN","IND","India",5,2021-02-12,218,2,371632.547637747,1,167399.962867151,30,217,82156741.5319149,1321,17,3185529.59062329,7,1109561.24989991,193,1317,525658276.128202,0.00917431192660551,0.0045234577310175,0.00458715596330275,0.00203756818668523,0.00194716687220095,0.0128690386071158,0.00529901589704769,0.00206401659768787,0.00715815333518263,0.00365592926098262,0.00248015254004026,0.00109181586765772,0.0021211778168816,0.000111830619972897,6.07856136297373e-05,4.38035833560083e-05,2.28402617809762e-05,-5.36655544166171e-06
"IN","IND","India",6,2021-02-12,200,0,0,0,0,43,199,86745688.8252474,1200,1,139826.915619376,0,0,198,1193,497930246.607632,0,0,0,0,0.00304338594380352,0.000833333333333333,0,0.00233757954263721,0.000385862743093822,0.000155089128006707,1.29890782105461e-05,1.51975603675761e-05,0.00198838118787543,-4.25382708754044e-05,1.19094562406828e-06,-1.43441677699508e-05,1.56476766457712e-06,-6.17937325886507e-06
"IN","IND","India",7,2021-02-12,100,0,0,0,0,23,100,35089404.3700612,700,0,0,0,0,161,695,246544888.571504,0,0,0,0,0.00323943661971831,0,0,0.00326274191914074,2.06235404537182e-05,1.10861216793927e-05,0,0,0.00273549520612183,2.33795695753593e-06,0,1.25680673468364e-06,0,-3.72294618794089e-05
"IN","IND","India",1,2021-02-13,482,4,464284.131374432,1,214989.34310795,65,482,78323024.8894989,3019,20,2943823.21713703,2,380399.16416493,332,3016,577709743.318897,0.00829875518672199,0.00592781154749145,0.0020746887966805,0.00274490602745828,0.00189936298287651,0.00662471016893011,0.000662471016893011,0.00155041655770165,0.00622900175282409,0.00461169997906146,0.00126390773177385,0.00108389914098062,0.00188211247126653,5.96013126003022e-05,6.15051236662889e-05,3.2146276958479e-05,5.1297074480258e-05,2.83367929814267e-06
"IN","IND","India",2,2021-02-13,817,1,9113.4591842295,0,0,113,816,127624232.788302,5227,26,2911239.2262606,6,757369.536986341,773,5223,968604586.764507,0.00122399020807834,7.14085325734852e-05,0,0,0.00195042805854736,0.00497417256552516,0.00114788597665965,0.00208449625572697,0.00407487222656804,0.0043372831302989,0.000896870083989584,0.000909031787651499,0.00207817144718333,6.86691918902065e-05,2.57359913162975e-05,0.000117819638356399,2.89342351610814e-05,-4.58951317563454e-06
"IN","IND","India",3,2021-02-13,491,2,77648.0422181044,0,0,70,490,71315613.3299726,3008,11,1350268.34284442,2,143779.042155513,485,3006,500018831.481359,0.00407331975560081,0.00108879442512584,0,0,0.00201207243460765,0.00365691489361702,0.000664893617021277,0.00227245040435561,0.0034161079815316,0.00328153456549366,0.00103221044641201,0.00072826517195406,0.00239445434713816,3.02291483921352e-05,2.56470515736743e-05,-4.8967904266636e-05,2.27622608125733e-05,-2.54861602972435e-06
"IN","IND","India",4,2021-02-13,287,2,417975.102030304,1,9362.59563728934,53,287,91082261.3466789,1817,5,1284365.25724392,2,58527.7380648791,317,1816,668286038.377872,0.00696864111498258,0.00458898468099513,0.00348432055749129,0.000102792744699797,0.0026009716837611,0.00275178866263071,0.00110071546505228,0.00245858410374139,0.00336085368517185,0.00335041499014135,0.00145161147517512,0.00129568288664577,0.00241756464226124,5.96277950180816e-05,4.30128043005078e-05,1.44489269510744e-05,2.35206559759133e-05,-1.52917421575044e-05
"IN","IND","India",5,2021-02-13,208,2,371632.547637747,1,167399.962867151,26,208,76043709.8489372,1429,18,3352929.55349044,8,1276961.21276707,205,1425,562193364.078703,0.00961538461538462,0.00488709123181924,0.00480769230769231,0.00220136502019293,0.00176056338028169,0.0125962211336599,0.00559832050384884,0.0020261922411663,0.00718079008063935,0.0036685699271067,0.00250779538119099,0.00110450682206106,0.00211309011708576,8.75286634811124e-05,5.21639783025263e-05,3.50975554104265e-05,2.04333055184324e-05,-5.97908191660822e-06
"IN","IND","India",6,2021-02-13,200,0,0,0,0,38,200,78345772.574098,1300,1,139826.915619376,0,0,222,1294,536257599.425824,0,0,0,0,0.00267605633802817,0.000769230769230769,0,0.00241635283105122,0.000356568177711242,0.00014824808173425,1.64796583945784e-05,1.93930939144376e-05,0.00197894930979524,-3.89599791926374e-05,1.76618410217036e-06,-1.2372071920098e-05,2.19730608958031e-06,-7.03984115372952e-06
"IN","IND","India",7,2021-02-13,100,0,0,0,0,23,100,34779388.8646218,700,0,0,0,0,161,696,245943916.026622,0,0,0,0,0.00323943661971831,0,0,0.00325805407155577,2.46646185975686e-05,1.32522402587437e-05,0,0,0.00268292686418312,2.76231660733514e-06,0,1.48374058700644e-06,0,-4.17555071414477e-05
"IN","IND","India",1,2021-02-14,458,2,238085.040021106,1,200017.033879848,43,457,87063567.4211446,3068,19,2762754.45363526,3,580416.198044778,347,3065,587254060.253514,0.00436681222707424,0.00273461158407901,0.00218340611353712,0.00229736777166876,0.00132523808056215,0.00619295958279009,0.000977835723598436,0.00159455919858466,0.00627722805551939,0.00463032135284578,0.00132545299215331,0.00112898233791622,0.00188921201776619,5.62876188635997e-05,6.19186331155372e-05,2.85203047254499e-05,5.01068508968299e-05,4.19819804911175e-06
"IN","IND","India",2,2021-02-14,751,4,204682.626787541,1,59818.4795273653,93,751,129970755.182909,5288,26,2491412.30446352,5,335619.417704654,775,5284,965461755.488839,0.00532623169107856,0.00157483601983762,0.00133155792276964,0.000460245687140791,0.00174415333545882,0.00491679273827534,0.00094553706505295,0.00206576323954324,0.00414723316648426,0.00447979818388023,0.000928595695006062,0.000940540551096166,0.00207398671924786,6.97538401159922e-05,2.73296815603304e-05,0.000125250914769224,2.9773324128564e-05,-4.4833166382207e-06
"IN","IND","India",3,2021-02-14,431,0,0,0,0,54,431,73740820.5090834,3007,8,997809.512831786,2,143779.042155513,490,3005,500187177.830989,0,0,0,0,0.00176464821411065,0.00266045892916528,0.00066511473229132,0.00229664174732254,0.00344472634313656,0.00322135035151249,0.00105456484251128,0.000749212681227243,0.00239038363697339,2.95076306766166e-05,2.4767042881995e-05,-5.30993706201021e-05,2.23258663886863e-05,-2.95453955275787e-06
