ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,5,2020-12-30,2020-12-27,100,0,0,0,0,7,100,582840.6410217682,95,0,0,100,0,11,89,0,3,97,0,15,85,0,9,91,0,11,89,0,6,94,0,2,98,0,3,97,0,0,100,1,4,95,0,6,94,0,0,100,0,11,89,100,0,0,0,89,0,2,9,97,0,0,3,85,0,2,13,91,0,2,7,89,0,2,9,94,0,4,2,98,0,1,1,97,0,0,3,100,0,0,0,96,0,3,1,94,0,0,6,100,0,0,0,89,0,2,9,0,0,4,96,96,3,1,0,1,23,76,77,0,2,21,98,0,2,0,98,0,2,0,100,0,0,3,1,2,94,100,0,0,0,0,0,0,1,49,25,15,10,0,1,27,66,6,0,1,50,40,9,0,2,48,39,11,0,2,49,39,10,0,2,19,46,33,0,98,1,0,1,98,1,0,1,98,1,1,0,98,1,0,1,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,31,68,0,1,79,20,0,1,66,33,0,0,71,29,0,1,35,64,0,1,13,86,0,0,73,27,27,0,37,16,7,13,0,0,0,6,29,65,0,0,100,0,0,0,23,77,0,0,2,2,4,7,83,2,0,0,12,22,35,31,0,0,6,20,24,50,100,100,69,1,7,23,21,1,5,73,34,1,1,64,29,0,6,65,65,1,3,31,87,0,9,4,0,1,1,2,6,4,86,0,0,0,0,6,8,86,0,1,11,21,29,38,0,0,1,2,13,84,0,0,2,9,29,60,89,2,7,2,89,3,1,7,89,2,3,6,0,0,57,43,57,1,28,14,72,0,8,3,2,0,0,0,15,15,1,4,11,7,9,0,1,14,5,0,3,7,4,1,1,17,0,2,32,66,0,0,0,0,0,0,0,0,100,0,0,2,5,56,21,16,2,3,14,24,34,20,3,6.131578947368421,8.037651440737402,1.7500000000000002,1.5,11.872340425531915,5.20180705275072,2.597826086956522,1.576334478149958
NZ,NZL,New Zealand,6,2020-12-30,2020-12-27,100,0,0,0,0,5,100,586054.1241500119,95,1,0,99,1,9,90,2,1,97,1,13,86,2,14,84,0,23,77,2,3,95,1,1,98,1,0,99,1,0,99,2,4,94,2,11,87,1,0,99,1,3,96,100,0,0,0,91,1,2,6,99,0,0,1,87,0,2,11,86,0,1,13,77,1,5,17,97,0,3,0,99,1,0,0,100,0,0,0,100,0,0,0,96,0,3,1,89,0,3,8,100,0,0,0,97,0,2,1,0,0,3,97,97,3,0,0,0,22,78,78,0,2,20,98,0,2,0,98,0,2,0,100,0,0,2,2,0,96,100,0,0,0,0,0,0,0,57,27,13,3,0,5,36,50,9,0,2,58,33,7,0,5,48,39,8,0,4,55,33,8,0,7,25,43,25,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,20,78,0,0,72,28,0,2,66,32,0,1,66,33,0,3,29,68,0,2,11,87,0,0,68,32,32,0,27,20,11,10,0,0,0,6,38,56,0,0,100,0,0,1,14,85,0,0,4,1,3,5,83,4,0,0,14,20,39,27,0,2,5,17,21,55,100,100,80,0,2,18,28,2,9,61,34,2,7,57,34,3,5,58,71,0,2,27,89,0,3,8,0,1,0,1,0,3,95,0,0,1,0,4,10,85,0,2,9,18,34,37,0,0,1,0,6,93,0,0,1,10,19,70,89,1,6,4,89,1,2,8,89,1,5,5,0,0,27,73,27,0,23,50,77,1,1,1,2,1,0,2,15,50,0,5,3,0,11,0,1,4,1,0,2,7,2,1,1,12,0,1,37,61,0,1,0,0,0,0,0,0,0,100,0,3,5,38,31,23,3,2,21,21,32,14,7,7.222222222222223,8.465429230906844,1.6666666666666667,1.1547005383792515,13.09278350515464,4.6905989183747545,2.1847826086956523,1.2573244558929595
NZ,NZL,New Zealand,7,2020-12-30,2020-12-23,100,0,0,0,0,4,100,558935.2178800872,99,1,1,98,2,8,90,2,4,94,1,18,81,1,14,85,1,15,84,2,5,93,2,2,96,2,1,97,2,3,95,2,2,96,2,5,93,2,5,93,2,2,96,99,1,0,0,92,0,3,5,96,0,2,2,82,3,5,10,86,3,3,8,85,3,4,8,95,0,3,2,98,0,2,0,99,1,0,0,97,1,0,2,98,1,1,0,95,1,2,2,95,2,0,3,98,1,0,1,0,0,4,96,96,4,0,0,1,21,78,79,1,3,17,97,0,3,0,97,0,2,1,100,0,0,5,1,1,93,100,0,0,0,0,0,0,0,50,26,18,6,0,7,25,60,8,0,1,55,37,7,0,6,41,41,12,0,4,49,35,12,0,7,16,53,24,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,13,87,0,0,68,32,0,0,43,57,0,0,69,31,0,0,24,76,0,1,11,88,0,0,74,26,26,0,36,22,8,8,0,2,1,8,42,47,0,2,98,0,0,3,19,78,0,0,2,4,7,6,76,5,0,0,14,25,45,16,0,2,4,18,29,47,100,100,87,0,0,13,32,0,10,58,57,1,1,41,31,0,14,55,76,0,4,20,89,0,4,7,0,1,0,1,0,10,88,0,0,0,1,7,10,82,0,2,3,24,35,36,0,0,1,1,7,91,0,0,0,5,16,79,95,1,3,1,95,1,2,2,95,0,3,2,0,1,13,86,14,0,10,76,90,1,0,1,0,1,0,0,7,77,0,1,0,2,2,0,1,3,0,0,2,2,1,1,3,5,0,3,35,62,0,0,0,0,0,0,0,0,0,0,100,1,9,48,27,15,1,6,23,31,23,14,2,8.931034482758621,9.960389530832181,1,0,12.365591397849462,4.949275191195785,1.977272727272727,1.124208766222825
NZ,NZL,New Zealand,-99,2020-12-31,2020-12-31,100,0,0,0,0,8,85,745563.0869499848,0,1,3,96,1,14,85,1,4,95,1,22,77,1,20,79,0,22,78,1,5,94,1,2,97,1,2,97,1,3,96,2,4,94,2,14,84,1,1,98,1,12,87,97,0,3,0,86,2,5,7,96,0,2,2,78,1,3,18,80,2,6,12,78,0,3,19,95,2,2,1,98,0,0,2,98,1,1,0,97,0,2,1,96,0,1,3,86,1,2,11,99,1,0,0,88,1,2,9,15,0,5,80,97,3,0,18,1,21,60,80,0,4,16,96,0,2,2,96,0,4,0,100,0,0,25,1,2,72,100,0,0,0,0,0,23,1,27,32,10,7,37,2,27,25,9,37,3,36,19,5,37,3,32,22,6,37,4,33,20,6,37,4,11,26,22,0,98,0,2,0,98,1,0,1,98,2,0,0,98,1,1,0,98,1,1,0,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,46,2,23,29,46,1,41,12,46,0,37,17,46,1,39,14,46,2,22,30,46,1,11,42,53,0,34,13,66,0,15,10,6,3,58,2,1,3,15,21,58,0,42,0,61,2,4,33,61,0,2,1,2,3,27,4,61,1,4,10,15,9,65,2,4,5,9,15,100,100,80,3,6,11,61,4,7,28,66,4,7,23,63,4,4,29,81,4,1,14,90,4,4,2,68,0,1,1,2,2,26,68,0,0,2,2,4,24,74,0,4,6,3,13,74,0,0,3,3,20,74,0,2,4,5,15,95,0,2,3,95,1,1,3,95,1,2,2,77,0,6,17,83,0,12,5,96,0,0,1,0,1,0,0,2,93,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,3.212121212121212,3.706055650533122,2,1.7320508075688772,0,0,0,0
NZ,NZL,New Zealand,1,2020-12-31,2020-12-27,100,0,0,0,0,12,100,781359.8269045954,99,0,1,99,0,9,91,0,5,95,0,26,74,0,29,71,0,22,78,0,12,88,0,7,93,0,6,94,0,0,100,0,9,91,0,20,80,0,3,97,0,20,80,99,0,0,1,91,0,2,7,95,0,0,5,74,1,2,23,71,1,6,22,78,0,5,17,88,0,4,8,93,0,2,5,94,0,2,4,100,0,0,0,91,0,4,5,80,0,4,16,97,0,0,3,80,0,7,13,0,0,7,93,93,6,1,0,1,36,63,64,0,1,35,99,0,1,0,99,0,1,0,100,0,0,2,1,0,97,100,0,0,0,0,0,0,0,41,29,26,4,0,0,45,47,8,0,1,56,36,7,0,0,48,38,14,0,0,52,37,11,0,0,19,53,28,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,47,53,0,0,78,22,0,0,72,28,0,0,82,18,0,0,50,50,0,1,21,78,0,0,76,24,24,0,26,19,11,20,0,0,2,7,44,47,0,0,100,0,0,2,8,90,0,0,2,3,6,12,70,7,0,0,7,18,35,40,0,0,5,16,33,46,100,100,53,1,4,42,22,1,1,76,28,1,1,70,18,2,5,75,50,1,3,46,79,1,3,17,0,0,0,4,7,11,78,0,0,0,5,13,19,63,0,2,6,14,34,44,0,0,1,5,16,78,0,0,7,18,22,53,75,0,13,12,75,1,0,24,75,1,4,20,0,0,58,42,58,0,17,25,83,0,2,0,2,2,0,0,11,25,0,3,9,1,8,1,0,3,4,0,2,3,3,1,2,35,0,4,35,59,2,0,0,0,100,0,0,0,0,0,0,1,3,41,35,20,1,0,7,18,40,27,7,4.419354838709677,5.707482540839927,1.714285714285714,1.1126972805283737,11.820652173913043,5.329052408261268,3.882978723404255,1.5509718283855656
NZ,NZL,New Zealand,2,2020-12-31,2020-12-27,100,1,16562.7714082933,0,0,4,100,813659.2210128767,98,0,1,99,0,16,84,0,4,96,0,20,80,0,33,67,0,22,78,0,14,86,0,2,98,0,6,94,0,1,99,0,6,94,0,20,80,0,1,99,0,15,85,99,0,0,1,84,0,9,7,96,0,2,2,80,0,3,17,67,0,9,24,78,0,3,19,86,0,8,6,98,0,1,1,94,0,1,5,99,0,1,0,94,0,2,4,80,0,5,15,99,0,1,0,85,0,5,10,0,0,2,98,98,1,1,0,0,34,66,66,0,4,30,96,0,3,1,96,1,3,0,99,0,1,4,1,1,94,100,0,0,0,0,0,0,0,47,35,11,7,0,1,32,59,8,0,0,49,44,7,0,0,44,45,11,0,0,45,43,12,0,0,13,64,23,0,99,0,1,0,99,0,0,1,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,41,59,0,0,85,15,0,0,68,32,0,0,79,21,0,0,41,59,0,0,21,79,0,1,75,24,25,0,29,18,10,18,0,0,1,7,31,61,0,0,100,0,0,0,11,89,0,0,1,3,7,7,79,3,0,0,8,21,42,29,0,0,8,19,25,48,100,100,59,0,1,40,15,0,4,81,32,0,1,67,21,0,4,75,59,0,2,39,79,0,8,13,0,0,0,0,12,14,74,0,0,1,6,13,16,64,0,0,9,18,37,36,0,0,4,8,18,70,0,0,12,16,23,49,72,0,21,7,72,1,2,25,72,1,12,15,0,1,66,33,67,0,23,10,77,0,1,0,2,2,0,3,15,11,0,2,8,6,12,0,4,5,4,0,2,13,7,3,3,20,0,0,35,64,0,1,0,0,0,100,0,0,0,0,0,0,1,54,28,17,0,0,20,26,29,19,6,6.7,8.350986950705135,2,1.4142135623730951,12.157894736842104,6.448347618582484,3.206185567010309,1.4644263974469727
NZ,NZL,New Zealand,3,2020-12-31,2020-12-30,100,0,0,0,0,13,100,714109.843860134,95,0,1,99,0,7,93,0,2,98,0,17,83,0,23,77,0,14,86,0,7,93,0,3,97,0,2,98,0,0,100,0,1,99,0,11,89,0,0,100,0,11,89,99,0,1,0,93,0,4,3,98,0,1,1,83,0,5,12,77,0,8,15,86,0,3,11,93,0,4,3,97,0,1,2,98,0,2,0,100,0,0,0,99,0,1,0,89,0,2,9,100,0,0,0,89,0,9,2,0,0,7,93,93,5,2,0,2,35,63,65,0,1,34,99,0,1,0,99,0,1,0,100,0,0,3,1,0,96,100,0,0,0,0,0,0,0,41,33,18,8,0,0,25,69,6,0,1,54,40,5,0,1,48,44,7,0,1,51,41,7,0,2,14,52,32,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,96,0,1,3,96,0,0,4,96,0,0,4,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,0,0,39,61,0,0,85,15,0,0,69,31,0,0,74,26,0,0,46,54,0,0,16,84,0,0,78,22,22,0,34,18,11,15,0,0,1,8,28,63,0,0,100,0,0,4,15,81,0,0,0,2,2,10,84,2,0,0,7,13,39,41,0,0,6,6,31,57,100,100,61,0,4,35,15,0,5,80,31,0,2,67,26,0,3,71,54,0,2,44,84,0,5,11,0,0,1,2,3,4,90,0,0,1,3,3,15,78,0,0,7,18,44,31,0,0,3,7,9,81,0,0,4,12,35,49,84,1,7,8,84,4,1,11,84,3,5,8,0,2,62,36,64,0,28,8,72,2,3,1,1,0,1,0,20,10,0,1,3,4,16,1,5,11,3,0,2,13,7,4,1,19,0,2,40,57,0,1,0,0,0,0,100,0,0,0,0,3,3,54,27,13,3,1,9,36,38,11,2,5.322916666666667,6.505717275558748,1.714285714285714,1.6035674514745464,13.61413043478261,5.248287664693241,3.4193548387096775,1.4841377283237365
NZ,NZL,New Zealand,4,2020-12-31,2020-12-30,100,0,0,0,0,2,100,523965.53405022994,98,0,0,100,0,12,88,0,4,96,0,10,90,0,11,89,0,12,88,0,3,97,0,1,99,0,2,98,0,0,100,0,1,99,0,10,90,0,0,100,0,9,91,100,0,0,0,88,0,5,7,96,0,0,4,90,0,3,7,89,0,3,8,88,0,2,10,97,0,3,0,99,0,0,1,98,0,2,0,100,0,0,0,99,0,1,0,90,0,2,8,100,0,0,0,91,0,2,7,0,0,2,98,98,1,1,0,0,26,74,74,0,0,26,100,0,0,0,100,0,0,0,100,0,0,0,2,2,96,100,0,0,0,0,0,0,0,46,33,15,6,0,1,26,65,8,0,1,46,46,7,0,1,45,44,10,0,0,48,42,10,0,0,23,58,19,0,98,1,1,0,98,1,0,1,98,0,1,1,98,0,1,1,98,1,1,0,98,1,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,36,64,0,0,82,18,0,0,64,36,0,0,74,26,0,0,42,58,0,0,8,92,0,1,75,24,25,0,27,18,12,18,0,0,0,5,27,68,0,0,100,0,0,1,13,86,0,0,2,5,5,6,78,4,0,0,15,17,40,28,0,2,5,16,20,57,100,100,64,0,3,33,18,0,4,78,36,1,4,59,26,1,2,71,58,1,1,40,92,0,3,5,0,1,1,0,4,8,86,0,0,0,0,3,17,80,0,0,7,23,37,33,0,0,1,3,14,82,0,0,1,12,27,60,87,1,10,2,87,1,2,10,87,1,4,8,0,1,65,34,66,0,23,11,77,0,0,0,1,1,0,0,21,12,0,5,2,9,10,2,4,15,2,0,1,6,12,1,1,18,0,0,32,68,0,0,0,0,0,0,0,100,0,0,0,2,3,45,32,18,2,2,10,26,35,18,7,3.805555555555555,4.458183130536119,1,0,13.56842105263158,5.6165648462287425,2.9574468085106385,1.3433619646647676
NZ,NZL,New Zealand,5,2020-12-31,2020-12-30,100,0,0,0,0,2,100,492516.68264578615,99,0,0,100,0,17,83,0,2,98,0,12,88,0,17,83,0,17,83,0,6,94,0,2,98,0,1,99,0,2,98,0,1,99,0,11,89,0,2,98,0,6,94,100,0,0,0,83,0,5,12,98,0,0,2,88,0,2,10,83,0,4,13,83,1,5,11,94,1,3,2,98,0,1,1,99,0,0,1,98,0,2,0,99,0,0,1,89,0,0,11,98,0,1,1,94,1,2,3,0,0,2,98,98,1,1,0,1,27,72,73,1,2,24,98,0,2,0,98,0,2,0,100,0,0,4,0,1,95,100,0,0,0,0,0,0,0,45,22,18,15,0,2,34,55,9,0,2,47,42,9,0,2,39,46,13,0,1,44,41,14,0,4,10,59,27,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,0,1,36,63,0,0,76,24,0,1,65,34,0,1,74,25,0,1,38,61,0,1,9,90,0,0,75,25,25,0,29,13,12,21,0,0,1,5,27,67,0,1,99,0,0,1,16,83,0,0,0,1,6,7,84,2,0,0,6,16,37,41,0,0,4,13,31,52,100,100,64,0,3,33,24,0,4,72,35,0,2,63,26,0,7,67,62,0,4,34,91,0,6,3,0,1,0,0,1,8,90,0,0,0,0,6,6,88,0,1,10,22,39,28,0,0,1,2,9,88,0,0,4,11,27,58,85,1,11,3,85,1,6,8,85,0,8,7,0,0,61,39,61,1,25,13,75,0,4,0,2,0,0,0,19,14,0,5,4,3,12,2,2,17,6,0,5,5,6,3,4,12,0,2,38,60,0,0,0,0,0,0,0,0,100,0,0,0,5,44,26,25,0,2,15,25,34,20,4,7.878048780487805,8.969936237095611,1,0,12.303030303030303,5.577751989303074,2.4270833333333335,1.4123127107629019
NZ,NZL,New Zealand,6,2020-12-31,2020-12-30,100,0,0,0,0,6,100,632358.4862112195,97,2,1,97,2,14,84,3,2,95,2,16,82,3,11,86,1,21,78,3,2,95,2,1,97,1,1,98,1,0,99,3,2,95,3,9,88,2,0,98,2,4,94,99,0,1,0,86,1,5,8,98,0,0,2,84,0,4,12,89,0,2,9,79,1,7,13,98,0,2,0,99,1,0,0,99,0,1,0,100,0,0,0,98,0,1,1,91,0,4,5,100,0,0,0,96,0,4,0,0,0,3,97,97,2,1,0,4,20,76,80,0,3,17,97,0,3,0,97,0,3,0,100,0,0,7,1,1,91,100,0,0,0,0,0,0,1,55,29,13,2,0,2,40,50,8,0,4,58,33,5,0,5,46,44,5,0,3,53,38,6,0,8,16,47,29,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,16,83,0,0,71,29,0,1,60,39,0,1,70,29,0,1,32,67,0,2,8,90,0,0,70,30,30,0,31,19,14,6,0,1,0,1,44,54,0,1,99,0,0,1,12,87,0,0,4,4,3,6,79,4,0,0,17,16,35,32,0,4,5,20,28,43,100,100,84,0,2,14,29,0,9,62,40,0,7,53,30,0,7,63,68,0,4,28,92,0,5,3,0,1,0,0,0,3,96,0,0,0,0,3,8,89,0,4,7,22,35,32,0,0,0,2,7,91,0,0,1,8,23,68,91,1,5,3,91,2,0,7,91,1,2,6,0,0,24,76,24,1,24,51,76,0,6,0,4,1,0,1,12,52,0,5,1,1,5,1,2,6,0,0,1,3,0,4,4,15,0,1,45,53,0,1,0,0,0,0,0,0,0,100,0,1,7,36,26,30,1,2,26,19,37,10,5,6.75,8.03757202783055,2,1,13,5.008503407503954,2.276595744680851,1.3788280462251143
NZ,NZL,New Zealand,7,2020-12-31,2020-12-25,100,0,0,0,0,4,100,536950.3468095758,99,1,1,98,1,7,92,1,3,96,0,14,86,0,14,86,0,14,86,1,4,95,1,1,98,1,2,97,1,2,97,1,2,97,1,5,94,1,5,94,1,2,97,99,1,0,0,93,0,3,4,97,0,2,1,86,3,4,7,86,3,4,7,86,3,4,7,96,0,3,1,99,0,1,0,98,1,0,1,98,1,0,1,98,1,1,0,95,1,1,3,95,2,0,3,98,1,0,1,0,0,4,96,96,3,1,0,2,17,81,83,0,2,15,98,0,2,0,98,0,1,1,100,0,0,4,1,1,94,100,0,0,0,0,0,0,0,47,25,21,7,0,7,29,55,9,0,2,57,32,9,0,6,44,38,12,0,5,51,31,13,0,9,17,48,26,0,99,0,0,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,17,83,0,0,69,31,0,0,43,57,0,0,65,35,0,0,25,75,0,2,10,88,0,0,67,33,33,0,33,20,6,8,0,2,0,7,40,51,0,2,98,0,0,2,19,79,0,0,2,4,6,5,76,7,0,0,17,24,42,17,0,1,4,17,34,44,100,100,83,0,2,15,31,0,10,59,57,1,2,40,35,0,14,51,75,0,4,21,90,0,3,7,0,1,1,1,0,10,87,0,0,0,1,7,10,82,0,2,3,22,40,33,0,0,0,1,7,92,0,0,0,5,16,79,95,1,3,1,95,1,2,2,95,0,3,2,0,1,10,89,11,0,11,78,89,0,0,1,1,1,0,0,8,79,0,1,0,2,2,0,1,3,1,0,2,0,1,2,3,3,0,4,30,66,0,0,0,0,0,0,0,0,0,0,100,1,7,48,26,18,1,4,22,36,25,9,3,5.958333333333333,6.695093379656392,1,0,11.685393258426966,5.0262843352311855,2,1.1992507023933783
