ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,4,2020-12-27,2020-12-27,251,3,6646.09505236207,0,0,55,251,541502.2093594448,247,0,3,248,0,38,213,0,4,247,0,24,227,0,55,196,0,24,227,0,19,232,0,4,247,0,14,237,0,6,245,0,13,238,0,43,208,0,9,242,0,30,221,248,0,3,0,213,2,17,19,247,0,1,3,227,1,10,13,196,1,16,38,227,1,7,16,232,2,7,10,247,0,4,0,237,1,6,7,245,1,4,1,238,0,10,3,208,1,12,30,242,0,5,4,221,1,13,16,0,0,30,221,221,0,11,19,0,1,204,46,47,2,107,95,144,0,5,100,2,144,0,2,105,249,0,1,1,110,0,14,127,251,0,0,0,0,0,0,0,164,61,18,8,0,4,57,177,13,0,3,114,126,8,0,3,105,133,10,0,1,137,105,8,0,4,38,174,35,0,237,1,4,9,237,2,0,12,237,2,0,12,237,2,2,10,237,2,1,11,237,2,0,12,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,251,0,0,0,0,0,22,229,0,0,114,137,0,0,5,246,0,0,157,94,0,0,1,250,0,1,7,243,0,0,143,108,108,0,106,30,7,0,0,1,0,8,66,176,0,0,250,1,0,1,28,222,0,0,30,57,101,58,2,3,0,0,16,59,146,30,0,0,29,123,88,11,0,0,49,200,2,0,3,32,215,1,229,0,13,9,137,0,113,1,246,0,3,2,94,1,25,131,250,0,0,1,244,0,5,2,0,2,0,1,6,30,212,0,1,0,1,13,43,193,0,0,36,120,83,12,0,0,0,2,19,230,0,0,4,11,48,188,236,3,5,7,236,4,0,11,236,3,3,9,0,0,127,124,127,1,27,96,224,1,5,1,2,0,0,0,18,97,0,2,15,13,8,3,8,20,15,0,3,15,15,5,5,27,0,0,106,145,0,0,0,0,0,0,0,251,0,0,0,2,2,97,64,86,2,1,62,58,87,32,9,6.566666666666666,7.568991733007887,1.8571428571428572,1.1773883752795364,8.932921810699588,5.975845534942945,2.796747967479675,1.3789043245346435
DK,DNK,Denmark,5,2020-12-27,2020-12-27,259,0,0,0,0,80,259,500592.0606401435,257,0,1,258,0,34,225,0,6,253,0,15,244,0,36,223,0,19,240,0,12,247,0,4,255,0,5,254,0,2,257,0,3,256,0,30,229,0,4,255,0,15,244,258,0,1,0,225,0,8,26,253,0,0,6,244,0,5,10,223,0,8,28,240,0,6,13,247,0,6,6,255,0,3,1,254,0,1,4,257,1,0,1,256,0,0,3,229,0,13,17,255,0,1,3,244,0,2,13,0,0,36,223,223,0,8,28,0,5,187,67,72,3,88,96,171,0,2,85,1,171,0,1,87,258,0,1,0,96,1,19,143,259,0,0,0,0,0,0,0,173,56,20,10,0,11,60,172,16,0,11,112,132,4,0,12,104,132,11,0,11,135,108,5,0,15,41,171,32,0,240,3,8,8,240,9,2,8,240,9,1,9,240,8,4,7,240,9,2,8,240,9,1,9,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,259,0,0,0,0,1,33,225,0,0,131,128,0,1,6,252,0,0,162,97,0,0,2,257,0,0,12,247,0,0,153,106,106,0,107,38,8,0,0,0,0,3,71,185,0,1,258,0,0,1,22,236,0,0,34,62,105,49,5,4,0,0,18,62,142,37,0,0,36,137,74,12,0,0,98,160,1,0,2,63,190,4,226,0,23,10,128,0,127,4,253,0,4,2,97,1,37,124,257,0,1,1,247,1,10,1,0,1,2,0,12,25,219,0,0,0,2,11,39,207,0,1,43,98,101,16,0,0,0,2,29,228,0,0,7,15,47,190,237,2,15,5,237,8,2,12,237,7,3,12,0,0,108,151,108,1,40,110,219,1,6,2,5,1,2,0,23,111,0,1,7,13,13,5,11,19,13,1,3,11,12,2,11,26,0,2,110,146,0,1,0,0,0,0,0,0,259,0,0,1,7,107,65,79,1,5,123,64,38,21,7,6.905882352941177,8.095594818306118,2.2941176470588234,1.4040938362129738,8.096385542168674,5.903862440955549,2.0843373493975905,1.0873705255937567
DK,DNK,Denmark,6,2020-12-27,2020-12-27,234,0,0,0,0,54,233,545865.8760570028,227,3,0,231,3,38,193,3,8,223,2,7,225,3,38,193,2,19,213,3,8,223,3,1,230,3,6,225,3,3,228,3,9,222,2,18,214,3,5,226,3,11,220,234,0,0,0,196,1,5,32,226,0,1,7,227,0,4,3,196,0,9,29,215,0,2,17,226,0,4,4,233,0,1,0,228,0,2,4,231,0,1,2,225,0,3,6,216,0,3,15,229,0,1,4,223,0,3,8,0,1,26,207,208,0,5,21,0,6,157,71,77,4,63,90,171,0,1,60,2,171,0,2,61,232,0,2,0,73,2,18,141,234,0,0,0,0,0,0,0,202,27,3,2,0,17,57,151,9,0,20,99,111,4,0,21,98,109,6,0,12,125,93,4,0,26,47,136,25,0,216,4,9,5,216,7,3,8,216,8,1,9,216,7,3,8,216,7,2,9,216,8,3,7,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,234,0,0,0,0,1,5,228,0,0,86,148,0,1,0,233,0,1,138,95,0,2,3,229,0,2,11,221,0,0,123,111,111,0,83,37,3,0,0,1,1,1,68,163,0,2,232,0,0,3,21,210,0,0,37,61,95,30,7,4,0,0,24,76,118,16,0,0,36,128,61,9,0,0,194,39,1,0,1,124,105,4,229,0,4,1,148,3,77,6,234,0,0,0,96,3,40,95,231,0,1,2,223,0,9,2,0,0,0,2,7,32,193,0,0,0,0,10,35,189,0,3,34,105,76,16,0,1,1,0,19,213,0,0,0,5,36,193,229,0,2,3,229,0,0,5,229,0,0,5,0,0,32,202,32,0,20,182,214,0,2,0,0,0,0,0,18,182,0,1,7,2,3,1,0,12,2,0,1,4,8,0,1,10,0,5,96,133,0,0,0,0,0,0,0,0,0,234,0,4,16,79,66,69,4,9,134,57,23,5,2,8.1466666666666665,9.289187747537941,2.217391304347826,1.2776584313476258,7.242009132420091,5.014508087311694,1.7685185185185186,0.8584082780055727
DK,DNK,Denmark,7,2020-12-27,2020-12-27,104,0,0,0,0,20,103,241114.99442178055,97,0,0,104,0,5,99,0,4,100,0,6,98,0,18,86,0,10,94,0,2,102,0,1,103,0,2,102,0,2,102,0,6,98,0,6,98,0,1,103,1,4,99,104,0,0,0,99,0,0,5,100,0,2,2,98,0,2,4,86,0,1,17,94,0,2,8,102,0,1,1,103,0,1,0,102,0,0,2,102,0,0,2,98,0,4,2,98,0,2,4,103,0,1,0,100,0,2,2,0,1,9,94,95,0,1,8,0,2,53,49,51,1,17,35,87,0,0,16,1,87,0,0,17,104,0,0,0,20,4,6,74,104,0,0,0,0,0,0,0,84,15,3,2,0,17,28,54,5,0,17,42,43,2,0,24,36,40,4,0,14,53,34,3,0,26,19,49,10,0,98,3,1,2,98,2,4,0,98,3,0,3,98,1,3,2,98,3,1,2,98,3,0,3,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,104,0,0,0,0,3,2,99,0,2,37,65,0,3,3,98,0,0,64,40,0,3,1,100,0,2,5,97,0,1,43,60,61,0,26,15,1,1,0,0,0,5,33,66,0,0,104,0,0,0,5,99,0,0,15,29,30,19,5,6,0,0,14,37,42,11,0,3,19,53,25,4,0,0,80,22,2,0,4,61,38,1,102,0,1,1,67,0,34,3,101,0,2,1,40,2,18,44,103,0,0,1,99,0,5,0,0,0,0,0,2,14,88,0,0,0,1,4,17,82,0,2,18,40,34,10,0,1,0,1,8,94,0,0,0,2,12,90,102,1,0,1,102,0,1,1,102,1,0,1,0,3,3,98,6,0,6,92,98,0,1,0,1,0,0,0,4,95,0,0,2,0,0,1,0,0,1,0,0,0,1,3,0,1,0,3,48,53,0,0,0,0,0,0,0,0,0,0,104,5,5,39,23,32,5,4,63,21,9,2,0,10.290322580645162,11.213662941213267,3.2,1.788854381999832,6.657608695652174,4.110379081890943,1.4725274725274726,0.821119281369567
DK,DNK,Denmark,-99,2020-12-28,2020-12-27,100,0,0,0,0,37,80,280840.46325690835,0,0,1,99,0,16,84,1,7,92,1,18,81,0,22,78,0,11,89,0,13,87,0,2,98,1,5,94,0,2,98,0,4,96,0,11,89,1,6,93,1,18,81,99,0,1,0,84,0,2,14,93,1,3,3,82,0,9,9,78,0,9,13,89,0,5,6,87,1,4,8,98,1,1,0,95,1,1,3,98,0,1,1,96,0,2,2,89,0,3,8,94,0,3,3,82,1,7,10,20,0,16,64,85,1,3,11,26,2,51,21,50,1,27,22,73,0,1,26,0,73,0,1,26,99,0,1,0,57,1,6,36,100,0,0,0,0,0,33,0,43,19,4,1,47,3,15,30,5,47,3,22,25,3,47,2,22,24,5,47,0,32,17,4,47,4,11,25,13,0,95,1,1,3,95,2,0,3,95,3,0,2,95,2,1,2,95,1,1,3,95,2,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,52,0,5,43,52,0,23,25,52,0,3,45,52,0,32,16,52,0,1,47,52,0,4,44,57,0,26,17,74,0,19,6,0,1,57,0,0,2,11,30,57,0,43,0,66,0,3,31,66,0,8,7,11,6,0,2,66,0,7,7,16,4,67,0,7,15,10,1,70,0,8,20,2,73,0,8,17,2,95,1,2,2,78,1,21,0,97,1,2,0,70,1,7,22,99,1,0,0,96,0,4,0,76,1,0,0,1,2,20,76,0,0,1,1,3,19,78,0,3,8,11,0,78,0,0,0,2,20,78,0,0,2,3,17,99,0,1,0,99,0,0,1,99,0,0,1,82,0,2,16,84,0,13,3,99,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,7.615384615384616,9.732245331385938,2.8181818181818183,1.7786613965666325,0,0,0,0
DK,DNK,Denmark,1,2020-12-28,2020-12-26,100,0,0,0,0,45,100,566610.4385317207,99,0,0,100,0,14,86,0,2,98,0,19,81,0,29,71,0,9,91,0,8,92,0,1,99,0,6,94,0,2,98,0,4,96,0,28,72,0,4,96,0,20,80,100,0,0,0,86,0,4,10,98,0,2,0,81,0,2,17,71,0,6,23,91,0,3,6,92,0,3,5,99,0,0,1,94,0,3,3,98,0,2,0,96,0,1,3,72,0,3,25,96,0,0,4,80,0,5,15,0,0,19,81,81,0,5,14,0,0,90,10,10,0,64,26,36,0,3,60,1,36,0,1,63,99,0,1,0,64,0,9,27,100,0,0,0,0,0,0,0,53,30,13,4,0,0,46,47,7,0,0,60,33,7,0,0,60,31,9,0,0,68,27,5,0,0,18,54,28,0,91,0,3,6,91,1,0,8,91,1,0,8,91,1,4,4,91,1,1,7,91,1,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,12,88,0,0,35,65,0,0,4,96,0,0,73,27,0,0,0,100,0,0,6,94,0,0,73,27,27,0,52,16,5,0,0,0,0,8,38,54,0,0,100,0,0,0,8,92,0,0,15,41,33,8,1,2,0,0,8,17,61,14,0,0,10,64,26,0,0,0,6,92,2,0,0,1,94,5,88,0,10,2,65,0,35,0,96,0,4,0,27,0,4,69,100,0,0,0,94,0,6,0,0,1,0,2,8,16,73,0,0,0,4,15,25,56,0,1,17,44,35,3,0,0,0,2,4,94,0,0,3,5,24,68,92,0,4,4,92,2,0,6,92,2,1,5,0,2,34,64,36,0,23,41,77,1,9,1,1,2,0,0,9,43,1,2,13,0,11,0,5,4,3,0,3,3,0,1,3,8,0,1,33,63,2,1,0,0,100,0,0,0,0,0,0,1,4,50,28,17,1,0,27,29,28,13,2,8.416666666666666,9.997104100462304,2.3684210526315788,1.2565617248750864,9.398936170212766,5.747640837785798,2.817204301075269,1.413800279228476
DK,DNK,Denmark,2,2020-12-28,2020-12-27,100,0,0,0,0,40,100,441025.90439218044,100,0,1,99,0,13,87,0,1,99,0,23,77,0,33,67,0,12,88,0,11,89,0,3,97,0,6,94,0,1,99,0,3,97,0,18,82,0,3,97,0,12,88,99,0,0,1,87,0,4,9,99,0,1,0,77,0,5,18,67,0,9,24,88,0,2,10,89,0,4,7,97,0,1,2,94,0,1,5,99,0,1,0,97,0,2,1,82,0,7,11,97,0,0,3,88,0,3,9,0,0,19,81,81,0,6,13,0,0,82,18,18,0,49,33,51,0,3,46,0,51,0,3,46,97,0,3,0,49,0,10,41,100,0,0,0,0,0,0,0,53,24,14,9,0,0,19,68,13,0,1,41,51,7,0,0,40,50,10,0,0,44,47,9,0,0,12,63,25,0,90,2,2,6,90,2,0,8,90,2,0,8,90,1,2,7,90,2,1,7,90,2,1,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,8,92,0,0,57,43,0,0,5,95,0,1,66,33,0,0,4,96,0,0,11,89,0,0,63,37,37,0,36,19,7,1,0,0,1,6,34,59,0,0,100,0,0,1,14,85,0,0,16,37,27,18,1,1,0,1,13,13,54,19,0,0,15,52,27,6,0,0,13,87,0,0,0,13,84,3,92,0,4,4,43,0,57,0,95,0,5,0,34,0,9,57,96,0,0,4,89,0,11,0,0,0,0,0,5,13,82,0,0,0,5,7,19,69,0,1,14,40,38,7,0,0,2,3,7,88,0,0,1,12,24,63,87,1,9,3,87,5,1,7,87,4,1,8,0,0,48,52,48,0,13,39,87,0,1,1,2,1,1,0,7,39,0,2,11,4,4,2,3,8,2,0,1,5,6,0,3,10,0,0,41,59,0,0,0,0,0,100,0,0,0,0,0,0,1,61,19,19,0,0,43,30,20,7,0,6.684210526315789,8.075885388737886,2.1666666666666665,1.0431851677040116,9.81578947368421,6.202715873754522,2.606060606060606,1.2356786272161595
DK,DNK,Denmark,3,2020-12-28,2020-12-27,100,2,8730.25440442143,2,8730.25440442143,39,99,349231.45290031866,99,0,4,96,0,16,84,0,0,100,0,15,85,0,23,77,0,7,93,0,7,93,0,1,99,0,6,94,0,3,97,0,0,100,0,16,84,0,6,94,0,15,85,96,0,2,2,84,1,7,8,100,0,0,0,85,0,6,9,77,0,6,17,93,0,3,4,93,1,2,4,99,0,1,0,94,0,2,4,97,0,2,1,100,0,0,0,84,0,2,14,94,0,2,4,85,0,6,9,0,1,17,82,83,0,8,9,0,0,81,19,19,2,43,36,57,0,2,39,2,57,0,3,40,97,2,1,0,45,0,7,48,100,0,0,0,0,0,0,0,54,31,8,7,0,1,24,67,8,0,0,37,57,6,0,1,38,51,10,0,0,47,48,5,0,1,15,61,23,0,93,2,1,4,93,2,0,5,93,2,0,5,93,1,1,5,93,1,1,5,93,2,2,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,7,93,0,0,43,57,0,0,1,99,0,0,69,31,0,0,2,98,0,0,5,95,0,0,57,43,43,0,42,14,1,0,0,0,0,1,36,63,0,0,99,1,0,1,15,84,0,0,18,30,34,16,1,1,0,0,11,11,65,13,0,0,18,55,27,0,0,0,15,84,1,0,0,13,85,2,93,0,4,3,57,1,41,1,99,0,1,0,31,1,10,58,98,0,1,1,95,0,5,0,0,2,0,1,6,15,76,0,0,0,2,8,18,72,0,2,17,47,26,8,0,1,1,0,20,78,0,0,3,13,26,58,84,0,10,6,84,2,0,14,84,2,2,12,0,0,47,53,47,0,17,36,83,1,5,0,1,2,1,0,7,36,1,1,7,3,6,0,1,11,1,0,0,5,4,1,6,17,0,3,37,60,0,0,0,0,0,0,100,0,0,0,0,1,2,41,28,28,1,0,22,22,38,12,5,6.690476190476192,6.855612246904509,2.375,1.5438048235879214,9.388297872340425,6.591846648163066,2.979381443298969,1.4287186963857026
DK,DNK,Denmark,4,2020-12-28,2020-12-27,100,1,1478.25470254833,0,0,29,100,208051.25357236716,98,0,1,99,0,18,82,0,2,98,0,8,92,0,26,74,0,15,85,0,10,90,0,2,98,0,3,97,0,2,98,0,7,93,0,21,79,0,5,95,0,14,86,99,0,1,0,82,2,9,7,98,0,1,1,92,1,4,3,74,1,12,13,85,1,3,11,90,1,4,5,98,0,2,0,97,1,1,1,98,1,1,0,93,0,5,2,79,1,4,16,95,0,3,2,86,1,4,9,0,0,14,86,86,0,7,7,0,0,83,17,17,0,46,37,54,0,2,43,1,54,0,1,45,99,0,0,1,46,0,8,46,100,0,0,0,0,0,0,0,62,23,11,4,0,1,19,74,6,0,0,50,46,4,0,1,40,54,5,0,0,54,42,4,0,1,13,71,15,0,92,1,2,5,92,2,0,6,92,2,0,6,92,2,2,4,92,2,0,6,92,2,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,11,89,0,0,52,48,0,0,4,96,0,0,58,42,0,0,1,99,0,1,5,94,0,0,51,49,49,0,38,9,4,0,0,1,0,3,30,66,0,0,100,0,0,1,10,89,0,0,11,18,44,25,2,0,0,0,3,25,61,11,0,0,9,58,30,3,0,0,15,84,1,0,4,10,86,0,89,0,5,6,48,0,52,0,96,0,3,1,42,0,8,50,99,0,0,1,95,0,3,2,0,1,0,1,2,16,80,0,1,0,0,8,18,73,0,0,14,52,31,3,0,0,0,0,5,95,0,0,1,4,18,77,95,1,3,1,95,2,0,3,95,1,1,3,0,0,56,44,56,1,12,31,88,0,2,1,0,0,0,0,9,32,0,0,5,3,3,2,3,6,12,0,1,4,8,3,3,15,0,0,39,61,0,0,0,0,0,0,0,100,0,0,0,1,0,38,21,40,1,0,24,24,34,13,4,6.884615384615385,7.599416505345621,2.0714285714285716,1.1411388181101378,8.971134020618557,5.560518537774576,2.7676767676767677,1.338810642051772
DK,DNK,Denmark,5,2020-12-28,2020-12-27,100,0,0,0,0,22,100,192274.1333986588,99,0,0,100,0,16,84,0,2,98,0,5,95,0,16,84,0,4,96,0,2,98,0,3,97,0,3,97,0,0,100,0,2,98,0,12,88,0,2,98,0,6,94,100,0,0,0,84,0,3,13,98,0,0,2,95,0,3,2,84,0,4,12,96,0,2,2,98,0,1,1,97,0,2,1,97,0,2,1,100,0,0,0,98,0,1,1,88,0,5,7,98,0,0,2,94,0,0,6,0,0,12,88,88,0,4,8,0,1,77,22,23,2,36,39,64,0,0,35,1,64,0,2,34,98,0,2,0,39,0,9,52,100,0,0,0,0,0,0,0,70,20,4,6,0,6,24,63,7,0,6,44,48,2,0,4,45,45,6,0,5,51,41,3,0,5,18,69,8,0,91,1,4,4,91,3,0,6,91,3,1,5,91,3,3,3,91,3,0,6,91,3,0,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,11,88,0,0,50,50,0,0,1,99,0,0,64,36,0,0,1,99,0,0,3,97,0,0,61,39,39,0,45,12,4,0,0,0,0,3,23,74,0,0,100,0,0,0,11,89,0,0,12,23,45,17,2,1,0,0,7,24,50,19,0,0,9,60,30,1,0,0,34,66,0,0,2,21,77,0,89,0,9,2,50,0,50,0,99,0,0,1,36,0,19,45,99,0,0,1,97,0,3,0,0,0,0,0,4,3,93,0,0,0,1,5,6,88,0,0,12,43,40,5,0,0,0,0,7,93,0,0,5,4,18,73,91,0,6,3,91,2,1,6,91,1,4,4,0,0,44,56,44,1,15,40,85,0,2,2,2,0,1,0,8,41,0,0,3,8,5,3,4,8,6,0,0,4,6,0,4,8,0,2,34,63,0,1,0,0,0,0,0,0,100,0,0,1,1,48,23,27,1,0,49,23,15,7,5,7.705882352941177,8.850712732007949,1.9090909090909092,1.2210278829367867,8.561855670103093,6.217941836917198,2.316326530612245,1.1718074749112768
