ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
AU,AUS,Australia,3,2020-12-30,2020-12-30,260,0,0,0,0,21,260,2149244.6997615746,253,0,0,260,0,21,239,0,4,256,0,47,213,0,39,221,0,41,219,0,15,245,0,3,257,0,5,255,0,2,258,0,5,255,0,44,216,0,1,259,0,34,226,260,0,0,0,239,0,7,14,256,0,0,4,213,0,12,35,221,0,16,23,219,0,7,34,245,0,8,7,257,0,1,2,255,0,1,4,258,0,0,2,255,0,2,3,216,0,8,36,259,0,1,0,226,0,9,25,0,0,12,248,248,0,8,4,0,3,119,138,141,0,17,102,243,0,17,0,243,0,17,0,260,0,0,0,20,3,3,234,260,0,0,0,0,0,0,1,102,93,42,22,0,0,77,153,30,0,0,123,110,27,0,0,115,101,44,0,2,109,110,39,0,3,22,153,82,0,257,0,0,3,257,0,0,3,257,0,0,3,257,0,1,2,257,0,0,3,257,0,0,3,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,260,0,0,0,0,2,94,164,0,1,204,55,0,0,180,80,0,0,166,94,0,2,70,188,0,1,30,229,0,0,145,115,115,0,79,28,21,17,0,0,4,20,65,171,0,1,258,1,0,2,47,211,0,1,34,34,25,26,137,3,0,0,42,53,103,62,0,1,35,83,87,54,260,260,166,3,24,67,56,3,71,130,80,2,43,135,94,2,23,141,190,0,11,59,230,0,12,18,0,0,2,4,24,36,194,0,0,3,14,17,36,190,0,0,28,95,80,57,0,0,7,10,42,201,0,0,22,46,74,118,192,1,50,17,192,4,15,49,192,2,28,38,0,2,157,101,159,0,61,40,199,2,4,3,3,3,0,4,42,42,0,4,14,11,23,3,17,36,7,2,6,22,13,6,6,48,0,0,101,157,0,2,0,0,0,0,260,0,0,0,0,4,7,134,88,27,4,2,44,65,74,61,10,5.2792792792792795,7.402912413578335,1.75,0.8660254037844386,14.271428571428572,4.185601784102492,3.25,1.479276549300955
AU,AUS,Australia,4,2020-12-30,2020-12-30,241,0,0,0,0,18,241,2218306.2406227686,240,0,1,240,0,24,217,0,3,238,0,41,200,0,30,211,0,34,207,0,7,234,0,1,240,0,6,235,0,0,241,0,3,238,0,24,217,0,0,241,0,23,218,240,0,1,0,217,0,9,15,238,0,1,2,200,0,12,29,211,0,11,19,207,0,12,22,234,0,7,0,240,0,0,1,235,0,3,3,241,0,0,0,238,0,1,2,217,0,9,15,241,0,0,0,218,0,5,18,0,0,12,229,229,0,9,3,0,1,94,146,147,1,8,85,233,0,8,0,233,0,8,0,241,0,0,0,10,3,4,224,241,0,0,0,0,0,0,0,120,74,27,20,0,2,63,155,21,0,2,122,105,12,0,2,105,101,33,0,3,103,108,27,0,2,25,132,82,0,237,1,2,1,237,1,1,2,237,1,1,2,237,0,1,3,237,1,1,2,237,1,0,3,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,241,0,0,0,0,1,80,160,0,1,196,44,0,0,151,90,0,1,149,91,0,1,57,183,0,0,29,212,0,0,157,84,84,0,95,32,10,20,0,1,6,10,54,170,0,0,240,1,0,2,43,196,0,0,30,38,28,22,117,6,0,0,33,50,98,60,0,3,26,80,87,45,241,241,161,0,26,54,45,2,71,123,90,2,42,107,92,2,18,129,184,1,11,45,212,0,15,14,0,0,0,4,18,34,185,0,0,0,8,22,34,177,0,4,23,80,86,48,0,1,5,8,31,196,0,0,11,40,67,123,190,3,36,12,190,7,9,35,190,7,19,25,0,2,147,92,149,0,49,43,192,2,5,4,6,2,1,0,29,45,0,5,10,16,28,1,7,33,9,5,7,12,12,5,12,34,0,2,89,147,1,2,0,0,0,0,0,241,0,0,0,1,5,119,82,34,1,0,40,64,76,48,12,5.710843373493976,7.346029490823394,1.6,0.8432740427115678,14.39375,3.5797833251062166,3.0472103004291844,1.4480675093439468
AU,AUS,Australia,5,2020-12-30,2020-12-30,239,0,0,0,0,6,239,2088403.7870609425,233,0,1,238,0,13,226,1,5,233,0,26,213,0,23,216,0,26,213,0,6,233,0,1,238,0,2,237,0,0,239,0,8,231,0,29,210,0,3,236,0,13,226,238,0,0,1,226,0,5,8,234,0,3,2,213,0,5,21,216,0,5,18,213,0,4,22,233,0,2,4,238,0,0,1,237,0,0,2,239,0,0,0,231,0,4,4,210,0,8,21,236,0,0,3,226,0,2,11,0,0,4,235,235,0,3,1,0,5,79,155,160,3,10,66,229,0,10,0,229,0,10,0,239,0,0,0,18,3,1,217,239,0,0,0,0,0,0,0,121,63,39,16,0,4,66,148,21,0,9,114,98,18,0,7,106,101,25,0,9,108,100,22,0,10,38,111,80,0,238,0,0,1,238,0,0,1,238,0,0,1,238,0,0,1,238,0,0,1,238,0,0,1,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,239,0,0,0,0,1,61,177,0,0,179,60,0,2,153,84,0,3,136,100,0,3,30,206,0,3,24,212,0,0,121,118,118,0,75,29,6,11,0,0,1,13,69,156,0,2,236,1,0,3,38,198,0,0,31,33,25,20,121,9,0,0,59,60,72,48,0,4,37,90,64,44,239,239,178,0,18,43,60,0,72,107,86,0,53,100,103,0,23,113,209,1,6,23,215,0,6,18,0,0,3,4,21,23,188,0,0,1,4,25,49,160,0,2,30,89,76,42,0,0,4,7,31,197,0,0,13,36,62,128,190,3,34,12,190,11,6,32,190,8,18,23,0,1,113,125,114,1,46,78,193,2,4,3,3,2,3,2,27,80,0,5,10,3,20,1,13,28,10,5,7,20,5,3,6,23,0,2,95,141,0,1,0,0,0,0,0,0,239,0,0,3,12,100,79,45,3,2,61,69,53,43,8,4.904109589041096,6.238688393942458,1.6666666666666667,1.1547005383792515,13.803493449781659,3.8412335859173825,2.376681614349776,1.2490694633606592
AU,AUS,Australia,6,2020-12-30,2020-12-30,163,0,0,0,0,6,163,1932683.972831143,160,0,0,163,0,12,151,0,4,159,0,14,149,0,19,144,0,16,147,0,4,159,0,1,162,0,4,159,0,0,163,0,6,157,0,9,154,0,1,162,0,2,161,163,0,0,0,151,0,2,10,159,0,1,3,149,1,3,10,144,1,6,12,147,1,5,10,159,1,2,1,162,0,0,1,159,1,2,1,163,0,0,0,157,2,2,2,154,3,1,5,162,0,1,0,161,0,0,2,0,0,4,159,159,0,2,2,0,4,40,119,123,0,4,36,159,0,4,0,159,0,4,0,163,0,0,0,8,4,3,148,163,0,0,0,0,0,0,0,92,41,16,14,0,4,45,94,20,0,6,87,58,12,0,13,70,61,19,0,11,77,58,17,0,13,26,66,58,0,160,1,0,2,160,1,1,1,160,1,0,2,160,0,1,2,160,1,0,2,160,1,0,2,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,163,0,0,0,0,2,18,143,0,2,117,44,0,2,99,62,0,2,75,86,0,3,16,144,0,3,14,146,0,0,86,77,77,1,60,15,8,2,0,1,0,6,52,104,0,2,160,1,0,4,19,140,0,0,31,13,15,14,81,9,0,1,41,47,50,24,0,2,13,68,44,36,163,163,145,0,8,10,46,0,52,65,64,0,37,62,88,0,20,55,147,0,5,11,149,0,7,7,0,0,3,0,4,14,142,0,0,1,3,11,18,130,0,5,14,48,64,32,0,2,3,3,20,135,0,1,6,22,31,103,135,0,16,12,135,5,3,20,135,4,11,13,0,2,27,134,29,0,29,105,134,1,3,0,4,0,1,3,17,107,0,0,3,1,11,3,2,9,1,1,2,5,1,0,7,10,0,2,86,74,0,1,0,0,0,0,0,0,0,163,0,2,10,75,48,28,2,1,33,53,41,27,6,8.133333333333333,10.05575366733801,1.5,0.5773502691896257,13.596153846153847,3.7481674596008805,2.324675324675325,1.3179659356836364
AU,AUS,Australia,7,2020-12-30,2020-12-27,100,0,0,0,0,1,100,1162477.1701838386,92,2,0,98,2,7,91,2,4,94,0,10,90,0,14,86,2,13,85,2,1,97,2,1,97,2,3,95,2,2,96,2,4,94,1,7,92,2,1,97,1,4,95,100,0,0,0,93,0,2,5,96,0,2,2,90,0,2,8,86,0,3,11,87,0,1,12,99,0,1,0,99,0,0,1,97,0,3,0,98,0,1,1,96,0,2,2,93,0,1,6,99,0,0,1,96,0,3,1,0,0,1,99,99,0,1,0,0,4,23,73,77,1,3,19,97,0,3,0,97,0,3,0,100,0,0,0,8,5,2,85,100,0,0,0,0,0,0,0,61,24,12,3,0,13,33,44,10,0,12,52,28,8,0,12,43,33,12,0,15,48,31,6,0,18,10,41,31,0,98,1,0,1,98,0,1,1,98,1,0,1,98,1,1,0,98,1,0,1,98,1,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,0,9,91,0,2,52,46,0,0,33,67,0,0,41,59,0,0,9,91,0,0,7,93,0,1,41,58,59,0,27,7,6,1,0,0,2,9,34,55,0,0,98,2,0,2,14,84,0,0,15,9,12,6,43,15,0,0,35,28,27,10,0,2,14,35,24,25,100,100,91,1,2,6,48,3,21,28,67,3,9,21,59,2,10,29,91,1,2,6,93,0,5,2,0,1,0,0,2,11,86,0,0,0,1,3,17,79,0,1,11,21,41,26,0,0,1,1,11,87,0,0,1,7,23,69,92,3,2,3,92,3,2,3,92,1,4,3,0,0,5,95,5,0,7,88,93,0,1,0,0,0,1,1,4,88,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,6,0,2,49,49,0,0,0,0,0,0,0,0,0,0,100,5,7,37,30,21,5,1,25,34,22,10,3,7.793103448275862,9.033190032734154,1,0,12.434782608695652,3.665414081898815,2.044943820224719,1.330670647383479
AU,AUS,Australia,-99,2020-12-31,2020-12-31,331,1,7650.680291362379,1,7650.680291362379,24,278,4160782.160205721,0,0,5,326,1,38,292,2,10,319,1,74,256,1,59,271,0,49,282,1,22,308,0,7,324,2,12,317,1,7,323,1,17,313,2,60,269,1,6,324,1,41,289,326,0,0,5,293,6,12,20,321,2,5,3,257,2,21,51,272,6,15,38,282,3,10,36,309,1,10,11,324,1,4,2,319,1,1,10,324,0,5,2,314,4,7,6,271,2,15,43,325,2,0,4,290,1,16,24,52,1,12,266,321,0,7,3,57,5,92,177,241,3,10,77,321,0,10,0,321,0,10,0,331,0,0,0,85,5,6,235,331,0,0,0,0,0,90,1,113,73,37,17,124,7,85,96,19,124,7,113,71,16,124,7,98,75,27,124,9,103,69,26,124,9,47,90,61,0,328,2,0,1,328,2,0,1,328,2,1,0,328,2,1,0,328,1,2,0,328,2,0,1,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,331,0,0,0,147,1,62,121,147,2,140,42,147,3,108,73,147,3,110,71,147,2,57,125,147,4,39,141,180,0,76,75,255,0,47,14,8,7,192,0,1,10,41,87,192,1,137,1,216,0,12,103,216,0,13,16,17,13,53,3,216,1,30,27,47,10,225,3,12,36,35,20,331,331,280,3,16,32,208,2,43,78,238,2,27,64,235,2,17,77,283,2,8,38,301,2,12,16,246,0,0,0,14,10,61,246,0,3,2,11,19,50,261,0,10,23,20,17,261,0,0,8,18,44,261,0,7,11,22,30,316,1,11,3,316,1,3,11,316,1,5,9,274,0,8,49,282,0,34,15,328,0,0,0,1,0,0,0,2,323,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,3,331,0,0,0,0,0,331,0,0,0,0,0,0,0,0,331,0,0,0,0,331,0,0,0,0,0,0,5.148148148148148,7.127431298330868,2.2,1.1352924243950935,0,0,0,0
AU,AUS,Australia,1,2020-12-31,2020-12-31,117,0,0,0,0,4,117,1228118.3517786516,112,0,1,116,0,13,104,0,4,113,0,27,90,0,31,86,0,18,99,0,11,106,0,1,116,0,14,103,0,1,116,0,5,112,0,26,91,0,2,115,0,16,101,116,0,1,0,104,0,4,9,113,0,3,1,90,0,1,26,86,0,6,25,99,0,2,16,106,0,4,7,116,0,0,1,103,0,3,11,116,0,0,1,112,0,1,4,91,0,3,23,115,0,1,1,101,0,3,13,0,0,4,113,113,0,2,2,0,0,54,63,63,0,8,46,109,0,8,0,109,0,8,0,117,0,0,0,8,0,3,106,117,0,0,0,0,0,0,0,55,43,12,7,0,0,46,67,4,0,0,70,43,4,0,0,69,40,8,0,0,63,45,9,0,0,14,68,35,0,114,0,0,3,114,0,0,3,114,0,0,3,114,0,1,2,114,0,0,3,114,0,0,3,115,0,0,2,115,0,0,2,115,0,0,2,115,0,0,2,115,0,0,2,115,0,0,2,115,0,0,2,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,0,0,57,60,0,0,80,37,0,0,86,31,0,0,90,27,0,0,47,70,0,0,22,95,0,0,89,28,28,0,37,22,17,13,0,0,3,9,40,65,0,0,116,1,0,0,16,101,0,0,16,17,8,15,59,2,0,0,14,25,48,30,0,0,12,36,49,20,117,117,60,0,16,41,37,0,22,58,31,0,23,63,27,0,12,78,70,0,7,40,95,0,10,12,0,0,2,5,20,21,69,0,0,0,9,18,28,62,0,1,14,38,37,27,0,0,1,11,20,85,0,0,12,18,28,59,87,0,22,8,87,0,3,27,87,0,8,22,0,0,67,50,67,0,25,25,92,0,3,3,3,2,1,0,13,25,0,3,12,3,9,0,3,11,2,0,2,2,4,0,1,40,0,2,40,71,3,1,0,0,117,0,0,0,0,0,0,4,1,55,46,11,4,1,19,22,38,24,9,2.8732394366197185,2.7199242503359153,1,0,13.617117117117116,3.4496079849448473,3.3392857142857144,1.42407593828148
AU,AUS,Australia,2,2020-12-31,2020-12-31,214,1,6320.50345728491,1,6320.50345728491,4,214,2266588.340681459,207,0,2,212,0,14,200,0,4,210,0,49,165,0,44,170,0,27,187,0,18,196,0,4,210,0,12,202,0,1,213,0,8,206,0,45,169,0,0,214,0,19,195,212,0,1,1,200,0,4,10,210,0,2,2,165,0,3,46,170,0,5,39,187,0,7,20,196,0,6,12,210,0,2,2,202,0,1,11,213,0,1,0,206,0,1,7,169,0,6,39,214,0,0,0,195,0,7,12,0,0,4,210,210,0,2,2,0,0,96,118,118,3,8,85,206,0,6,2,206,1,7,0,213,0,1,0,11,2,3,198,214,0,0,0,0,0,0,0,98,64,36,16,0,1,70,122,21,0,1,106,93,14,0,1,99,90,24,0,0,91,101,22,0,1,34,121,58,0,211,1,0,2,211,1,0,2,211,1,0,2,211,0,1,2,211,1,0,2,211,1,0,2,208,0,0,6,208,1,0,5,208,1,1,4,208,1,0,5,208,1,1,4,208,1,2,3,208,1,0,5,212,0,0,2,212,0,0,2,212,0,0,2,212,0,0,2,212,0,0,2,0,0,91,123,0,0,170,44,0,0,141,73,0,0,140,74,0,0,65,149,0,0,32,182,0,0,138,76,76,0,56,48,11,23,0,0,1,20,58,135,0,0,214,0,0,1,33,180,0,0,31,34,22,19,106,2,0,0,35,41,82,56,0,3,23,72,77,39,214,214,123,1,34,56,44,3,69,98,73,1,46,94,74,2,22,116,149,1,16,48,182,0,25,7,0,0,4,5,27,38,140,0,0,5,14,30,34,131,0,1,28,75,70,40,0,0,4,14,30,166,0,0,20,37,54,103,157,0,41,16,157,0,12,45,157,1,24,32,0,0,142,72,142,0,46,26,168,0,9,1,3,0,0,2,31,26,0,3,12,11,21,5,4,31,6,4,9,14,9,1,1,57,0,2,75,135,2,0,0,0,0,214,0,0,0,0,0,2,2,116,64,30,2,1,71,53,60,24,3,5.329787234042553,7.6963729732576756,0.9999999999999999,0,14.141089108910894,4.158686264285444,2.8701923076923075,1.4269578334664508
AU,AUS,Australia,3,2020-12-31,2020-12-31,194,1,12459.0774183164,0,0,24,194,2115501.8263604427,189,0,2,192,0,14,180,0,2,192,0,41,153,0,23,171,0,27,167,0,9,185,0,5,189,0,9,185,0,1,193,0,5,189,0,33,161,0,3,191,0,18,176,192,0,2,0,180,0,7,7,192,0,1,1,153,0,11,30,171,0,7,16,167,1,4,22,185,0,5,4,189,0,3,2,185,0,6,3,193,0,0,1,189,0,2,3,161,0,9,24,191,0,1,2,176,1,4,13,0,0,11,183,183,0,8,3,0,1,85,108,109,1,9,75,185,0,9,0,185,0,9,0,194,0,0,0,11,2,5,176,194,0,0,0,0,0,0,0,88,58,36,12,0,0,57,116,21,0,3,92,82,17,0,3,76,88,27,0,2,80,88,24,0,2,23,99,70,0,189,1,0,4,189,0,1,4,189,1,0,4,189,1,1,3,189,1,0,4,189,1,0,4,188,0,0,6,188,0,0,6,188,0,0,6,188,0,0,6,188,0,0,6,188,0,1,5,188,0,0,6,193,0,0,1,193,0,0,1,193,0,0,1,193,0,0,1,193,0,0,1,0,0,60,134,0,0,151,43,0,1,128,65,0,1,120,73,0,0,46,148,0,0,14,180,0,0,119,75,75,0,59,29,17,14,0,0,3,15,47,129,0,2,191,1,0,2,40,152,0,0,24,27,17,27,93,6,0,0,33,37,72,52,0,0,30,59,76,29,194,194,134,1,10,49,43,1,51,99,66,1,33,94,74,1,11,108,148,0,6,40,180,1,5,8,0,0,3,7,12,39,133,0,0,4,6,15,42,127,0,1,17,70,70,36,0,0,5,9,26,154,0,0,17,32,49,96,145,1,33,15,145,3,10,36,145,3,17,29,0,0,110,84,110,0,52,32,142,2,11,4,4,1,1,3,26,32,0,3,3,6,22,5,5,27,8,3,11,20,11,4,7,27,0,5,76,108,3,2,0,0,0,0,194,0,0,0,0,3,3,114,51,23,3,1,33,61,56,36,4,5.488095238095238,8.041300092120883,2.3,1.5670212364724212,14.900537634408602,3.91215012854897,3.1382978723404253,1.502945868995001
AU,AUS,Australia,4,2020-12-31,2020-12-31,221,0,0,0,0,5,221,2255609.555935247,216,0,0,221,1,16,204,1,3,217,2,28,191,2,23,196,0,29,192,1,11,209,1,3,217,1,5,215,1,0,220,0,2,219,1,29,191,0,0,221,0,15,206,221,0,0,0,205,0,3,13,218,0,1,2,193,1,8,19,198,1,5,17,192,1,5,23,210,0,5,6,218,0,2,1,216,0,0,5,221,0,0,0,219,0,0,2,192,1,4,24,221,0,0,0,206,0,4,11,0,0,3,218,218,0,3,0,0,1,90,130,131,0,15,75,206,0,15,0,206,0,15,0,221,0,0,0,16,1,3,201,221,0,0,0,0,0,0,0,111,77,22,11,0,2,49,154,16,0,4,101,109,7,0,6,90,108,17,0,5,89,109,18,0,8,25,129,59,0,218,2,0,1,218,2,1,0,218,2,0,1,218,0,2,1,218,2,1,0,218,1,1,1,214,0,0,7,214,0,0,7,214,0,0,7,214,0,0,7,214,0,1,6,214,0,2,5,214,0,1,6,219,0,0,2,219,0,0,2,219,0,0,2,219,0,1,1,219,0,0,2,0,0,64,157,0,1,165,55,0,1,135,85,0,1,144,76,0,0,43,178,0,0,17,204,0,0,136,85,85,0,73,29,22,12,0,0,3,12,53,153,0,0,220,1,0,1,29,191,0,0,34,21,25,15,118,8,0,0,33,65,79,44,0,0,27,95,62,37,221,221,157,0,15,49,56,1,52,112,86,1,32,102,77,0,21,123,178,0,11,32,204,0,5,12,0,3,3,3,19,27,166,0,0,1,8,17,35,160,0,0,34,85,62,40,0,0,3,7,34,177,0,0,15,28,68,110,178,2,29,12,178,3,9,31,178,4,15,24,0,1,133,87,134,1,53,33,168,1,8,1,5,1,0,2,35,35,0,6,5,11,21,1,13,32,4,5,6,22,17,4,6,33,0,1,89,130,0,1,0,0,0,0,0,221,0,0,0,4,1,120,53,43,4,0,34,52,76,44,11,5.353658536585366,6.709808466695681,1.6666666666666667,1.1547005383792515,14.754716981132075,4.295509218426501,2.9583333333333335,1.4217987297458725
AU,AUS,Australia,5,2020-12-31,2020-12-31,226,2,19660.973161364447,2,19660.973161364447,10,225,2044432.5984723403,221,0,2,224,1,10,215,0,1,225,0,34,192,1,14,211,0,25,201,0,2,224,0,6,220,0,0,226,0,1,225,0,7,219,0,22,204,1,1,224,0,12,214,224,0,2,0,216,0,5,5,225,0,0,1,192,1,7,26,212,0,2,12,201,1,6,18,224,0,0,2,220,0,3,3,226,0,0,0,225,0,0,1,219,0,2,5,204,0,11,11,225,0,0,1,214,0,3,9,0,1,5,220,221,0,3,2,0,3,72,151,154,3,9,60,217,0,9,0,217,0,9,0,226,0,0,0,15,1,3,207,226,0,0,0,0,0,0,0,106,77,31,12,0,5,62,139,20,0,8,111,95,12,0,11,94,96,25,0,10,96,97,23,0,8,28,127,63,0,223,0,2,1,223,0,0,3,223,0,0,3,223,0,0,3,223,0,0,3,223,0,0,3,221,0,0,5,221,0,0,5,221,0,0,5,221,0,0,5,221,0,0,5,221,0,0,5,221,0,0,5,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,226,0,0,0,0,2,58,166,0,0,162,64,0,0,139,87,0,0,136,90,0,0,50,176,0,0,15,211,0,0,131,95,95,0,78,27,12,14,0,0,1,8,61,156,0,0,226,0,0,0,43,183,0,0,31,24,22,11,128,10,0,0,48,53,86,39,0,4,33,81,64,44,226,226,168,0,17,41,64,1,54,107,87,1,32,106,90,1,22,113,176,0,7,43,211,0,7,8,0,0,1,6,17,20,182,0,1,3,5,20,29,168,0,0,25,76,82,43,0,0,1,10,24,191,0,0,11,36,50,129,179,5,31,11,179,8,8,31,179,5,15,27,0,1,124,101,125,0,42,59,184,0,3,3,4,2,1,2,27,60,0,6,8,8,17,1,6,33,7,7,8,15,8,6,7,29,0,2,91,131,0,2,0,0,0,0,0,0,226,0,0,2,6,103,66,49,2,4,44,58,80,28,10,7.774193548387097,9.709585182742943,2,1,13.819444444444445,3.995321876798515,2.3824884792626726,1.1926733436812316
