ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BO,BOL,Bolivia,5,2021-01-03,2020-12-31,100,2,19457.7390418258,1,15180.2409828182,63,99,907917.8833661937,98,2,3,95,2,11,87,2,2,96,2,11,87,2,16,82,2,15,83,2,10,88,2,6,92,1,3,96,2,3,95,2,9,89,3,17,80,3,2,95,2,12,86,97,0,3,0,89,0,8,3,98,0,0,2,89,0,6,5,84,0,8,8,85,0,6,9,90,0,6,4,94,0,3,3,97,0,1,2,97,0,2,1,91,0,5,4,83,0,10,7,98,0,2,0,88,0,6,6,0,1,30,69,70,1,8,21,0,1,41,58,59,0,18,23,82,3,15,0,82,0,14,4,0,86,0,7,7,0,19,2,14,65,100,0,0,0,0,0,1,38,26,16,19,0,16,39,19,26,0,15,42,22,21,0,13,38,17,32,0,14,33,20,33,0,16,8,11,65,86,3,5,6,86,2,8,4,86,4,5,5,86,6,0,8,86,6,3,5,86,5,5,4,74,2,2,22,74,1,2,23,74,0,3,23,74,2,4,20,74,1,8,17,74,2,12,12,74,3,1,22,86,2,0,12,86,3,0,11,86,2,2,10,86,1,4,9,86,3,2,9,0,4,26,70,0,3,79,18,0,6,27,67,0,5,37,58,0,5,17,78,0,3,33,64,0,0,53,47,47,1,33,16,1,2,0,1,1,11,37,50,0,2,97,1,0,1,19,80,0,0,87,4,0,2,0,7,0,1,31,26,30,12,0,0,33,50,13,4,100,100,74,1,23,2,21,1,76,2,73,0,23,4,63,1,28,8,83,1,15,1,67,0,32,1,0,0,1,2,14,37,46,0,0,0,2,15,37,46,0,2,33,47,10,8,0,0,8,23,35,34,0,0,17,36,24,23,47,6,39,8,47,9,33,11,47,11,27,15,0,2,44,54,46,1,20,33,80,2,5,0,3,3,1,1,5,36,0,3,2,3,16,0,4,4,3,2,2,8,2,0,2,13,0,1,56,40,0,3,0,0,0,0,0,0,100,0,0,1,5,85,3,6,1,1,9,24,32,24,9,2.9791666666666665,1.9838666664760034,2.5714285714285716,1.9892568605242653,13.717391304347826,7.320490716387446,3.043956043956044,1.4825809920697075
BO,BOL,Bolivia,6,2021-01-03,2020-12-24,100,4,54324.66027268057,2,35496.61471156258,35,100,1815995.0561312167,93,1,4,95,2,8,90,3,1,96,2,10,88,3,10,87,2,15,83,3,10,87,3,1,96,3,5,92,2,0,98,2,8,90,4,19,77,4,5,91,3,15,82,96,1,3,0,92,1,6,1,99,0,0,1,90,1,6,3,90,1,6,3,85,2,6,7,90,1,6,3,99,0,1,0,95,1,2,2,100,0,0,0,92,1,4,3,81,1,9,9,95,1,4,0,85,1,8,6,0,0,18,82,82,0,5,13,0,2,22,76,78,1,8,13,92,0,7,1,92,0,8,0,0,92,0,4,4,0,11,5,8,76,100,0,0,0,0,0,0,38,19,23,20,0,13,39,21,27,0,18,45,20,17,0,16,42,18,24,0,17,34,22,27,0,20,11,16,53,92,3,3,2,92,3,3,2,92,4,2,2,92,4,1,3,92,5,0,3,92,4,1,3,85,0,1,14,85,0,1,14,85,0,5,10,85,0,2,13,85,0,6,9,85,0,5,10,85,0,2,13,91,1,3,5,91,1,3,5,91,1,2,6,91,1,5,3,91,2,3,4,0,4,20,76,0,2,64,34,0,4,20,76,0,4,32,64,0,7,8,85,0,4,34,62,0,0,51,49,49,0,36,13,2,0,0,0,2,5,48,45,0,1,98,1,0,1,23,76,0,0,76,12,0,2,0,10,0,0,36,31,24,9,0,0,42,43,10,5,100,100,80,1,18,1,36,3,60,1,80,0,17,3,68,2,18,12,92,1,5,2,66,1,31,2,0,1,1,2,11,25,60,0,0,1,3,6,25,65,0,0,34,38,16,12,0,0,7,20,37,36,0,1,14,32,25,28,54,7,34,5,54,14,23,9,54,14,22,10,0,0,33,67,33,0,27,40,73,2,4,2,1,7,2,0,9,40,0,4,4,3,12,0,3,5,0,3,4,5,3,2,2,10,0,2,64,33,1,0,0,0,0,0,0,0,0,100,0,6,3,83,4,4,6,2,11,23,35,14,9,2.257142857142857,1.75470555838826,2.4166666666666665,1.0836246694508318,14.946808510638299,6.345546268589372,2.7772727272727273,1.7465715034658367
BO,BOL,Bolivia,-99,2021-01-04,2021-01-03,100,4,24619.70783231082,4,24619.70783231082,48,69,809195.4305690767,0,7,5,88,5,17,78,6,13,81,5,18,77,6,29,65,6,26,68,7,22,71,7,8,85,6,7,87,7,9,84,7,18,75,7,24,69,7,10,83,7,36,57,95,0,5,0,83,3,8,6,87,0,8,5,82,2,11,5,71,2,15,12,74,5,13,8,78,2,12,8,92,0,6,2,93,0,2,5,91,2,6,1,82,0,11,7,76,1,13,10,90,0,6,4,64,1,24,11,30,1,24,45,80,1,7,12,35,1,23,41,78,1,10,11,90,2,6,2,90,0,5,5,0,95,0,3,2,0,49,2,13,36,100,0,0,0,0,45,1,14,19,11,10,56,5,21,7,11,56,5,22,8,9,56,5,21,9,9,56,8,14,7,15,56,8,4,6,26,89,5,5,1,89,6,3,2,89,5,6,0,89,8,2,1,89,8,1,2,89,7,2,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,59,3,12,26,59,2,28,11,59,3,16,22,59,3,18,20,59,2,7,32,59,1,12,28,61,0,20,19,80,1,13,4,1,1,63,0,0,6,18,13,63,2,34,1,71,0,5,24,71,0,15,7,3,1,1,2,71,0,5,10,9,5,73,1,12,10,4,0,100,100,88,0,10,2,73,0,25,2,84,0,13,3,83,0,10,7,94,0,4,2,88,1,9,2,80,1,1,0,1,4,13,80,1,0,0,2,7,10,85,0,5,8,1,1,85,1,2,6,1,5,85,1,4,7,1,2,92,0,8,0,92,0,5,3,92,0,5,3,91,0,2,7,93,0,4,3,100,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,2.8333333333333335,1.6818357317441646,2.3529411764705883,1.8007351439963428,0,0,0,0
BO,BOL,Bolivia,1,2021-01-04,2021-01-03,100,5,28623.164892554392,0,0,70,100,821470.481448999,94,2,10,88,4,17,79,3,12,85,3,24,73,3,33,64,3,33,64,3,24,73,3,6,91,2,20,78,3,6,91,3,23,74,2,41,57,3,10,87,2,35,63,90,1,5,4,83,1,13,3,88,2,7,3,76,1,16,7,67,1,18,14,67,1,16,16,76,0,16,8,94,0,4,2,80,1,14,5,94,1,5,0,77,2,15,6,59,2,20,19,90,0,6,4,65,3,19,13,0,0,30,70,70,0,19,11,0,0,31,69,69,0,11,20,89,2,8,1,89,0,5,6,0,95,0,3,2,0,11,0,22,67,100,0,0,0,0,0,2,30,44,16,8,0,2,40,43,15,0,4,35,44,17,0,1,55,25,19,0,3,30,35,32,0,4,6,19,71,78,8,5,9,78,7,7,8,78,4,14,4,78,8,6,8,78,10,3,9,78,8,6,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,22,74,0,2,65,33,0,2,34,64,0,3,54,43,0,3,27,70,0,1,48,51,0,0,59,41,41,1,41,8,7,2,0,0,1,27,45,27,0,0,99,1,0,0,13,87,0,0,63,26,4,3,1,3,0,0,20,25,37,18,0,1,18,47,31,3,100,100,78,0,21,1,35,0,63,2,66,1,29,4,46,1,33,20,73,1,18,8,52,0,44,4,0,0,0,4,15,31,50,0,0,4,12,17,33,34,0,2,49,35,8,6,0,0,17,31,33,19,0,0,35,40,17,8,25,3,64,8,25,13,43,19,25,14,43,18,0,0,41,59,41,0,11,48,89,0,3,0,2,2,0,0,4,48,1,2,2,2,1,1,3,1,2,1,1,3,0,0,1,31,0,0,29,67,0,4,0,0,100,0,0,0,0,0,0,4,2,77,10,7,4,1,13,11,31,26,14,2.960526315789474,2.029389329978745,2.4285714285714284,1.259881576697424,11.115384615384615,5.819762054382496,3.108695652173913,1.6671125379070313
BO,BOL,Bolivia,2,2021-01-04,2021-01-03,100,2,8345.055176404461,2,8345.055176404461,95,100,634765.0940430607,97,1,4,95,1,17,82,1,11,88,0,24,76,1,32,67,1,18,81,1,18,81,1,7,92,1,11,88,1,7,92,1,18,81,1,30,69,1,4,95,1,32,67,96,0,4,0,83,0,13,4,89,1,10,0,76,1,15,8,68,2,19,11,82,1,10,7,82,1,12,5,93,0,5,2,89,1,7,3,93,0,6,1,82,0,12,6,70,2,17,11,96,1,3,0,68,2,23,7,0,0,38,62,62,1,23,14,0,0,32,68,68,0,16,16,84,4,11,1,84,0,8,8,0,92,0,5,3,0,16,0,21,63,100,0,0,0,0,0,0,24,42,23,11,0,3,45,35,17,0,4,47,35,14,0,3,45,36,16,0,3,30,41,26,0,3,9,23,65,79,7,10,4,79,9,4,8,79,1,17,3,79,9,1,11,79,9,1,11,79,9,3,9,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,1,41,58,0,1,80,19,0,1,45,54,0,1,59,40,0,1,31,68,0,1,51,48,0,0,67,33,33,0,42,19,5,1,0,1,0,21,49,29,0,0,99,1,0,0,19,81,0,0,78,21,0,1,0,0,0,0,12,28,47,13,0,1,16,64,19,0,100,100,59,0,39,2,20,0,79,1,55,0,39,6,41,0,44,15,69,0,24,7,49,0,49,2,0,0,0,5,18,32,45,0,0,1,10,20,26,43,0,0,55,32,9,4,0,0,22,47,24,7,0,0,44,38,16,2,18,3,70,9,18,8,58,16,18,11,50,21,0,0,54,46,54,0,22,24,78,0,6,0,4,4,1,2,5,24,0,3,5,3,9,0,4,9,5,0,6,4,3,1,4,20,0,0,49,49,0,2,0,0,0,100,0,0,0,0,0,2,0,85,10,3,2,0,18,24,28,20,8,3.1147540983606556,1.5609650930939882,2.676470588235294,1.6827212490900083,11.752808988764045,6.927023660465262,3.2474226804123716,1.825918306833644
BO,BOL,Bolivia,3,2021-01-04,2021-01-03,100,2,11525.23023204289,0,0,70,100,863454.1014592745,97,4,4,92,5,11,84,5,4,91,4,15,81,4,21,75,3,23,74,4,20,76,5,7,88,6,5,89,5,1,94,3,16,81,3,25,72,5,7,88,1,30,69,96,0,4,0,89,0,10,1,96,0,4,0,85,0,9,6,79,1,9,11,77,0,14,9,80,1,12,7,93,0,6,1,95,0,4,1,99,0,1,0,84,0,13,3,75,1,13,11,93,0,6,1,70,1,18,11,0,0,30,70,70,0,18,12,0,2,42,56,58,0,13,29,87,2,11,0,87,0,5,8,0,95,0,2,3,0,15,1,22,62,100,0,0,0,0,0,1,39,34,15,11,0,5,49,33,13,0,10,51,29,10,0,7,46,26,21,0,8,44,18,30,0,12,13,14,61,78,7,14,1,78,8,6,8,78,5,13,4,78,9,5,8,78,10,1,11,78,8,8,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,2,47,51,0,1,73,26,0,3,32,65,0,4,45,51,0,3,21,76,0,1,37,62,0,0,51,49,49,1,34,9,2,5,0,0,0,9,51,40,0,1,98,1,0,0,20,80,0,0,77,16,3,1,0,3,0,0,23,32,33,12,0,0,26,53,17,4,100,100,53,0,44,3,27,1,69,3,68,0,31,1,55,0,29,16,79,1,14,6,63,1,36,0,0,1,2,6,19,27,45,0,0,1,6,20,27,46,0,1,50,35,9,5,0,0,19,29,33,19,0,0,31,39,21,9,30,1,55,14,30,7,47,16,30,7,41,22,0,0,56,44,56,0,22,22,78,1,4,1,2,3,2,2,7,22,0,1,5,6,8,4,8,7,2,2,1,9,7,1,5,12,0,3,49,48,0,0,0,0,0,0,100,0,0,0,0,2,1,83,9,5,2,2,14,30,32,12,8,2.7333333333333334,1.388410463738735,2.6,1.5545631755148024,11.46236559139785,6.424408515803895,3.271739130434783,1.5198558409773875
BO,BOL,Bolivia,4,2021-01-04,2021-01-03,100,1,2552.87190161968,1,2552.87190161968,92,100,747529.1631946294,98,4,3,93,4,13,83,5,5,90,3,20,77,5,20,75,4,19,77,5,25,70,4,6,90,4,5,91,4,5,91,3,12,85,3,27,70,3,3,94,2,23,75,97,1,1,1,87,0,8,5,95,1,2,2,80,4,9,7,80,2,6,12,81,3,12,4,75,3,13,9,94,1,5,0,95,2,3,0,95,0,4,1,88,2,7,3,73,4,12,11,97,0,3,0,77,1,13,9,0,0,41,59,59,0,14,27,0,1,51,48,49,1,19,31,81,6,12,1,81,0,11,8,0,89,0,7,4,0,21,0,24,55,100,0,0,0,0,0,0,39,30,17,14,0,12,45,16,27,0,10,46,22,22,0,5,48,21,26,0,9,38,24,29,0,8,11,12,69,76,13,3,8,76,13,6,5,76,6,14,4,76,11,5,8,76,14,0,10,76,12,5,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,6,34,60,0,3,73,24,0,9,20,71,0,5,36,59,0,9,10,81,0,7,26,67,0,0,48,52,52,0,30,11,3,4,0,1,1,7,31,60,0,0,100,0,0,1,26,73,0,0,86,10,1,1,0,2,0,0,27,20,30,23,0,2,34,52,10,2,100,100,66,0,31,3,27,0,72,1,80,0,19,1,64,0,25,11,90,0,9,1,74,0,26,0,0,0,2,5,15,26,52,0,0,3,1,14,32,50,0,3,44,37,11,5,0,2,13,27,31,27,0,0,31,26,29,14,43,11,39,7,43,12,38,7,43,14,35,8,0,0,61,39,61,0,23,16,77,5,4,0,3,1,2,0,8,16,0,3,7,4,13,2,2,11,2,0,2,7,5,2,3,21,0,0,57,43,0,0,0,0,0,0,0,100,0,0,0,2,2,88,6,2,2,2,10,21,40,18,7,3.1785714285714284,2.0100397359902464,2.7241379310344827,1.4366765150398315,12.286315789473685,6.453147187428812,3.431578947368421,1.6863193684228468
BO,BOL,Bolivia,5,2021-01-04,2020-12-31,100,2,19457.7390418258,1,15180.2409828182,63,99,907917.8833661937,98,2,3,95,2,11,87,2,2,96,2,11,87,2,16,82,2,15,83,2,10,88,2,6,92,1,3,96,2,3,95,2,9,89,3,17,80,3,2,95,2,12,86,97,0,3,0,89,0,8,3,98,0,0,2,89,0,6,5,84,0,8,8,85,0,6,9,90,0,6,4,94,0,3,3,97,0,1,2,97,0,2,1,91,0,5,4,83,0,10,7,98,0,2,0,88,0,6,6,0,1,30,69,70,1,8,21,0,1,41,58,59,0,18,23,82,3,15,0,82,0,14,4,0,86,0,7,7,0,19,2,14,65,100,0,0,0,0,0,1,38,26,16,19,0,16,39,19,26,0,15,42,22,21,0,13,38,17,32,0,14,33,20,33,0,16,8,11,65,86,3,5,6,86,2,8,4,86,4,5,5,86,6,0,8,86,6,3,5,86,5,5,4,74,2,2,22,74,1,2,23,74,0,3,23,74,2,4,20,74,1,8,17,74,2,12,12,74,3,1,22,86,2,0,12,86,3,0,11,86,2,2,10,86,1,4,9,86,3,2,9,0,4,26,70,0,3,79,18,0,6,27,67,0,5,37,58,0,5,17,78,0,3,33,64,0,0,53,47,47,1,33,16,1,2,0,1,1,11,37,50,0,2,97,1,0,1,19,80,0,0,87,4,0,2,0,7,0,1,31,26,30,12,0,0,33,50,13,4,100,100,74,1,23,2,21,1,76,2,73,0,23,4,63,1,28,8,83,1,15,1,67,0,32,1,0,0,1,2,14,37,46,0,0,0,2,15,37,46,0,2,33,47,10,8,0,0,8,23,35,34,0,0,17,36,24,23,47,6,39,8,47,9,33,11,47,11,27,15,0,2,44,54,46,1,20,33,80,2,5,0,3,3,1,1,5,36,0,3,2,3,16,0,4,4,3,2,2,8,2,0,2,13,0,1,56,40,0,3,0,0,0,0,0,0,100,0,0,1,5,85,3,6,1,1,9,24,32,24,9,2.9791666666666665,1.9838666664760034,2.5714285714285716,1.9892568605242653,13.717391304347826,7.320490716387446,3.043956043956044,1.4825809920697075
BO,BOL,Bolivia,6,2021-01-04,2020-12-24,100,4,54324.66027268057,2,35496.61471156258,35,100,1815995.0561312167,93,1,4,95,2,8,90,3,1,96,2,10,88,3,10,87,2,15,83,3,10,87,3,1,96,3,5,92,2,0,98,2,8,90,4,19,77,4,5,91,3,15,82,96,1,3,0,92,1,6,1,99,0,0,1,90,1,6,3,90,1,6,3,85,2,6,7,90,1,6,3,99,0,1,0,95,1,2,2,100,0,0,0,92,1,4,3,81,1,9,9,95,1,4,0,85,1,8,6,0,0,18,82,82,0,5,13,0,2,22,76,78,1,8,13,92,0,7,1,92,0,8,0,0,92,0,4,4,0,11,5,8,76,100,0,0,0,0,0,0,38,19,23,20,0,13,39,21,27,0,18,45,20,17,0,16,42,18,24,0,17,34,22,27,0,20,11,16,53,92,3,3,2,92,3,3,2,92,4,2,2,92,4,1,3,92,5,0,3,92,4,1,3,85,0,1,14,85,0,1,14,85,0,5,10,85,0,2,13,85,0,6,9,85,0,5,10,85,0,2,13,91,1,3,5,91,1,3,5,91,1,2,6,91,1,5,3,91,2,3,4,0,4,20,76,0,2,64,34,0,4,20,76,0,4,32,64,0,7,8,85,0,4,34,62,0,0,51,49,49,0,36,13,2,0,0,0,2,5,48,45,0,1,98,1,0,1,23,76,0,0,76,12,0,2,0,10,0,0,36,31,24,9,0,0,42,43,10,5,100,100,80,1,18,1,36,3,60,1,80,0,17,3,68,2,18,12,92,1,5,2,66,1,31,2,0,1,1,2,11,25,60,0,0,1,3,6,25,65,0,0,34,38,16,12,0,0,7,20,37,36,0,1,14,32,25,28,54,7,34,5,54,14,23,9,54,14,22,10,0,0,33,67,33,0,27,40,73,2,4,2,1,7,2,0,9,40,0,4,4,3,12,0,3,5,0,3,4,5,3,2,2,10,0,2,64,33,1,0,0,0,0,0,0,0,0,100,0,6,3,83,4,4,6,2,11,23,35,14,9,2.257142857142857,1.75470555838826,2.4166666666666665,1.0836246694508318,14.946808510638299,6.345546268589372,2.7772727272727273,1.7465715034658367
BO,BOL,Bolivia,-99,2021-01-13,2021-01-13,218,13,165426.8248594039,9,76900.74047117558,105,160,2026207.0897731138,0,16,20,182,12,30,176,11,22,185,11,47,160,11,44,163,16,48,154,14,37,167,11,27,180,13,23,182,15,18,185,15,35,168,13,63,142,16,24,178,14,73,131,198,4,10,6,188,3,17,10,196,6,11,5,171,9,22,16,174,9,19,16,170,9,22,17,181,3,15,19,191,5,13,9,195,4,16,3,200,2,12,4,183,6,21,8,155,11,35,17,194,4,13,7,145,6,45,22,57,1,55,105,175,1,11,31,72,3,50,93,169,3,14,32,204,5,8,1,204,0,9,5,0,209,0,6,2,1,94,4,33,87,81,0,1,136,0,85,1,44,45,27,16,104,5,54,28,27,104,10,55,27,22,104,12,58,17,27,104,11,40,35,28,104,12,10,22,70,189,10,13,6,189,12,10,7,189,7,14,8,189,11,8,10,189,15,5,9,189,14,10,5,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,218,0,0,0,117,10,47,44,117,7,70,24,117,13,36,52,117,12,44,45,117,13,22,66,117,8,54,39,124,0,44,50,174,0,28,8,4,4,137,2,1,10,31,37,137,4,75,2,146,2,16,54,146,3,58,4,2,1,1,3,146,2,22,15,22,11,153,1,20,37,6,1,218,218,174,7,35,2,150,5,60,3,184,4,25,5,177,2,26,13,196,4,15,3,166,5,44,3,165,1,1,1,9,17,24,165,1,1,4,11,12,24,176,2,20,17,2,1,176,1,9,13,10,9,176,0,19,12,8,3,195,2,18,3,195,5,11,7,195,5,12,6,189,0,13,16,202,0,9,7,214,0,1,1,0,2,0,0,0,203,0,2,1,1,1,0,0,0,0,0,1,2,0,0,1,6,218,0,0,0,0,0,218,0,0,0,0,0,0,0,0,218,0,0,0,0,218,0,0,0,0,0,0,2.784090909090909,1.6914175761555452,2.3157894736842106,1.3577657155284855,0,0,0,0
BO,BOL,Bolivia,1,2021-01-13,2021-01-13,112,12,74821.0635016967,4,12206.320514770192,113,112,791196.7416585399,104,3,17,92,3,29,80,5,14,93,4,31,77,5,41,66,3,22,87,3,28,81,5,9,98,4,27,81,4,11,97,4,30,78,3,44,65,4,14,94,5,48,59,95,2,10,5,83,3,16,10,98,1,8,5,81,2,12,17,71,0,23,18,90,1,13,8,84,2,20,6,103,1,6,2,85,1,18,8,101,0,7,4,82,1,15,14,68,2,21,21,98,2,8,4,64,3,26,19,0,0,39,73,73,0,23,16,0,1,31,80,81,0,14,17,98,4,9,1,98,0,10,3,1,102,0,5,2,3,15,1,33,63,0,0,0,112,0,0,0,29,62,17,4,0,1,54,41,16,0,4,54,42,12,0,3,69,31,9,0,3,33,52,24,0,6,8,24,74,79,14,12,7,79,18,7,8,79,11,18,4,79,17,7,9,79,21,1,11,79,19,7,7,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,112,0,0,0,0,7,33,72,0,1,77,34,0,6,40,66,0,4,51,57,0,8,21,83,0,3,54,55,0,0,55,57,57,0,37,9,5,4,0,0,2,21,57,32,0,0,111,1,0,0,24,88,0,0,83,19,5,0,0,5,0,1,24,30,41,16,0,1,11,64,29,7,112,112,79,0,32,1,35,0,76,1,72,0,38,2,61,0,38,13,91,0,18,3,58,0,53,1,0,0,3,2,23,34,50,0,0,4,10,32,36,30,0,0,71,29,6,6,0,2,25,33,35,17,0,0,46,40,17,9,26,5,65,16,26,14,44,28,26,16,38,32,0,1,40,71,41,0,22,49,90,0,2,1,6,5,1,1,6,50,0,3,12,8,0,0,2,1,0,0,4,3,1,1,0,27,0,0,45,66,0,1,0,0,112,0,0,0,0,0,0,6,0,88,14,4,6,1,14,24,33,17,17,3.32183908045977,1.9795128181094483,2.9473684210526314,1.9720666676556653,10.24731182795699,6.429645865524339,2.51,1.6360521589077368
