ISO2,ISO_3,country_agg,age,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,1,2021-01-04,2020-12-26,100,0,0,0,0,41,100,7123054.672992716,97,5,0,95,6,10,84,6,2,92,5,29,66,5,26,69,5,18,77,4,9,87,6,5,89,6,6,88,6,3,91,5,10,85,4,24,72,5,11,84,4,27,69,100,0,0,0,90,0,4,6,98,0,1,1,71,1,10,18,74,0,10,16,82,0,4,14,91,0,5,4,95,0,2,3,94,0,2,4,97,0,2,1,90,1,4,5,76,1,6,17,89,0,4,7,73,1,13,13,0,0,15,85,85,0,7,8,0,3,17,80,83,1,6,10,94,1,0,5,0,94,0,1,4,1,99,0,1,0,0,10,1,9,80,100,0,0,0,12,24,27,37,0,5,24,35,36,0,9,28,32,31,0,8,29,30,33,0,10,18,26,46,0,10,9,17,64,0,91,3,2,4,91,5,1,3,91,2,7,0,91,5,2,2,91,5,2,2,91,4,2,3,88,0,0,12,88,0,0,12,88,0,1,11,88,0,0,12,88,0,3,9,88,0,5,7,88,0,2,10,95,0,0,5,95,0,1,4,95,0,1,4,95,0,2,3,95,0,2,3,0,4,39,57,0,4,61,35,0,6,34,60,0,5,56,39,0,7,22,71,0,5,34,61,0,0,59,41,41,0,37,13,7,2,0,0,5,16,44,35,0,1,96,3,0,1,16,83,0,1,43,30,6,7,4,9,0,2,26,27,29,16,0,2,23,46,24,5,0,1,11,81,7,0,4,9,79,8,61,3,32,4,39,4,49,8,66,3,25,6,44,3,26,27,78,1,14,7,66,2,29,3,0,1,3,11,20,27,38,0,2,7,15,22,25,29,0,1,40,31,13,15,0,2,5,17,27,49,0,2,13,31,26,28,56,5,30,9,56,13,13,18,56,12,19,13,0,1,20,79,21,0,21,58,79,0,8,0,2,5,0,1,5,59,0,2,10,3,6,1,0,1,2,0,2,1,1,0,1,11,0,0,49,49,0,2,0,0,100,0,0,0,0,0,0,3,2,48,29,18,3,1,7,21,32,19,17,7.000000000000001,9.13970713837935,2.6,2.585674822114004,12.841573033707865,4.791299145059341,3.3076923076923075,2.416113995159756
DZ,DZA,Algeria,2,2021-01-04,2021-01-01,100,2,55886.2802637384,0,0,42,100,5105436.555187049,96,3,3,94,3,10,87,2,6,92,3,19,78,3,21,76,4,11,85,3,11,86,4,3,93,3,2,95,2,5,93,4,4,92,4,24,72,4,3,93,4,14,82,97,1,0,2,90,2,3,5,94,1,4,1,81,2,8,9,79,1,10,10,89,0,6,5,89,1,3,7,97,0,1,2,98,0,1,1,95,1,4,0,96,0,0,4,76,0,11,13,97,1,1,1,86,0,8,6,0,0,18,82,82,0,10,8,0,0,31,69,69,0,5,26,95,0,0,5,0,95,0,3,2,0,97,0,3,0,0,5,0,9,86,100,0,0,0,9,15,28,48,0,8,13,29,50,0,12,28,20,40,0,11,27,17,45,0,10,26,22,42,0,12,14,11,63,0,91,2,2,5,91,2,3,4,91,1,4,4,91,1,4,4,91,2,1,6,91,2,1,6,74,5,1,20,74,5,1,20,74,4,5,17,74,5,1,20,74,4,4,18,74,5,7,14,74,5,4,17,91,1,0,8,91,1,2,6,91,1,1,7,91,1,2,6,91,1,1,7,0,4,44,52,0,4,64,32,0,5,45,50,0,4,47,49,0,5,23,72,0,4,31,65,0,0,59,41,41,0,27,18,6,8,0,2,3,23,44,28,0,3,94,3,0,2,25,73,0,0,40,30,12,10,6,2,0,0,37,15,24,24,0,1,16,48,21,14,0,0,2,89,9,0,1,9,82,8,56,0,38,6,36,0,56,8,55,0,33,12,53,1,26,20,77,0,17,6,69,0,29,2,0,1,2,15,20,21,41,0,0,3,12,24,24,37,0,0,26,33,22,19,0,1,8,7,20,64,0,0,16,21,24,39,63,3,27,7,63,10,10,17,63,8,12,17,0,2,59,39,61,1,15,23,85,0,4,0,1,2,0,2,6,26,0,3,13,7,4,5,0,9,4,2,0,3,3,3,3,15,0,0,74,26,0,0,0,0,0,100,0,0,0,0,0,3,2,50,27,18,3,1,18,25,25,17,11,7.283018867924527,8.75165337893485,2.7142857142857144,1.6837947722821909,13.481927710843374,5.504679707088995,3.2247191011235956,2.193755647435176
DZ,DZA,Algeria,3,2021-01-04,2021-01-01,100,1,10086.9945753462,1,10086.9945753462,59,100,4724879.957635495,96,5,1,94,4,7,89,5,0,95,5,20,75,5,18,77,5,11,84,5,14,81,5,3,92,5,3,92,5,1,94,5,5,90,3,21,76,5,2,93,2,22,76,99,0,0,1,93,0,2,5,100,0,0,0,80,2,11,7,82,1,5,12,89,1,5,5,86,1,4,9,97,0,3,0,97,0,2,1,99,0,0,1,95,0,2,3,79,3,9,9,98,0,0,2,78,1,11,10,0,0,23,77,77,0,7,16,0,1,30,69,70,0,9,21,91,0,3,6,0,91,0,3,5,1,97,0,2,1,0,10,2,13,75,100,0,0,1,13,15,33,38,0,10,19,30,41,0,13,36,23,28,0,13,36,24,27,0,17,30,22,31,0,16,21,17,46,0,87,6,3,4,87,8,2,3,87,3,9,1,87,8,2,3,87,5,4,4,87,7,3,3,75,0,2,23,75,0,2,23,75,0,7,18,75,0,3,22,75,1,4,20,75,0,6,19,75,0,5,20,89,1,1,9,89,0,4,7,89,1,1,9,89,1,2,8,89,1,2,8,0,0,50,50,0,0,74,26,0,3,40,57,0,1,49,50,0,2,21,77,0,2,24,74,0,0,49,51,51,0,28,12,3,6,0,0,3,11,35,51,0,1,98,1,0,2,18,80,0,0,39,37,14,7,2,1,0,0,42,19,18,21,0,1,24,52,18,5,0,1,8,87,4,0,1,10,83,6,50,1,41,8,26,2,63,9,60,0,33,7,51,1,33,15,79,0,13,8,76,0,21,3,0,0,3,5,22,27,43,0,0,3,7,20,28,42,0,0,45,25,14,16,0,1,12,13,21,53,0,0,24,19,23,34,57,6,29,8,57,18,10,15,57,17,13,13,0,2,58,40,60,1,14,25,86,0,4,0,2,0,1,1,6,28,0,1,4,9,9,7,1,6,10,0,1,1,9,0,2,12,0,1,72,23,0,4,0,0,0,0,100,0,0,0,0,3,5,50,25,17,3,1,16,29,33,10,8,6.04,7.076722405181653,3.571428571428572,3.0054894830904053,11.181818181818182,5.784532396574674,3.2674418604651168,2.0661098348154687
DZ,DZA,Algeria,4,2021-01-04,2020-12-31,100,1,6048.3000220301,0,0,47,100,4894911.511141642,96,1,5,94,1,5,94,2,2,96,2,21,77,1,10,89,2,8,90,1,4,95,1,3,96,2,0,98,2,3,95,0,4,96,1,16,83,1,4,95,1,10,89,95,0,2,3,95,0,2,3,98,0,1,1,79,0,9,12,90,0,6,4,92,1,3,4,96,0,2,2,97,0,1,2,100,0,0,0,97,0,0,3,96,0,1,3,84,0,8,8,96,0,4,0,90,0,3,7,0,0,27,73,73,0,14,13,0,1,25,74,75,1,7,17,93,0,3,2,2,93,0,4,3,0,96,0,3,1,0,9,1,3,87,100,0,0,0,17,16,26,41,0,17,16,22,45,0,14,24,28,34,0,16,23,27,34,0,13,21,33,33,0,18,14,26,42,0,97,0,0,3,97,0,0,3,97,0,1,2,97,0,1,2,97,0,0,3,97,0,1,2,75,3,1,21,75,4,1,20,75,4,3,18,75,4,1,20,75,3,7,15,75,3,4,18,75,4,2,19,90,2,0,8,90,2,0,8,90,2,1,7,90,2,2,6,90,3,1,6,0,3,55,42,0,2,84,14,0,5,29,66,0,5,44,51,0,5,17,78,0,5,18,77,0,1,48,51,52,1,21,20,1,5,0,2,4,10,39,45,0,3,93,4,0,1,20,79,0,2,49,33,10,2,2,2,0,2,38,22,20,18,0,0,27,54,15,4,0,1,9,85,5,0,2,9,87,2,45,1,49,5,16,1,74,9,71,2,23,4,56,1,30,13,83,0,12,5,82,0,17,1,0,0,2,2,23,32,41,0,2,3,3,21,22,49,0,1,36,37,13,13,0,3,4,15,19,59,0,1,17,19,27,36,64,9,21,6,64,16,9,11,64,13,12,11,0,0,51,49,51,1,14,34,86,1,1,1,1,0,0,2,8,35,0,6,6,4,7,1,3,6,5,0,1,4,9,1,2,10,0,1,73,20,0,6,0,0,0,0,0,100,0,0,0,4,3,59,20,14,4,3,7,25,34,19,8,6.147058823529412,7.785504607694669,1.9047619047619047,1.1791845447071423,10.630952380952381,6.815608878394305,3.6363636363636362,2.2395700438234174
DZ,DZA,Algeria,5,2021-01-04,2020-12-27,100,0,0,0,0,43,100,3582560.7181484434,96,1,1,98,3,11,86,1,3,96,2,9,89,2,18,80,3,10,87,1,8,91,1,5,94,2,1,97,1,3,96,1,5,94,0,14,86,3,4,93,1,23,76,99,0,1,0,89,0,3,8,97,0,0,3,91,0,5,4,82,0,7,11,90,0,4,6,92,0,4,4,95,0,3,2,99,0,1,0,97,0,0,3,95,1,2,2,86,0,8,6,96,0,1,3,77,0,7,16,0,0,21,79,79,0,7,14,0,1,20,79,80,0,3,17,97,0,2,1,0,97,0,3,0,0,97,0,1,2,0,4,3,8,85,100,0,0,0,25,25,20,30,0,18,20,26,36,0,21,35,17,27,0,23,29,22,26,0,23,33,19,25,0,28,13,13,46,0,92,4,1,3,92,2,2,4,92,3,3,2,92,2,4,2,92,4,1,3,92,4,0,4,83,4,0,13,83,4,0,13,83,4,2,11,83,4,0,13,83,3,4,10,83,4,1,12,83,4,1,12,94,2,0,4,94,1,1,4,94,2,0,4,94,2,0,4,94,2,1,3,0,3,50,47,0,1,84,15,0,3,37,60,0,2,38,60,0,4,14,82,0,4,17,79,0,0,51,49,49,0,24,18,3,6,0,1,0,17,39,43,0,1,98,1,0,0,17,83,0,0,50,37,9,2,2,0,0,0,43,30,13,14,0,2,27,55,14,2,0,1,17,81,1,0,0,23,77,0,50,1,49,0,16,2,80,2,63,1,35,1,62,2,27,9,86,1,12,1,83,0,17,0,0,2,1,4,25,42,26,0,0,0,3,26,32,39,0,2,50,26,11,11,0,0,10,17,24,49,0,0,20,21,21,38,59,10,22,9,59,17,7,17,59,9,17,15,0,1,41,58,42,0,12,46,88,0,2,0,0,0,0,0,10,47,0,2,3,2,14,0,0,10,4,1,3,2,5,0,1,6,0,2,76,17,0,5,0,0,0,0,0,0,100,0,0,4,2,57,21,16,4,1,9,20,39,19,8,8.456521739130435,9.339775209617391,2.2941176470588234,2.201269687088367,9.246913580246913,7.709622014401113,3.623655913978494,2.12087952681769
DZ,DZA,Algeria,6,2021-01-04,2020-12-23,100,1,17867.394254773102,1,17867.394254773102,38,100,4836362.899185627,95,3,1,96,3,9,88,3,3,94,3,13,84,3,14,83,1,14,85,2,8,90,3,3,94,4,1,95,4,1,95,3,5,92,3,7,90,3,6,91,3,16,81,99,0,1,0,91,1,3,5,97,0,3,0,87,0,4,9,86,2,5,7,86,0,9,5,92,0,6,2,97,0,3,0,99,0,1,0,99,0,0,1,95,0,3,2,93,0,4,3,94,1,3,2,84,2,7,7,0,0,21,79,79,0,11,10,0,1,22,77,78,0,6,16,94,0,5,1,0,94,0,3,3,0,97,0,1,2,0,7,0,17,76,100,0,0,0,32,25,21,22,0,20,18,22,40,0,25,31,19,25,0,22,37,15,26,0,23,31,21,25,0,33,10,14,43,0,83,4,2,11,83,5,6,6,83,3,10,4,83,5,1,11,83,4,3,10,83,4,5,8,88,1,0,11,88,1,0,11,88,1,3,8,88,1,0,11,88,0,2,10,88,1,1,10,88,1,1,10,96,1,0,3,96,1,0,3,96,1,0,3,96,1,1,2,96,0,1,3,0,4,34,62,0,1,84,15,0,6,26,68,0,2,41,57,0,5,4,91,0,3,19,78,0,0,46,54,54,0,38,5,2,1,0,0,3,3,42,52,0,2,97,1,0,0,9,91,0,0,57,30,10,1,0,2,0,1,61,16,15,7,0,2,27,55,13,3,0,0,28,71,1,0,1,33,63,3,66,0,32,2,16,1,77,6,74,0,25,1,59,1,34,6,96,0,4,0,81,1,17,1,0,0,0,5,20,36,39,0,1,0,4,25,23,47,0,1,56,27,10,6,0,2,11,11,22,54,0,0,16,21,27,36,63,8,21,8,63,19,8,10,63,14,15,8,0,0,21,79,21,1,13,65,87,1,0,1,0,1,0,0,10,66,0,2,4,2,2,1,1,6,2,0,0,6,4,2,0,2,0,3,86,8,0,3,0,0,0,0,0,0,0,100,0,4,7,49,28,12,4,3,13,23,35,13,9,12.236842105263158,11.431190641744584,2,1.3165611772087666,9.048780487804878,7.4979872838812005,2.943820224719101,1.7796804524318768
DZ,DZA,Algeria,-99,2021-01-13,2021-01-13,179,3,148727.6176364151,2,47007.9885474181,108,136,9757545.15512169,0,12,4,163,12,20,147,11,8,160,8,48,123,13,30,136,11,33,135,11,25,143,11,15,153,12,13,154,12,12,155,11,18,150,13,34,132,12,10,157,14,41,124,175,0,4,0,159,1,14,5,171,1,3,4,131,1,28,19,149,1,17,12,146,3,19,11,154,1,17,7,164,2,7,6,166,2,6,5,167,1,7,4,161,3,6,9,145,2,14,18,169,2,4,4,138,3,25,13,42,1,37,99,146,0,11,22,47,3,43,86,137,0,10,32,169,0,1,9,0,169,0,3,6,1,176,0,1,2,0,62,5,16,96,179,0,59,2,26,20,32,40,75,8,19,39,38,75,24,26,27,27,75,27,24,25,28,75,23,27,23,31,75,25,17,15,47,0,167,5,2,5,167,5,1,6,167,4,5,3,167,4,4,4,167,5,1,6,167,4,1,7,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,179,0,0,0,85,7,50,37,85,4,73,17,85,7,44,43,85,6,50,38,85,6,18,70,85,5,26,63,93,0,42,44,137,1,20,11,2,8,97,2,4,18,30,28,97,1,77,4,103,2,13,61,103,0,25,20,11,7,8,5,103,3,32,20,12,9,106,2,17,34,13,7,114,1,4,58,2,124,1,6,47,1,129,2,41,7,107,3,56,13,135,3,27,14,129,3,31,16,161,1,6,11,153,1,19,6,127,0,1,4,13,14,20,127,0,1,3,13,14,21,132,1,19,11,9,7,132,0,3,10,9,25,132,0,2,17,12,16,161,3,10,5,161,7,4,7,161,2,11,5,135,0,15,29,150,0,9,20,173,1,0,0,0,2,2,0,1,159,0,0,5,0,1,0,2,0,3,0,3,1,1,0,0,4,179,0,0,0,0,0,179,0,0,0,0,0,0,0,0,179,0,0,0,0,179,0,0,0,0,0,0,8.02,9.500784070758774,3.9583333333333335,3.1688588903052572,0,0,0,0
DZ,DZA,Algeria,1,2021-01-13,2020-12-27,100,0,0,0,0,51,100,7758489.90886098,97,4,0,96,5,10,85,5,3,92,4,29,67,4,25,71,4,16,80,3,7,90,5,7,88,5,7,88,5,3,92,4,10,86,3,27,70,4,11,85,3,26,71,100,0,0,0,90,0,4,6,97,0,1,2,71,1,10,18,75,0,10,15,84,0,3,13,93,0,4,3,93,0,2,5,93,0,3,4,97,0,2,1,90,1,3,6,73,1,9,17,89,0,3,8,74,1,13,12,0,0,16,84,84,0,7,9,0,3,12,85,88,1,4,7,96,1,0,3,0,96,0,0,3,1,100,0,0,0,0,8,1,9,82,100,0,0,0,10,27,26,37,0,5,23,35,37,0,9,29,30,32,0,8,32,28,32,0,10,18,28,44,0,10,9,15,66,0,91,3,2,4,91,5,1,3,91,2,7,0,91,5,2,2,91,5,2,2,91,4,2,3,88,0,0,12,88,0,0,12,88,0,1,11,88,0,0,12,88,0,3,9,88,0,5,7,88,0,2,10,95,0,0,5,95,0,1,4,95,0,1,4,95,0,2,3,95,0,2,3,0,4,40,56,0,4,62,34,0,6,36,58,0,5,59,36,0,7,25,68,0,5,34,61,0,0,62,38,38,0,37,16,7,2,0,1,5,14,43,37,0,1,96,3,0,1,19,80,0,1,40,33,4,8,5,9,0,2,23,27,31,17,0,2,23,44,25,6,0,1,9,82,8,0,4,10,77,9,60,3,33,4,38,3,50,9,64,3,27,6,41,3,28,28,75,1,16,8,66,2,29,3,0,1,5,13,22,27,32,0,2,7,16,23,23,29,0,2,42,29,13,14,0,2,5,18,25,50,0,2,13,29,26,30,58,4,29,9,58,13,12,17,58,12,19,11,0,1,22,77,23,0,23,54,77,0,10,0,3,4,0,1,5,55,0,3,11,4,5,1,0,1,4,0,2,1,1,0,1,11,0,0,50,48,0,2,0,0,100,0,0,0,0,0,0,3,2,51,27,17,3,1,6,20,33,21,16,6.985714285714286,8.763383730611018,3.125,3.052321520853704,12.62111111111111,5.016254353631263,3.5108695652173916,2.3650131389983806
DZ,DZA,Algeria,2,2021-01-13,2021-01-01,100,2,101059.31810069171,0,0,36,100,5066949.955733828,98,1,3,96,2,10,88,2,4,94,2,25,73,2,26,72,2,14,84,2,19,79,1,5,94,1,5,94,0,3,97,2,4,94,1,26,73,1,5,94,1,24,75,97,0,0,3,90,1,4,5,96,0,2,2,75,3,10,12,74,2,10,14,86,0,8,6,81,2,5,12,95,0,2,3,95,0,4,1,97,0,2,1,96,1,0,3,74,2,9,15,95,3,2,0,76,1,12,11,0,0,16,84,84,0,8,8,0,0,31,69,69,0,5,26,95,0,0,5,0,95,0,5,0,0,95,0,5,0,0,5,0,12,83,100,0,0,0,16,15,25,44,0,4,16,34,46,0,6,30,24,40,0,7,27,23,43,0,8,22,27,43,0,7,14,21,58,0,88,4,5,3,88,5,3,4,88,1,8,3,88,5,3,4,88,6,0,6,88,6,0,6,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,4,50,46,0,3,68,29,0,5,41,54,0,3,55,42,0,6,24,70,0,5,31,64,0,1,64,35,36,0,32,19,7,6,0,0,3,17,48,32,0,1,94,5,0,2,29,69,0,0,42,28,9,10,10,1,0,0,32,21,25,22,0,0,17,48,21,14,0,0,4,91,5,0,2,11,79,8,50,0,40,10,32,1,52,15,59,0,30,11,45,1,27,27,76,0,15,9,69,0,26,5,0,1,4,13,23,30,29,0,0,3,12,26,27,32,0,1,34,31,18,16,0,1,9,14,17,59,0,0,19,25,21,35,56,4,30,10,56,12,14,18,56,12,14,18,0,2,59,39,61,1,17,21,83,0,4,2,2,3,0,2,4,24,0,2,17,5,4,4,2,14,6,0,0,4,4,2,1,11,0,1,70,29,0,0,0,0,0,100,0,0,0,0,0,1,3,56,24,16,1,2,19,24,25,16,13,5.209677419354839,6.391944461006878,2.4285714285714284,1.650840611711114,13.102272727272727,5.321912569371021,3.4021739130434785,2.1639391361141604
DZ,DZA,Algeria,3,2021-01-13,2021-01-03,100,2,101970.0282464042,2,101970.0282464042,60,100,5294967.284321928,96,2,2,96,1,8,91,2,1,97,2,26,72,2,16,82,2,14,84,2,15,83,2,4,94,2,6,92,2,5,93,2,6,92,1,28,71,2,7,91,0,29,71,98,0,0,2,92,0,4,4,99,0,0,1,74,1,14,11,84,1,6,9,86,0,8,6,85,1,6,8,96,0,3,1,94,0,3,3,95,0,1,4,94,0,3,3,72,1,11,16,93,1,4,2,71,0,15,14,0,0,26,74,74,0,12,14,0,2,31,67,69,1,8,22,92,0,3,5,0,92,0,5,2,1,95,0,2,3,0,11,2,13,74,100,0,0,1,16,21,31,31,0,8,26,32,34,0,13,40,19,28,0,10,35,23,32,0,15,29,23,33,0,14,21,12,53,0,87,3,4,6,87,5,4,4,87,2,7,4,87,4,3,6,87,3,3,7,87,4,4,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,0,3,57,40,0,2,78,20,0,5,47,48,0,2,47,51,0,5,22,73,0,5,16,79,0,0,53,47,47,0,27,16,2,8,0,0,1,13,38,48,0,2,97,1,0,3,27,70,0,0,39,35,11,8,3,4,0,0,38,15,26,21,0,1,25,46,22,6,0,1,4,87,8,0,0,7,89,4,43,3,43,11,22,3,66,9,53,2,39,6,53,2,30,15,78,1,14,7,84,0,14,2,0,0,1,6,27,24,42,0,1,4,5,22,25,43,0,2,37,26,19,16,0,3,16,9,21,51,0,1,29,11,23,36,60,1,35,4,60,17,11,12,60,17,12,11,0,1,59,40,60,0,12,28,88,0,4,1,0,1,0,0,6,29,0,2,7,7,6,4,1,6,10,0,1,3,7,0,3,14,0,2,67,28,0,3,0,0,0,0,100,0,0,0,0,2,4,54,26,14,2,1,16,28,27,16,10,6.481481481481483,7.3887746085959165,2.888888888888889,2.1662895599426086,10.827586206896552,6.031326932854024,3.4777777777777774,1.973007615592504
