ISO2,ISO_3,country_agg,region_agg,date,first_date,day_count,weight,Finished,B2,B4,E5,E6,pos_RF,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,stringent_cli,stringent_cli_vaccinated,stringent_cli_unvaccinated,stringent_cli_vac1dose,stringent_cli_vac2doses,classic_cli,classic_cli_vaccinated,classic_cli_unvaccinated,classic_cli_vac1dose,classic_cli_vac2doses,broad_cli,broad_cli_vaccinated,broad_cli_unvaccinated,broad_cli_vac1dose,broad_cli_vac2doses,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,days_aggregated,p_rf,p_rf_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
ZA,ZAF,South Africa,Eastern Cape,2021-07-29,2021-07-28,65,8949056.02831401,103,538,80,522,0,18,140,77,32,104,57,80,45,10,6,418560.203699324,2,4,1,0,3,226213.28458559,81,138,3232.59606091371,7,2,5,2,0,14,5,9,4,0,18,6,12,5,0,18,7,0,0,0,7,3,4,3,0,7,5,13,4,0,18,1,4,1,4,6,3,3,0,0,4,6,3,1,2,1,2,3,1,0,0,0,2,2,1,8,9,2,10,15,10,7,1,2,9,14,8,3,3,1,2,5,3,1,1,1,2,3,3,2,0.128571428571429,0.0554462533936708,0.0428571428571429,0.0335493462537167,0.0467714362693715,0.000138340185769686,0.0214285714285714,0.0239870559672134,0.0252778934303094,0.00010284195519383,0.0250572600082625,0.0053880140046342
ZA,ZAF,South Africa,Eastern Cape,2021-07-30,2021-07-29,81,8562005.24179213,105,468,117,511,0,17,146,78,33,110,65,78,49,15,8,561102.958813823,2,6,2,0,3,214929.623794813,117,145,3396.5683248731,9,2,7,2,0,17,6,11,5,1,19,4,15,3,1,17,7,0,0,0,7,2,4,2,0,6,5,11,5,0,16,2,3,0,5,4,4,2,1,1,2,3,3,2,1,0,2,2,0,0,0,0,0,1,1,8,8,3,12,13,12,4,3,6,10,11,7,3,3,1,4,5,2,1,1,3,2,3,2,2,0.116438356164384,0.0520281187938998,0.0547945205479452,0.036915040058923,0.0655340592499308,0.000165758428053642,0.0205479452054795,0.0230116337605262,0.0251027204171421,0.000104785253925123,0.0344465321492896,0.00613322405955676
ZA,ZAF,South Africa,Eastern Cape,2021-07-31,2021-07-30,63,7707706.32534702,109,599,89,368,0,14,144,79,26,113,82,60,51,30,8,595467.707555512,2,6,2,0,4,316691.311367043,89,144,3373.14371573604,8,4,4,4,0,18,10,8,7,3,15,8,7,5,3,18,11,0,0,0,9,4,4,4,0,7,7,6,7,0,12,2,3,0,5,3,5,2,3,2,3,5,3,1,1,0,2,1,1,0,1,0,1,3,1,4,8,3,9,8,9,3,5,5,8,9,4,1,4,2,5,4,3,1,2,2,4,5,1,2,0.0972222222222222,0.0483882646054153,0.0555555555555556,0.0374126783827088,0.0772561489009121,0.000188491868314417,0.0277777777777778,0.0268409798716222,0.0410876203632194,0.000140129789259702,0.0263848823235151,0.00540881221382777
ZA,ZAF,South Africa,Eastern Cape,2021-08-01,2021-07-31,68,7514448.02196815,102,739,98,329,0,10,131,74,29,97,79,48,49,28,5,312110.973746212,1,4,1,0,3,192111.235147559,98,129,3021.7745786802,5,2,3,2,0,10,5,5,3,2,9,5,4,3,2,15,9,0,0,0,7,4,3,4,0,6,5,5,5,0,9,2,4,1,4,3,4,2,2,2,4,6,2,0,1,0,1,0,1,0,1,0,1,3,0,2,6,3,7,5,5,3,4,2,6,8,2,0,2,1,2,1,2,1,2,0,2,4,0,2,0.0763358778625954,0.0454709295744381,0.0381679389312977,0.0328103922373351,0.0415347837703807,0.000142657202677913,0.0229007633587786,0.0256157313423083,0.0255655817414573,0.000112850554169362,0.0324312742225804,0.00631596881186563
ZA,ZAF,South Africa,Eastern Cape,2021-08-02,2021-08-01,85,8270412.00437615,111,655,136,394,0,13,153,97,37,111,69,75,51,16,7,405666.483913869,3,4,2,0,3,159641.157566518,136,149,3490.26676142132,8,2,5,0,1,17,6,10,5,0,16,6,10,5,1,16,4,0,0,0,7,1,6,1,0,7,2,10,1,0,13,3,7,2,6,6,5,3,4,5,3,6,4,0,1,0,0,0,0,0,0,0,0,1,0,4,11,5,9,10,7,5,7,6,8,10,5,1,2,1,0,1,0,0,1,0,1,2,0,2,0.0849673202614379,0.0441821289430508,0.0457516339869281,0.0331082627160382,0.0490503355454622,0.000147192023086897,0.0196078431372549,0.0219693496914309,0.0193026849789402,9.37693429915327e-05,0.0389655030106116,0.0064199022044487
ZA,ZAF,South Africa,Eastern Cape,2021-08-03,2021-08-02,74,8091512.20732958,114,683,90,399,0,12,159,92,38,115,70,80,55,13,7,413703.611214573,3,4,2,0,4,202473.059921203,90,156,3654.23902538071,8,2,5,0,1,21,8,12,6,0,22,8,14,6,1,16,1,0,0,0,7,1,6,1,0,7,3,8,2,0,12,3,7,2,7,7,4,3,5,4,3,5,5,1,1,0,1,1,0,0,0,0,0,0,0,4,10,4,9,10,6,5,7,5,8,8,6,2,2,1,2,2,0,0,1,0,2,1,0,2,0.0754716981132076,0.0410583691367154,0.0440251572327044,0.0318877016882331,0.051128095789045,0.000151763329908403,0.0251572327044025,0.024341551114727,0.0250228949463606,0.000107621546687132,0.0246289307773521,0.00502524603122545
ZA,ZAF,South Africa,Eastern Cape,2021-08-04,2021-08-03,73,7810393.85651003,112,635,101,385,0,11,147,77,36,105,71,72,53,16,6,325021.805770186,3,3,3,0,4,193158.196554544,101,144,3373.14371573604,6,1,5,1,0,15,5,10,4,0,12,2,10,1,0,20,5,0,0,0,7,1,6,1,0,6,3,8,3,0,10,1,5,4,5,5,3,3,4,1,4,4,3,1,1,0,1,1,0,0,0,0,0,0,0,3,8,4,9,8,4,3,4,3,8,7,5,2,2,0,3,2,0,0,0,0,2,1,0,2,0.0748299319727891,0.0425341624725019,0.0408163265306122,0.0319858039068264,0.0416140097082655,0.000140055972683241,0.0272108843537415,0.0263008693124522,0.0247309162768463,0.000108916569946306,0.0299423945469104,0.00575138837570082
ZA,ZAF,South Africa,Eastern Cape,2021-08-05,2021-08-04,65,7747831.35352163,107,472,133,328,0,11,138,74,33,98,67,66,46,19,7,318965.594895067,5,2,5,0,3,166017.706233384,133,134,3138.89762436548,5,1,4,1,0,14,5,9,5,0,9,2,7,2,0,20,6,0,0,0,8,1,7,1,0,7,2,9,2,0,10,0,4,4,5,5,5,2,4,2,3,5,2,0,0,0,1,0,0,0,0,0,0,1,0,2,7,4,8,8,6,2,4,4,6,8,4,1,1,0,2,1,0,0,0,0,1,2,0,2,0.0797101449275362,0.0451884728428853,0.0507246376811594,0.036611213937484,0.0411683709080848,0.000139897846173701,0.0217391304347826,0.024330832729013,0.0214276355096351,0.000101962766431102,0.0423715634965589,0.00704685405516467
ZA,ZAF,South Africa,Eastern Cape,2021-08-06,2021-08-05,61,7226686.54544103,92,401,106,264,0,9,126,70,34,86,65,54,48,15,7,373667.523916822,4,3,4,0,2,97224.9711037865,106,121,2834.37770558376,5,2,2,2,0,12,5,6,5,0,13,5,7,5,0,16,5,0,0,0,6,2,4,2,0,6,3,4,3,0,9,1,4,1,5,4,4,1,1,1,1,4,2,0,1,0,2,0,0,0,0,0,0,1,0,2,6,1,6,4,5,2,1,1,4,6,2,1,2,0,2,0,0,1,0,0,1,2,0,2,0.0714285714285714,0.044968298892545,0.0555555555555556,0.0399958355513315,0.051706618457466,0.00016144437204005,0.0158730158730159,0.0218231839682176,0.0134536029053482,8.39956010310759e-05,0.0373979797368497,0.00698500441190075
ZA,ZAF,South Africa,Eastern Cape,2021-08-07,2021-08-06,45,7514015.32298072,74,465,79,240,0,8,106,55,27,75,53,47,41,11,4,326985.990284486,1,3,1,0,2,156832.680462164,79,101,2365.88552284264,7,3,3,3,0,10,4,5,4,0,11,4,6,4,0,14,4,0,0,0,3,1,2,1,0,3,3,3,3,0,8,1,3,1,3,2,2,1,1,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,3,7,1,5,3,3,3,2,0,6,5,2,1,3,0,1,0,0,1,0,0,2,1,0,2,0.0754716981132076,0.0502860270278949,0.0377358490566038,0.0362759984499167,0.0435168117483655,0.000145874458868242,0.0188679245283019,0.0259012641269205,0.0208720203141601,0.000102214857573701,0.0333913028492945,0.0072392447378291
ZA,ZAF,South Africa,Eastern Cape,2021-08-08,2021-08-07,73,7791124.86678859,90,465,78,313,0,12,118,50,32,82,62,48,49,12,4,410466.214619725,0,4,0,0,1,110604.389447843,79,114,2670.40544162437,8,2,4,2,0,13,4,7,4,0,10,3,5,3,0,14,6,0,0,0,4,1,3,1,0,4,3,7,2,1,12,1,3,2,3,3,3,3,3,0,3,3,0,0,1,1,1,1,1,1,1,0,1,1,0,2,9,4,7,7,6,4,6,3,9,8,2,0,3,1,1,1,1,1,1,0,2,1,0,2,0.101694915254237,0.0545341609686772,0.0338983050847458,0.032651828097163,0.0526838192992425,0.000156867910622884,0.00847457627118644,0.0165393337479136,0.0141962029025255,8.30671577826374e-05,0.0295835226998135,0.00642633725113612
ZA,ZAF,South Africa,Eastern Cape,2021-08-09,2021-08-08,56,7864944.36768292,98,330,87,345,0,11,129,62,38,86,75,46,58,15,5,388485.714994884,1,4,0,0,0,0,89,124,2904.65153299492,8,2,4,2,0,12,5,5,3,1,12,5,5,4,1,14,9,0,0,0,4,1,3,1,0,4,3,6,2,1,11,1,2,2,3,3,3,4,3,0,3,3,1,0,1,1,1,1,1,1,1,0,1,1,0,1,6,4,7,7,7,5,6,4,8,8,2,0,2,1,2,2,2,2,2,1,2,2,0,2,0.0852713178294574,0.0481948765088879,0.0387596899224806,0.0333088294103217,0.0493945915995507,0.000151439826512491,0,0,0,0,0.0306405085047272,0.00626745882859
ZA,ZAF,South Africa,Eastern Cape,2021-08-10,2021-08-09,65,7835493.68157278,93,405,124,335,0,6,121,64,29,88,64,53,45,18,4,253688.506840651,1,3,0,0,2,165064.617017649,125,118,2764.10387817259,4,2,2,2,0,7,4,3,2,1,9,5,4,4,1,10,4,0,0,0,4,0,4,0,0,4,1,5,1,0,6,1,2,2,2,3,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,3,3,4,3,3,3,2,0,0,0,1,1,1,1,1,1,1,1,0,2,0.0495867768595041,0.0386807228058539,0.0330578512396694,0.0318561261201587,0.0323768376506086,0.000123932511351252,0.0165289256198347,0.0227173941974505,0.0210662689200863,0.000100550762242061,0.0452226130092623,0.00774639787185754
ZA,ZAF,South Africa,Eastern Cape,2021-08-11,2021-08-10,57,7945565.52840999,96,445,127,318,0,8,122,63,25,95,54,66,39,14,3,213228.838560481,0,3,0,0,3,213228.838560481,127,122,2857.80231472081,2,1,1,1,0,8,3,5,2,1,11,4,7,3,1,14,4,0,0,0,5,1,4,1,0,5,2,6,1,1,8,2,3,1,3,4,2,2,2,3,2,2,2,0,0,0,1,1,0,0,0,0,1,0,0,2,5,3,5,6,4,3,5,5,3,3,2,0,1,1,2,2,1,0,1,1,1,0,0,2,0.0655737704918033,0.0439243925515473,0.0245901639344262,0.0274816277781072,0.0268362066611954,0.00011236711207348,0.0245901639344262,0.0274816277781072,0.0268362066611954,0.00011236711207348,0.0444397428561839,0.00755521464372749
ZA,ZAF,South Africa,Eastern Cape,2021-08-12,2021-08-11,76,8261389.37508305,104,333,99,317,0,15,133,72,29,100,59,71,42,16,10,631042.732296559,1,9,1,0,8,506096.574908562,99,132,3092.04840609137,5,0,5,0,0,17,4,13,3,1,16,4,12,3,1,22,9,0,0,0,7,2,5,2,0,6,4,11,3,1,14,4,3,1,4,4,3,2,2,3,4,4,1,1,0,0,1,1,0,0,0,0,1,1,0,10,11,4,11,11,9,6,7,8,7,11,5,2,2,2,3,3,2,1,2,2,1,2,1,2,0.112781954887218,0.0537597527614188,0.075187969924812,0.0448149777655965,0.0763845769332492,0.000181121485773023,0.0601503759398496,0.0404083046295345,0.0612604674505461,0.000163525035481465,0.0320176100105577,0.00620516211619887
ZA,ZAF,South Africa,Eastern Cape,2021-08-13,2021-08-12,59,7505113.29330777,112,338,132,373,0,20,135,69,34,96,72,60,48,24,13,725201.186640526,3,10,3,0,10,574791.868889911,132,133,3115.47301522843,9,1,8,1,0,19,5,14,5,0,15,5,10,5,0,21,8,0,0,0,11,1,10,1,0,9,4,16,4,0,18,4,4,3,5,6,4,4,2,5,5,8,3,1,0,0,0,0,0,0,0,0,0,1,0,12,13,6,13,14,11,10,6,9,10,16,10,4,3,2,3,3,3,3,2,2,1,4,3,2,0.148148148148148,0.059925457217605,0.0962962962962963,0.0497621378265779,0.0966276135081372,0.000211374939927208,0.0740740740740741,0.0441776331782014,0.0765867011497943,0.000190258561534889,0.0423691681342718,0.00707310528559057
ZA,ZAF,South Africa,Eastern Cape,2021-08-14,2021-08-13,78,7583664.49328876,106,380,178,351,0,16,137,65,35,96,76,58,54,22,9,471443.319602789,3,4,3,0,5,255808.023769711,178,136,3185.74684263959,10,1,8,1,0,16,6,8,6,0,15,6,7,6,0,18,7,0,0,0,8,0,8,0,0,7,3,12,3,0,15,1,3,2,4,5,4,4,2,4,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,11,10,10,11,6,10,11,11,11,2,2,2,3,3,2,2,2,2,2,2,3,2,0.116788321167883,0.0537798908889032,0.0656934306569343,0.0414852278607448,0.0621656350989679,0.000171848914832056,0.0364963503649635,0.0314006912055998,0.0337314531775622,0.000128491672630425,0.0558738684497967,0.00797557199849306
ZA,ZAF,South Africa,Eastern Cape,2021-08-15,2021-08-14,72,8789727.02705681,107,488,176,343,0,15,150,83,37,103,68,73,51,17,8,793529.426535023,1,5,1,0,3,180633.989607244,177,143,3349.71910659898,9,0,7,0,0,20,5,13,5,0,20,6,11,6,0,19,9,0,0,0,6,0,6,0,0,5,3,10,2,1,14,1,3,1,4,3,3,1,1,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,11,6,8,6,5,9,11,7,7,0,1,1,3,1,1,0,2,1,1,0,1,2,0.1,0.0480091167635531,0.0533333333333333,0.035958400740232,0.0902791888863393,0.000189455966199015,0.02,0.0224042544896581,0.0205505801319211,9.37914925154376e-05,0.0528402514859554,0.00757596484139735
ZA,ZAF,South Africa,Eastern Cape,2021-08-16,2021-08-15,64,8326340.80409291,99,550,109,310,0,16,136,84,34,95,63,65,45,17,9,828097.120068399,3,6,3,0,4,242358.883701879,110,128,2998.34996954315,8,1,6,1,0,19,6,13,5,1,21,8,12,7,1,15,8,0,0,0,8,2,6,2,0,7,4,11,3,1,15,4,3,3,6,5,4,2,2,4,5,4,3,2,1,1,2,2,2,0,1,1,1,2,1,6,6,4,11,10,7,5,4,8,11,7,5,2,2,1,4,2,3,0,2,1,1,2,1,2,0.117647058823529,0.0541489877987215,0.0661764705882353,0.0417794620435975,0.0994551075379161,0.000203276525489322,0.0294117647058824,0.0283959687613783,0.0291074902414208,0.000114184973414248,0.036686844803764,0.00672892761560162
ZA,ZAF,South Africa,Eastern Cape,2021-08-17,2021-08-16,92,7803497.51796155,117,657,143,318,0,21,156,97,42,110,85,67,61,22,16,1099546.48985185,5,10,5,0,10,574244.035175543,144,151,3537.11597969543,11,2,9,2,0,21,8,12,7,1,23,8,15,7,1,23,9,0,0,0,11,4,7,4,0,10,6,15,6,0,20,4,5,5,7,7,7,3,6,3,4,7,4,2,2,2,3,3,3,0,2,1,1,2,2,8,10,5,15,17,13,7,9,7,13,14,10,2,3,2,5,5,4,1,2,1,3,4,3,2,0.134615384615385,0.0535596493547925,0.102564102564103,0.04760857720426,0.140904317239928,0.000244110444183727,0.0641025641025641,0.0384359501440408,0.0735880332958123,0.000183193103002745,0.0407111332584575,0.00651260500860022
ZA,ZAF,South Africa,Eastern Cape,2021-08-18,2021-08-17,78,7843344.77930633,131,679,148,355,0,25,170,105,51,115,90,76,67,22,16,1223165.0553821,5,9,5,0,13,860877.535614996,149,165,3865.06050761421,14,2,12,2,0,28,9,17,9,0,26,8,17,8,0,33,13,0,0,0,15,6,9,6,0,13,8,16,8,0,23,6,10,5,10,8,9,3,8,4,5,10,7,3,5,3,5,2,5,1,4,2,1,4,3,10,18,6,19,17,17,8,12,7,13,17,11,3,6,3,7,4,6,2,4,2,3,6,4,2,0.147058823529412,0.0532388559572663,0.0941176470588235,0.0438929793487104,0.155949418239176,0.000253906345201891,0.0764705882352941,0.0399481076308314,0.109758981638333,0.000218761691502191,0.03855049609352,0.00606943364606997
ZA,ZAF,South Africa,Eastern Cape,2021-08-19,2021-08-18,74,7562838.58920661,117,588,133,352,0,17,152,93,42,106,87,61,59,28,10,801249.972744937,4,3,4,0,8,538500.587348412,133,151,3537.11597969543,10,2,7,2,0,23,8,12,8,0,19,7,9,7,0,24,13,0,0,0,9,4,5,4,0,8,5,10,5,0,16,5,7,3,7,5,5,3,5,4,3,7,5,3,4,2,4,1,4,1,3,2,1,4,2,8,14,5,13,10,10,8,8,8,9,10,6,4,5,2,5,1,5,2,4,3,1,5,2,2,0.111842105263158,0.0501041909755612,0.0657894736842105,0.0394118554523835,0.105945666206396,0.000219345752886877,0.0526315789473684,0.0354984138847205,0.0712035013039864,0.000183280657829963,0.0376012550234364,0.00626905579665959
ZA,ZAF,South Africa,Eastern Cape,2021-08-20,2021-08-19,61,7388797.90292358,104,447,181,364,0,8,135,78,30,98,79,51,46,33,6,432116.571277949,1,3,1,0,2,51193.6845687929,181,131,3068.62379695432,5,1,3,1,0,13,4,7,4,0,11,3,6,3,0,20,10,0,0,0,3,0,3,0,0,3,1,6,1,0,8,0,2,1,3,2,2,3,2,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,6,5,5,6,4,5,5,6,4,1,1,0,1,0,1,1,1,1,0,1,0,2,0.0592592592592593,0.0398285313372147,0.0444444444444444,0.0347630536458264,0.0584826621265375,0.000169195545400542,0.0148148148148148,0.0203792527964805,0.00692855390570863,5.98098543094934e-05,0.0589840957955312,0.00833570260098192
ZA,ZAF,South Africa,Eastern Cape,2021-08-21,2021-08-20,81,7814521.41499266,112,429,159,442,0,8,142,80,29,107,76,60,44,31,6,380965.186147643,1,4,0,0,1,43124.7195442156,159,137,3209.17145177665,5,1,3,1,0,15,6,8,4,1,15,6,8,5,1,25,11,0,0,0,6,1,5,1,0,6,1,6,1,0,8,1,3,1,6,4,6,4,2,2,3,5,3,0,0,0,1,1,1,1,0,0,1,1,0,3,5,1,6,6,8,5,4,3,5,6,5,0,0,0,1,1,1,1,0,0,1,1,0,2,0.0563380281690141,0.0379238977638161,0.0422535211267606,0.0330872485474703,0.0487509299567261,0.000150985580504978,0.00704225352112676,0.0137538768295014,0.00551853622942002,5.19406276770487e-05,0.0495454987024688,0.00750791589527857
ZA,ZAF,South Africa,Eastern Cape,2021-08-22,2021-08-21,70,7893825.33485996,120,431,171,435,0,14,151,86,30,115,85,60,54,29,11,569809.579018322,4,6,2,1,7,305365.963062256,171,148,3466.84215228426,7,1,5,1,0,20,9,10,6,2,21,10,10,8,2,21,12,0,0,0,6,2,4,2,0,6,5,8,4,1,14,3,3,2,6,5,6,3,2,1,3,5,4,1,0,0,2,2,2,2,0,0,1,2,1,8,9,4,13,12,14,7,5,5,7,9,10,4,3,0,5,5,5,4,0,1,1,3,3,2,0.0927152317880795,0.0462601430600614,0.0728476821192053,0.0414517652986342,0.0721842142239939,0.000180532888134108,0.0463576158940397,0.0335361293558373,0.0386841550336474,0.000134525291756584,0.0493244262324808,0.00720822352581869
ZA,ZAF,South Africa,Eastern Cape,2021-08-23,2021-08-22,81,8261192.22982403,116,384,166,388,0,15,151,77,30,111,92,54,61,29,9,413467.651845851,4,5,3,1,7,305419.486302897,166,147,3443.41754314721,8,2,6,2,0,15,7,8,6,1,16,9,7,8,1,16,11,0,0,0,5,3,2,3,0,5,7,8,6,1,15,3,3,1,5,4,4,3,3,1,4,5,3,1,1,0,3,2,2,2,1,1,2,3,1,8,10,4,14,11,12,7,6,6,9,10,9,5,4,1,7,6,6,4,2,2,3,5,4,2,0.0993377483443709,0.0477087187885215,0.0596026490066225,0.0377614008385389,0.050049392429482,0.00014868824807186,0.0463576158940397,0.0335361293558373,0.0369703885112721,0.000128668890140425,0.04820792074152,0.00715456923082798
ZA,ZAF,South Africa,Eastern Cape,2021-08-24,2021-08-23,75,8727782.59267898,115,515,248,404,0,19,156,82,36,112,95,55,66,28,13,616369.539253086,3,10,2,1,8,304752.243212829,248,152,3560.54058883249,11,5,6,5,0,22,10,12,8,2,20,12,8,10,2,17,10,0,0,0,7,4,1,4,0,7,9,8,7,2,19,1,4,0,3,5,4,3,2,1,5,6,2,0,3,0,2,2,2,2,1,1,3,3,0,9,13,3,13,13,13,9,6,4,14,15,8,3,5,1,7,5,6,5,3,1,7,7,3,2,0.121794871794872,0.051321374301111,0.0833333333333333,0.0433711450681303,0.0706215505150309,0.000169965608855669,0.0512820512820513,0.0346128248457784,0.0349174879159411,0.00012178669642993,0.0696523445843711,0.00836143126975684
ZA,ZAF,South Africa,Eastern Cape,2021-08-25,2021-08-24,74,8090922.20554258,113,573,250,383,0,20,149,82,35,109,86,55,56,29,15,804140.160166749,2,13,1,1,9,433889.770244799,251,145,3396.5683248731,10,3,7,3,0,22,9,13,7,2,21,11,10,9,2,17,9,0,0,0,7,4,1,4,0,7,9,9,7,2,20,0,4,0,1,5,3,2,1,0,2,6,1,0,4,0,1,3,2,2,0,0,1,3,0,10,13,4,11,14,12,9,4,3,13,15,6,2,6,1,5,5,5,5,1,0,5,6,2,2,0.134228187919463,0.0547366912448081,0.100671140939597,0.0483133016116022,0.0993879485846352,0.000206150702308601,0.0604026845637584,0.0382519836047506,0.0536267386117701,0.000155228335899879,0.0738981159783906,0.00879779788190005
ZA,ZAF,South Africa,Eastern Cape,2021-08-26,2021-08-25,79,8716170.02804004,117,615,155,366,0,16,153,78,35,111,83,62,49,33,10,900041.914245106,1,9,1,0,5,371647.399143591,156,148,3466.84215228426,8,1,6,1,0,14,3,10,3,0,14,5,9,5,0,15,9,0,0,0,5,3,2,3,0,5,5,10,5,0,16,1,4,2,2,3,3,2,3,1,2,4,1,1,3,1,1,3,2,1,1,1,1,3,1,7,11,7,7,10,7,4,7,4,11,8,4,1,3,2,1,3,2,1,1,1,3,4,1,2,0.104575163398693,0.0484876593302006,0.065359477124183,0.0391632715120248,0.103261169911746,0.000202016458206607,0.0326797385620915,0.0281725919266557,0.042638842283709,0.000134129976357544,0.044997722177,0.00690046767119079
ZA,ZAF,South Africa,Eastern Cape,2021-08-27,2021-08-26,76,8840926.03375822,123,437,153,451,0,17,155,82,39,111,83,68,51,31,10,893402.062431289,3,7,2,1,4,245793.151461791,153,152,3560.54058883249,10,3,6,2,1,16,5,10,4,1,11,4,7,4,0,16,11,0,0,0,7,4,3,2,2,7,6,10,4,2,17,2,5,4,4,5,5,3,4,3,5,6,3,2,3,2,2,4,3,2,3,2,3,4,3,7,13,8,7,13,9,7,9,7,12,12,6,2,4,2,2,5,4,3,4,3,4,6,3,2,0.109677419354839,0.049194273086826,0.0645161290322581,0.0386753760268784,0.101052995921459,0.000198673916837866,0.0258064516129032,0.0249614042119311,0.0278017427725618,0.000108370890484813,0.0429710029089064,0.00666101503372031
ZA,ZAF,South Africa,Eastern Cape,2021-08-28,2021-08-27,77,8259550.48536257,129,477,174,495,0,16,153,86,38,112,87,64,53,31,9,541468.796129644,3,6,2,1,3,177917.580510755,174,152,3560.54058883249,11,2,8,1,1,17,5,11,4,1,12,2,9,2,0,22,15,0,0,0,7,3,4,1,2,7,6,9,4,2,16,3,5,3,4,6,5,3,3,2,5,7,4,1,2,1,2,3,2,2,2,1,2,3,2,8,14,7,8,13,10,9,6,6,11,14,6,2,5,2,3,6,3,3,4,2,2,5,3,2,0.104575163398693,0.0484876593302006,0.0588235294117647,0.0372832227481666,0.0655566906563772,0.00016879317229355,0.0196078431372549,0.0219693496914309,0.0215408309236752,9.90084962837485e-05,0.0488689837003249,0.00708152750543444
ZA,ZAF,South Africa,Eastern Cape,2021-08-29,2021-08-28,70,8587394.74883062,120,636,163,427,0,14,147,81,39,103,90,53,58,30,10,617185.438206373,3,7,2,1,5,393810.243098278,164,144,3373.14371573604,9,1,7,0,1,18,4,13,3,1,17,5,11,4,1,20,11,0,0,0,5,1,4,1,0,4,5,8,4,1,13,3,4,2,3,4,4,3,2,1,3,4,3,1,1,0,1,1,1,1,0,1,0,1,1,9,12,6,9,10,10,8,4,4,9,9,7,4,4,2,3,4,3,2,1,1,1,2,3,2,0.0952380952380952,0.0474528091476128,0.0680272108843538,0.0407035578896526,0.0718710920201284,0.00017274228062945,0.0340136054421769,0.0293022698313912,0.0458591056562183,0.000139906026696522,0.0486193337197357,0.00725792257087467
