ISO2,ISO_3,country_agg,date,weight,Finished,B2,B4,E5,E6,E7,pos_RF,pos_RF_symp,pos_XGB,pos_XGB_symp,count,symptomatic,infected,not_infected,vaccinated,unvaccinated,vac1dose,vac2doses,cli,cli_weight,cli_vaccinated,cli_unvaccinated,cli_vac1dose,cli_vac2doses,cliWHO,cliWHO_weight,cli_local,count_local,reach,test_recent,tested_vaccinated,tested_unvaccinated,tested_vac1dose,tested_vac2doses,positive_recent,positive_vaccinated,positive_unvaccinated,positive_vac1dose,positive_vac2doses,positive_symptomatic,pos_RF_vaccinated,pos_RF_unvaccinated,pos_RF_vac1dose,pos_RF_vac2doses,pos_RF_symptomatic,positive_Fever_B1_1,positive_Cough_B1_2,positive_Difficulty_breathing_B1_3,positive_Fatigue_B1_4,positive_Stuffy_or_runny_nose_B1_5,positive_Aches_or_muscle_pain_B1_6,positive_Sore_throat_B1_7,positive_Chest_pain_B1_8,positive_Nausea_B1_9,positive_Loss_of_smell_or_taste_B1_10,positive_Headache_B1_12,positive_Chills_B1_13,pos_vaccinated_Fever_B1_1,pos_vaccinated_Cough_B1_2,pos_vaccinated_Difficulty_breathing_B1_3,pos_vaccinated_Fatigue_B1_4,pos_vaccinated_Stuffy_or_runny_nose_B1_5,pos_vaccinated_Aches_or_muscle_pain_B1_6,pos_vaccinated_Sore_throat_B1_7,pos_vaccinated_Chest_pain_B1_8,pos_vaccinated_Nausea_B1_9,pos_vaccinated_Loss_of_smell_or_taste_B1_10,pos_vaccinated_Headache_B1_12,pos_vaccinated_Chills_B1_13,pos_RF_Fever_B1_1,pos_RF_Cough_B1_2,pos_RF_Difficulty_breathing_B1_3,pos_RF_Fatigue_B1_4,pos_RF_Stuffy_or_runny_nose_B1_5,pos_RF_Aches_or_muscle_pain_B1_6,pos_RF_Sore_throat_B1_7,pos_RF_Chest_pain_B1_8,pos_RF_Nausea_B1_9,pos_RF_Loss_of_smell_or_taste_B1_10,pos_RF_Headache_B1_12,pos_RF_Chills_B1_13,pos_RF_vaccinated_Fever_B1_1,pos_RF_vaccinated_Cough_B1_2,pos_RF_vaccinated_Difficulty_breathing_B1_3,pos_RF_vaccinated_Fatigue_B1_4,pos_RF_vaccinated_Stuffy_or_runny_nose_B1_5,pos_RF_vaccinated_Aches_or_muscle_pain_B1_6,pos_RF_vaccinated_Sore_throat_B1_7,pos_RF_vaccinated_Chest_pain_B1_8,pos_RF_vaccinated_Nausea_B1_9,pos_RF_vaccinated_Loss_of_smell_or_taste_B1_10,pos_RF_vaccinated_Headache_B1_12,pos_RF_vaccinated_Chills_B1_13,C0_1.0,C0_1.1,C0_1.2,C0_1.NA,C0_2.0,C0_2.1,C0_2.2,C0_2.NA,C0_3.0,C0_3.1,C0_3.2,C0_3.NA,C0_4.0,C0_4.1,C0_4.2,C0_4.NA,C0_5.0,C0_5.1,C0_5.2,C0_5.NA,C0_6.0,C0_6.1,C0_6.2,C0_6.NA,C0a_7.0,C0a_7.1,C0a_7.NA,I6_1.1,I6_1.2,I6_1.3,I6_1.NA,I6_2.1,I6_2.2,I6_2.3,I6_2.NA,I6_3.1,I6_3.2,I6_3.3,I6_3.NA,I6_4.1,I6_4.2,I6_4.3,I6_4.NA,I6_5.1,I6_5.2,I6_5.3,I6_5.NA,I6_6.1,I6_6.2,I6_6.3,I6_6.NA,I6_7.1,I6_7.2,I6_7.3,I6_7.NA,I6_8.1,I6_8.2,I6_8.3,I6_8.NA,D1.1,D1.2,D1.3,D1.4,D1.5,D1.NA,D10.1,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.NA,D2.1,D2.2,D2.3,D2.4,D2.5,D2.NA,D4.1,D4.2,D4.3,D4.4,D4.NA,D5.1,D5.2,D5.3,D5.4,D5.NA,first_date,day_count,days_aggregated,p_infected,p_infected_CI,p_rf,p_rf_CI,p_rf_symp,p_rf_symp_CI,p_XGB,p_XGB_CI,p_XGB_symp,p_XGB_symp_CI,p_cli,p_cli_CI,p_cli_weight,p_cli_weight_CI,p_cliWHO,p_cliWHO_CI,p_cliWHO_weight,p_cliWHO_weight_CI,p_cli_local,p_cli_local_CI
JP,JPN,Japan,2021-09-17,102493986.165157,5411,8462.14,490,10364,0,13255.2,26,17,20,17,6207,1730,876,5148,5324,768,736,4526,38,777058.84013831,28,7,2,25,29,594946.782826458,495,6119,82055.2316727173,398,335,0,0,0,24,13,11,3,10,14,12,14,3,9,17,6,9,4,9,5,7,9,4,1,7,9,3,1,2,2,2,2,3,4,2,0,1,4,1,6,12,4,12,5,8,11,4,1,10,10,4,1,2,2,2,2,3,4,2,0,1,4,1,3107,2222,0,878,1558,3771,0,878,4225,1104,0,878,3720,1609,0,878,5146,183,0,878,3773,1556,0,878,4918,411,878,185,1769,757,3496,149,1725,817,3516,624,1533,517,3533,278,1848,552,3529,1650,965,61,3531,1132,1422,116,3537,590,1825,256,3536,2282,335,40,3550,43,68,358,504,1889,3345,69,202,584,208,51,225,674,417,231,356,61,209,329,588,0,2003,35,66,360,534,1861,3351,24,216,852,1746,3369,188,540,928,1185,3366,2021-09-17,6207,1,0.145418326693227,0.00890208974893884,0.00418881907523763,0.00160672487990006,0.00273884324150153,0.00130015538216595,0.00322216851941357,0.00140987473743215,0.00273884324150153,0.00130015538216595,0.00612212018688577,0.00194054919199147,0.0075815066738274,1.67928374503118e-05,0.00467214435314967,0.00169647874924978,0.00580469942761102,1.47070178761476e-05,0.00603252211844749,0.000529822627240711
JP,JPN,Japan,2021-09-18,101761793.848824,5469,8654.6,395,10806,0,13223,16,16,19,17,6314,1769,858,5261,5433,754,801,4565,29,355218.594509682,17,11,3,13,15,198031.672235875,401,6214,83329.1730044558,383,311,0,0,0,15,8,7,1,7,12,6,9,1,5,14,3,3,3,6,7,4,5,2,1,6,3,2,0,1,0,1,3,2,2,1,0,3,1,0,3,5,4,6,6,4,6,2,1,9,4,2,0,1,0,0,2,2,2,0,0,3,1,0,3433,1960,0,921,1464,3929,0,921,4080,1313,0,921,3773,1620,0,921,5169,224,0,921,3969,1424,0,921,4966,427,921,151,1804,723,3636,158,1700,806,3650,637,1514,491,3672,294,1786,560,3674,1606,959,65,3684,1118,1405,107,3684,610,1737,281,3686,2272,291,44,3707,44,55,364,535,1986,3330,56,196,621,230,58,241,693,431,271,382,65,204,322,559,3,1982,45,74,377,571,1911,3336,45,226,877,1814,3352,206,601,939,1217,3351,2021-09-18,6314,1,0.140218990031051,0.00869971861676259,0.00253405131453912,0.0012400881119226,0.00253405131453912,0.0012400881119226,0.0030091859360152,0.00135103279860965,0.00269242952169781,0.00127815208269179,0.00459296800760215,0.00166779575708689,0.00349068723215896,1.14591357309145e-05,0.00237567310738042,0.00120080547226115,0.00194603165634116,8.56263984047129e-06,0.00481224024602473,0.000469867837473176
JP,JPN,Japan,2021-09-19,101287707.563453,5584,8094.61,417,11356,0,13416,20,20,15,13,6420,1776,822,5406,5567,759,705,4809,26,442680.559847282,21,5,2,19,19,282156.407917246,426,6334,84938.3620550729,350,287,0,0,0,18,5,13,2,3,13,4,16,2,2,17,2,8,1,4,5,4,6,1,0,4,5,0,0,1,0,1,0,1,2,1,0,0,1,0,2,10,2,7,8,5,8,2,0,8,7,1,0,1,0,1,0,1,2,1,0,0,1,0,3896,1617,0,907,1355,4158,0,907,3968,1545,0,907,3937,1576,0,907,5242,271,0,907,4103,1410,0,907,5091,422,907,171,1886,715,3648,177,1835,744,3664,673,1585,490,3672,309,1864,570,3677,1664,1010,58,3688,1179,1448,106,3687,634,1833,265,3688,2334,340,28,3718,63,53,376,544,1969,3415,58,199,624,237,51,229,712,434,264,403,60,228,377,601,4,1939,46,82,397,564,1913,3418,41,222,920,1783,3454,199,592,957,1229,3443,2021-09-19,6420,1,0.131984585741811,0.00840618831124998,0.00311526479750779,0.00136317161322736,0.00311526479750779,0.00136317161322736,0.00233644859813084,0.00118100230566425,0.00202492211838006,0.00109962495464557,0.00404984423676012,0.00155352604583385,0.00437052600454955,1.28465185027626e-05,0.0029595015576324,0.00132875913422465,0.00278569250607716,1.02643288709233e-05,0.00501540163588023,0.000475069542376488
JP,JPN,Japan,2021-09-20,99432019.6091018,5335,7910.3,393,10725,0,12727,27,24,22,22,6125,1717,816,5132,5280,726,672,4560,30,605678.51352633,21,6,7,14,20,418194.680092823,397,6023,80767.8804322236,382,321,0,0,0,27,14,13,6,8,21,13,14,6,7,22,6,13,5,8,8,11,5,7,1,9,7,6,1,4,1,2,3,4,2,2,0,4,3,1,7,14,6,8,8,12,6,8,2,10,8,7,1,4,1,2,3,4,2,2,0,4,3,1,3656,1564,0,905,1357,3863,0,905,3784,1436,0,905,3684,1536,0,905,4990,230,0,905,3855,1365,0,905,4854,366,905,155,1806,656,3508,142,1763,699,3521,606,1501,477,3541,271,1792,525,3537,1576,934,68,3547,1122,1348,111,3544,629,1690,255,3551,2213,302,43,3567,47,51,355,528,1905,3239,42,199,641,209,63,254,713,396,263,334,51,200,334,506,3,1917,48,94,336,568,1838,3241,37,206,854,1762,3266,215,577,910,1165,3258,2021-09-20,6125,1,0.137188971082717,0.00874339410487104,0.00440816326530612,0.00165906936302832,0.00391836734693878,0.001564570310718,0.00359183673469388,0.00149820753464869,0.00359183673469388,0.00149820753464869,0.00489795918367347,0.00174838243126188,0.00609138299621631,1.52938258980774e-05,0.00326530612244898,0.00142871887876951,0.00420583511968153,1.27202565583417e-05,0.00491532027181452,0.000482319342017699
JP,JPN,Japan,2021-09-21,102226640.230091,5336,7968.9,390,10759,0,12863,28,26,27,22,6153,1810,794,5173,5296,728,697,4548,32,448141.964293977,21,9,4,16,18,258744.0680178,395,6059,81250.6371474087,376,310,0,0,0,23,6,17,2,4,18,6,22,2,4,23,7,10,2,6,7,10,4,5,3,5,10,2,2,0,1,2,1,3,0,1,0,0,2,0,10,14,3,9,8,12,5,7,3,8,12,2,2,0,1,2,1,3,0,1,0,0,2,0,3200,2057,0,896,1467,3790,0,896,4024,1233,0,896,3622,1635,0,896,5072,185,0,896,3761,1496,0,896,4890,367,896,166,1722,685,3580,165,1693,705,3590,636,1438,467,3612,298,1734,514,3607,1597,889,52,3615,1114,1337,87,3615,573,1716,243,3621,2192,279,36,3646,56,55,371,526,1939,3206,82,197,576,209,47,202,673,456,214,292,68,220,324,541,4,2048,60,84,392,544,1865,3208,45,244,910,1717,3237,235,597,979,1114,3228,2021-09-21,6153,1,0.133065191888721,0.00861778241522104,0.00455062571103527,0.00168170486509423,0.00422558101738989,0.00162079591165324,0.00438810336421258,0.00165153619724727,0.00357549163009914,0.00149140198526841,0.00520071509832602,0.00179723098457355,0.00438380801017527,1.28067162043329e-05,0.00292540224280839,0.00134946384839811,0.002531082577256,9.74022277641464e-06,0.00486150033855578,0.000478257322074335
JP,JPN,Japan,2021-09-22,100117794.350555,5437,9724.25,410,11015,0,12981,18,13,15,12,6281,1770,847,5247,5472,694,686,4725,23,352033.066252381,18,2,4,14,17,282870.670373279,421,6200,83141.4342818838,355,292,0,0,0,16,8,8,3,5,10,7,10,2,5,12,1,2,2,5,4,4,1,1,2,3,5,1,0,0,0,3,2,1,1,0,1,0,3,1,2,5,5,7,6,5,2,3,2,5,6,1,0,0,0,3,2,1,1,0,1,0,2,1,3005,2361,0,915,1547,3819,0,915,4157,1209,0,915,3734,1632,0,915,5159,207,0,915,3745,1621,0,915,5031,335,915,154,1766,685,3676,152,1711,714,3704,610,1491,472,3708,297,1718,559,3707,1600,903,59,3719,1074,1385,105,3717,579,1728,252,3722,2215,286,31,3749,45,49,417,505,2012,3253,53,209,589,225,49,229,687,467,270,367,64,202,327,553,2,1988,46,65,407,534,1975,3254,28,220,923,1825,3285,216,640,942,1203,3280,2021-09-22,6281,1,0.13898916967509,0.00868543657968445,0.00286578570291355,0.00132200275230215,0.0020697341187709,0.0011239346774199,0.00238815475242796,0.00120710688136081,0.00191052380194237,0.00107992764516093,0.0036618372870562,0.0014937798551638,0.00351618879077345,1.1594810916145e-05,0.00270657538608502,0.00128485830528042,0.00282537856739861,1.03971997111408e-05,0.00506366053985352,0.00048246884387988
JP,JPN,Japan,2021-09-23,101494457.180665,5247,7521.91,324,10691,0,12738,12,11,12,11,6077,1661,785,5100,5239,721,560,4631,31,523539.660768484,20,6,4,16,24,331414.439524129,332,5992,80352.1732608142,338,298,0,0,0,6,2,4,2,0,4,3,7,3,0,10,2,3,0,4,2,3,1,1,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,8,4,6,2,2,3,7,3,4,0,1,0,0,1,0,0,0,0,1,0,0,3295,1895,0,887,1327,3863,0,887,3770,1420,0,887,3591,1599,0,887,4974,216,0,887,3762,1428,0,887,4849,341,887,134,1779,733,3431,159,1685,781,3452,613,1511,487,3466,273,1741,589,3474,1590,940,64,3483,1104,1385,108,3480,608,1713,269,3487,2213,318,34,3512,36,53,332,480,1874,3302,66,174,588,225,51,230,686,409,224,362,59,211,313,517,5,1957,28,72,323,529,1823,3302,35,202,825,1696,3319,202,572,880,1108,3315,2021-09-23,6077,1,0.13338997451147,0.00868656965884381,0.00197465854862597,0.00111614408517058,0.0018101036695738,0.00106871469749696,0.00197465854862597,0.00111614408517058,0.0018101036695738,0.00106871469749696,0.00510120125061708,0.00179113844150444,0.00515830790480074,1.39366228757098e-05,0.00394931709725193,0.00157690378032022,0.0032653452092876,1.10989337264038e-05,0.00413181108272411,0.000443527380310711
JP,JPN,Japan,2021-09-24,100770396.118597,4987,7853.61,287,10220.1,0,12085,8,6,6,8,5738,1589,725,4832,5020,606,548,4417,32,661900.253274629,25,4,3,21,19,361448.205026128,291,5649,75752.5745578003,311,254,0,0,0,5,2,3,1,1,3,2,6,1,1,7,0,2,0,1,1,1,0,1,0,1,2,0,0,1,0,1,0,1,0,1,0,1,1,0,3,5,1,4,4,3,4,1,1,4,5,3,1,2,0,2,1,2,1,1,0,2,2,1,2940,2019,0,779,1421,3538,0,779,3696,1263,0,779,3411,1548,0,779,4778,181,0,779,3509,1450,0,779,4623,336,779,142,1718,632,3246,159,1648,676,3255,573,1457,441,3267,288,1713,463,3274,1516,880,51,3291,1058,1288,103,3289,572,1653,220,3293,2124,272,23,3319,31,48,330,484,1767,3078,54,169,526,207,41,211,656,396,244,329,78,185,298,514,4,1826,34,63,316,525,1718,3082,34,195,814,1600,3095,171,570,844,1058,3095,2021-09-24,5738,1,0.130466078819507,0.00885564017677867,0.00139421401185082,0.000965449539284478,0.00104566050888811,0.000836249731260119,0.00104566050888811,0.000836249731260119,0.00139421401185082,0.000965449539284478,0.00557685604740328,0.00192685106766246,0.00656839983536072,1.57717681477327e-05,0.0033112582781457,0.00148642884308783,0.00358684910398424,1.16723388544044e-05,0.00384145359677463,0.000440515729739378
JP,JPN,Japan,2021-09-25,99968594.501765,5434,8040.1,267,10966.62,0,13413,10,13,9,10,6180,1704,787,5231,5423,645,592,4788,20,449798.916283703,10,7,4,6,13,345125.581104471,277,6104,81854.0830413902,338,276,0,0,0,7,3,3,0,3,5,3,6,0,3,9,2,2,1,2,1,1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,4,4,3,5,4,3,2,2,0,6,3,2,1,1,0,0,0,1,0,0,0,0,0,0,3447,1870,0,863,1320,3997,0,863,3887,1430,0,863,3702,1615,0,863,5058,259,0,863,3874,1443,0,863,4948,369,863,173,1793,660,3554,176,1718,725,3561,628,1476,497,3579,310,1763,522,3585,1596,943,54,3587,1102,1387,106,3585,593,1733,266,3588,2239,309,27,3605,54,49,334,525,1973,3245,58,192,631,226,55,241,690,406,280,353,77,181,361,606,4,1819,45,73,384,512,1917,3249,46,208,817,1835,3274,199,604,899,1211,3267,2021-09-25,6180,1,0.130774343635759,0.00851823352782593,0.00161812297734628,0.00100209284303543,0.00210355987055016,0.00114228382927269,0.00145631067961165,0.000950745779768808,0.00161812297734628,0.00100209284303543,0.00323624595469256,0.00141602438502237,0.00449940222252261,1.31194149887167e-05,0.00210355987055016,0.00114228382927269,0.00345234003563366,1.14979950431229e-05,0.00338407064996297,0.000397842834107519
JP,JPN,Japan,2021-09-26,101389321.50341,5106,6497.93,333,10390,0,12206,15,19,14,11,5909,1669,741,4994,5148,641,563,4525,26,438913.826843396,20,6,5,15,19,352017.929161222,339,5819,78032.2590461745,329,291,0,0,0,12,4,7,1,3,10,5,10,2,3,15,3,4,1,5,6,6,1,1,1,6,4,0,1,0,0,1,3,2,0,0,0,1,0,0,9,7,3,11,8,12,5,3,3,11,9,4,4,1,1,4,3,5,1,1,2,4,3,3,3435,1623,0,851,1250,3808,0,851,3584,1474,0,851,3469,1589,0,851,4751,307,0,851,3665,1393,0,851,4688,370,851,127,1693,629,3460,144,1614,680,3471,549,1440,440,3480,267,1657,494,3491,1492,852,63,3502,1035,1264,109,3501,572,1614,218,3505,2061,286,34,3528,49,46,331,486,1903,3094,53,189,589,204,43,219,648,421,263,325,63,178,299,535,2,1878,50,74,332,503,1855,3095,35,171,821,1760,3122,201,569,835,1187,3117,2021-09-26,5909,1,0.12920662598082,0.00868123136157809,0.00253850059231681,0.00128300338246586,0.00321543408360129,0.00144348260244775,0.00236926721949568,0.00123960417022529,0.00186156710103232,0.00109907121252629,0.00440006769334913,0.00168757547087426,0.00432899461536129,1.27791931891184e-05,0.00321543408360129,0.00144348260244775,0.00347194284310685,1.14494079934284e-05,0.00434435711773257,0.000461453920249408
JP,JPN,Japan,2021-09-27,100958877.754583,4822,6548.6,256,9549,0,11452,11,9,10,10,5557,1571,705,4692,4897,568,535,4316,30,729014.445167562,22,5,7,15,23,528332.978076549,266,5477,73446.0702519158,272,230,0,0,0,10,5,5,1,3,8,5,6,1,3,9,3,4,1,6,5,4,5,1,0,4,2,3,1,2,1,4,2,2,3,1,0,3,1,1,3,5,1,6,5,4,5,1,0,5,3,3,1,2,1,4,2,2,3,1,0,3,1,1,2910,1871,0,776,1340,3441,0,776,3636,1145,0,776,3320,1461,0,776,4587,194,0,776,3376,1405,0,776,4434,347,776,157,1643,649,3108,174,1554,711,3118,560,1381,481,3135,288,1645,495,3129,1510,841,58,3148,1076,1232,101,3148,538,1621,255,3143,2094,269,31,3163,38,46,285,476,1701,3011,38,200,569,190,56,192,656,399,201,316,73,135,305,445,2,1780,34,62,316,459,1669,3017,30,168,744,1576,3039,180,498,806,1034,3039,2021-09-27,5557,1,0.130628126737076,0.00899069001529376,0.00197948533381321,0.001168621228104,0.00161957890948353,0.00105724825439309,0.00179953212164837,0.00111433707154458,0.00179953212164837,0.00111433707154458,0.00539859636494512,0.00192660576498828,0.00722090480185102,1.65157368838148e-05,0.00413892387979126,0.00168799436017427,0.00523315026699138,1.40740175620426e-05,0.00362170500188282,0.000434442670659121
JP,JPN,Japan,2021-09-28,101078528.954234,5139,8359.15,425,10087.1,0,12327,13,14,17,16,5958,1708,775,5029,5224,631,492,4672,34,594352.859669593,28,4,5,23,21,463826.840342152,432,5893,79024.5922940551,325,283,0,0,0,8,3,5,0,3,7,5,8,2,3,12,1,5,1,3,5,2,1,2,2,3,2,1,0,2,0,0,2,0,0,0,1,0,1,0,2,7,2,9,6,5,4,4,2,8,4,3,1,2,1,3,3,1,3,2,1,3,2,0,3059,2013,0,886,1458,3614,0,886,3857,1215,0,886,3494,1578,0,886,4858,214,0,886,3635,1437,0,886,4686,386,886,161,1704,674,3419,161,1657,712,3428,573,1416,523,3446,275,1683,555,3445,1528,918,58,3454,1091,1304,114,3449,554,1692,248,3464,2118,319,40,3481,38,49,319,467,1916,3169,63,179,555,199,59,210,734,390,232,302,56,172,306,503,1,1997,39,61,309,502,1872,3175,29,193,840,1703,3193,217,568,865,1122,3186,2021-09-28,5958,1,0.133528600964852,0.00875081806005963,0.00218194024840551,0.00118479973488087,0.00234978180597516,0.00122942137874729,0.00285330647868412,0.00135441445325932,0.00268546492111447,0.00131408560460606,0.00570661295736824,0.00191268884994556,0.00588010990878885,1.4904957365425e-05,0.00352467270896274,0.0015048406510712,0.00458877711360602,1.3175538758679e-05,0.00546665268948814,0.000514087892181616
JP,JPN,Japan,2021-09-29,101542631.783703,4886,8155.1,206,9567,0,11687,16,14,13,12,5639,1642,764,4705,4931,590,485,4398,29,551259.166101644,21,5,2,19,18,421546.142808466,214,5545,74357.9440472655,321,271,0,0,0,13,4,9,0,4,11,5,11,0,5,14,2,5,0,4,2,4,1,1,1,5,3,1,0,1,0,0,0,2,0,0,0,1,0,0,4,8,2,7,2,6,3,2,3,8,5,3,1,2,1,1,0,3,1,0,1,2,1,1,2856,1981,0,802,1360,3477,0,802,3701,1136,0,802,3345,1492,0,802,4650,187,0,802,3434,1403,0,802,4490,347,802,165,1586,634,3254,150,1557,671,3261,533,1391,437,3278,274,1588,501,3276,1388,922,49,3280,1014,1252,97,3276,558,1571,229,3281,2041,261,34,3303,62,55,294,467,1801,2960,60,193,578,163,50,193,612,391,243,269,64,187,272,461,2,1901,62,73,324,482,1734,2964,40,201,790,1622,2986,220,555,886,997,2981,2021-09-29,5639,1,0.139696471018468,0.00918782467227898,0.00283738251463025,0.00138831808871956,0.00248270970030147,0.00129888359113,0.00230537329313708,0.0012517467982004,0.00212803688597269,0.00120274630049524,0.00514275580776733,0.0018669185834032,0.00542884457905215,1.42920825991135e-05,0.00319205532895904,0.00147227180229485,0.00415142029907602,1.2506013403702e-05,0.0028779709114062,0.000385036375014844
JP,JPN,Japan,2021-09-30,100820639.476095,4584,7694.5,245,9104,0,11332,14,13,12,14,5241,1424,678,4424,4628,527,381,4208,31,593998.302773572,23,7,3,20,23,451350.674924411,255,5185,69530.3768954141,227,198,0,0,0,8,3,5,2,1,7,3,10,2,1,13,2,3,3,6,2,4,2,3,2,5,4,3,0,1,1,2,1,1,1,0,1,2,1,1,5,7,7,11,5,6,4,3,3,11,6,5,0,1,1,2,1,1,1,0,1,2,1,1,2661,1853,0,727,1230,3284,0,727,3447,1067,0,727,3082,1432,0,727,4343,171,0,727,3157,1357,0,727,4197,317,727,141,1511,640,2949,154,1454,666,2967,542,1276,440,2983,271,1512,472,2986,1319,852,70,3000,999,1147,99,2996,551,1479,209,3002,1940,251,31,3019,33,53,248,413,1688,2806,72,177,486,162,39,185,549,386,230,264,52,156,264,454,4,1761,41,58,261,442,1630,2809,37,175,705,1502,2822,210,507,728,976,2820,2021-09-30,5241,1,0.132889063112505,0.00931450576187782,0.00267124594543026,0.00139738835362183,0.00248044266361381,0.00134668591257733,0.00228963938179737,0.00129397771043014,0.00267124594543026,0.00139738835362183,0.00591490173630987,0.00207599622776706,0.00589163395372445,1.49385384648167e-05,0.00438847548177829,0.00178954575489098,0.00447676861870559,1.3031109404167e-05,0.00366746178269053,0.000449309658664475
