"","date","p_cases_infected","p_cases_recent","p_cases_active","p_cases_daily","p_cases_infected_smooth","p_cases_infected_smooth_low","p_cases_infected_smooth_high"
"35",2020-05-09,0,0,0,0,0.00763401797214241,0.00741048444498052,0.0078575514993043
"36",2020-05-10,0,0,0,0,0.00763401797214241,0.00741048444498052,0.0078575514993043
"37",2020-05-11,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"38",2020-05-12,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"39",2020-05-13,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"40",2020-05-14,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"41",2020-05-15,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"42",2020-05-16,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"43",2020-05-17,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"44",2020-05-18,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
"45",2020-05-19,0,0,0,0,0.00763401797214242,0.00741048444498053,0.00785755149930431
