ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GR,GRC,Greece,-99,2021-01-01,2020-12-25,100,0,0,0,0,6,93,1428571.198548951,72,3,0,97,6,3,91,6,2,92,7,5,88,8,7,85,7,4,89,5,4,91,6,0,94,7,1,92,6,1,93,7,3,90,6,9,85,7,2,91,5,11,84,100,0,0,0,97,0,1,2,98,0,1,1,95,0,1,4,93,0,0,7,96,0,0,4,96,0,1,3,100,0,0,0,99,0,0,1,99,0,0,1,97,0,1,2,91,0,2,7,98,0,1,1,89,0,4,7,6,1,4,89,96,1,3,6,0,30,64,70,2,6,22,94,0,0,6,0,94,0,2,4,0,98,0,2,0,0,14,0,6,80,100,0,0,0,0,0,7,1,35,30,15,12,8,15,22,30,25,8,18,37,26,11,8,23,28,29,12,8,26,18,22,26,8,27,10,21,34,0,94,3,1,2,94,1,3,2,94,2,2,2,94,3,1,2,94,3,1,2,94,3,0,3,84,1,0,15,84,1,0,15,84,1,2,13,84,1,1,14,84,0,1,15,84,2,3,11,84,1,0,15,94,0,1,5,94,1,0,5,94,1,0,5,94,1,3,2,94,1,1,4,9,3,17,71,9,2,57,32,9,4,3,84,9,1,45,45,9,3,2,86,9,3,9,79,11,1,37,51,63,0,26,8,1,2,12,1,0,6,18,63,12,1,87,0,12,4,7,77,12,1,73,6,4,0,1,3,12,1,34,25,15,13,14,4,29,42,8,3,14,0,25,60,1,15,2,22,60,1,83,0,14,3,43,0,55,2,97,0,3,0,55,0,35,10,98,0,2,0,91,0,9,0,16,1,2,3,20,18,40,16,0,2,4,21,24,33,17,0,35,29,11,8,17,0,2,12,17,52,17,0,23,28,20,12,49,7,38,6,49,27,9,15,49,25,17,9,19,0,19,62,38,0,24,38,77,1,7,1,2,2,1,0,9,58,0,4,6,0,6,0,1,4,1,0,0,1,2,7,4,6,24,2,28,45,0,1,24,1,5,6,16,16,23,6,3,26,0,44,20,10,26,0,15,35,19,5,0,4.761904761904762,6.163641471603957,3,0,14.892307692307693,5.080978857842862,2.347826086956522,1.433076564562305
GR,GRC,Greece,Anatoliki Makedonia Thraki,2021-01-01,2020-12-27,100,0,0,0,0,32,99,1188258.7155192653,88,0,0,100,0,6,94,0,0,100,0,7,93,0,4,96,0,6,94,0,7,93,0,1,99,0,2,98,0,0,100,0,0,100,0,11,89,1,0,99,0,9,91,100,0,0,0,94,0,1,5,100,0,0,0,93,0,1,6,96,0,2,2,94,0,1,5,93,0,1,6,99,0,0,1,98,0,1,1,100,0,0,0,100,0,0,0,89,0,1,10,100,0,0,0,91,0,4,5,0,1,16,83,84,3,13,0,1,45,54,55,1,29,15,71,0,2,26,1,71,0,10,19,0,90,0,1,9,0,31,2,5,62,100,0,0,0,0,0,1,0,42,31,17,9,1,3,18,52,26,1,5,42,35,17,1,1,47,32,19,1,5,26,43,25,1,6,10,35,48,0,95,1,3,1,95,3,0,2,95,2,2,1,95,3,0,2,95,3,0,2,95,3,0,2,72,1,0,27,72,1,0,27,72,1,0,27,72,1,3,24,72,0,3,25,72,1,3,24,72,1,1,26,94,1,0,5,94,1,0,5,94,1,0,5,94,1,2,3,94,0,2,4,3,3,14,80,3,0,74,23,3,2,4,91,3,1,46,50,3,1,1,95,3,1,5,91,3,0,46,51,54,0,37,6,3,0,3,1,0,8,29,59,3,1,96,0,3,1,6,90,3,0,91,2,1,1,0,2,3,0,39,21,21,16,3,1,34,51,10,1,3,0,29,67,1,6,2,17,72,3,86,0,13,1,26,0,73,1,96,0,4,0,54,0,37,9,99,0,1,0,95,0,4,1,6,1,2,4,12,22,53,6,1,3,6,12,34,38,7,2,40,34,13,4,7,0,3,6,21,63,7,0,19,26,23,25,55,2,39,4,55,15,7,23,55,12,14,19,7,1,38,54,46,0,21,33,80,0,5,1,1,3,1,2,7,42,0,6,3,1,11,2,0,6,1,0,0,9,3,6,0,10,9,3,50,38,0,0,9,0,9,15,21,23,20,2,1,11,3,56,12,18,11,2,8,40,32,5,2,5.548387096774194,6.667526826229844,2.230769230769231,1.0127393670836666,14.755813953488373,4.209054795421632,2.6588235294117646,1.3500700261950311
GR,GRC,Greece,Attiki,2021-01-01,2021-01-01,200,0,0,0,0,27,195,2313843.7233189233,163,0,0,200,0,5,195,0,0,200,0,11,189,0,11,189,0,9,191,0,3,197,0,1,199,0,2,198,0,1,199,0,5,195,0,22,178,0,1,199,0,8,192,200,0,0,0,195,0,1,4,200,0,0,0,189,0,0,11,189,1,1,9,191,0,3,6,197,1,0,2,199,0,0,1,198,0,1,1,199,0,0,1,195,0,1,4,178,0,6,16,199,0,1,0,192,0,4,4,5,0,14,181,186,1,13,5,3,83,109,117,0,32,51,168,0,0,32,0,168,0,7,25,0,193,0,0,7,0,41,1,10,148,200,0,0,0,0,0,8,0,83,60,33,16,10,5,45,94,46,10,8,100,61,21,10,9,99,55,27,10,10,59,70,51,10,11,16,68,95,0,190,4,1,5,190,5,0,5,190,2,4,4,190,5,1,4,190,5,0,5,190,5,0,5,25,6,1,168,25,6,0,169,25,8,9,158,25,8,7,160,25,7,19,149,25,8,24,143,25,8,4,163,163,1,1,35,163,1,3,33,163,0,3,34,163,0,9,28,163,1,3,33,18,0,50,132,18,3,146,33,18,3,6,173,18,2,110,70,18,3,5,174,18,3,21,158,18,0,106,76,94,1,83,14,5,3,21,1,0,18,66,94,21,0,179,0,23,2,23,152,23,1,161,11,0,1,1,2,23,1,56,44,55,21,23,1,55,93,19,9,24,1,75,100,0,28,1,58,111,2,150,3,46,1,54,3,140,3,194,1,3,2,90,3,67,40,195,1,2,2,179,2,18,1,30,1,2,8,22,36,101,30,1,1,10,22,50,86,31,2,61,85,18,3,31,0,3,5,29,132,31,0,28,40,48,53,132,6,55,7,132,27,12,29,132,22,21,25,31,2,90,77,123,0,24,53,179,0,8,1,1,5,0,0,6,89,0,1,8,5,9,1,14,9,8,0,6,16,8,6,1,19,36,4,92,68,0,0,36,3,10,24,48,40,25,13,1,37,4,143,15,1,37,2,39,64,51,7,0,3.5777777777777775,5.340620022265413,2.1818181818181817,1.9908883353006928,15.109677419354838,4.910322736418198,2.5859872611464967,1.4765022162897272
GR,GRC,Greece,Dytiki Ellada,2021-01-01,2020-12-26,100,0,0,0,0,16,96,1298774.7360252345,84,1,1,98,1,2,97,1,2,97,1,12,87,1,6,93,1,5,94,1,4,95,2,5,93,2,3,95,0,0,100,1,1,98,1,11,88,1,2,97,1,9,90,99,0,1,0,98,0,1,1,98,0,2,0,88,1,3,8,94,0,1,5,95,0,3,2,96,0,1,3,95,0,5,0,97,0,2,1,100,0,0,0,99,0,0,1,89,0,2,9,98,0,1,1,91,0,1,8,4,0,10,86,90,5,5,4,3,27,66,73,0,13,14,87,0,0,13,0,87,0,2,11,0,98,0,0,2,0,20,0,6,74,100,0,0,0,0,0,5,0,40,25,20,10,6,5,22,45,22,6,8,42,31,13,6,2,50,24,18,6,6,27,31,30,6,8,9,25,52,0,95,2,1,2,95,1,1,3,95,1,3,1,95,2,0,3,95,2,1,2,95,2,1,2,72,0,0,28,72,0,0,28,72,0,1,27,72,0,2,26,72,0,2,26,72,0,2,26,72,0,0,28,95,0,1,4,95,0,3,2,95,0,3,2,95,0,1,4,95,0,2,3,6,2,14,78,6,1,77,16,6,1,8,85,6,0,56,38,6,1,5,88,6,1,6,87,7,0,52,41,48,0,37,10,3,2,7,0,0,3,43,47,7,0,93,0,7,2,13,78,7,0,80,10,0,0,1,2,7,0,27,23,22,21,7,0,25,47,15,6,8,0,38,54,0,9,0,37,54,0,86,1,11,2,23,2,73,2,92,1,7,0,44,3,36,17,95,0,4,1,94,0,5,1,10,0,1,5,14,20,50,10,0,3,6,8,34,39,11,0,45,32,9,3,11,0,4,7,14,64,11,0,22,31,18,18,47,3,43,7,47,19,11,23,47,17,20,16,11,1,41,47,53,0,16,31,85,0,3,0,1,4,1,0,6,44,0,3,5,2,10,3,0,8,4,0,0,7,5,0,0,9,13,1,41,45,0,0,13,0,9,6,13,31,18,10,0,14,2,46,17,21,14,2,13,33,30,7,1,7.83913043478261,8.864881639492625,2.2,1.6431676725154984,14.797619047619047,4.295640159888544,2.7857142857142856,1.5911761851924444
GR,GRC,Greece,Dytiki Makedonia,2021-01-01,2020-12-26,100,0,0,0,0,25,98,981200.457108274,81,1,0,99,1,3,96,1,0,99,0,10,90,1,4,95,1,3,96,1,2,97,1,1,98,1,2,97,1,0,99,1,1,98,1,12,87,1,1,98,1,9,90,100,0,0,0,97,0,0,3,100,0,0,0,90,1,1,8,96,0,1,3,97,0,2,1,98,0,1,1,99,0,0,1,98,0,1,1,100,0,0,0,99,0,1,0,88,1,2,9,99,0,1,0,91,1,3,5,2,0,13,85,87,4,9,3,1,43,53,57,0,12,31,88,0,0,11,1,88,0,5,7,0,95,0,1,4,0,16,2,6,76,100,0,0,0,0,0,6,0,45,27,12,10,8,6,21,46,19,8,6,42,29,15,8,6,49,23,14,8,9,31,25,27,8,10,14,21,47,0,95,3,1,1,95,4,1,0,95,3,2,0,95,4,0,1,95,3,1,1,95,3,2,0,84,0,0,16,84,0,0,16,84,0,1,15,84,0,1,15,84,0,2,14,84,0,1,15,84,0,1,15,96,0,0,4,96,0,0,4,96,0,0,4,96,0,2,2,96,0,0,4,8,0,21,71,8,0,67,25,8,1,5,86,8,2,38,52,8,1,4,87,8,1,5,86,8,0,35,57,65,0,22,8,2,3,10,0,1,8,27,54,10,0,90,0,10,2,11,77,10,0,81,4,0,1,0,4,10,0,44,15,16,15,10,1,40,37,5,7,10,0,33,56,1,12,0,26,60,2,79,0,19,2,33,0,64,3,95,0,3,2,62,0,28,10,96,0,3,1,95,0,5,0,12,1,2,3,11,25,46,12,1,1,5,10,25,46,14,0,47,23,12,4,14,0,4,6,23,53,14,0,24,25,14,23,51,2,45,2,51,22,7,20,51,20,15,14,14,1,28,57,43,0,33,24,69,2,9,0,2,11,1,0,6,41,0,5,3,4,10,3,0,9,0,0,5,7,4,3,1,5,18,0,49,33,0,0,18,0,4,8,21,30,15,4,0,19,2,47,16,16,19,1,8,31,36,5,0,4.269230769230769,4.779604103334855,1.8461538461538463,1.5730095277394143,14.3375,5.303315776742707,2.776315789473684,1.3817735869577312
GR,GRC,Greece,Ionia Nisia,2021-01-01,2020-12-24,100,0,0,0,0,3,100,764745.6958342948,90,0,0,100,0,8,92,0,2,98,0,10,90,1,8,91,0,9,91,0,3,97,0,2,98,0,1,99,0,0,100,0,2,98,0,15,85,0,3,97,1,4,95,100,0,0,0,92,0,1,7,98,0,0,2,90,0,2,8,92,0,3,5,91,0,2,7,97,0,3,0,98,0,1,1,99,0,1,0,100,0,0,0,98,0,0,2,85,0,5,10,97,0,1,2,96,0,1,3,0,0,3,97,97,0,3,0,1,22,77,78,0,8,14,92,0,0,8,0,92,0,0,8,0,100,0,0,0,0,9,1,6,84,100,0,0,0,0,0,0,1,35,29,28,7,4,6,22,45,23,4,9,37,38,12,4,4,39,37,16,4,7,26,35,28,4,10,11,26,49,0,94,3,2,1,94,4,0,2,94,2,3,1,94,4,0,2,94,4,1,1,94,4,0,2,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,83,2,0,15,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,1,22,73,4,0,70,26,4,1,6,89,4,1,49,46,4,2,4,90,4,1,5,90,5,0,53,42,47,0,38,11,1,3,5,0,2,12,36,45,5,0,95,0,5,2,9,84,5,1,82,3,2,0,0,7,5,0,39,22,22,12,5,1,31,51,9,3,6,1,28,65,0,6,1,25,68,0,78,0,21,1,31,0,69,0,94,0,5,1,51,1,30,18,96,0,4,0,95,0,4,1,6,0,4,4,11,13,62,6,0,3,5,11,28,47,7,1,29,37,15,11,7,1,2,7,20,63,7,0,21,25,26,21,54,4,40,2,54,21,6,19,54,19,9,18,7,0,39,54,46,0,25,29,76,0,9,0,0,9,0,0,6,37,0,4,2,4,5,1,1,5,2,0,4,8,2,17,2,6,8,3,42,47,0,0,8,0,4,4,21,28,20,13,2,9,3,23,13,52,9,2,18,31,31,7,2,7.2058823529411775,9.367187772945439,0,0,14.176470588235293,4.496497236178177,2.413793103448276,1.3686840066956443
GR,GRC,Greece,Ipeiros,2021-01-01,2020-12-24,100,0,0,0,0,8,99,1266444.49141159,84,1,1,98,1,6,93,1,2,97,2,10,88,3,14,83,1,8,91,3,3,94,3,0,97,2,2,96,3,0,97,2,3,95,2,9,89,2,2,96,2,7,91,99,1,0,0,94,0,0,6,98,0,0,2,90,1,2,7,86,1,2,11,92,1,3,4,97,0,1,2,100,0,0,0,98,0,0,2,100,0,0,0,97,0,0,3,91,1,1,7,98,0,0,2,93,0,5,2,0,1,4,95,96,1,3,0,2,34,64,66,0,14,20,86,0,0,14,0,86,0,3,11,0,97,0,1,2,0,16,0,4,80,100,0,0,0,0,0,0,0,44,36,14,6,3,7,32,32,26,3,9,51,27,10,3,5,53,30,9,3,9,34,30,24,3,11,16,27,43,0,96,1,0,3,96,2,0,2,96,2,0,2,96,2,1,1,96,1,2,1,96,2,0,2,82,0,0,18,82,0,0,18,82,0,0,18,82,0,0,18,82,0,2,16,82,0,1,17,82,0,0,18,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,3,1,18,78,3,1,75,21,3,1,12,84,3,1,46,50,3,1,1,95,3,1,2,94,5,0,49,46,51,0,39,6,3,1,8,2,2,5,39,44,8,0,91,1,8,1,6,85,8,0,81,6,0,1,0,4,8,0,37,20,24,11,8,1,30,44,14,3,9,0,33,58,0,11,0,23,66,0,83,0,13,4,26,0,70,4,88,0,10,2,55,0,29,16,99,0,0,1,98,0,2,0,11,1,0,3,15,23,47,11,1,1,4,12,25,46,11,0,30,41,12,6,11,0,0,9,20,60,11,0,20,21,29,19,59,0,37,4,59,17,6,18,59,16,13,12,11,0,37,52,48,0,16,36,84,0,6,0,0,4,1,0,5,47,0,4,6,1,6,0,3,4,0,0,1,8,3,4,1,12,14,2,54,29,1,0,14,0,5,14,19,20,21,5,2,15,2,50,17,16,15,3,10,31,33,6,2,8.742857142857142,10.120866206659844,3,2.8284271247461903,14.49375,4.61525658597985,2.6506024096385543,1.5415682143539151
GR,GRC,Greece,Kentriki Makedonia,2021-01-01,2021-01-01,133,0,0,0,0,32,130,1160419.2406431148,109,0,0,133,0,3,130,0,0,133,0,4,129,0,4,129,0,2,131,0,5,128,0,0,133,0,0,133,0,0,133,0,4,129,0,10,123,0,1,132,0,8,125,133,0,0,0,130,0,0,3,133,0,0,0,129,0,0,4,129,0,0,4,131,0,0,2,128,0,1,4,133,0,0,0,133,0,0,0,133,0,0,0,129,0,2,2,123,0,4,6,132,0,0,1,125,0,3,5,3,0,16,114,119,2,12,5,3,53,72,80,0,21,32,112,0,1,20,0,112,0,9,12,0,124,0,4,5,0,29,2,9,93,133,0,0,0,0,0,7,0,63,34,17,12,9,8,35,52,29,9,8,61,39,16,9,11,58,33,22,9,7,38,52,27,9,11,10,40,63,0,125,3,2,3,125,1,2,5,125,1,4,3,125,3,1,4,125,1,4,3,125,3,0,5,17,2,1,113,17,2,1,113,17,2,6,108,17,1,6,109,17,2,16,98,17,1,19,96,17,1,4,111,109,2,0,22,109,1,3,20,109,2,3,19,109,2,5,17,109,1,1,22,11,0,38,84,11,0,102,20,11,0,7,115,11,0,63,59,11,0,4,118,11,0,5,117,13,1,55,64,78,0,42,11,1,1,13,1,0,3,39,77,13,0,120,0,14,2,13,104,14,0,108,6,0,0,0,5,14,0,45,37,25,12,16,1,50,49,13,4,17,0,54,62,0,18,1,29,84,1,95,1,34,3,31,2,99,1,126,0,6,1,70,1,48,14,129,0,2,2,128,0,3,2,18,1,5,4,25,21,59,18,0,4,6,32,28,45,18,0,67,32,12,4,18,0,2,12,26,75,18,0,23,42,27,23,69,2,56,6,69,20,10,34,69,15,20,29,19,0,45,69,64,0,31,38,102,0,8,0,3,2,1,1,16,57,0,2,8,7,6,1,3,3,7,0,2,14,8,2,1,12,21,3,68,41,0,0,21,0,7,8,20,44,25,6,2,23,3,76,15,16,23,3,14,39,46,6,2,6.458333333333333,9.24064352486466,2.7777777777777777,1.7159383568311668,15.322115384615385,4.152971955627323,2.8380952380952382,1.4552544683887996
GR,GRC,Greece,Kriti,2021-01-01,2020-12-30,100,0,0,0,0,14,98,1114789.7849256382,84,2,0,98,2,6,92,2,2,96,1,5,94,2,6,92,2,9,89,2,2,96,2,1,97,2,2,96,2,0,98,2,2,96,4,10,86,2,2,96,2,7,91,100,0,0,0,94,0,2,4,98,0,1,1,95,0,1,4,94,0,0,6,91,0,2,7,98,0,1,1,99,0,0,1,98,0,2,0,100,0,0,0,98,0,1,1,90,1,1,8,98,0,1,1,93,0,0,7,2,0,6,92,94,2,4,2,0,26,72,74,0,12,14,88,0,0,12,0,88,0,0,12,0,100,0,0,0,0,14,1,4,81,100,0,0,0,0,0,3,0,44,27,12,14,4,7,25,41,23,4,5,46,32,13,4,6,43,30,17,4,7,28,28,33,4,9,9,30,48,0,96,0,2,2,96,1,0,3,96,1,0,3,96,1,0,3,96,1,2,1,96,1,0,3,64,0,0,36,64,1,0,35,64,1,2,33,64,1,2,33,64,1,2,33,64,1,1,34,64,1,0,35,93,0,0,7,93,0,0,7,93,0,0,7,93,0,2,5,93,0,0,7,4,0,25,71,4,2,78,16,4,1,9,86,4,1,51,44,4,1,4,91,4,1,6,89,4,0,59,37,41,0,32,15,6,6,6,1,2,7,36,48,6,1,93,0,8,1,13,78,8,0,68,18,2,1,1,2,8,1,22,29,23,17,8,2,28,37,15,10,8,0,31,57,4,12,2,25,59,2,75,0,22,3,22,0,77,1,91,0,8,1,49,0,30,21,96,0,2,2,94,0,6,0,12,0,0,5,11,19,53,12,0,2,3,12,22,49,13,1,35,29,16,6,13,0,3,6,13,65,13,0,17,24,24,22,59,2,37,2,59,17,6,18,59,13,14,14,14,0,43,43,57,0,17,26,83,0,5,0,2,2,0,1,7,40,1,3,4,5,9,0,2,7,0,0,0,4,1,11,2,11,14,1,45,40,0,0,14,1,7,8,25,20,14,10,1,15,2,49,11,23,15,2,20,29,28,5,1,3.896551724137931,5.8452962016247785,2.3333333333333335,1.6329931618554518,15.128205128205128,4.599150046713104,2.6707317073170733,1.3430652066644435
GR,GRC,Greece,Notio Aigaio,2021-01-01,2020-12-26,100,0,0,0,0,11,99,875157.9570047609,86,2,0,98,2,6,92,2,1,97,2,5,93,2,6,92,2,4,94,2,1,97,2,1,97,2,2,96,2,0,98,2,3,95,1,10,89,2,0,98,2,6,92,100,0,0,0,94,1,1,4,99,0,0,1,95,0,2,3,94,0,0,6,96,0,1,3,99,0,0,1,99,0,0,1,98,0,2,0,100,0,0,0,97,0,3,0,90,0,2,8,100,0,0,0,94,0,1,5,1,0,7,92,93,1,6,1,5,36,58,64,0,19,17,81,0,0,18,1,81,0,4,15,0,96,0,1,3,0,25,1,9,65,100,0,0,0,0,0,3,0,37,36,13,11,3,10,28,37,22,3,6,44,30,17,3,3,50,23,21,3,8,34,29,26,3,11,14,27,45,0,92,3,1,4,92,4,0,4,92,3,2,3,92,4,1,3,92,3,2,3,92,3,2,3,83,1,0,16,83,1,0,16,83,1,0,16,83,1,0,16,83,1,3,13,83,1,3,13,83,1,2,14,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,6,0,24,70,6,1,71,22,6,0,6,88,6,0,49,45,6,1,10,83,6,0,7,87,6,0,41,53,59,0,29,8,0,4,6,1,2,9,36,46,6,1,91,2,7,0,6,87,7,0,73,13,1,2,3,1,7,0,36,19,23,15,7,0,23,49,15,6,8,0,35,55,2,10,0,30,58,2,76,0,18,6,29,1,66,4,94,0,3,3,51,0,26,23,90,1,5,4,93,0,5,2,10,0,0,2,10,21,57,10,0,0,4,9,24,53,10,0,40,34,11,5,10,0,0,7,27,56,10,0,26,33,15,16,41,7,43,9,41,27,7,25,41,22,19,18,10,0,28,62,38,0,19,43,81,0,5,0,1,5,0,1,7,53,0,2,3,4,4,1,3,2,0,0,1,2,5,13,1,6,11,3,44,41,1,0,11,0,5,11,18,28,17,10,0,13,0,21,25,41,13,0,19,32,28,8,0,7.045454545454547,9.052635884106708,1.8000000000000003,0.8366600265340757,14.13095238095238,4.222086967265228,2.4404761904761907,1.3827786803911712
