ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DK,DNK,Denmark,Hovedstaden,2021-01-01,2021-01-01,311,1,1550.7961129408,0,0,100,307,915883.1432217225,257,0,1,310,0,32,279,0,9,302,0,15,296,0,56,255,0,20,291,0,18,293,0,6,305,0,6,305,0,5,306,0,6,305,0,40,271,0,2,309,0,21,290,310,1,0,0,279,0,8,24,302,0,4,5,296,0,5,10,255,0,14,42,291,0,8,12,293,0,6,12,305,0,4,2,305,0,5,1,306,0,5,0,305,0,2,4,271,0,9,31,309,0,1,1,290,0,7,14,4,0,41,266,273,0,9,29,8,3,253,47,60,2,129,120,182,0,5,121,3,182,0,1,128,310,0,1,0,144,1,18,148,311,0,0,0,0,0,14,2,235,47,9,4,21,9,71,199,11,21,18,131,136,5,21,17,135,131,7,21,15,170,99,6,21,19,44,187,40,0,294,4,3,10,294,5,4,8,294,5,0,12,294,5,3,9,294,4,2,11,294,5,0,12,39,18,0,254,39,17,0,255,39,16,14,242,39,16,5,251,39,16,10,246,39,16,16,240,39,16,11,245,278,2,0,31,278,2,1,30,278,0,3,30,278,2,1,30,278,1,7,25,30,2,23,256,30,2,159,120,30,2,16,263,30,2,189,90,30,2,5,274,30,2,35,244,30,0,179,102,132,0,140,33,4,2,30,3,1,13,72,192,30,1,280,0,33,3,26,249,33,0,34,81,105,54,1,3,33,0,40,72,135,31,33,1,54,140,74,9,34,1,117,156,3,35,2,92,178,4,288,0,16,7,152,0,156,3,295,0,14,2,122,1,44,144,306,0,2,3,276,0,34,1,37,1,0,1,12,33,227,37,1,0,2,11,47,213,37,2,53,113,85,21,37,0,0,1,13,260,37,0,1,7,39,227,303,1,5,2,303,3,0,5,303,3,0,5,38,1,101,171,140,1,43,127,277,0,4,0,2,1,0,0,27,177,0,0,13,6,18,1,8,12,11,0,2,19,11,3,6,24,49,6,97,158,0,1,49,0,10,21,32,58,61,53,27,52,12,159,59,29,52,6,110,64,51,21,7,7.478448275862069,8.81880210769539,2.5945945945945947,1.4992490612795952,10.20436507936508,6.280059252649107,2.3306451612903225,1.3600534294907718
DK,DNK,Denmark,Midtjylland,2021-01-01,2021-01-01,279,0,0,0,0,73,272,804721.1639928399,230,0,0,279,0,24,255,0,6,273,0,22,257,0,40,239,0,20,259,0,9,270,0,5,274,0,10,269,0,1,278,0,12,267,0,44,235,0,4,275,0,11,268,279,0,0,0,255,0,4,20,273,0,2,4,257,2,7,13,239,2,11,27,259,1,4,15,270,0,6,3,274,0,5,0,269,0,2,8,278,1,0,0,267,2,4,6,235,1,12,31,275,0,1,3,268,1,3,7,7,0,30,242,249,1,6,23,7,3,207,62,72,5,86,116,193,0,2,84,0,193,0,1,85,278,0,1,0,101,5,15,158,279,0,0,0,0,0,9,0,200,50,13,7,14,9,60,177,19,14,11,113,129,12,14,16,114,117,18,14,13,140,95,17,14,17,48,162,38,0,264,3,3,9,264,5,0,10,264,5,0,10,264,4,4,7,264,3,1,11,264,5,1,9,23,10,0,246,23,10,3,243,23,10,4,242,23,10,1,245,23,10,5,241,23,10,10,236,23,10,4,242,264,1,0,14,264,1,1,13,264,1,2,12,264,1,1,13,264,1,3,11,21,1,25,232,21,0,143,115,21,0,5,253,21,0,186,72,21,0,2,256,21,0,3,255,23,0,166,90,113,0,120,42,3,1,25,1,0,3,63,187,25,2,251,1,29,3,32,215,29,0,23,56,110,51,7,3,29,0,25,72,116,37,30,5,33,133,70,8,31,0,96,150,2,32,1,74,170,2,254,1,16,8,137,0,140,2,274,0,4,1,94,0,51,134,277,0,1,1,276,0,3,0,34,1,1,0,10,23,210,34,1,0,2,11,43,188,35,1,33,108,93,9,35,0,0,1,11,232,35,0,4,8,39,193,269,0,7,3,269,0,1,9,269,0,1,9,37,2,71,169,110,0,43,126,241,1,4,0,2,2,1,0,28,170,0,4,11,8,9,3,1,17,6,0,2,9,6,2,4,27,47,5,88,139,0,0,47,1,7,17,23,51,59,48,26,47,8,88,70,66,47,4,105,49,44,20,10,5.670588235294118,8.529205058830174,2.4482758620689653,1.5020511427604522,8.479357798165138,5.676029763081808,2.3846153846153846,1.3489182405099351
DK,DNK,Denmark,Nordjylland,2021-01-01,2021-01-01,130,0,0,0,0,47,127,347211.09564438224,107,1,0,129,1,13,116,1,4,125,1,6,123,0,16,114,1,7,122,1,7,122,1,2,127,1,3,126,1,1,128,1,1,128,1,15,114,1,1,128,1,14,115,130,0,0,0,117,1,2,10,126,0,2,2,124,0,1,5,114,2,5,9,123,0,0,7,123,1,3,3,128,0,1,1,127,0,1,2,129,0,1,0,129,0,0,1,115,1,3,11,129,0,0,1,116,0,4,10,3,0,18,109,112,0,6,12,3,0,107,20,23,1,48,58,82,0,0,48,0,82,0,1,47,129,0,1,0,52,3,6,69,130,0,0,0,0,0,7,0,93,23,5,2,8,4,29,80,9,8,3,47,67,5,8,5,38,71,8,8,6,47,65,4,8,8,19,74,21,0,127,0,0,3,127,0,0,3,127,0,0,3,127,0,0,3,127,0,0,3,127,0,1,2,14,10,1,105,14,10,0,106,14,10,3,103,14,10,1,105,14,9,6,101,14,10,6,100,14,9,5,102,118,0,1,11,118,2,1,9,118,1,1,10,118,2,0,10,118,2,0,10,12,3,14,101,12,2,53,63,12,2,1,115,12,1,77,40,12,1,3,114,12,3,4,111,13,1,70,46,60,0,44,24,1,1,14,1,1,4,27,83,14,1,115,0,16,1,15,98,16,0,17,25,43,23,5,1,16,0,16,28,51,19,17,1,19,53,37,3,17,0,46,67,0,18,1,30,79,2,116,0,7,7,77,1,48,4,129,0,0,1,53,0,17,60,127,0,2,1,126,0,3,1,18,1,1,0,3,10,97,18,1,0,1,3,13,94,18,0,24,44,36,8,18,0,1,3,7,101,18,0,3,4,10,95,123,0,6,1,123,0,0,7,123,0,2,5,18,0,35,77,53,1,17,59,116,1,1,1,2,0,0,0,9,82,0,2,3,3,1,0,4,12,6,0,1,2,2,0,2,10,23,2,37,68,0,0,23,0,3,3,19,27,23,26,6,23,3,35,24,45,23,2,44,20,27,12,2,5.705128205128205,6.6902501219055495,2.8125,1.6007810593582121,6.935,5.433554094790085,2.1634615384615383,1.2549751625831178
DK,DNK,Denmark,Sj<c3><a6>lland,2021-01-01,2021-01-01,245,0,0,0,0,61,241,657145.1107056376,205,1,1,243,0,29,216,1,4,240,0,9,236,1,38,206,1,14,230,1,10,234,1,4,240,0,7,238,1,2,242,0,2,243,0,23,222,1,0,244,1,15,229,244,1,0,0,216,0,3,26,241,0,2,2,236,0,5,4,207,1,7,30,231,0,3,11,235,1,1,8,241,0,3,1,238,0,5,2,243,0,1,1,243,1,1,0,222,0,5,18,245,0,0,0,230,1,6,8,4,0,30,211,215,0,4,26,6,4,166,69,79,1,75,90,170,0,2,72,1,170,0,3,72,242,0,3,0,86,5,9,145,245,0,0,0,0,0,7,0,162,52,15,9,13,15,49,153,15,13,19,89,113,11,13,20,85,112,15,13,12,110,101,9,13,20,29,151,32,0,236,0,7,2,236,2,0,7,236,2,0,7,236,2,1,6,236,2,0,7,236,2,0,7,17,6,0,222,17,7,0,221,17,7,3,218,17,7,2,219,17,7,8,213,17,8,11,209,17,8,5,215,224,2,0,19,224,2,1,18,224,2,0,19,224,2,1,18,224,1,3,17,17,1,26,201,17,2,119,107,17,3,9,216,17,2,143,83,17,1,1,226,17,2,5,221,19,0,136,90,109,0,102,31,0,3,19,1,0,4,52,169,19,0,226,0,19,2,21,203,19,0,31,58,84,44,1,8,19,0,35,55,106,30,20,4,39,126,49,7,22,1,98,124,0,25,0,61,155,4,219,0,21,5,126,0,114,5,236,1,7,1,103,1,31,110,244,0,1,0,240,0,4,1,25,1,0,2,8,34,175,25,0,0,2,9,43,166,26,4,42,97,65,11,26,0,1,1,18,199,26,1,2,5,40,171,238,0,5,2,238,2,0,5,238,2,1,4,27,2,63,153,92,0,37,116,217,3,3,0,5,0,1,0,16,154,1,2,11,4,11,3,6,12,1,0,5,5,4,1,3,22,39,3,76,126,0,1,39,0,7,8,30,51,42,50,18,40,10,57,64,74,40,6,69,55,47,17,11,6.865853658536586,9.88547031437273,2.24,1.1284207253207172,7.778061224489796,5.521331901404145,2.520618556701031,1.4076355911151408
DK,DNK,Denmark,Syddanmark,2021-01-01,2021-01-01,261,0,0,0,0,51,256,731943.4583159172,219,0,1,260,0,26,235,0,7,254,0,13,248,0,55,206,0,26,235,0,11,250,0,3,258,0,6,255,0,2,259,0,5,256,0,45,216,0,3,258,0,20,241,260,0,0,1,235,0,10,16,254,1,1,5,248,1,1,11,206,1,9,45,235,0,3,23,250,0,2,9,258,0,2,1,255,0,4,2,259,0,2,0,256,1,3,1,216,0,12,33,258,0,2,1,241,0,10,10,5,0,27,229,234,0,9,18,8,4,191,58,72,3,90,96,171,0,1,88,1,171,0,2,88,259,0,2,0,107,2,11,141,261,0,0,0,0,0,14,0,185,41,18,3,18,9,57,166,11,18,16,112,109,6,18,20,113,105,5,18,18,135,86,4,18,26,40,152,25,0,251,0,1,9,251,2,1,7,251,2,0,8,251,2,1,7,251,2,1,7,251,2,2,6,39,3,1,218,39,4,0,218,39,5,6,211,39,4,1,217,39,3,15,204,39,4,13,205,39,3,7,212,237,2,0,22,237,2,0,22,237,2,0,22,237,2,1,21,237,2,0,22,24,1,26,210,24,1,138,98,24,3,5,229,24,0,171,66,24,0,3,234,24,0,11,226,25,0,153,83,108,0,113,36,2,2,26,2,1,5,56,171,26,1,234,0,28,1,26,206,28,0,38,56,75,53,8,3,28,0,32,54,105,42,28,1,32,115,77,8,28,0,93,140,0,28,3,70,157,3,235,1,15,10,123,1,136,1,256,0,5,0,90,1,44,126,258,0,1,2,250,0,10,1,30,3,1,0,5,27,195,30,1,0,1,9,36,184,30,4,43,92,72,20,30,0,0,1,20,210,30,0,4,8,45,174,249,0,7,5,249,2,1,9,249,2,1,9,31,4,75,151,110,0,31,120,232,0,2,2,4,3,0,0,18,158,0,2,9,5,8,4,7,15,9,0,2,7,8,3,5,19,39,3,90,129,0,0,39,0,6,12,26,45,65,49,19,42,6,85,60,68,42,3,83,56,50,18,9,7.276595744680851,9.036847217988806,1.96,0.9780933834080806,7.901869158878505,5.618522040276475,2.4788732394366195,1.3790120362491827
DK,DNK,Denmark,-99,2021-01-02,2020-12-31,100,0,0,0,0,26,94,333261.8853390479,62,3,1,96,0,7,93,1,5,94,2,6,92,2,18,80,1,8,91,3,4,93,3,1,96,2,4,94,2,5,93,2,3,95,2,7,91,2,5,93,1,9,90,99,0,1,0,93,1,2,4,95,1,2,2,94,0,2,4,82,2,3,13,92,0,3,5,96,1,0,3,99,0,1,0,96,0,2,2,95,1,2,2,97,1,1,1,93,1,0,6,95,2,0,3,91,2,2,5,4,2,11,83,89,0,2,9,6,2,65,27,35,1,31,33,69,0,0,31,0,69,0,0,31,100,0,0,0,40,1,3,56,100,0,0,0,0,0,9,0,64,17,8,2,18,9,16,45,12,18,8,36,32,6,18,10,34,34,4,18,7,41,29,5,18,12,15,36,19,0,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,55,3,0,42,55,4,0,41,55,4,2,39,55,4,1,40,55,6,4,35,55,5,7,33,55,3,3,39,91,1,0,8,91,1,1,7,91,1,0,8,91,1,0,8,91,1,1,7,18,0,9,73,18,0,48,34,18,1,6,75,18,1,46,35,18,2,2,78,18,1,6,75,21,0,40,39,60,0,30,7,3,0,21,1,0,5,20,53,21,2,76,1,22,1,5,72,22,0,18,20,27,9,2,2,22,0,18,23,28,9,22,0,19,39,15,5,23,0,33,43,1,27,3,24,45,1,91,0,5,4,53,0,47,0,94,0,5,1,55,1,14,30,98,0,1,1,95,1,3,1,28,0,1,1,4,5,61,28,0,0,0,2,13,57,28,1,15,25,26,5,28,1,0,3,6,62,28,1,2,2,11,56,96,1,2,1,96,0,2,2,96,1,1,2,28,0,16,56,44,0,13,43,90,0,0,0,0,1,1,0,8,74,0,0,3,0,2,0,0,3,1,0,1,2,4,0,0,10,35,1,22,41,0,1,35,0,0,2,4,13,23,13,10,37,2,25,15,21,37,1,28,6,19,6,3,5.607142857142857,7.8943922230548305,2.5,1.2692955176439846,8.5,5.92452529743945,2.3333333333333335,1.3981424319027749
DK,DNK,Denmark,Hovedstaden,2021-01-02,2021-01-01,100,1,1550.7961129408,0,0,31,98,337485.1004437904,68,0,1,99,0,10,90,0,5,95,0,10,90,0,23,77,0,3,97,0,4,96,0,3,97,0,3,97,0,2,98,0,2,98,0,12,88,0,1,99,0,5,95,99,1,0,0,90,0,4,6,95,0,2,3,90,0,4,6,77,0,4,19,97,0,0,3,96,0,2,2,97,0,2,1,97,0,2,1,98,0,2,0,98,0,1,1,88,0,2,10,99,0,0,1,95,0,3,2,2,0,11,87,89,0,3,8,4,0,76,20,25,2,39,34,61,0,1,37,1,61,0,0,39,100,0,0,0,46,1,7,46,100,0,0,0,0,0,6,1,73,16,2,2,14,3,24,59,0,14,4,42,40,0,14,4,42,38,2,14,2,54,29,1,14,5,12,59,10,0,93,3,1,3,93,3,0,4,93,3,0,4,93,3,2,2,93,2,1,4,93,3,0,4,35,5,0,60,35,4,0,61,35,5,4,56,35,4,1,60,35,4,2,59,35,3,6,56,35,3,5,57,90,0,0,10,90,0,0,10,90,0,1,9,90,0,1,9,90,0,3,7,19,1,6,74,19,1,47,33,19,1,8,72,19,1,61,19,19,1,3,77,19,1,14,66,19,0,54,27,46,0,38,14,2,0,19,1,1,4,17,58,19,0,81,0,21,1,8,70,21,0,10,27,25,15,0,2,21,0,8,25,38,8,21,0,12,37,27,3,22,0,30,46,2,22,0,23,54,1,94,0,6,0,53,0,47,0,92,0,7,1,39,1,17,43,97,0,2,1,86,0,14,0,23,0,0,1,2,7,67,23,0,0,1,2,17,57,23,0,10,34,26,7,23,0,0,1,4,72,23,0,0,4,6,67,96,0,3,1,96,2,0,2,96,2,0,2,23,1,24,52,48,0,17,35,88,0,0,0,1,0,1,0,10,65,0,0,1,3,5,0,1,5,5,0,0,7,3,0,0,5,30,1,31,38,0,0,30,0,5,6,7,15,11,20,6,32,1,46,13,8,32,1,25,24,9,8,1,6.2682926829268295,8.188480903818187,3,1.8257418583505536,9.954545454545455,6.540246568350858,2.253731343283582,1.295017065315071
DK,DNK,Denmark,Midtjylland,2021-01-02,2021-01-01,100,0,0,0,0,17,95,341960.6104537982,67,0,0,100,0,8,92,0,4,96,0,13,87,0,16,84,0,10,90,0,4,96,0,3,97,0,4,96,0,1,99,0,7,93,0,20,80,0,4,96,0,6,94,100,0,0,0,92,0,1,7,96,1,0,3,87,3,3,7,84,2,4,10,90,2,2,6,96,0,2,2,97,0,3,0,96,1,1,2,99,1,0,0,93,3,1,3,80,2,5,13,96,1,1,2,94,2,2,2,5,0,6,89,94,0,2,4,5,2,73,20,27,1,33,39,67,0,0,33,0,67,0,1,32,99,0,1,0,41,1,8,50,100,0,0,0,0,0,5,0,61,21,8,5,8,2,17,59,14,8,3,26,54,9,8,6,28,49,9,8,5,36,40,11,8,7,16,51,18,0,92,2,1,5,92,3,0,5,92,3,0,5,92,1,5,2,92,1,1,6,92,3,1,4,20,6,0,74,20,6,2,72,20,6,1,73,20,6,1,73,20,6,1,73,20,6,3,71,20,6,0,74,95,1,0,4,95,1,1,3,95,1,1,3,95,1,1,3,95,1,1,3,14,1,10,75,14,0,45,41,14,0,1,85,14,0,59,27,14,0,1,85,14,0,1,85,15,0,50,35,50,0,37,13,0,0,17,1,0,1,26,55,17,2,81,0,20,2,16,62,20,0,4,22,34,16,3,1,20,0,8,25,35,12,21,2,7,44,23,3,21,0,29,48,2,22,1,24,52,1,90,0,6,4,56,0,43,1,99,0,1,0,42,0,16,42,99,0,1,0,99,0,1,0,23,0,0,0,5,5,67,23,0,0,1,4,13,59,24,0,7,31,35,3,24,0,0,1,2,73,24,0,2,3,9,62,97,0,2,1,97,0,0,3,97,0,0,3,26,0,29,45,55,0,10,35,92,0,1,0,0,0,0,0,7,63,0,1,5,4,4,1,1,6,3,0,0,2,3,0,1,6,31,2,32,35,0,0,31,0,3,4,7,12,20,16,7,31,2,21,23,23,31,2,32,17,13,4,1,5.666666666666667,9.068029922020918,2.8333333333333335,2.041241452319315,8.9765625,5.648731903977731,2.2238805970149254,1.1783513845737656
DK,DNK,Denmark,Nordjylland,2021-01-02,2021-01-01,100,0,0,0,0,37,97,277936.582505762,78,1,0,99,1,9,90,1,3,96,1,5,94,0,13,87,1,5,94,1,7,92,1,2,97,1,3,96,1,0,99,1,1,98,1,13,86,1,1,98,1,11,88,100,0,0,0,91,1,1,7,97,0,2,1,95,0,1,4,87,1,3,9,95,0,0,5,93,1,2,4,98,0,1,1,97,0,1,2,100,0,0,0,99,0,0,1,87,1,2,10,99,0,0,1,89,0,4,7,3,0,15,82,85,0,4,11,3,0,82,15,18,1,41,40,59,0,0,41,0,59,0,1,40,99,0,1,0,45,3,5,47,100,0,0,0,0,0,7,0,76,11,4,2,8,2,23,60,7,8,2,33,53,4,8,2,29,54,7,8,3,36,50,3,8,4,17,54,17,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,16,6,1,77,16,6,0,78,16,6,2,76,16,6,1,77,16,6,4,74,16,6,5,73,16,5,4,75,92,0,0,8,92,1,1,6,92,1,0,7,92,1,0,7,92,1,0,7,12,1,13,74,12,1,34,53,12,1,1,86,12,0,66,22,12,1,2,85,12,2,4,82,13,0,59,28,41,0,40,17,1,1,14,0,0,3,21,62,14,0,86,0,16,1,14,69,16,0,13,19,30,18,3,1,16,0,9,19,40,16,16,1,13,43,25,2,16,0,31,53,0,17,0,22,60,1,87,0,6,7,66,1,30,3,99,0,0,1,34,0,14,52,98,0,2,0,96,0,3,1,17,1,0,0,3,10,69,17,0,0,1,2,11,69,17,0,17,36,24,6,17,0,0,2,5,76,17,0,2,3,5,73,95,0,4,1,95,0,0,5,95,0,2,3,17,0,32,51,49,1,14,36,89,1,1,0,2,0,0,0,7,58,0,2,3,3,1,0,1,12,4,0,1,3,3,0,2,7,22,1,28,49,0,0,22,0,3,4,13,20,18,16,4,22,3,23,20,32,22,2,30,19,18,8,1,4.8,5.441855667274563,2.6923076923076925,1.377474463442389,7.297297297297297,5.590426576538129,2.1733333333333333,1.2773847156247453
DK,DNK,Denmark,Sj<c3><a6>lland,2021-01-02,2021-01-01,100,0,0,0,0,18,97,266631.6469002926,72,0,0,100,0,16,84,0,1,99,0,6,94,0,16,84,0,6,94,0,4,96,0,1,99,0,6,94,0,1,99,0,2,98,0,12,88,0,0,100,0,9,91,100,0,0,0,84,0,0,16,99,0,1,0,94,0,3,3,84,0,6,10,94,0,2,4,96,0,1,3,99,0,1,0,94,0,3,3,99,0,1,0,98,0,1,1,88,0,6,6,100,0,0,0,91,0,6,3,3,0,8,89,92,0,2,6,4,2,68,26,32,0,34,34,66,0,0,34,0,66,0,3,31,97,0,3,0,40,3,5,52,100,0,0,0,0,0,5,0,68,19,7,1,11,7,20,57,5,11,6,34,45,4,11,7,37,41,4,11,6,41,38,4,11,6,12,57,14,0,95,0,2,3,95,2,0,3,95,2,0,3,95,1,1,3,95,2,0,3,95,2,0,3,21,5,0,74,21,5,0,74,21,5,2,72,21,5,1,73,21,4,2,73,21,5,6,68,21,5,2,72,91,1,0,8,91,1,0,8,91,1,0,8,91,1,0,8,91,0,1,8,15,1,9,75,15,1,31,53,15,2,5,78,15,1,58,26,15,0,0,85,15,1,2,82,16,0,56,28,44,0,45,10,0,1,16,1,0,1,26,56,16,0,84,0,16,1,9,74,16,0,5,21,37,19,0,2,16,0,10,23,39,12,17,2,14,42,24,1,17,0,41,42,0,19,0,23,57,1,91,0,8,1,69,0,30,1,95,1,3,1,43,1,9,47,100,0,0,0,98,0,1,1,19,0,0,2,2,13,64,19,0,0,1,2,21,57,19,1,18,33,23,6,19,0,1,0,6,74,19,1,1,0,16,63,99,0,1,0,99,1,0,0,99,1,0,0,19,2,30,49,51,0,13,36,93,1,0,0,1,0,1,0,4,63,0,0,6,3,9,0,3,5,0,0,1,1,1,1,1,6,27,1,32,40,0,0,27,0,1,3,9,16,16,21,7,28,1,18,21,32,28,1,16,30,16,5,4,6.487179487179487,9.267577310375062,2.4285714285714284,1.3972762620115438,8.927536231884059,5.329079052375003,2.6231884057971016,1.373075651008716
