ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
FI,FIN,Finland,Keski-Suomi,2021-01-04,2020-12-25,100,0,0,0,0,30,98,1213306.8002871105,85,1,0,99,1,10,89,1,4,95,1,14,85,1,28,71,1,11,88,1,7,92,1,3,96,1,4,95,1,2,97,1,2,97,1,15,84,1,7,92,0,14,86,100,0,0,0,90,0,2,8,96,0,1,3,86,0,2,12,72,0,7,21,89,0,3,8,93,0,2,5,97,0,1,2,96,0,2,2,98,0,1,1,98,0,1,1,85,0,1,14,93,0,5,2,86,0,3,11,2,0,14,84,87,0,5,8,3,1,31,65,69,0,3,28,97,1,2,0,97,0,3,0,100,0,0,8,0,1,91,100,0,0,0,0,6,1,49,29,13,2,7,3,33,53,4,7,2,47,39,5,7,3,42,43,5,7,3,47,37,6,7,3,19,56,15,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,88,0,0,12,88,0,0,12,88,0,0,12,88,0,0,12,88,0,1,11,88,0,2,10,88,0,1,11,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,7,1,15,77,7,1,63,29,7,1,18,74,7,1,53,39,7,1,2,90,7,0,7,86,8,1,40,51,60,30,9,1,0,8,1,1,6,36,48,8,2,90,0,8,4,11,77,8,1,43,30,8,1,5,4,8,1,21,18,44,8,8,2,14,44,28,4,8,1,31,56,4,9,2,35,49,5,85,1,5,9,38,1,52,9,82,1,13,4,48,0,14,38,98,0,0,2,93,0,7,0,10,0,1,2,10,18,59,10,1,1,4,8,18,58,10,2,11,38,32,7,10,2,0,1,12,75,10,2,6,15,26,41,79,0,13,8,79,2,2,17,79,2,6,13,11,0,46,43,57,1,15,27,86,0,1,0,1,0,2,1,9,41,0,1,4,3,9,0,2,10,3,0,4,5,5,0,3,10,14,2,33,51,0,0,14,0,15,11,20,14,14,8,4,15,3,33,34,15,15,1,30,23,17,9,5,5.555555555555555,6.4884997442257495,2.230769230769231,1.0919284281983377,12.542168674698795,5.18511284732498,2.433734939759036,1.4749350633439422
FI,FIN,Finland,Lappi,2021-01-04,2020-12-21,100,0,0,0,0,16,97,2852873.335209095,85,1,0,99,1,12,87,0,3,97,1,11,88,1,28,71,1,10,89,1,9,90,1,4,95,0,5,95,1,1,98,1,4,95,1,12,87,1,7,92,1,13,86,100,0,0,0,88,0,2,10,97,1,1,1,89,0,1,10,72,0,7,21,90,0,3,7,91,0,6,3,96,0,2,2,95,0,2,3,99,0,0,1,96,1,0,3,88,1,4,7,93,0,5,2,87,1,5,7,2,1,9,88,91,0,3,6,3,0,43,54,57,0,11,32,89,0,10,1,89,0,10,1,100,0,0,14,1,5,80,100,0,0,0,0,4,1,54,24,15,2,12,2,31,50,5,12,2,45,38,3,12,3,43,38,4,12,3,44,34,7,12,3,20,48,17,0,95,2,1,2,95,0,2,3,95,2,0,3,95,2,1,2,95,1,1,3,95,2,0,3,95,0,0,5,95,0,0,5,95,0,0,5,95,0,1,4,95,0,2,3,95,0,2,3,95,0,0,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,9,0,16,75,9,1,64,26,9,0,29,62,9,0,49,42,9,0,5,86,9,0,8,83,10,0,40,50,60,30,8,0,2,11,0,0,8,29,52,11,0,89,0,13,1,10,76,13,0,43,29,8,4,1,2,13,0,23,18,33,13,13,0,13,44,26,4,13,0,29,57,1,14,0,31,54,1,85,0,8,7,36,0,61,3,71,0,23,6,51,0,11,38,95,0,3,2,92,0,6,2,14,0,0,0,9,16,61,14,0,0,0,9,18,59,14,0,11,38,32,5,14,0,3,2,4,77,14,0,4,10,22,50,86,1,11,2,86,1,4,9,86,0,6,8,15,1,49,35,65,0,16,19,84,0,1,3,2,1,0,0,9,35,0,1,6,3,8,0,4,7,2,0,3,3,4,7,2,15,15,2,33,48,0,2,15,0,14,16,15,18,12,10,0,15,2,17,35,31,15,0,24,20,24,13,4,6.431818181818182,9.470634484952352,1.7777777777777777,0.6666666666666666,14.243749999999999,5.520384405758513,2.9397590361445785,1.4844675286672162
FI,FIN,Finland,P<c3><a4>ij<c3><a4>t-H<c3><a4>me,2021-01-04,2020-12-22,100,1,8856.47437311383,1,8856.47437311383,9,99,1190885.2312320461,90,0,1,99,0,11,89,0,1,99,0,11,89,0,23,77,0,11,89,0,9,91,0,0,100,0,4,96,0,2,98,0,1,99,0,15,85,0,3,97,0,18,82,99,0,1,0,89,0,7,4,99,0,0,1,89,0,2,9,77,0,6,17,89,0,2,9,91,0,7,2,100,0,0,0,96,0,3,1,98,0,0,2,99,0,1,0,85,0,4,11,97,0,2,1,82,0,7,11,1,0,6,93,94,0,1,5,1,1,34,64,66,0,5,29,95,0,5,0,95,0,5,0,100,0,0,7,0,0,93,100,0,0,0,0,2,0,53,22,15,8,4,3,27,58,8,4,4,48,38,6,4,4,39,45,8,4,3,40,47,6,4,4,11,60,21,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,0,9,90,1,1,8,90,1,0,9,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,5,0,19,76,5,0,74,21,5,0,31,64,5,0,47,48,5,0,4,91,5,0,7,88,5,0,46,49,54,31,11,4,0,5,0,0,4,37,54,5,0,93,2,5,1,15,79,5,0,51,28,7,1,8,0,5,0,17,16,47,15,5,3,13,46,27,6,5,1,42,49,3,5,0,31,60,4,81,0,15,4,26,0,68,6,69,0,27,4,53,0,17,30,96,0,2,2,93,0,7,0,6,0,0,1,8,9,76,6,0,0,3,9,16,66,7,0,6,44,37,6,7,0,1,6,3,83,7,0,4,16,24,49,80,0,13,7,80,1,0,19,80,1,5,14,7,0,54,39,61,0,14,25,87,0,1,0,0,2,1,1,8,33,0,0,2,1,9,3,5,8,6,0,2,9,2,3,2,15,8,0,36,56,0,0,8,0,5,13,24,15,16,19,0,10,0,34,33,23,10,0,27,23,29,8,3,5.822916666666667,7.679407102095598,1.5,0.5477225575051661,14.086206896551722,5.31955961662576,2.477777777777778,1.3088100589035603
FI,FIN,Finland,Pirkanmaa,2021-01-04,2020-12-30,100,1,8922.945948344059,0,0,1,95,1311840.9601006685,79,0,2,98,0,15,85,0,2,98,0,11,89,0,33,67,0,19,81,0,8,92,0,5,95,0,5,95,0,2,98,0,5,95,0,8,92,0,9,91,0,16,84,98,1,1,0,85,1,7,7,98,1,1,0,89,0,2,9,67,1,11,21,81,1,4,14,92,0,4,4,95,0,2,3,95,0,2,3,98,1,0,1,95,0,2,3,92,1,3,4,91,1,4,4,84,1,4,11,5,0,1,94,99,0,1,0,5,0,31,64,69,0,6,25,94,0,6,0,94,0,6,0,100,0,0,11,0,2,87,100,0,0,0,0,6,0,57,24,11,2,10,1,34,52,3,10,4,46,40,0,10,1,37,49,3,10,2,43,40,5,10,1,13,60,16,0,98,0,1,1,98,0,0,2,98,0,0,2,98,0,1,1,98,0,1,1,98,0,0,2,82,1,1,16,82,1,1,16,82,1,2,15,82,1,2,15,82,1,3,14,82,1,6,11,82,1,4,13,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,14,0,18,68,14,0,58,28,14,0,17,69,14,0,36,50,14,0,1,85,14,0,8,78,14,0,30,56,70,23,5,1,1,15,0,2,11,31,41,15,0,85,0,15,0,6,79,15,0,39,22,9,6,5,4,15,0,17,24,34,10,15,1,10,40,27,7,15,0,36,47,2,16,0,40,44,0,82,0,11,7,42,0,53,5,83,0,11,6,64,0,11,25,99,0,0,1,92,0,8,0,17,1,0,0,8,23,51,17,0,0,0,14,19,50,17,1,7,35,33,7,17,0,0,1,8,74,17,0,1,9,24,49,90,0,9,1,90,2,2,6,90,2,3,5,17,0,41,42,58,0,16,26,84,0,1,2,2,2,0,1,8,43,0,1,6,1,10,3,3,5,1,0,3,11,2,0,3,8,18,2,36,43,1,0,18,0,9,13,14,14,18,11,3,18,2,38,23,19,18,1,34,24,14,6,3,6.673913043478261,9.971190384360305,1,0,15.018518518518519,4.696038519622446,2.1645569620253164,1.1594691507139459
FI,FIN,Finland,Pohjanmaa,2021-01-04,2020-12-26,100,0,0,0,0,4,96,465321.9851241467,78,0,0,100,0,10,90,0,3,97,0,25,75,0,17,83,0,17,83,0,5,95,0,2,98,0,2,98,0,2,98,0,3,97,0,8,92,0,2,98,0,13,87,100,0,0,0,90,0,3,7,97,0,0,3,75,1,6,18,83,1,1,15,83,0,5,12,95,0,2,3,98,0,2,0,98,0,0,2,98,1,1,0,97,0,2,1,92,0,1,7,98,0,2,0,87,1,4,8,4,0,2,94,98,0,2,0,4,1,23,72,77,0,4,19,96,0,4,0,96,0,4,0,100,0,0,9,0,3,88,100,0,0,0,0,5,1,57,25,8,4,8,1,36,52,3,8,5,43,42,2,8,4,41,42,5,8,4,39,45,4,8,5,13,55,19,0,97,0,1,2,97,0,0,3,97,0,1,2,97,0,0,3,97,0,0,3,97,0,0,3,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,1,12,87,0,0,13,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,9,1,8,82,9,2,49,40,9,1,19,71,9,1,48,42,9,1,2,88,9,2,2,87,10,0,48,42,52,36,10,1,1,12,1,1,7,37,42,12,0,88,0,14,0,11,75,14,0,47,24,6,3,3,3,14,0,15,14,41,16,14,0,19,45,18,4,15,1,29,54,1,16,1,28,55,0,92,0,5,3,51,0,46,3,81,0,15,4,52,0,13,35,98,0,1,1,98,0,2,0,18,1,0,0,8,14,59,18,0,0,2,4,10,66,18,1,10,27,33,11,18,0,0,1,5,76,18,0,2,6,14,60,92,0,5,3,92,1,0,7,92,0,2,6,18,0,44,38,62,0,15,23,87,0,2,1,1,2,0,1,6,45,0,2,2,2,6,3,2,10,11,0,1,8,2,0,2,4,22,2,33,43,0,0,22,2,3,7,13,20,13,13,7,22,0,25,8,45,22,0,28,18,19,10,3,6.27906976744186,7.862889270840129,2,1.4142135623730951,11.465277777777779,5.636479765518976,2.675324675324675,1.1969430189308627
FI,FIN,Finland,Pohjois-Pohjanmaa,2021-01-04,2020-12-26,100,0,0,0,0,12,99,1824066.9595564846,81,0,0,100,0,4,96,0,0,100,0,10,90,0,18,82,0,10,90,0,6,94,0,2,98,0,2,98,0,2,98,0,7,93,0,14,86,0,2,98,0,13,87,100,0,0,0,96,0,4,0,100,0,0,0,90,0,1,9,82,0,5,13,90,0,3,7,94,0,2,4,98,0,1,1,98,0,0,2,98,0,2,0,93,0,1,6,86,0,1,13,98,0,1,1,87,0,5,8,1,0,8,91,92,0,4,4,1,0,35,64,65,0,6,29,94,0,6,0,94,0,6,0,100,0,0,7,2,3,88,100,0,0,0,0,2,0,57,25,11,5,6,1,36,49,8,6,4,43,41,6,6,6,36,44,8,6,4,38,44,8,6,5,14,52,23,0,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,97,0,0,3,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,0,13,87,0,2,11,87,0,1,12,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,8,0,13,79,8,0,61,31,8,0,18,74,8,0,41,51,8,0,2,90,8,1,4,87,8,0,39,53,61,29,9,0,1,8,0,0,3,31,58,8,2,90,0,9,0,16,75,9,0,52,25,10,2,2,0,9,0,26,19,37,9,9,0,16,47,25,3,9,0,41,48,2,12,0,42,45,1,87,0,9,4,39,0,57,4,82,0,13,5,59,0,14,27,98,0,1,1,96,0,4,0,13,0,0,1,7,10,69,13,0,1,1,7,22,56,14,0,7,41,32,6,14,0,0,2,7,77,14,0,3,8,30,45,89,1,9,1,89,4,0,7,89,3,2,6,14,0,50,36,64,0,12,24,90,0,0,2,0,3,1,0,4,40,0,2,6,0,10,0,4,13,2,1,0,11,1,2,1,7,18,1,29,51,0,1,18,1,10,10,17,23,11,8,2,18,1,34,29,18,18,0,28,24,16,10,4,8.613636363636363,11.293578972328849,1.5,0.9258200997725514,14.531250000000002,5.119671512158281,2.3125,1.2179433796155579
FI,FIN,Finland,Pohjois-Savo,2021-01-04,2020-12-23,100,0,0,0,0,9,97,1215447.0087578355,81,0,0,100,0,11,89,0,4,96,1,6,93,1,30,69,0,11,89,0,7,93,0,0,100,1,4,95,0,0,100,0,3,97,0,26,74,1,4,95,0,14,86,100,0,0,0,89,0,1,10,96,0,1,3,94,0,1,5,70,0,4,26,89,0,5,6,93,0,0,7,100,0,0,0,96,0,2,2,100,0,0,0,97,0,1,2,74,0,3,23,96,0,2,2,86,0,7,7,3,0,5,92,95,0,2,3,3,0,41,56,59,1,3,37,97,0,3,0,97,0,3,0,100,0,0,7,1,2,90,100,0,0,0,0,5,0,46,27,13,9,12,1,32,52,3,12,2,37,43,6,12,3,36,44,5,12,3,34,43,8,12,3,13,48,24,0,98,0,0,2,98,0,1,1,98,0,0,2,98,0,0,2,98,0,1,1,98,0,1,1,91,2,0,7,91,2,0,7,91,2,0,7,91,2,0,7,91,2,2,5,91,2,2,5,91,2,2,5,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,14,1,18,67,14,0,55,31,14,1,22,63,14,0,48,38,14,1,7,78,14,1,5,80,14,0,38,48,62,28,8,2,0,14,0,1,7,34,44,14,0,86,0,15,0,16,69,15,0,26,30,8,6,12,3,15,0,15,19,42,9,15,0,13,44,19,9,15,0,41,43,1,15,0,35,48,2,82,0,7,11,45,0,41,14,78,0,11,11,52,0,8,40,93,0,4,3,95,0,5,0,16,0,0,3,7,15,59,16,0,1,2,10,17,54,17,1,7,40,31,4,17,0,0,2,11,70,17,0,2,13,22,46,85,1,9,5,85,1,2,12,85,1,5,9,18,0,36,46,54,0,12,34,89,0,0,0,1,1,0,1,8,53,0,1,6,2,4,1,1,13,7,0,2,3,2,1,1,3,19,0,27,50,0,4,19,0,13,12,20,16,10,9,1,19,3,23,30,25,19,2,20,31,17,7,4,9.083333333333334,10.141201685757249,1.8000000000000003,0.8366600265340757,13.653333333333334,5.308059484924363,2.6133333333333333,1.344592104665176
FI,FIN,Finland,Uusimaa,2021-01-04,2021-01-03,100,0,0,0,0,17,97,632483.4552337328,80,2,1,97,1,8,91,1,3,96,2,15,83,1,24,75,1,11,88,1,4,95,1,4,95,1,5,94,1,1,98,1,6,93,1,14,85,1,3,96,1,13,86,99,0,1,0,92,0,3,5,97,0,2,1,85,1,2,12,76,1,4,19,89,0,5,6,96,0,3,1,96,0,2,2,95,0,2,3,99,0,0,1,94,0,4,2,86,0,5,9,97,0,1,2,87,0,4,9,3,0,7,90,93,0,4,3,3,0,37,60,63,1,5,31,95,0,5,0,95,0,5,0,100,0,0,10,1,1,88,100,0,0,0,0,4,0,71,14,7,4,8,3,29,57,3,8,0,55,36,1,8,2,45,43,2,8,1,49,41,1,8,4,17,53,18,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,14,78,8,0,60,32,8,0,29,63,8,0,45,47,8,0,2,90,8,0,19,73,9,0,34,57,66,31,1,0,2,11,0,0,7,36,46,11,1,88,0,11,0,9,80,11,0,42,27,11,4,4,1,11,0,23,26,37,3,11,1,16,51,14,7,11,0,46,42,1,13,0,45,40,2,86,0,11,3,40,0,53,7,71,0,24,5,55,0,16,29,98,0,0,2,81,0,17,2,13,1,0,1,10,19,56,13,0,1,1,10,26,49,14,0,12,34,28,12,14,0,0,2,13,71,14,1,3,13,26,43,84,0,12,4,84,3,2,11,84,3,2,11,14,0,48,38,62,0,18,20,83,0,0,1,3,0,1,0,12,35,0,0,9,3,8,1,2,4,2,0,2,10,2,2,3,17,18,0,42,38,1,1,18,0,6,11,19,11,16,12,7,19,1,51,18,11,19,1,33,21,18,5,3,7.75,9.947735762901559,2.5,2.073644135332772,14.108108108108109,5.016595930297612,2.275,1.2525922488073091
FI,FIN,Finland,Varsinais-Suomi,2021-01-04,2020-12-30,100,0,0,0,0,20,100,472934.13456253073,86,0,0,100,0,12,88,0,1,99,0,11,89,0,26,74,0,12,88,0,11,89,0,2,98,0,1,99,0,1,99,0,2,98,0,18,82,0,9,91,0,6,94,100,0,0,0,88,0,4,8,99,0,0,1,89,0,6,5,74,0,8,18,88,1,3,8,89,0,8,3,98,0,1,1,99,0,0,1,99,1,0,0,98,0,2,0,82,0,4,14,91,0,3,6,94,0,3,3,0,0,7,93,93,0,3,4,0,0,29,71,71,0,3,26,97,0,3,0,97,0,3,0,100,0,0,3,0,3,94,100,0,0,0,0,1,0,62,23,8,6,2,2,38,52,6,2,3,53,37,5,2,3,41,44,10,2,2,47,41,8,2,4,21,52,21,0,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,98,0,0,2,73,0,0,27,73,0,1,26,73,0,1,26,73,0,2,25,73,0,4,23,73,1,6,20,73,0,2,25,92,0,0,8,92,0,0,8,92,0,0,8,92,0,0,8,92,0,1,7,5,0,22,73,5,0,63,32,5,0,22,73,5,0,55,40,5,0,3,92,5,0,7,88,5,0,50,45,50,41,9,0,0,5,0,1,10,32,52,5,0,93,2,6,0,12,82,6,0,48,33,3,2,3,5,6,0,23,18,39,14,7,0,20,55,12,6,7,0,42,49,2,9,0,41,50,0,78,0,15,7,37,0,59,4,78,1,17,4,45,0,14,41,97,0,2,1,93,0,6,1,9,2,0,2,4,7,76,9,0,1,1,5,17,67,9,1,5,42,32,11,9,1,0,5,5,80,9,0,2,9,20,60,89,0,9,2,89,1,3,7,89,1,4,6,9,0,54,37,63,0,14,23,89,0,2,1,1,1,0,1,5,35,0,1,4,2,7,2,5,6,3,0,1,12,7,1,2,12,12,2,37,48,1,0,12,0,6,13,14,22,17,11,5,14,2,48,21,15,14,1,43,19,14,5,4,7.020833333333333,9.18020438129073,2.857142857142857,1.3451854182690985,14.238372093023258,5.185231711985178,2.1204819277108435,1.4347396327187034
FI,FIN,Finland,-99,2021-01-13,2020-12-22,100,0,0,0,0,6,96,1029277.1508538675,72,2,2,96,3,12,85,2,2,96,2,9,89,2,19,79,2,8,90,2,7,91,3,3,94,2,0,98,2,1,97,2,5,93,1,10,89,2,5,93,2,10,88,98,0,1,1,88,1,5,6,98,0,1,1,91,1,1,7,81,3,6,10,92,0,2,6,93,1,2,4,97,1,1,1,100,0,0,0,99,0,1,0,95,1,1,3,90,1,2,7,95,1,2,2,90,1,2,7,4,0,4,92,96,0,1,3,4,4,33,59,67,2,8,23,92,2,5,1,92,0,7,1,100,0,0,18,4,1,77,89,1,10,0,0,8,1,46,21,13,11,12,6,37,30,15,12,10,44,19,15,12,16,36,22,14,12,15,35,24,14,12,16,21,27,24,0,99,0,1,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,0,6,94,0,2,4,94,0,0,6,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,15,4,11,70,15,3,51,31,15,5,21,59,15,5,35,45,15,5,5,75,15,4,11,70,15,2,32,51,68,20,11,0,1,15,1,0,10,32,42,15,4,81,0,18,1,9,72,18,1,43,24,6,1,1,6,18,1,28,25,20,8,18,2,19,37,20,4,18,2,36,44,0,18,3,33,44,2,89,0,8,3,49,1,46,4,79,1,16,4,65,1,18,16,95,0,3,2,89,0,10,1,18,1,1,1,9,18,52,18,3,0,0,12,15,52,20,2,11,33,23,11,20,2,0,2,13,63,20,3,4,12,18,43,84,1,8,7,84,5,5,6,84,5,4,7,21,2,24,53,47,1,12,40,89,0,1,0,0,0,1,0,9,65,1,0,1,4,3,2,1,7,2,0,2,6,0,0,0,6,26,3,24,44,1,2,26,2,3,8,11,12,10,14,14,27,6,31,20,16,27,3,27,16,20,6,1,4.9393939393939394,7.818005635787949,1.5,1,13.482142857142856,5.384290521097874,2.189655172413793,1.3305703374371134
