ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CL,CHL,Chile,Coquimbo,2020-12-27,2020-12-26,100,0,0,0,0,10,94,951809.8874022948,75,0,0,100,1,11,88,0,3,97,0,4,96,0,13,87,0,9,91,0,6,94,0,1,99,0,1,99,0,2,98,0,10,90,0,20,80,0,0,100,0,20,80,100,0,0,0,89,0,5,6,97,0,2,1,96,0,3,1,87,0,8,5,91,0,7,2,94,0,3,3,99,0,1,0,99,0,1,0,98,0,2,0,90,1,5,4,80,0,9,11,100,0,0,0,80,0,11,9,6,0,5,89,95,0,2,3,6,3,29,62,71,0,8,21,92,3,5,0,92,2,6,0,98,1,1,0,17,2,5,76,100,0,0,0,0,7,1,33,34,14,11,9,4,42,29,16,9,4,55,20,12,9,4,42,26,19,9,4,39,23,25,9,5,7,13,66,95,2,1,2,95,3,1,1,95,3,0,2,95,1,1,3,95,3,0,2,95,3,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,9,0,26,65,9,0,54,37,9,1,30,60,9,0,50,41,9,0,10,81,9,0,17,74,14,0,45,41,55,1,26,10,6,2,16,1,1,7,32,43,16,0,84,0,18,2,11,69,18,0,72,2,0,1,0,7,18,0,19,18,29,16,18,3,32,38,6,3,100,100,74,0,23,3,46,0,54,0,70,0,29,1,50,0,30,20,90,1,8,1,83,0,16,1,20,0,1,3,11,16,49,20,0,3,7,10,23,37,20,0,34,28,13,5,20,0,7,24,25,24,20,0,19,24,21,16,57,1,33,9,57,3,18,22,57,2,26,15,20,1,36,43,57,0,21,22,80,2,5,0,4,2,1,0,6,44,0,4,4,3,7,3,1,4,2,4,3,1,4,1,1,14,25,1,40,34,0,0,25,0,6,14,18,13,15,7,2,25,1,48,7,19,25,0,5,25,28,13,4,2.973684210526316,2.006568162179816,2,2.160246899469287,10.80281690140845,6.051256583340732,3.5479452054794516,1.6248170485935651
CL,CHL,Chile,Libertador General Bernardo O'Higgins,2020-12-27,2020-12-26,100,0,0,0,0,8,96,979277.6188568994,70,1,1,98,1,7,92,1,0,99,1,13,86,1,19,80,1,12,87,1,6,93,0,0,100,0,4,96,1,2,97,0,6,94,2,21,77,1,2,97,1,17,82,99,0,0,1,93,1,2,4,100,0,0,0,87,0,5,8,81,0,6,13,88,0,5,7,94,0,4,2,100,0,0,0,96,0,3,1,98,0,1,1,94,0,3,3,79,0,4,17,98,0,2,0,83,0,4,13,4,0,5,91,96,0,1,3,5,1,34,60,66,0,8,26,92,0,8,0,92,0,8,0,100,0,0,0,14,1,9,76,100,0,0,0,0,6,0,46,33,11,4,8,7,45,29,11,8,4,59,24,5,8,3,52,25,12,8,6,37,33,16,8,8,8,18,58,91,3,5,1,91,3,1,5,91,3,3,3,91,4,4,1,91,4,0,5,91,2,3,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,31,57,11,1,48,40,11,1,14,74,11,1,53,35,11,1,9,79,11,1,21,67,14,0,53,33,47,0,37,13,2,1,16,1,0,2,25,56,16,1,83,0,18,1,16,65,18,0,75,4,0,0,0,3,18,0,12,20,35,15,18,1,30,39,11,1,100,100,70,0,30,0,53,0,47,0,86,0,13,1,48,0,31,21,91,0,9,0,80,0,20,0,19,1,3,2,9,24,42,19,0,1,7,9,20,44,19,0,40,30,3,8,19,0,13,16,25,27,19,0,21,23,19,18,58,5,31,6,58,7,17,18,58,4,24,14,21,0,45,34,66,0,12,22,89,1,2,0,0,4,0,0,4,44,0,5,7,2,5,2,1,4,3,0,1,2,4,3,0,17,27,0,30,43,0,0,27,0,9,17,9,17,12,9,0,28,0,46,15,11,28,0,11,10,37,10,4,2.6875,1.764378620051155,2.5,0.7071067811865476,11.714285714285714,6.411364134262833,3.2957746478873244,1.561998410436205
CL,CHL,Chile,Los Lagos,2020-12-27,2020-12-26,100,0,0,0,0,10,93,988142.0330988063,71,2,1,97,2,8,90,1,2,97,2,4,94,0,20,80,2,8,90,3,8,89,1,1,98,2,0,98,2,0,98,1,8,91,2,19,79,2,1,97,2,10,88,99,0,1,0,92,0,1,7,98,0,0,2,96,1,1,2,80,0,6,14,92,0,2,6,92,0,4,4,99,0,0,1,100,0,0,0,100,0,0,0,92,0,3,5,81,0,4,15,99,0,1,0,90,0,2,8,7,0,7,86,93,0,2,5,7,2,44,47,56,1,20,23,80,0,20,0,80,4,16,0,96,1,2,1,30,0,6,64,100,0,0,0,0,7,1,46,23,11,12,10,5,39,23,23,10,7,48,26,9,10,7,43,25,15,10,6,40,28,16,10,8,13,11,58,94,2,2,2,94,2,1,3,94,3,0,3,94,3,2,1,94,3,1,2,94,3,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,2,24,63,11,1,39,49,11,2,4,83,11,0,33,56,11,1,2,86,11,1,19,69,11,0,40,49,60,0,30,7,2,1,11,0,2,4,36,47,11,0,89,0,12,0,16,72,12,0,79,2,1,0,0,6,12,0,18,30,27,13,12,2,40,38,4,4,100,100,76,2,21,1,61,2,37,0,96,1,3,0,67,1,16,16,98,1,0,1,81,1,18,0,13,0,1,3,14,20,49,13,0,1,2,14,22,48,15,0,42,28,9,6,15,0,18,23,23,21,15,1,26,31,16,11,44,3,45,8,44,13,18,25,44,9,31,16,16,0,47,37,63,0,18,19,82,0,2,0,4,1,2,4,5,37,0,4,1,5,8,3,1,3,4,0,4,4,0,4,7,15,26,0,44,29,0,1,26,0,7,19,10,21,7,7,3,28,1,49,10,12,28,1,7,20,30,9,5,2.272727272727273,1.7548633720450875,1.5,0.5477225575051661,11.014285714285714,5.632444464157809,3.1857142857142855,1.4967874501102196
CL,CHL,Chile,Los R<c3><ad>os,2020-12-27,2020-12-24,100,0,0,0,0,20,97,807484.2434465523,67,0,1,99,0,10,90,0,1,99,1,10,89,0,17,83,0,9,91,0,11,89,0,1,99,0,4,96,0,2,98,0,5,95,0,18,82,0,1,99,0,14,86,99,0,1,0,90,3,2,5,99,0,0,1,90,2,1,7,83,1,7,9,91,1,2,6,89,0,4,7,99,0,0,1,96,1,2,1,98,1,1,0,95,1,4,0,82,2,2,14,99,1,0,0,86,1,6,7,3,0,8,89,92,0,4,4,5,3,30,62,70,0,11,19,89,0,11,0,89,5,6,0,95,0,4,1,20,0,9,71,100,0,0,0,0,8,1,42,31,11,7,12,2,44,27,15,12,5,53,19,11,12,5,48,24,11,12,4,45,23,16,12,4,13,9,62,91,2,3,4,91,2,3,4,91,2,2,5,91,2,1,6,91,2,0,7,91,0,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,1,24,63,12,0,52,36,12,1,12,75,12,1,33,54,12,1,2,85,12,0,16,72,15,1,39,45,61,0,28,4,4,3,19,2,0,5,32,42,19,2,79,0,20,2,16,62,20,0,72,3,0,0,0,5,20,0,25,23,21,11,20,0,32,36,6,6,100,100,77,1,22,0,49,0,51,0,88,0,12,0,68,0,24,8,99,0,1,0,85,1,14,0,23,0,1,3,13,24,36,23,0,0,5,8,22,42,23,2,43,19,5,8,23,0,10,22,16,29,23,0,19,28,17,13,53,4,37,6,53,11,16,20,53,7,28,12,24,0,39,37,63,0,15,22,86,0,3,0,0,2,1,1,7,47,0,2,7,3,4,0,1,6,2,0,4,5,2,1,1,15,32,4,22,42,0,0,32,0,10,14,9,12,11,8,4,33,0,46,11,10,33,0,13,16,23,12,3,2.4857142857142858,1.884478841537278,2.7142857142857144,1.3801311186847085,12.21311475409836,6.486176979028454,2.953846153846154,1.3967682479429213
CL,CHL,Chile,Magallanes y Ant<c3><a1>rtica Chilena,2020-12-27,2020-12-22,100,0,0,0,0,26,94,573779.3275756272,72,1,1,98,1,7,92,0,2,98,0,9,91,1,17,82,1,8,91,1,8,91,2,2,96,1,1,98,1,0,99,1,5,94,1,20,79,2,1,97,1,16,83,99,0,0,1,93,0,1,6,98,0,1,1,91,0,2,7,83,0,5,12,92,1,3,4,92,0,4,4,98,0,2,0,99,0,1,0,100,0,0,0,95,1,2,2,80,0,6,14,99,0,1,0,84,1,6,9,6,0,14,80,87,0,2,11,7,1,46,46,54,0,18,28,82,0,17,1,82,3,15,0,97,2,1,0,26,2,10,62,100,0,0,0,0,8,0,43,27,14,8,10,3,39,30,18,10,2,61,16,11,10,3,47,23,17,10,5,40,25,20,10,5,13,13,59,91,1,5,3,91,2,2,5,91,2,2,5,91,2,2,5,91,2,2,5,91,2,2,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,2,27,60,11,0,51,38,11,2,10,77,11,2,45,42,11,2,1,86,11,2,12,75,12,0,51,37,49,0,41,9,0,1,14,0,2,4,36,44,14,0,86,0,15,1,15,69,15,0,74,5,1,0,0,5,15,0,16,25,30,14,15,0,30,39,12,4,100,100,73,0,25,2,49,0,49,2,90,0,10,0,55,1,25,19,99,0,1,0,88,0,12,0,15,0,1,1,9,19,55,15,0,0,3,14,18,50,15,1,31,30,11,12,15,1,7,12,28,37,15,0,13,20,26,26,68,2,23,7,68,5,10,17,68,4,15,13,17,0,51,32,68,0,20,12,80,1,2,0,3,4,0,0,10,29,0,3,4,6,8,0,1,4,3,1,6,8,2,6,4,15,23,2,41,34,0,0,23,0,9,11,19,13,15,10,0,27,1,64,3,5,27,1,13,16,29,7,7,2.8484848484848486,1.5435594441341602,2.2,1.398411797560202,11.347222222222221,5.162594942610842,3.1971830985915495,1.6614943214713949
CL,CHL,Chile,Maule,2020-12-27,2020-12-27,110,2,18481.35734006996,0,0,29,107,686361.696881704,82,0,2,108,0,15,95,0,2,108,0,5,105,0,22,88,0,12,98,0,12,98,0,6,104,1,6,103,1,1,108,1,5,104,1,22,87,0,1,109,0,19,91,108,0,0,2,95,1,7,7,108,2,0,0,105,2,1,2,88,1,10,11,98,2,3,7,98,0,8,4,104,1,1,4,104,1,4,1,109,1,0,0,105,1,2,2,88,2,6,14,109,0,1,0,91,2,6,11,3,0,14,93,96,0,6,8,5,0,37,68,73,0,13,24,97,1,11,1,97,2,11,0,108,0,2,0,18,0,10,82,110,0,0,0,0,7,0,41,30,17,15,8,4,46,33,19,8,3,65,20,14,8,4,54,23,21,8,4,42,27,29,8,5,11,15,71,102,2,4,2,102,2,2,4,102,2,4,2,102,0,4,4,102,2,1,5,102,2,1,5,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,110,0,0,0,10,1,31,68,10,0,56,44,10,0,12,88,10,0,49,51,10,0,7,93,10,1,13,86,10,0,56,44,54,0,44,7,2,3,12,0,0,1,33,64,12,1,97,0,12,5,14,79,12,0,87,6,0,0,1,4,12,0,14,33,33,18,12,0,35,50,10,3,110,110,79,0,30,1,54,0,53,3,98,0,11,1,61,0,26,23,103,0,4,3,97,0,13,0,13,1,0,2,18,20,56,13,1,1,1,21,22,51,14,2,47,30,8,9,14,0,17,21,31,27,14,0,23,29,27,17,58,3,34,15,58,4,20,28,58,0,32,20,14,0,56,40,70,0,14,26,97,1,0,1,1,1,1,1,7,42,0,9,8,3,8,0,2,8,3,0,1,1,3,1,3,18,24,2,34,48,1,1,24,0,6,19,23,18,10,9,1,28,0,59,12,11,28,0,7,27,36,7,5,2.9020408163265308,1.856126095294351,2.1538461538461537,0.987096233585649,10.714285714285714,5.698238746492645,3.675609756097561,1.5608292332001876
CL,CHL,Chile,Regi<c3><b3>n Metropolitana de Santiago,2020-12-27,2020-12-27,495,0,0,0,0,71,477,4620027.754334067,377,4,3,488,3,32,460,4,6,485,4,40,451,3,86,406,4,54,437,4,32,459,5,9,481,4,24,467,4,2,489,4,39,452,4,94,397,4,10,481,3,88,404,492,0,2,1,463,0,11,21,489,1,3,2,455,1,16,23,409,2,26,58,441,2,20,32,463,1,14,17,486,1,6,2,471,0,13,11,493,0,2,0,456,3,17,19,401,4,32,58,485,1,6,3,407,4,38,46,18,0,35,442,462,0,8,25,21,6,200,268,295,4,43,153,452,2,37,4,452,14,29,0,481,2,10,2,75,2,29,389,495,0,0,0,0,25,0,196,159,80,35,36,15,237,145,62,36,20,289,111,39,36,10,250,121,78,36,17,195,146,101,36,21,57,102,279,467,3,7,18,467,4,11,13,467,4,11,13,467,2,9,17,467,3,5,20,467,3,4,21,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,495,0,0,0,42,4,119,330,42,3,258,192,42,6,54,393,42,5,226,222,42,7,30,416,42,6,106,341,43,0,262,190,233,0,182,61,12,7,43,3,3,32,191,223,43,2,450,0,45,3,95,352,45,0,411,20,3,0,0,16,45,2,63,128,188,69,45,1,151,230,58,10,495,495,377,0,117,1,238,0,252,5,442,0,49,4,270,0,107,118,465,0,21,9,390,0,102,3,52,1,5,13,55,105,264,52,0,6,26,73,112,226,58,2,225,148,39,23,58,1,72,106,115,143,58,0,116,138,108,75,244,8,200,43,244,36,90,125,244,20,141,90,65,1,223,206,289,1,105,100,397,3,14,5,15,14,3,11,33,177,0,2,27,19,28,10,14,31,10,4,14,21,17,5,19,97,104,0,141,246,0,4,104,0,40,94,94,85,49,24,5,113,10,335,14,23,113,2,52,123,136,52,17,2.655,1.7696421010557886,2.0606060606060606,1.4777388541999297,10.977401129943503,5.901893682040229,3.4065040650406506,1.4512217400198555
CL,CHL,Chile,Tarapac<c3><a1>,2020-12-27,2020-12-23,100,0,0,0,0,29,95,944634.7626613976,66,1,0,99,0,8,92,1,3,96,2,9,89,1,25,74,1,13,86,0,10,90,1,3,96,1,1,98,0,3,97,1,4,95,1,24,75,1,2,97,1,17,82,100,0,0,0,92,0,2,6,97,0,3,0,91,0,5,4,75,0,12,13,87,0,1,12,90,1,6,3,97,0,0,3,99,0,0,1,97,0,3,0,96,0,1,3,76,0,7,17,98,1,1,0,83,0,9,8,5,0,16,79,84,0,7,9,5,1,44,50,56,1,16,27,84,0,16,0,84,1,15,0,99,1,0,0,23,1,10,66,100,0,0,0,0,8,0,40,28,15,9,11,3,40,25,21,11,3,53,21,12,11,1,42,23,23,11,2,37,26,24,11,1,10,21,57,91,0,3,6,91,0,3,6,91,0,2,7,91,0,3,6,91,0,2,7,91,0,1,8,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,0,25,63,12,0,69,19,12,0,30,58,12,0,47,41,12,0,7,81,12,0,19,69,15,0,50,35,50,0,37,11,2,0,15,0,0,6,26,53,15,0,85,0,17,3,12,68,17,0,77,1,1,0,0,4,17,0,16,26,25,16,19,1,26,47,7,0,100,100,75,0,25,0,31,1,67,1,70,0,30,0,53,0,37,10,93,0,6,1,81,0,19,0,21,1,1,3,10,11,53,21,0,2,5,13,18,41,22,0,38,25,10,5,22,0,9,20,23,26,22,0,16,30,22,10,54,3,30,13,54,5,15,26,54,3,31,12,25,0,41,34,66,1,21,12,79,1,2,1,2,2,1,1,11,39,0,1,4,2,6,4,1,6,0,7,4,2,4,2,5,13,31,1,31,35,1,1,31,0,10,14,17,14,10,3,1,33,1,59,5,2,33,0,12,20,18,11,6,2.4893617021276597,1.8042503010769237,1.9285714285714284,0.9972489631508745,11.365079365079366,5.557040252199666,3.4769230769230766,1.4154029054002202
CL,CHL,Chile,Valpara<c3><ad>so,2020-12-27,2020-12-27,203,0,0,0,0,16,196,1313586.284528501,153,1,1,201,2,16,185,1,6,196,2,13,188,1,39,163,1,20,182,2,13,188,2,2,199,2,1,200,2,0,201,1,16,186,2,36,165,2,2,199,2,40,161,202,0,1,0,187,0,5,11,197,0,4,2,190,0,4,9,164,1,9,29,183,2,6,12,190,0,9,4,201,0,1,1,202,0,1,0,203,0,0,0,187,0,8,8,167,2,7,27,201,0,1,1,163,1,14,25,7,0,10,186,193,0,2,8,8,7,61,127,142,0,10,51,193,1,9,0,193,1,9,0,202,0,1,0,25,2,16,160,203,0,0,0,0,11,0,82,53,35,22,17,10,86,59,31,17,11,111,37,27,17,9,100,41,36,17,8,87,50,41,17,14,28,29,115,188,2,9,4,188,3,6,6,188,3,9,3,188,2,6,7,188,3,5,7,188,3,5,7,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,203,0,0,0,20,1,50,132,20,0,109,74,20,3,18,162,20,0,89,94,20,1,21,161,20,0,38,145,24,0,88,91,115,0,61,14,7,6,26,0,2,11,51,113,26,0,177,0,28,4,20,151,28,0,158,9,1,0,0,7,28,0,33,55,57,30,28,1,54,90,26,4,203,203,154,0,48,1,94,0,109,0,186,0,17,0,115,1,52,35,183,0,17,3,166,0,36,1,29,1,0,6,20,39,108,29,0,2,6,23,50,93,29,3,84,56,20,11,29,1,29,44,51,49,29,0,52,47,40,35,105,8,75,15,105,17,31,50,105,12,45,41,32,1,103,67,136,0,31,36,175,0,6,0,4,3,2,3,10,72,0,3,5,11,11,1,3,9,8,7,5,7,12,6,8,35,45,1,66,91,0,0,45,1,14,31,33,31,27,19,2,49,4,119,18,13,49,0,20,46,62,16,10,2.4597701149425286,1.5158434424066345,1.75,1.164964745021435,11.698630136986301,6.186046437291502,3.12751677852349,1.4392593375048701
CL,CHL,Chile,-99,2020-12-28,2020-12-25,100,0,0,0,0,12,82,1000919.3849147982,40,2,1,97,3,4,93,3,4,93,2,4,94,3,9,88,3,9,88,2,5,93,2,2,96,2,3,95,3,1,96,3,3,94,3,10,87,1,1,98,4,9,87,99,0,0,1,96,0,3,1,96,0,1,3,96,0,0,4,91,0,4,5,91,1,1,7,95,0,1,4,98,0,1,1,97,0,0,3,99,0,0,1,97,0,3,0,90,0,6,4,99,0,0,1,91,1,7,1,17,1,7,75,93,0,2,5,21,5,21,53,80,1,8,11,92,0,8,0,92,1,6,1,99,0,1,0,36,1,7,56,100,0,0,0,0,23,2,35,18,12,10,25,7,35,16,17,25,14,39,13,9,25,17,39,8,11,25,16,37,8,14,25,15,9,9,42,94,1,3,2,94,2,1,3,94,1,3,2,94,2,2,2,94,2,2,2,94,1,3,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,26,7,19,48,26,4,46,24,26,10,15,49,26,7,30,37,26,8,9,57,26,7,19,48,30,0,37,33,63,0,22,8,6,1,30,1,0,2,29,38,30,1,68,1,31,1,8,60,31,0,65,3,0,0,0,1,31,0,22,13,17,17,31,2,28,26,7,6,100,100,82,1,17,0,55,1,43,1,86,1,13,0,71,1,18,10,91,0,6,3,82,0,18,0,31,0,0,2,6,12,49,31,0,0,3,6,23,37,33,1,34,20,6,6,33,1,13,13,18,22,33,0,20,18,14,15,65,2,26,7,65,10,12,13,65,7,21,7,36,0,27,37,63,0,20,17,83,1,4,2,3,1,1,1,4,57,1,1,6,3,8,0,0,2,3,1,3,1,2,2,1,9,53,1,14,32,0,0,53,0,3,5,2,8,18,7,4,58,3,32,4,3,58,1,7,13,10,5,6,3.166666666666666,1.6966991126265965,3.5000000000000004,0.7071067811865476,9.533333333333333,5.437629639094044,3.4054054054054053,1.7394037844978738
CL,CHL,Chile,<c3><91>uble,2020-12-28,2020-12-24,100,0,0,0,0,28,96,855752.5506988248,69,0,1,99,3,9,88,2,2,96,1,8,91,1,19,80,1,6,93,1,14,85,1,1,98,2,2,96,1,1,98,2,5,93,0,16,84,2,1,97,2,20,78,99,0,0,1,91,0,3,6,98,0,1,1,92,0,4,4,81,0,11,8,94,0,4,2,86,0,5,9,99,0,1,0,98,1,1,0,99,0,0,1,95,0,1,4,84,0,3,13,99,0,1,0,80,0,10,10,4,0,14,82,86,0,1,13,5,3,24,68,76,0,5,19,95,0,4,1,95,0,5,0,100,0,0,0,14,1,11,74,100,0,0,0,0,10,0,42,33,11,4,11,6,32,34,17,11,6,55,24,4,11,5,50,20,14,11,6,36,26,21,11,7,9,17,56,89,3,3,5,89,6,3,2,89,6,1,4,89,5,2,4,89,5,1,5,89,5,1,5,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,21,67,11,1,40,48,11,1,12,76,11,0,34,55,11,1,9,79,11,1,14,74,12,0,46,42,54,0,31,14,0,1,14,0,0,8,22,56,14,1,85,0,14,0,18,68,14,0,81,2,1,0,0,2,14,0,19,28,25,14,15,0,35,41,6,3,100,100,80,0,20,0,61,0,38,1,89,1,10,0,67,1,17,15,92,1,4,3,87,0,13,0,15,0,1,2,15,18,49,15,0,3,3,15,20,44,17,0,49,20,4,10,17,0,12,20,23,28,17,0,20,26,19,18,55,2,32,11,55,6,18,21,55,5,25,15,19,0,35,46,54,0,24,22,77,1,2,1,2,6,0,2,9,42,0,7,6,1,6,1,0,9,2,0,3,4,3,0,0,16,27,0,22,51,0,0,27,0,14,18,12,11,11,5,2,30,2,43,10,15,30,0,6,15,34,13,2,3.4166666666666665,2.2975141846289935,2.272727272727273,0.9045340337332909,10.741935483870968,6.064369154468672,3.4705882352941178,1.3979792264091289
