ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
DZ,DZA,Algeria,Alger,2021-01-03,2021-01-01,100,4,111127.04020687885,2,60813.796549521096,45,81,2786410.0205435455,36,3,8,89,4,13,83,6,4,90,5,21,74,4,16,80,5,15,80,2,13,85,7,2,91,4,9,87,4,6,90,6,8,86,5,20,75,6,11,83,3,23,74,92,3,3,2,87,2,6,5,96,0,1,3,79,1,11,9,84,1,9,6,85,3,7,5,87,3,5,5,98,0,1,1,91,2,5,2,94,1,3,2,92,0,2,6,80,1,10,9,89,0,7,4,77,1,10,12,19,0,20,61,82,0,3,15,21,0,25,54,76,1,4,19,96,0,1,3,0,96,0,3,1,0,98,0,1,1,0,28,2,9,61,100,0,26,0,18,15,19,22,35,6,19,18,22,35,9,20,16,20,35,9,15,21,20,35,12,16,17,20,35,14,10,10,31,0,92,3,2,3,92,3,2,3,92,0,5,3,92,3,1,4,92,3,0,5,92,3,0,5,94,0,0,6,94,0,0,6,94,0,1,5,94,0,1,5,94,0,1,5,94,0,1,5,94,0,0,6,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,40,1,31,28,40,1,41,18,40,2,13,45,40,1,18,41,40,1,5,54,40,1,7,52,42,0,24,34,76,0,11,9,1,3,43,0,1,2,23,31,43,2,53,2,45,2,7,46,45,0,33,18,2,0,0,2,45,0,29,10,7,9,45,1,20,22,8,4,47,1,5,45,2,49,1,4,45,1,70,0,27,3,60,0,40,0,88,0,12,0,83,0,12,5,95,0,5,0,93,0,7,0,50,0,1,4,12,20,13,50,0,1,2,13,18,16,52,0,19,17,8,4,52,0,2,6,10,30,52,0,8,9,12,19,83,2,13,2,83,6,8,3,83,4,10,3,52,1,28,19,81,0,9,10,91,0,2,0,1,0,0,1,5,63,0,2,6,3,2,1,0,4,3,0,0,0,3,1,2,10,62,0,23,13,0,2,62,0,0,9,10,11,7,1,0,64,0,22,12,2,64,0,4,10,13,6,3,5.9714285714285715,7.32636541895781,2.7857142857142856,2.5773740789526736,10.724137931034482,7.923277423084005,3.3529411764705883,1.8237881479371856
DZ,DZA,Algeria,Annaba,2021-01-03,2020-12-24,100,2,58492.450947745005,1,25366.7277264162,35,79,3767675.6074166093,46,6,4,90,4,14,82,5,3,92,6,22,72,4,17,79,5,20,75,6,12,82,5,9,86,6,5,89,5,5,90,5,5,90,4,20,76,6,7,87,4,32,64,96,0,2,2,86,0,4,10,97,0,1,2,78,0,14,8,83,1,8,8,80,1,6,13,88,1,5,6,91,1,2,6,95,0,3,2,95,0,4,1,95,1,2,2,80,1,11,8,93,0,3,4,68,0,19,13,20,1,23,56,77,0,14,9,20,2,20,58,80,2,3,15,97,0,1,2,0,97,0,3,0,0,97,0,1,2,0,27,2,12,59,100,0,22,1,16,21,16,24,28,4,21,19,28,28,12,23,17,20,28,11,24,17,20,28,11,20,20,21,28,13,12,14,33,0,88,6,2,4,88,6,3,3,88,6,3,3,88,5,4,3,88,5,4,3,88,6,3,3,92,1,0,7,92,1,0,7,92,1,1,6,92,1,0,7,92,1,1,6,92,2,1,5,92,0,2,6,97,1,0,2,97,0,2,1,97,1,0,2,97,0,2,1,97,1,1,1,31,6,33,30,31,3,50,16,31,5,21,43,31,6,29,34,31,5,9,55,31,5,21,43,31,2,38,29,62,0,22,11,0,5,32,2,1,14,22,29,32,2,65,1,34,2,10,54,34,1,25,19,10,4,2,5,34,1,26,10,10,19,35,2,17,30,11,5,35,1,8,54,2,37,2,12,46,3,67,0,32,1,50,0,50,0,79,0,18,3,71,0,20,9,91,0,8,1,79,0,20,1,40,1,2,8,12,15,22,40,2,4,3,11,17,23,43,2,28,9,12,6,43,1,5,9,13,29,43,1,9,11,19,17,81,2,15,2,81,6,5,8,81,5,9,5,45,1,21,33,67,0,8,25,94,1,1,0,1,1,0,0,2,73,0,2,4,0,2,2,2,2,2,1,2,2,0,0,1,5,53,2,30,13,0,2,53,2,7,13,5,7,8,5,0,54,3,28,6,9,54,1,6,13,19,5,2,7.767441860465116,8.36613698561143,1.631578947368421,1.0651304727481081,12.512820512820513,6.805074711960011,2.8372093023255816,2.1594778089923623
DZ,DZA,Algeria,B<c3><a9>ja<c3><af>a,2021-01-03,2020-12-25,100,1,17327.6066642569,0,0,56,90,3063009.843871092,47,3,5,92,4,8,88,3,2,95,5,21,74,5,7,88,4,9,87,4,4,92,5,5,90,5,4,91,4,3,93,6,3,91,4,10,86,4,5,91,3,18,79,95,0,4,1,92,0,3,5,98,0,1,1,79,1,5,15,93,0,3,4,91,0,8,1,96,0,1,3,95,0,3,2,96,0,1,3,97,0,3,0,97,0,0,3,90,0,4,6,95,0,3,2,82,0,12,6,10,0,24,66,77,0,14,9,11,2,22,65,79,1,6,14,94,0,4,2,0,94,0,3,3,0,97,0,2,1,0,21,0,15,64,100,0,14,1,9,15,34,27,16,9,15,30,30,16,12,24,19,29,16,12,31,16,25,16,14,26,24,20,16,16,14,6,48,0,87,3,4,6,87,4,3,6,87,2,7,4,87,3,3,7,87,4,2,7,87,4,2,7,93,2,0,5,93,2,0,5,93,2,3,2,93,2,0,5,93,1,3,3,93,1,4,2,93,1,2,4,93,3,0,4,93,2,1,4,93,3,0,4,93,3,1,3,93,3,0,4,21,2,48,29,21,4,56,19,21,8,31,40,21,4,34,41,21,7,13,59,21,5,22,52,26,0,39,35,61,1,22,8,2,6,29,0,1,12,25,33,29,0,70,1,30,0,11,59,30,0,22,29,10,5,4,0,30,0,28,21,9,12,31,0,25,27,14,3,31,0,2,64,3,35,0,2,60,3,52,2,38,8,45,2,46,7,69,1,23,7,67,2,18,13,87,1,6,6,78,1,16,5,35,2,3,6,14,12,28,35,3,3,4,9,15,31,35,2,32,17,6,8,35,1,9,5,19,31,35,0,12,17,14,22,72,6,17,5,72,16,4,8,72,10,11,7,36,0,32,32,68,0,12,20,89,2,1,0,0,1,1,2,4,57,1,3,1,6,5,1,0,4,6,0,0,2,4,0,0,10,53,0,29,15,0,3,53,0,5,13,13,12,4,0,0,53,1,24,9,13,53,1,3,13,16,8,6,7.852941176470588,9.390944551651474,2.6315789473684212,1.706540565516796,9.404761904761905,6.4696647623389225,3.6086956521739126,2.6789571840928885
DZ,DZA,Algeria,Batna,2021-01-03,2020-12-25,100,4,99207.4434533098,4,99207.4434533098,80,88,5190685.86295729,42,9,5,86,8,12,80,9,9,82,9,21,70,10,16,74,8,14,78,10,8,82,9,8,83,9,5,86,8,2,90,8,10,82,9,18,73,10,6,84,9,27,64,95,2,2,1,88,2,3,7,91,2,2,5,79,2,11,8,84,2,5,9,86,2,7,5,92,2,5,1,92,2,3,3,95,1,2,2,98,0,2,0,90,2,4,4,82,2,8,8,94,2,4,0,73,3,14,10,11,1,35,53,67,0,11,22,15,0,23,62,77,0,7,16,93,0,4,3,0,93,0,4,2,1,96,0,2,2,0,24,2,11,63,100,0,17,0,12,19,19,33,26,13,15,12,34,26,15,19,16,24,26,17,16,10,31,26,16,15,12,31,26,17,11,6,40,0,89,3,2,6,89,3,2,6,89,3,8,0,89,3,5,3,89,4,2,5,89,4,4,3,92,1,0,7,92,1,0,7,92,1,1,6,92,1,0,7,92,0,2,6,92,1,1,6,92,1,0,7,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,0,1,1,31,4,33,32,31,3,44,22,31,5,26,38,31,5,35,29,31,5,12,52,31,4,23,42,31,0,40,29,60,2,26,4,2,6,33,0,4,7,36,20,33,0,62,5,34,2,14,50,34,1,20,19,11,7,4,4,34,2,27,12,11,14,35,0,17,30,14,4,35,0,4,56,5,36,2,2,54,6,67,1,26,6,56,1,35,8,74,1,17,8,65,2,21,12,88,1,8,3,77,1,19,3,39,0,3,7,12,16,23,39,0,4,10,11,13,23,43,0,20,14,9,14,43,1,7,9,11,29,43,0,12,13,10,22,76,5,17,2,76,10,8,6,76,7,11,6,47,0,26,27,73,0,8,19,93,0,2,0,0,0,2,1,2,68,0,1,3,3,5,3,0,2,0,0,2,1,0,3,1,8,58,1,30,11,0,0,58,0,7,13,14,5,1,2,0,58,3,21,13,5,58,2,3,12,10,7,8,7.958333333333332,8.901251007782339,2.6296296296296298,2.133039509680388,11.305555555555555,6.426816338901265,3.4571428571428573,2.3805938105347377
DZ,DZA,Algeria,Blida,2021-01-03,2020-12-26,100,4,300654.56414768024,2,195447.37567012245,64,85,4716866.263719208,44,0,6,94,1,17,82,0,6,94,0,25,75,1,21,78,2,14,84,1,14,85,0,9,91,2,6,92,1,5,94,0,6,94,1,15,84,2,3,95,1,25,74,94,1,4,1,83,1,8,8,94,1,4,1,75,2,17,6,79,1,10,10,86,0,8,6,86,0,11,3,91,1,6,2,94,1,5,0,95,0,4,1,94,1,3,2,85,1,7,7,97,0,2,1,75,1,16,8,14,1,26,59,76,0,12,12,16,2,26,56,74,1,6,19,94,0,2,4,0,94,0,4,2,0,96,0,2,2,0,26,1,8,65,100,0,21,0,13,14,19,33,29,4,18,19,30,29,7,20,24,20,29,6,21,21,23,29,7,22,21,21,29,7,15,13,36,0,92,3,1,4,92,3,1,4,92,2,4,2,92,1,4,3,92,3,0,5,92,3,0,5,91,1,0,8,91,1,0,8,91,1,1,7,91,1,0,8,91,1,1,7,91,1,2,6,91,1,2,6,96,0,0,4,96,0,1,3,96,1,1,2,96,1,1,2,96,1,0,3,33,3,38,26,33,1,44,22,33,3,27,37,33,2,36,29,33,3,13,51,33,2,15,50,34,0,31,35,69,0,15,7,6,3,35,0,2,6,26,31,35,0,63,2,35,0,8,57,35,0,25,22,5,6,5,2,35,0,20,17,13,15,35,1,16,29,15,4,35,0,7,53,5,35,3,12,46,4,62,0,30,8,56,0,37,7,73,0,23,4,64,0,24,12,87,0,8,5,85,0,12,3,37,0,0,2,19,25,17,37,0,2,2,16,12,31,38,0,26,17,8,11,38,0,3,14,16,29,38,0,11,16,12,23,74,5,13,8,74,7,6,13,74,5,8,13,40,2,33,25,75,0,5,20,95,1,2,0,1,0,0,0,1,63,0,0,6,2,7,2,0,1,4,0,1,4,1,0,3,6,54,1,37,7,0,1,54,1,2,17,9,7,7,3,0,55,1,24,12,8,55,1,5,14,11,9,5,5.666666666666667,7.399620663582172,3.0555555555555554,2.7964730354338294,12.365853658536585,6.605891679254874,3.9761904761904763,1.9061913915896531
DZ,DZA,Algeria,Constantine,2021-01-03,2020-12-24,100,5,479428.1303463503,4,397844.2755784006,57,90,4767577.056106141,52,2,7,91,2,12,86,4,2,94,2,27,71,4,15,81,3,14,83,3,8,89,3,8,89,4,9,87,3,5,92,3,5,92,2,22,76,2,10,88,1,22,77,93,1,3,3,88,1,4,7,98,0,0,2,73,2,14,11,85,0,9,6,86,0,8,6,92,2,4,2,92,0,4,4,91,0,8,1,95,1,3,1,95,0,4,1,78,2,11,9,90,1,3,6,78,2,14,6,10,0,27,63,75,0,7,18,13,0,22,65,78,0,5,17,95,0,3,2,0,95,0,4,1,0,96,0,2,2,0,18,5,10,67,100,0,15,0,11,16,24,34,22,7,14,20,37,22,10,23,19,26,22,15,22,18,23,22,11,21,24,22,22,17,15,14,32,0,90,2,5,3,90,6,1,3,90,3,5,2,90,6,1,3,90,5,2,3,90,6,1,3,95,0,0,5,95,0,0,5,95,0,0,5,95,0,0,5,95,0,1,4,95,0,1,4,95,0,1,4,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,24,7,35,34,24,4,59,13,24,5,30,41,24,5,43,28,24,6,22,48,24,4,20,52,26,2,36,36,64,0,14,10,3,9,27,0,2,8,37,26,27,1,71,1,28,0,18,54,28,0,40,16,7,6,1,2,28,2,28,11,17,14,29,2,17,36,14,2,29,0,8,58,5,31,1,11,55,2,66,0,33,1,42,1,52,5,71,1,21,7,58,1,29,12,79,0,14,7,81,0,17,2,32,0,4,4,16,21,23,32,1,4,8,12,13,30,35,0,33,22,6,4,35,2,4,5,24,30,35,0,10,18,14,23,73,7,17,3,73,11,6,10,73,9,10,8,36,1,26,37,63,1,11,25,90,0,1,0,3,0,0,0,6,64,0,2,7,3,4,2,0,4,3,0,2,0,4,1,0,4,48,0,31,18,0,3,48,0,3,15,11,13,4,6,0,48,1,42,7,2,48,1,10,7,23,8,3,7.000000000000001,6.961116495013056,2.5789473684210527,1.5746530296362722,11.30952380952381,6.391641245915829,2.9791666666666665,1.8506995035613614
DZ,DZA,Algeria,Oran,2021-01-03,2020-12-30,100,0,0,0,0,42,87,3724158.8351781927,44,5,1,94,3,4,93,5,2,93,4,13,83,5,14,81,5,4,91,4,8,88,4,2,94,3,3,94,4,1,95,3,3,94,4,13,83,4,4,92,3,19,78,99,0,1,0,96,0,3,1,98,1,0,1,87,1,4,8,86,1,6,7,96,0,1,3,92,0,4,4,98,0,2,0,97,1,1,1,99,0,0,1,97,0,1,2,87,1,4,8,96,1,2,1,81,1,9,9,13,0,19,68,83,0,8,9,17,1,23,59,77,1,7,15,93,0,1,6,0,93,0,3,4,0,97,0,3,0,0,26,2,15,57,100,0,20,0,10,17,26,27,26,12,16,23,23,26,15,19,22,18,26,15,16,23,20,26,15,21,20,18,26,16,12,19,27,0,86,5,2,7,86,6,2,6,86,3,5,6,86,5,4,5,86,4,4,6,86,6,1,7,87,1,0,12,87,1,0,12,87,1,2,10,87,1,0,12,87,1,0,12,87,1,1,11,87,1,1,11,97,0,0,3,97,0,0,3,97,0,0,3,97,0,2,1,97,0,0,3,29,1,44,26,29,1,54,16,29,2,21,48,29,1,31,39,29,1,10,60,29,1,14,56,31,0,31,38,69,0,20,5,1,5,31,0,0,8,32,29,31,1,67,1,32,0,18,50,32,0,31,19,10,3,1,4,32,0,32,15,10,11,32,0,13,33,13,9,32,0,6,58,4,38,1,7,50,4,56,1,39,4,46,1,48,5,79,0,20,1,69,2,20,9,90,0,7,3,86,0,11,3,38,0,1,5,20,17,19,38,0,0,5,15,16,26,38,0,29,20,5,8,38,0,8,5,18,31,38,0,14,6,15,27,80,0,17,3,80,5,8,7,80,4,8,8,39,0,27,34,66,1,8,25,92,1,1,1,3,0,0,1,1,65,0,0,4,2,0,5,0,10,5,0,1,1,1,2,2,2,54,1,30,13,0,2,54,0,3,13,11,8,8,2,1,55,2,34,6,3,55,1,5,10,14,9,6,5.576923076923077,7.189843263510419,2.642857142857143,2.468482650011256,9.926829268292684,6.0389992709986275,3.775,2.006240264773888
DZ,DZA,Algeria,S<c3><a9>tif,2021-01-03,2020-12-24,100,2,195363.08357966048,1,138411.74228744098,69,88,5527983.933530715,49,7,6,87,7,8,85,7,5,88,7,22,71,7,11,82,7,18,75,7,15,78,6,11,83,5,4,91,8,5,87,6,8,86,5,23,72,9,8,83,7,23,70,94,2,3,1,92,1,2,5,95,0,4,1,78,3,9,10,89,1,6,4,82,2,8,8,85,1,6,8,89,2,8,1,96,1,2,1,95,2,0,3,92,2,4,2,77,3,9,11,92,1,3,4,77,1,13,9,12,0,22,66,80,0,9,11,16,1,20,63,80,2,5,13,95,0,2,3,0,95,1,3,1,0,97,0,1,2,0,25,2,7,66,100,0,20,0,15,10,25,30,24,12,13,17,34,24,17,19,16,24,24,17,19,15,25,24,12,20,15,29,24,17,9,15,35,0,93,3,4,0,93,2,2,3,93,2,3,2,93,3,1,3,93,3,1,3,93,2,2,3,95,0,0,5,95,0,0,5,95,0,1,4,95,0,0,5,95,1,1,3,95,0,3,2,95,0,1,4,96,0,0,4,96,0,1,3,96,0,0,4,96,0,1,3,96,0,0,4,30,6,33,31,30,2,57,11,30,4,30,36,30,5,38,27,30,6,9,55,30,3,22,45,31,2,34,33,66,0,21,7,4,2,32,0,1,7,26,34,32,1,66,1,35,4,12,49,35,1,30,20,7,4,2,1,35,1,27,15,11,11,36,1,14,33,11,5,37,1,8,52,2,39,0,7,52,2,67,0,32,1,43,0,52,5,70,1,24,5,62,1,22,15,91,0,5,4,78,0,21,1,40,3,2,5,10,18,22,40,1,1,6,16,12,24,41,1,32,15,7,4,41,2,4,9,11,33,41,1,8,9,18,23,83,1,13,3,83,6,5,6,83,6,7,4,41,2,24,33,67,0,8,25,92,0,1,2,0,0,0,1,4,69,0,1,5,1,4,2,2,1,5,0,1,3,4,0,0,2,49,2,37,12,0,0,49,1,4,12,13,12,6,3,0,51,3,32,9,5,51,2,12,7,22,5,1,8.658536585365853,10.152856140263095,3.7647058823529407,2.8620231429162546,11.652173913043478,6.193966208440626,2.9318181818181817,1.847660082408788
DZ,DZA,Algeria,Tizi Ouzou,2021-01-03,2020-12-26,100,1,17884.9088177457,1,17884.9088177457,66,84,3125204.7823460912,38,3,4,93,4,9,87,3,4,93,5,24,71,4,16,80,4,12,84,2,10,88,3,7,90,3,2,95,4,4,92,3,7,90,1,13,86,5,6,89,5,19,76,96,0,2,2,91,1,4,4,96,2,1,1,76,1,6,17,84,1,5,10,88,2,5,5,90,1,4,5,93,2,3,2,98,1,0,1,96,1,2,1,93,3,2,2,87,1,3,9,94,1,0,5,81,1,8,10,16,0,22,62,80,0,6,14,18,4,16,62,84,0,2,14,98,0,1,1,0,98,0,1,1,0,99,1,0,0,0,25,1,13,61,100,0,22,0,14,14,27,23,28,11,12,21,28,28,15,19,16,22,28,11,21,17,23,28,12,21,20,19,28,16,11,11,34,0,87,2,3,8,87,1,2,10,87,2,8,3,87,2,5,6,87,2,4,7,87,2,5,6,91,2,0,7,91,2,0,7,91,2,1,6,91,2,0,7,91,3,0,6,91,2,1,6,91,2,0,7,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,30,0,42,28,30,2,54,14,30,3,27,40,30,3,39,28,30,3,13,54,30,2,22,46,31,0,38,31,62,0,16,9,6,7,31,1,3,5,28,32,31,1,68,0,32,1,14,53,32,0,22,30,10,2,2,2,32,0,18,17,20,13,32,3,15,35,10,5,33,0,5,60,2,35,2,4,58,1,58,2,34,6,46,3,47,4,73,1,22,4,61,3,22,14,87,2,8,3,78,2,20,0,36,2,0,6,9,21,26,36,1,0,4,20,17,22,38,1,31,22,5,3,38,1,7,12,16,26,38,1,16,16,14,15,69,3,24,4,69,10,11,10,69,7,15,9,39,2,24,35,65,0,9,26,92,0,2,0,1,1,0,1,3,68,0,1,5,4,5,1,0,2,4,0,1,0,2,0,0,7,59,1,30,5,0,5,59,0,2,15,6,8,8,2,0,61,3,9,9,18,61,1,0,10,17,8,3,7.375,9.81687158630159,3.5294117647058822,2.294494689981422,8.266666666666667,5.54563098199887,3.6756756756756754,2.273690759463492
DZ,DZA,Algeria,Tlemcen,2021-01-03,2020-12-21,100,1,89371.7587251882,1,89371.7587251882,76,84,4915536.001037599,34,1,3,96,2,5,93,1,3,96,1,24,75,1,8,91,1,19,80,2,8,90,1,7,92,2,5,93,1,3,96,1,5,94,1,26,73,2,5,93,1,29,70,97,0,2,1,95,0,0,5,97,1,1,1,76,1,13,10,92,0,3,5,81,1,10,8,92,1,1,6,93,1,5,1,95,0,2,3,97,1,1,1,95,1,3,1,74,3,11,12,95,0,2,3,71,2,9,18,15,1,29,55,75,0,9,16,20,1,25,54,76,0,6,18,94,0,2,4,0,94,0,4,2,0,96,0,0,4,0,28,0,6,66,100,0,23,1,6,23,18,29,33,12,15,15,25,33,10,18,19,20,33,9,19,19,20,33,12,14,19,22,33,13,9,11,34,0,94,1,1,4,94,1,2,3,94,1,1,4,94,1,2,3,94,1,0,5,94,0,1,5,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,33,1,36,30,33,0,51,16,33,0,28,39,33,2,35,30,33,2,10,55,33,0,12,55,36,0,31,33,69,0,14,10,5,2,36,0,0,7,28,29,36,0,64,0,37,0,19,44,37,0,18,30,8,4,1,2,37,0,25,10,17,11,37,0,10,34,14,5,37,1,6,55,1,42,1,7,46,4,64,0,32,4,49,0,45,6,72,0,25,3,65,0,21,14,90,0,7,3,88,0,10,2,46,2,2,2,13,18,17,46,1,3,2,13,18,17,47,0,24,15,6,8,47,0,1,7,15,30,47,0,8,8,18,19,84,0,13,3,84,5,8,3,84,3,10,3,48,0,29,23,77,0,8,15,93,1,1,0,1,1,0,0,3,64,1,1,3,3,8,2,0,4,2,0,0,3,0,1,0,8,63,1,26,8,0,2,63,0,2,8,15,6,3,3,0,66,2,19,7,6,66,1,4,8,13,6,2,8.44186046511628,9.040391704486186,2.9565217391304346,2.7548017726007274,9.9,6.455951544491918,3.354838709677419,2.122080537220869
