ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
NZ,NZL,New Zealand,Wellington,2020-12-24,2020-12-22,100,1,6528.21550540677,1,6528.21550540677,13,96,594812.8390649504,78,0,2,98,0,15,85,0,3,97,0,23,77,0,20,80,0,16,84,0,8,92,0,4,96,0,4,96,0,3,97,0,1,99,0,11,89,0,1,99,0,7,93,98,0,2,0,85,1,2,12,97,1,0,2,77,1,4,18,80,1,4,15,84,1,4,11,92,0,2,6,96,0,2,2,96,0,0,4,97,0,0,3,99,0,0,1,89,1,2,8,99,0,0,1,93,0,3,4,4,0,9,87,91,7,2,4,0,29,67,71,0,0,29,100,0,0,0,100,0,0,0,100,0,0,5,1,0,94,100,0,0,0,0,0,5,0,41,36,15,3,9,1,31,52,7,9,1,52,33,5,9,1,42,39,9,9,0,48,33,10,9,2,9,60,20,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,1,35,52,12,1,70,17,12,1,64,23,12,1,70,17,12,1,33,54,12,1,14,73,14,0,75,11,25,0,29,16,12,18,14,0,1,5,21,59,14,0,86,0,15,3,18,64,15,0,4,4,7,4,65,1,15,0,6,12,24,43,16,2,4,10,24,44,100,100,65,0,2,33,30,1,7,62,36,1,6,57,30,1,6,63,67,2,1,30,86,0,3,11,17,1,0,2,4,6,70,17,0,1,2,5,12,63,17,0,5,17,32,29,17,0,1,2,10,70,17,0,1,11,24,47,88,0,8,4,88,2,3,7,88,2,5,5,19,0,55,26,74,0,6,20,94,1,1,0,0,0,0,0,4,39,0,1,8,1,5,2,3,7,0,0,1,11,7,0,3,12,20,3,25,50,2,0,20,1,9,20,6,17,12,12,3,22,2,49,22,5,22,2,10,23,25,16,2,4.976190476190476,6.19790718115789,1.375,0.9161253813129042,13.821917808219178,5.2263819696947795,3.1315789473684212,1.4174352920036752
NZ,NZL,New Zealand,Auckland,2020-12-25,2020-12-25,117,0,0,0,0,10,114,855280.8691876602,96,1,0,116,0,10,107,1,1,115,1,16,100,0,14,103,1,12,104,0,8,109,1,1,115,0,4,113,1,0,116,0,6,111,1,14,102,0,0,117,1,11,105,117,0,0,0,107,0,5,5,116,0,1,0,101,1,1,14,103,0,5,9,105,0,3,9,109,0,3,5,116,0,0,1,113,0,3,1,117,0,0,0,111,0,2,4,103,1,4,9,117,0,0,0,106,1,3,7,2,1,6,108,111,5,1,4,1,38,74,79,0,3,35,114,0,3,0,114,0,3,0,117,0,0,8,2,3,104,117,0,0,0,0,0,4,0,50,33,20,10,6,5,37,58,11,6,5,60,37,9,6,4,51,43,13,6,4,55,42,10,6,5,21,55,30,0,114,2,0,1,114,1,2,0,114,2,0,1,114,1,1,1,114,2,0,1,114,2,0,1,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,117,0,0,0,8,0,35,74,8,2,78,29,8,0,72,37,8,1,93,15,8,0,45,64,8,1,11,97,10,0,88,19,29,0,20,16,32,20,11,2,3,6,37,58,11,2,104,0,11,0,24,82,11,0,3,4,12,18,66,3,11,1,7,15,38,45,11,1,5,17,31,52,117,117,82,1,3,31,39,1,7,70,45,1,7,64,24,1,7,85,72,1,3,41,106,0,9,2,13,1,2,1,2,15,83,13,0,1,4,6,12,81,15,1,15,24,31,31,15,0,4,4,12,82,15,0,7,8,28,59,104,0,7,6,104,1,2,10,104,0,3,10,18,1,69,29,88,0,16,13,102,0,2,1,3,1,0,1,7,33,0,0,7,6,11,0,2,12,5,0,3,7,3,6,5,17,19,0,32,62,0,4,19,1,10,20,19,22,14,6,6,20,2,72,20,3,20,2,14,18,29,26,8,4.184210526315789,4.092546046615723,1.6666666666666667,1.2110601416389966,13.540229885057471,5.703537453319833,3.5913978494623655,1.533938941728727
NZ,NZL,New Zealand,Bay of Plenty,2020-12-25,2020-12-21,100,1,11058.175214633999,1,11058.175214633999,6,99,866339.5621726643,78,1,3,96,0,9,91,1,4,95,1,13,86,1,14,85,1,13,86,1,1,98,1,2,97,1,2,97,1,1,98,1,5,94,1,12,87,1,3,96,1,9,90,97,0,1,2,91,0,4,5,96,0,1,3,87,1,2,10,86,1,2,11,87,1,4,8,99,0,1,0,98,0,1,1,98,0,2,0,99,0,1,0,95,0,3,2,88,1,5,6,97,0,1,2,91,1,2,6,1,0,5,94,95,5,0,1,1,30,68,70,2,0,28,100,0,0,0,100,0,0,0,100,0,0,4,1,0,95,100,0,0,0,0,0,2,0,29,37,22,10,7,1,29,54,9,7,1,42,42,8,7,1,39,37,16,7,1,39,39,14,7,2,16,44,31,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,5,0,37,58,5,0,77,18,5,2,61,32,5,0,70,25,5,2,31,62,5,1,13,81,5,1,68,26,32,1,24,13,15,15,5,1,0,3,23,68,5,1,94,0,7,0,23,70,7,0,1,1,2,6,83,0,7,0,16,10,33,34,10,0,7,14,32,37,100,100,63,0,5,32,23,1,8,68,39,1,4,56,30,1,5,64,69,1,2,28,87,0,4,9,10,0,1,0,5,8,76,10,0,1,1,6,16,66,10,0,9,22,39,20,10,0,1,5,9,75,10,0,7,9,16,58,84,3,10,3,84,6,0,10,84,4,6,6,11,1,54,34,66,0,11,23,90,0,0,0,1,3,0,1,5,38,0,5,3,4,10,0,3,11,4,0,0,2,2,2,5,11,17,0,32,51,0,0,17,0,8,9,7,15,21,20,3,20,3,36,25,16,20,1,15,16,35,7,6,4.176470588235294,6.067651875889678,1.2,0.44721359549995787,13.105263157894736,5.414988943955278,2.810126582278481,1.3308561864077229
NZ,NZL,New Zealand,Canterbury,2020-12-25,2020-12-24,100,1,7504.75972043264,1,7504.75972043264,3,97,657394.3490818434,87,1,1,98,1,13,86,1,2,97,1,17,82,0,21,79,1,13,86,1,6,93,1,2,97,2,4,94,1,2,97,1,3,96,1,17,82,1,1,98,1,10,89,99,1,0,0,87,1,4,8,98,0,0,2,83,1,6,10,79,1,8,12,87,1,1,11,94,1,3,2,98,0,1,1,96,0,2,2,98,1,1,0,97,0,1,2,83,1,3,13,99,1,0,0,90,1,3,6,3,0,3,94,97,3,0,3,2,21,74,79,1,1,19,99,0,1,0,99,0,1,0,100,0,0,7,2,0,91,100,0,0,0,0,0,3,0,41,35,14,7,4,2,30,60,4,4,0,54,40,2,4,0,44,49,3,4,0,50,44,2,4,0,18,54,24,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,4,0,35,61,4,0,70,26,4,0,62,34,4,0,76,20,4,0,37,59,4,0,12,84,5,0,75,20,25,0,21,25,12,17,5,1,1,4,38,51,5,0,95,0,6,2,15,77,6,0,1,0,3,11,77,2,6,0,11,13,30,40,6,0,2,13,34,45,100,100,65,0,3,32,30,0,3,67,38,0,3,59,24,0,6,70,63,1,3,33,88,0,5,7,7,1,0,3,2,11,76,7,0,1,2,7,14,69,10,0,7,21,28,34,10,0,2,3,10,75,10,1,3,12,24,50,85,1,9,5,85,1,1,13,85,0,3,12,10,1,54,35,65,0,13,22,87,0,1,0,1,2,0,1,8,33,0,1,3,7,10,2,3,9,3,0,1,5,3,2,4,14,12,2,41,43,2,0,12,0,14,5,17,16,23,7,6,12,3,65,12,8,12,3,10,24,34,15,2,6.7272727272727275,7.625093143991451,1,0,13.166666666666666,5.6094441305547615,3.176470588235294,1.4894587590658506
NZ,NZL,New Zealand,Manawatu-Wanganui,2020-12-25,2020-12-21,100,0,0,0,0,6,98,740545.9587674073,77,1,0,99,1,17,82,1,3,96,0,20,80,1,21,78,1,21,78,1,1,98,0,3,97,0,2,98,1,0,99,1,6,93,0,16,84,1,0,99,1,16,83,100,0,0,0,83,0,5,12,97,0,1,2,80,1,3,16,79,0,8,13,79,1,5,15,99,0,0,1,97,0,2,1,98,1,1,0,100,0,0,0,94,0,2,4,84,1,5,10,100,0,0,0,84,0,7,9,2,0,5,93,96,3,1,3,2,25,70,75,0,0,25,100,0,0,0,100,0,0,0,100,0,0,5,1,3,91,100,0,0,0,0,0,5,0,44,27,17,7,18,1,22,50,9,18,1,37,39,5,18,1,34,38,9,18,2,36,39,5,18,2,10,48,22,0,97,0,2,1,97,0,3,0,97,1,0,2,97,1,0,2,97,0,2,1,97,0,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,36,56,8,1,67,24,8,1,49,42,8,1,67,24,8,1,26,65,8,1,6,85,11,0,67,22,33,0,33,7,17,10,14,0,1,3,30,52,14,0,86,0,17,1,18,64,17,0,0,2,1,4,74,2,17,0,11,15,25,32,17,0,3,19,29,32,100,100,64,0,2,34,33,1,6,60,51,1,3,45,33,1,6,60,74,2,2,22,94,0,3,3,19,0,0,1,5,8,67,19,0,0,2,7,9,63,19,0,7,14,29,31,19,0,1,5,15,60,19,0,2,13,21,45,86,2,7,5,86,2,1,11,86,1,6,7,20,0,41,39,61,0,15,24,86,2,0,0,1,0,0,1,10,46,0,5,2,3,7,2,0,13,2,0,1,6,2,0,3,8,23,1,26,50,0,0,23,0,8,8,9,17,14,15,6,23,1,25,33,18,23,1,13,17,29,9,8,6.530612244897959,7.78380273606761,1.5,0.7071067811865476,11.471428571428572,5.557920131710799,3.081081081081081,1.6197137981311234
NZ,NZL,New Zealand,Waikato,2020-12-25,2020-12-23,100,0,0,0,0,5,97,767290.4331872073,76,0,0,100,1,15,84,0,5,95,0,23,77,0,20,80,0,14,86,0,1,99,1,1,98,0,1,99,0,4,96,0,9,91,0,15,85,1,1,98,1,10,89,100,0,0,0,85,1,2,12,95,1,0,4,77,1,2,20,80,1,3,16,86,1,0,13,99,0,0,1,99,0,0,1,99,0,1,0,96,1,0,3,91,1,3,5,85,0,3,12,99,0,0,1,90,1,0,9,3,0,4,93,96,4,0,3,2,22,73,78,1,2,19,98,0,2,0,98,0,2,0,100,0,0,8,1,1,90,100,0,0,0,0,0,6,0,48,28,12,6,8,0,21,63,8,8,0,41,45,6,8,0,34,49,9,8,0,38,46,8,8,1,12,56,23,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,11,1,39,49,11,0,73,16,11,0,61,28,11,0,73,16,11,0,32,57,11,0,5,84,13,1,66,20,34,0,20,16,16,14,15,0,1,2,34,48,15,0,85,0,17,1,19,63,17,0,2,1,5,7,65,3,17,0,11,7,30,35,17,1,4,11,23,44,100,100,61,0,4,35,27,0,12,61,39,1,7,53,27,0,8,65,68,0,5,27,95,0,4,1,18,0,0,1,5,9,67,18,0,0,5,6,12,59,19,1,8,16,32,24,19,0,0,3,12,66,19,0,3,9,18,51,88,0,7,5,88,0,2,10,88,0,5,7,20,0,56,24,76,0,10,14,90,1,1,0,1,0,1,0,6,34,0,7,6,7,8,1,1,8,5,0,2,9,1,0,4,7,21,1,30,48,0,0,21,0,6,10,12,18,11,18,4,23,0,30,20,27,23,0,9,18,25,17,8,7.000000000000001,8.82169044017201,1.25,0.5,12.305194805194805,6.443150097990564,3.276315789473684,1.670119230957489
NZ,NZL,New Zealand,Wellington,2020-12-25,2020-12-23,100,1,6528.21550540677,1,6528.21550540677,10,97,636769.0413827554,81,0,2,98,0,13,87,0,1,99,0,17,83,0,17,83,0,11,89,0,9,91,0,4,96,0,1,99,0,3,97,0,2,98,0,12,88,0,1,99,0,8,92,98,0,2,0,87,0,3,10,99,0,0,1,83,0,3,14,83,0,5,12,89,0,3,8,91,0,2,7,96,0,1,3,99,0,0,1,97,0,1,2,98,0,0,2,88,0,3,9,99,0,0,1,92,0,1,7,3,0,7,90,93,6,1,3,0,25,72,75,0,2,23,98,0,2,0,98,0,2,0,100,0,0,6,2,1,91,100,0,0,0,0,0,4,0,39,37,17,3,5,1,31,56,7,5,1,53,35,6,5,1,45,39,10,5,0,51,33,11,5,2,12,62,19,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,1,36,55,8,1,75,16,8,1,61,30,8,1,77,14,8,1,35,56,8,1,20,71,10,0,80,10,20,0,33,17,11,19,10,0,1,5,28,56,10,0,90,0,11,3,17,69,11,0,4,2,6,4,72,1,11,0,6,14,29,40,12,2,4,7,31,44,100,100,64,1,4,31,25,1,5,69,39,1,4,56,23,1,4,72,65,2,1,32,80,1,5,14,14,0,0,1,5,9,71,14,0,1,1,7,12,65,15,1,3,18,34,29,15,0,1,2,8,74,15,0,1,10,25,49,89,0,6,5,89,1,4,6,89,1,5,5,17,0,53,30,70,0,8,22,92,1,0,0,2,0,1,0,4,39,0,1,5,1,7,1,4,4,1,0,2,10,8,1,2,14,18,1,28,53,0,0,18,0,12,16,8,18,12,13,3,19,4,49,25,3,19,3,7,21,27,20,3,6.121951219512195,7.225631882234312,1.3333333333333333,1.0327955589886444,13.794871794871796,5.346096948312159,3.337662337662337,1.5356328166726028
NZ,NZL,New Zealand,Auckland,2020-12-26,2020-12-26,119,0,0,0,0,7,117,782690.7224891079,96,1,0,118,0,16,103,1,2,116,1,18,100,1,17,101,1,13,105,1,8,110,1,7,111,1,5,113,1,1,117,1,5,113,1,17,101,1,1,117,1,12,106,119,0,0,0,103,0,6,10,117,0,2,0,101,0,4,14,102,0,6,11,106,0,5,8,111,0,2,6,112,0,3,4,114,0,2,3,118,0,0,1,114,0,2,3,102,0,5,12,118,0,0,1,107,0,1,11,2,0,5,112,114,5,0,4,1,49,65,70,1,3,45,116,0,3,0,116,0,3,0,119,0,0,9,2,0,108,119,0,0,0,0,0,5,0,47,38,18,11,9,0,41,57,12,9,0,66,34,10,9,0,59,39,12,9,0,58,37,15,9,1,18,50,41,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,119,0,0,0,10,0,36,73,10,0,73,36,10,0,67,42,10,0,82,27,10,0,45,64,10,0,21,88,11,0,75,33,44,0,27,13,18,17,12,0,0,9,42,56,12,1,106,0,13,4,10,92,13,1,7,3,9,18,64,4,13,0,12,22,45,27,15,1,10,15,26,52,119,119,84,0,6,29,46,0,9,64,53,0,6,60,38,0,6,75,75,1,5,38,99,0,15,5,16,0,1,3,2,12,85,16,0,2,1,9,19,72,17,1,10,27,31,33,17,0,1,4,14,83,17,0,7,13,27,55,99,1,16,3,99,2,4,14,99,0,11,9,17,1,66,35,84,0,14,21,105,0,2,1,1,0,0,1,9,40,0,1,5,7,15,1,8,5,1,0,1,4,5,2,1,23,21,2,37,59,0,0,21,1,8,22,22,11,12,17,5,22,3,61,20,13,22,2,12,31,26,20,6,5.354166666666667,6.993886641532727,1.5,0.5773502691896257,13.477777777777778,4.8139025673138125,3.2580645161290325,1.6412033350858064
NZ,NZL,New Zealand,Bay of Plenty,2020-12-26,2020-12-22,100,1,11058.175214633999,1,11058.175214633999,3,96,836544.454300854,75,1,3,96,1,6,93,1,2,97,1,19,80,1,17,82,1,20,79,1,2,97,1,2,97,1,3,96,1,1,98,1,10,89,1,14,85,1,3,96,0,8,92,97,0,1,2,94,0,3,3,98,0,0,2,81,2,2,15,83,1,4,12,80,2,6,12,98,0,2,0,98,0,0,2,97,0,2,1,99,0,1,0,90,0,5,5,86,1,4,9,97,0,1,2,92,1,2,5,4,0,3,93,97,3,0,4,2,27,67,73,1,0,26,100,0,0,0,100,0,0,0,100,0,0,7,1,0,92,100,0,0,0,0,0,5,0,26,40,20,9,10,3,31,48,8,10,1,42,40,7,10,2,40,35,13,10,1,42,37,10,10,3,18,46,23,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,0,28,62,10,0,65,25,10,1,53,36,10,0,66,24,10,1,33,56,10,0,10,80,11,1,64,24,36,1,20,15,16,12,12,1,0,3,22,62,12,1,87,0,14,0,17,69,14,0,0,0,2,6,77,1,14,0,14,11,33,28,17,0,5,16,27,35,100,100,72,0,3,25,36,0,4,60,48,0,3,49,35,0,4,61,68,0,4,28,91,0,1,8,17,0,1,0,4,9,69,17,0,0,0,5,17,61,17,0,7,21,33,22,17,0,1,3,6,73,17,0,6,10,14,53,84,3,9,4,84,4,0,12,84,3,4,9,18,1,49,32,68,0,14,18,88,0,0,1,1,4,0,2,4,41,0,7,6,1,9,0,4,9,3,0,0,3,2,1,3,11,24,0,28,48,0,0,24,0,6,8,8,18,18,14,4,24,2,33,25,16,24,1,16,15,30,7,7,3.942857142857143,5.240918515943203,1,0,13.097222222222221,5.1215086966833745,3.081081081081081,1.4966332697159759
NZ,NZL,New Zealand,Canterbury,2020-12-26,2020-12-25,100,0,0,0,0,2,96,547343.2539622686,80,0,0,100,0,12,88,0,1,99,0,23,77,0,18,82,0,15,85,0,5,95,0,1,99,0,4,96,0,1,99,0,5,95,0,12,88,0,0,100,0,8,92,100,0,0,0,88,0,7,5,99,0,0,1,77,0,5,18,82,0,7,11,85,0,4,11,95,0,2,3,99,0,0,1,96,0,0,4,99,0,1,0,95,0,1,4,88,0,5,7,100,0,0,0,92,0,2,6,4,0,2,94,98,2,0,4,2,22,72,78,0,1,21,99,0,1,0,99,0,1,0,100,0,0,7,2,2,89,100,0,0,0,0,0,5,0,48,28,15,4,5,2,29,58,6,5,1,57,35,2,5,1,47,39,8,5,0,50,40,5,5,1,22,51,21,0,98,0,1,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,0,1,98,1,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,6,1,28,65,6,1,56,37,6,1,57,36,6,0,69,25,6,0,38,56,6,0,9,85,9,0,70,21,30,0,20,18,20,12,9,3,0,9,32,47,9,2,88,1,11,3,16,70,11,0,2,1,3,7,74,2,11,0,8,14,32,35,11,1,3,7,32,46,100,100,73,0,2,25,45,0,3,52,44,0,1,55,33,0,4,63,63,0,2,35,92,0,3,5,12,1,1,3,0,11,72,12,0,1,2,7,15,63,14,2,6,9,33,36,14,1,1,3,9,72,14,1,2,9,21,53,90,0,7,3,90,0,1,9,90,0,5,5,15,0,48,37,63,0,16,21,85,0,4,0,2,0,0,0,9,37,0,4,3,3,7,0,1,7,5,0,2,6,2,3,3,17,18,5,37,37,2,1,18,1,6,10,18,15,14,15,3,19,3,48,10,20,19,3,14,22,28,12,2,7.8,7.861623763900699,1,0,12.759493670886076,5.634634631691014,2.8974358974358974,1.40120304145044
NZ,NZL,New Zealand,Manawatu-Wanganui,2020-12-26,2020-12-21,100,0,0,0,0,6,97,767346.3495708869,75,1,0,99,1,13,86,1,3,96,0,19,81,1,16,83,1,20,79,1,4,95,0,3,97,0,4,96,1,1,98,1,7,92,0,18,82,1,0,99,1,13,86,100,0,0,0,87,0,4,9,97,0,2,1,81,1,2,16,84,0,6,10,80,1,3,16,96,0,2,2,97,0,1,2,96,1,2,1,99,0,0,1,93,0,3,4,82,1,2,15,100,0,0,0,87,0,5,8,3,0,5,92,96,3,1,4,2,22,72,78,0,0,22,100,0,0,0,100,0,0,0,100,0,0,6,1,4,89,100,0,0,0,0,0,6,0,45,25,18,6,8,3,22,59,8,8,2,43,42,5,8,3,39,39,11,8,4,41,40,7,8,4,12,52,24,0,96,0,2,2,96,0,4,0,96,1,0,3,96,1,0,3,96,0,2,2,96,0,1,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,8,0,33,59,8,0,69,23,8,0,49,43,8,0,68,24,8,0,26,66,8,0,8,84,11,0,64,25,36,0,30,8,13,13,14,0,1,6,26,53,14,0,86,0,17,1,11,71,17,0,0,1,1,4,75,2,17,0,11,14,28,30,17,0,2,13,34,34,100,100,67,0,1,32,31,1,6,62,51,1,3,45,32,1,6,61,74,2,2,22,92,0,3,5,19,0,0,1,6,8,66,19,0,0,1,6,12,62,19,0,6,14,29,32,19,0,1,3,13,64,19,0,2,10,24,45,89,3,5,3,89,2,1,8,89,0,6,5,20,0,42,38,62,0,16,22,86,2,2,0,1,0,0,1,8,46,0,6,3,2,9,2,1,9,1,0,1,7,2,1,2,8,25,1,30,44,0,0,25,0,7,7,8,17,14,16,6,25,1,19,34,21,25,1,15,14,27,10,8,5.818181818181818,7.311261550139308,1.5,0.7071067811865476,11.347826086956522,5.33806003249176,2.9583333333333335,1.665198884200822
