ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C12..99,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
BO,BOL,Bolivia,Oruro,2021-01-01,2020-12-26,100,1,11692.147689873798,1,11692.147689873798,35,90,1409831.399682707,60,7,2,91,4,13,83,7,4,89,6,24,70,6,17,77,5,23,72,5,20,75,7,10,83,7,13,80,5,4,91,5,26,69,5,23,72,7,8,85,7,33,60,98,0,1,1,87,2,4,7,96,0,2,2,76,0,17,7,83,0,6,11,77,0,16,7,80,1,10,9,90,0,7,3,87,0,9,4,96,0,4,0,74,1,19,6,77,1,10,12,92,1,4,3,67,1,23,9,8,2,18,72,83,0,4,13,10,2,26,62,75,1,8,16,92,1,7,0,92,0,5,3,0,95,0,3,2,0,23,3,19,55,100,0,0,0,0,12,1,37,30,11,9,18,0,49,22,11,18,8,42,20,12,18,13,34,24,11,18,13,20,27,22,18,14,5,13,50,81,8,9,2,81,10,4,5,81,4,11,4,81,8,6,5,81,9,3,7,81,9,6,4,83,0,2,15,83,0,2,15,83,1,4,12,83,0,6,11,83,0,9,8,83,0,9,8,83,0,2,15,86,0,2,12,86,0,4,10,86,0,2,12,86,0,7,7,86,0,5,9,20,5,33,42,20,2,65,13,20,5,33,42,20,3,45,32,20,7,21,52,20,5,42,33,22,1,46,31,54,0,31,9,3,3,23,1,1,20,31,24,23,1,75,1,25,0,13,62,25,0,59,12,0,1,2,1,25,0,16,24,25,10,27,3,17,37,13,3,100,100,68,1,28,3,36,1,60,3,68,0,30,2,56,0,31,13,79,0,18,3,58,0,40,2,29,0,0,4,20,25,22,29,1,1,12,13,25,19,30,0,26,33,10,1,30,0,16,22,22,10,30,0,28,24,11,7,49,6,37,8,49,7,32,12,49,10,27,14,31,1,32,36,64,0,15,21,85,0,2,0,2,4,0,3,4,54,0,1,7,2,6,0,0,5,0,1,4,5,3,1,3,8,36,2,31,31,0,0,36,0,17,22,13,5,4,1,2,38,0,55,6,1,38,1,9,15,17,11,9,3.2539682539682544,2.140004928907905,2.3333333333333335,1.2309149097933274,11.2,7.106454454596485,2.6557377049180326,1.7595950850658733
BO,BOL,Bolivia,Potos<c3><ad>,2021-01-01,2020-12-25,100,1,26436.3543846124,1,26436.3543846124,28,86,2235430.891603552,51,9,7,84,6,14,80,7,5,88,8,24,68,4,21,75,7,24,69,7,20,73,8,10,82,7,8,85,8,5,87,10,15,75,7,35,58,9,7,84,7,30,63,93,0,2,5,86,0,9,5,95,0,2,3,76,0,14,10,79,0,8,13,76,1,11,12,80,0,11,9,90,0,8,2,92,0,3,5,95,1,3,1,85,1,7,7,65,0,17,18,93,0,5,2,70,3,19,8,14,0,14,72,86,0,8,6,16,2,27,55,73,1,7,19,93,1,6,0,93,1,2,4,0,98,0,1,1,0,26,1,23,50,100,0,0,0,0,17,0,35,24,14,10,21,8,36,21,14,21,12,39,18,10,21,11,36,21,11,21,11,29,25,14,21,13,8,12,46,78,7,9,6,78,12,5,5,78,9,8,5,78,13,2,7,78,11,5,6,78,8,10,4,91,0,3,6,91,0,1,8,91,0,3,6,91,0,2,7,91,0,2,7,91,0,5,4,91,0,3,6,94,0,2,4,94,2,2,2,94,1,2,3,94,1,3,2,94,1,3,2,25,6,31,38,25,4,56,15,25,9,20,46,25,8,31,36,25,8,19,48,25,3,37,35,29,1,38,32,62,0,28,4,2,4,33,1,0,18,27,21,33,2,64,1,36,2,9,53,36,0,52,9,0,2,0,1,36,1,16,20,19,8,37,1,17,32,11,2,100,100,69,2,26,3,44,2,50,4,80,0,15,5,69,2,17,12,81,0,15,4,63,0,36,1,39,0,0,3,7,20,31,39,0,0,5,12,23,21,39,0,25,26,6,4,39,0,10,23,16,12,39,0,18,23,14,6,60,3,29,8,60,8,21,11,60,9,22,9,40,0,34,26,74,0,12,14,89,2,0,0,1,3,0,0,5,56,1,3,8,3,6,2,1,3,0,0,0,1,0,1,2,13,47,0,29,23,0,1,47,0,13,17,10,9,3,1,0,48,1,43,6,2,48,0,15,12,10,9,6,2.618181818181818,1.5810323525036734,2.1666666666666665,1.6966991126265965,11.627906976744185,6.651255720373958,3.6734693877551026,1.5730511103960887
BO,BOL,Bolivia,Santa Cruz,2021-01-01,2021-01-01,165,3,33811.1993200305,0,0,139,151,1484986.6547978665,110,5,8,152,3,11,151,5,9,151,4,16,145,3,32,130,6,31,128,4,30,131,6,14,145,3,12,150,4,16,145,4,22,139,4,46,115,4,8,153,4,30,131,157,0,5,3,154,0,6,5,156,0,6,3,149,0,12,4,133,0,19,13,134,0,17,14,135,0,20,10,151,0,12,2,153,0,9,3,149,0,13,3,143,0,16,6,119,1,27,18,157,0,4,4,135,0,21,9,14,0,48,103,117,0,23,25,15,0,74,76,91,1,36,37,129,9,25,2,129,0,24,12,0,142,0,12,11,0,52,2,24,87,165,0,0,0,0,19,2,40,53,28,23,23,2,55,53,32,23,6,67,36,33,23,6,69,28,39,23,9,44,46,43,23,8,14,22,98,142,8,11,4,142,9,6,8,142,6,14,3,142,11,4,8,142,11,4,8,142,10,8,5,29,6,7,123,29,6,5,125,29,6,8,122,29,5,16,115,29,8,35,93,29,4,48,84,29,9,9,118,105,4,14,42,105,4,14,42,105,4,8,48,105,2,24,34,105,6,17,37,34,2,70,59,34,1,109,21,34,2,60,69,34,3,61,67,34,3,32,96,34,2,53,76,37,0,84,44,81,0,52,23,3,6,40,1,0,17,39,68,40,2,122,1,41,1,21,102,41,1,98,18,3,1,0,3,41,2,20,25,46,31,41,2,32,65,21,4,165,165,95,2,65,3,56,2,103,4,105,0,57,3,104,2,38,21,133,0,22,10,112,1,50,2,42,0,1,5,22,29,66,42,0,0,4,18,33,68,46,1,55,40,13,10,46,0,24,37,28,30,46,0,37,46,18,18,83,5,67,10,83,11,52,19,83,12,38,32,47,0,67,51,114,0,23,28,142,2,4,0,1,4,1,1,10,75,0,0,12,8,7,2,7,7,4,0,4,10,3,1,2,23,50,2,51,60,1,1,50,1,14,37,26,24,7,5,1,53,2,98,7,5,53,1,18,24,38,20,11,3.1294117647058823,1.888487901635022,3.2195121951219514,1.8909282789406796,12.904761904761905,6.2149382841230105,3.0925925925925926,1.7050613880857426
BO,BOL,Bolivia,Tarija,2021-01-01,2020-12-27,100,1,8556.81900130557,1,8556.81900130557,49,94,1201472.6967081563,61,2,6,92,1,11,88,2,7,91,1,21,78,3,15,82,2,10,88,2,14,84,3,4,93,0,8,92,2,7,91,1,21,78,1,26,73,1,7,92,2,18,80,94,2,2,2,89,2,5,4,93,0,6,1,79,1,11,9,85,1,5,9,90,2,7,1,86,2,5,7,96,0,1,3,92,3,2,3,93,2,2,3,79,2,7,12,74,3,16,7,93,2,2,3,82,1,9,8,5,1,24,70,77,1,9,13,6,5,36,53,64,2,5,29,95,2,3,0,95,0,2,3,0,98,0,0,2,0,19,2,15,64,100,0,0,0,0,10,1,26,32,18,13,15,4,35,33,13,15,8,39,24,14,15,8,33,18,26,15,7,29,24,25,15,8,5,14,58,85,4,7,4,85,5,5,5,85,4,8,3,85,3,3,9,85,5,4,6,85,3,7,5,88,0,0,12,88,0,1,11,88,0,3,9,88,0,0,12,88,0,3,9,88,0,7,5,88,0,2,10,92,1,0,7,92,1,0,7,92,1,1,6,92,1,3,4,92,1,1,6,16,2,31,51,16,2,65,17,16,2,37,45,16,2,38,44,16,2,21,61,16,2,36,46,17,1,52,30,48,0,35,11,2,4,19,1,1,13,33,33,19,2,79,0,22,1,16,61,22,0,59,15,3,1,0,0,22,0,17,27,18,16,24,0,18,39,15,4,100,100,69,0,31,0,35,2,62,1,63,1,34,2,62,2,29,7,79,2,17,2,64,2,33,1,24,0,0,6,11,25,34,24,0,1,5,17,20,33,26,0,36,24,13,1,26,0,16,19,20,19,26,0,30,25,14,5,45,9,38,8,45,8,34,13,45,8,37,10,27,0,49,24,76,0,12,12,89,0,1,1,2,1,0,0,6,41,0,6,5,7,5,4,2,4,0,0,2,4,2,0,3,15,34,0,39,27,0,0,34,0,14,16,10,7,12,7,0,38,2,46,7,7,38,0,12,9,17,17,7,2.5686274509803924,1.791702006035427,2.25,1.5852942612451615,12.491228070175438,6.874182567033864,3.1525423728813564,1.7101477988358895
BO,BOL,Bolivia,-99,2021-01-02,2020-12-27,100,3,34019.283985342736,2,22749.519984216437,38,84,1306974.926824084,38,12,8,80,13,12,75,15,6,79,13,18,69,14,17,69,15,15,70,14,16,70,14,8,78,18,5,77,17,3,80,15,13,72,11,23,66,15,11,74,12,18,70,92,1,5,2,88,1,6,5,94,0,5,1,82,1,14,3,83,0,13,4,85,1,9,5,84,1,9,6,92,0,6,2,95,1,3,1,97,0,2,1,87,1,7,5,77,1,15,7,89,1,9,1,82,1,11,6,16,0,21,63,80,1,9,10,18,0,30,52,70,1,10,19,90,2,8,0,90,0,5,5,0,95,0,1,4,0,30,5,12,53,100,0,0,0,0,21,0,32,19,14,14,23,8,35,17,17,23,22,24,14,17,23,21,29,12,15,23,22,21,13,21,23,23,5,8,41,88,8,3,1,88,6,5,1,88,4,4,4,88,8,2,2,88,8,2,2,88,8,2,2,84,0,1,15,84,0,1,15,84,1,3,12,84,0,2,14,84,0,3,13,84,0,5,11,84,0,1,15,94,1,0,5,94,0,0,6,94,0,3,3,94,0,4,2,94,0,0,6,29,7,28,36,29,7,51,13,29,10,24,37,29,11,26,34,29,9,19,43,29,7,34,30,31,1,33,35,67,0,18,9,4,2,34,1,1,8,30,26,34,0,66,0,37,2,16,45,37,1,52,6,0,2,0,2,37,1,19,22,14,7,38,2,21,26,8,5,100,100,72,1,25,2,50,2,48,0,76,1,22,1,74,1,18,7,81,1,16,2,67,2,28,3,41,3,1,1,10,14,30,41,1,2,5,10,13,28,43,1,28,11,9,8,43,0,6,20,19,12,43,0,19,26,5,7,56,7,30,7,56,9,28,7,56,7,25,12,44,1,26,29,71,0,9,20,91,1,1,0,0,2,1,0,4,65,0,3,3,3,4,0,0,7,2,1,1,0,1,0,1,9,56,1,19,23,1,0,56,0,6,7,10,9,4,7,1,61,1,28,6,4,61,0,8,10,8,5,8,2.5,2.012889499682244,2.4166666666666665,1.8319554050414564,10.435897435897436,6.931221779572836,2.8378378378378377,1.8486258186602873
BO,BOL,Bolivia,Chuquisaca,2021-01-02,2020-12-26,100,3,31805.71639292447,0,0,48,94,1293582.7744817887,68,4,3,93,2,20,78,4,2,94,2,19,79,4,16,80,5,19,76,3,17,80,4,9,87,3,9,88,4,5,91,5,19,76,4,21,75,3,6,91,4,26,70,97,0,2,1,80,1,11,8,98,0,1,1,81,0,9,10,84,0,6,10,81,0,5,14,83,0,12,5,91,0,4,5,91,0,4,5,95,0,4,1,81,0,14,5,79,0,12,9,94,0,4,2,74,0,12,14,5,1,20,74,81,1,9,9,8,4,32,56,68,1,8,23,92,2,6,0,92,0,3,5,0,97,0,1,2,0,21,0,20,59,100,0,0,0,0,11,0,26,36,20,7,12,6,39,21,22,12,8,40,29,11,12,5,33,32,18,12,8,25,28,27,12,8,7,13,60,82,7,7,4,82,9,5,4,82,6,10,2,82,9,2,7,82,11,1,6,82,9,4,5,89,1,1,9,89,1,0,10,89,0,4,7,89,1,0,10,89,0,3,8,89,1,1,9,89,1,0,10,94,1,0,5,94,1,2,3,94,1,0,5,94,0,4,2,94,1,4,1,14,3,31,52,14,3,71,12,14,6,33,47,14,6,44,36,14,6,28,52,14,5,45,36,15,0,49,36,51,1,32,9,4,3,15,1,2,12,33,37,15,0,85,0,16,0,17,67,16,0,71,9,1,0,1,2,16,0,17,26,22,19,17,1,16,44,20,2,100,100,69,1,28,2,29,1,67,3,67,1,30,2,56,1,26,17,72,1,21,6,55,1,42,2,18,0,0,5,8,26,43,18,0,1,4,10,32,35,19,0,36,30,10,5,19,0,11,26,28,16,19,0,27,30,13,11,45,2,40,13,45,11,26,18,45,10,27,18,22,0,43,35,65,0,21,14,79,0,6,1,4,4,1,0,5,39,0,0,6,7,10,0,2,2,1,0,3,4,4,1,3,18,28,1,41,30,0,0,28,0,11,25,17,10,8,1,0,31,0,61,3,5,31,0,10,15,21,13,10,2.7454545454545456,1.5301680108452607,2.5555555555555554,1.3814835257889049,12,6.539472905544677,3.202898550724638,1.7027634126785471
BO,BOL,Bolivia,Cochabamba,2021-01-02,2020-12-31,100,2,40633.9796383137,2,40633.9796383137,33,89,1481834.1676844198,56,0,6,94,0,12,88,0,4,96,0,21,79,0,21,79,0,16,84,1,15,84,1,7,92,0,8,92,0,6,94,0,19,81,0,29,71,0,11,89,0,28,72,94,1,2,3,88,2,6,4,96,0,0,4,79,2,12,7,79,1,12,8,84,2,6,8,85,1,10,4,93,0,4,3,92,1,5,2,94,0,6,0,81,1,10,8,71,2,15,12,89,2,7,2,72,1,15,12,10,1,16,73,84,0,10,6,10,1,34,55,67,0,8,25,92,2,6,0,92,0,3,5,0,97,0,3,0,0,20,1,15,64,100,0,0,0,0,14,0,27,41,16,2,15,3,45,24,13,15,7,49,23,6,15,5,44,23,13,15,4,31,31,19,15,8,8,17,52,87,4,5,4,87,5,5,3,87,1,8,4,87,5,5,3,87,4,2,7,87,5,3,5,44,3,3,50,44,4,0,52,44,3,10,43,44,5,2,49,44,5,12,39,44,4,18,34,44,6,3,47,74,4,3,19,74,4,7,15,74,4,2,20,74,1,11,14,74,3,8,15,25,7,29,39,25,2,61,12,25,5,25,45,25,3,34,38,25,6,13,56,25,3,36,36,27,0,41,32,59,2,18,13,5,3,29,0,0,15,22,34,29,0,71,0,30,0,11,59,30,0,56,8,1,1,2,2,30,1,12,19,21,17,31,0,21,36,11,1,100,100,71,0,27,2,39,0,57,4,75,0,22,3,66,0,24,10,87,0,10,3,64,0,34,2,31,2,0,4,10,22,31,31,0,0,3,13,20,33,32,0,39,22,4,3,32,0,13,19,16,20,32,0,24,21,17,6,56,3,36,5,56,11,20,13,56,8,27,9,34,0,34,32,68,0,11,21,89,0,2,0,0,2,2,0,5,56,0,3,4,2,5,2,3,3,4,0,0,3,1,0,1,13,39,0,33,27,0,1,39,0,13,17,14,10,2,4,1,43,0,45,5,7,43,0,8,12,18,10,9,2.9464285714285716,1.8821616475564649,2.142857142857143,1.2314558524297639,13.111111111111109,5.554758852727064,3.210526315789474,1.749865730617058
BO,BOL,Bolivia,El Beni,2021-01-02,2020-12-25,100,2,39584.2318008646,2,39584.2318008646,61,94,1323357.0689240862,65,8,5,87,8,9,83,7,4,89,6,9,85,7,15,78,7,12,81,7,14,79,7,9,84,6,9,85,8,4,88,8,11,81,7,29,64,8,11,81,8,26,66,95,1,3,1,91,1,6,2,96,0,2,2,91,2,6,1,85,1,9,5,88,1,8,3,86,1,7,6,91,0,3,6,91,1,6,2,96,0,4,0,89,1,7,3,71,2,15,12,89,1,6,4,74,1,22,3,5,1,25,69,75,0,16,9,5,5,31,59,69,0,9,22,91,1,7,1,91,0,4,5,0,97,0,1,2,0,19,0,21,60,100,0,0,0,0,8,1,27,23,19,22,10,6,39,24,21,10,9,42,22,17,10,9,42,17,22,10,11,30,27,22,10,14,16,15,45,80,10,7,3,80,11,7,2,80,8,10,2,80,16,2,2,80,14,3,3,80,12,6,2,90,2,2,6,90,2,0,8,90,2,1,7,90,2,0,8,90,1,4,5,90,2,4,4,90,2,3,5,93,1,0,6,93,0,2,5,93,1,0,6,93,1,1,5,93,1,2,4,15,2,34,49,15,4,66,15,15,3,42,40,15,3,43,39,15,3,29,53,15,5,15,65,16,1,51,32,49,0,23,17,6,5,17,0,0,23,29,31,17,0,83,0,25,0,15,60,25,0,37,16,9,10,1,2,25,0,18,18,25,14,26,0,22,30,21,1,100,100,66,0,24,10,34,0,50,16,58,0,25,17,57,0,19,24,71,0,12,17,85,0,10,5,27,0,1,3,4,26,39,27,0,0,5,13,18,37,28,0,30,27,11,4,28,1,19,20,21,11,28,0,30,25,11,6,45,3,45,7,45,6,34,15,45,7,35,13,28,0,45,27,73,0,15,12,86,1,3,0,2,2,0,2,4,43,0,4,3,3,4,1,0,8,3,0,7,3,5,0,2,14,34,1,40,25,0,0,34,0,16,15,20,11,3,1,0,35,0,36,25,4,35,0,9,15,21,17,3,2.94,1.8888502063532768,2.6666666666666665,1.7701224063135672,13.084745762711867,7.064452380351146,3.34375,1.6734979050166865
BO,BOL,Bolivia,La Paz,2021-01-02,2021-01-01,100,3,54479.92753743251,1,11342.3609997919,66,89,1156061.9060227138,64,2,9,89,2,15,83,1,7,92,1,29,70,1,27,72,1,23,76,1,23,76,1,8,91,1,9,90,0,10,90,1,15,84,1,34,65,2,16,82,1,25,74,91,0,8,1,85,0,9,6,93,0,5,2,71,0,17,12,73,0,17,10,77,2,14,7,77,2,11,10,92,0,5,3,91,0,7,2,90,0,7,3,85,0,9,6,66,0,20,14,84,0,15,1,75,0,18,7,11,0,25,64,75,0,13,12,12,0,30,58,71,0,11,18,89,4,6,1,89,0,5,6,0,95,0,3,2,0,24,2,13,61,100,0,0,0,0,15,0,37,29,12,7,18,3,37,25,17,18,3,46,15,18,18,3,39,21,19,18,0,37,22,23,18,1,13,20,48,87,5,4,4,87,4,3,6,87,3,5,5,87,5,3,5,87,7,0,6,87,5,3,5,21,4,2,73,21,4,1,74,21,3,10,66,21,5,4,70,21,2,28,49,21,4,35,40,21,4,9,66,54,6,5,35,54,5,7,34,54,7,3,36,54,5,19,22,54,7,15,24,23,1,28,48,23,1,60,16,23,3,33,41,23,1,37,39,23,1,13,63,23,0,42,35,25,0,43,32,57,0,26,12,4,1,26,0,2,12,23,37,26,2,71,1,29,1,9,61,29,1,55,7,2,3,2,1,29,0,13,23,20,15,29,0,17,36,15,3,100,100,72,0,28,0,41,0,58,1,68,0,31,1,64,0,28,8,88,0,9,3,59,0,40,1,31,0,1,5,12,20,31,31,0,2,3,10,24,30,31,1,37,23,5,3,31,0,10,19,24,16,31,0,18,27,17,7,55,4,34,7,55,9,23,13,55,8,24,13,32,0,35,33,67,0,20,13,80,0,4,1,3,4,0,1,7,45,0,2,2,5,5,3,1,1,2,3,5,5,3,1,1,16,35,0,38,26,0,1,35,0,10,15,21,10,9,0,0,36,3,57,2,2,36,0,9,20,21,11,3,3.4035087719298245,1.8599121438813697,2.7083333333333335,1.2328534123049195,13.11864406779661,7.75282984100269,3.2950819672131146,1.6365030022895566
BO,BOL,Bolivia,Oruro,2021-01-02,2020-12-26,100,1,11692.147689873798,1,11692.147689873798,35,90,1383194.0069225484,58,7,2,91,4,13,83,7,4,89,6,25,69,6,17,77,5,24,71,5,21,74,7,10,83,7,13,80,5,4,91,5,26,69,5,24,71,7,8,85,7,33,60,98,0,1,1,87,2,4,7,96,0,2,2,75,0,17,8,83,0,6,11,76,0,16,8,79,1,10,10,90,0,7,3,87,0,9,4,96,0,4,0,74,1,19,6,76,1,10,13,92,1,4,3,67,1,23,9,8,2,18,72,83,0,4,13,10,2,25,63,76,1,8,15,92,1,7,0,92,0,5,3,0,95,0,3,2,0,23,3,20,54,100,0,0,0,0,12,1,36,31,11,9,18,0,50,21,11,18,7,43,20,12,18,12,34,25,11,18,12,20,27,23,18,13,5,13,51,80,8,10,2,80,10,5,5,80,4,11,5,80,8,6,6,80,9,3,8,80,9,7,4,83,0,2,15,83,0,2,15,83,1,4,12,83,0,6,11,83,0,9,8,83,0,9,8,83,0,2,15,86,0,2,12,86,0,4,10,86,0,2,12,86,0,7,7,86,0,5,9,22,4,33,41,22,2,64,12,22,4,33,41,22,2,45,31,22,6,21,51,22,4,42,32,24,1,45,30,55,0,30,9,3,3,25,1,1,20,30,23,25,1,73,1,27,0,12,61,27,0,57,12,0,1,2,1,27,0,16,22,25,10,29,3,17,36,13,2,100,100,68,1,28,3,37,1,59,3,68,0,30,2,56,0,31,13,79,0,18,3,58,0,40,2,31,0,0,4,20,24,21,31,1,1,12,13,25,17,32,0,25,32,10,1,32,0,15,22,21,10,32,0,27,23,11,7,51,6,36,7,51,7,30,12,51,10,26,13,33,1,30,36,64,0,15,21,85,0,2,0,2,4,0,3,4,56,0,1,7,2,6,0,0,5,0,1,4,5,2,1,3,7,38,2,31,29,0,0,38,0,17,22,12,5,3,1,2,40,0,53,6,1,40,1,8,15,17,11,8,3.28125,2.134142331725673,2.3333333333333335,1.2309149097933274,11.46551724137931,7.074082960198283,2.6610169491525424,1.7281659551887054
