ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
PT,PRT,Portugal,Castelo Branco,2021-01-01,2020-12-27,100,0,0,0,0,11,97,521639.9926022644,61,2,0,98,2,10,88,1,0,99,2,7,91,2,12,86,2,3,95,2,5,93,1,1,98,2,3,95,1,1,98,1,2,97,2,11,87,2,0,98,2,17,81,100,0,0,0,90,0,0,10,100,0,0,0,93,0,1,6,88,0,1,11,97,0,0,3,95,0,0,5,99,0,1,0,97,0,1,2,99,0,1,0,98,0,1,1,89,0,2,9,100,0,0,0,83,0,5,12,2,1,7,90,93,0,2,5,5,4,28,63,72,0,8,20,92,1,7,0,92,1,7,0,99,0,0,0,1,17,0,6,77,100,0,0,0,0,0,6,1,42,36,12,3,7,10,33,45,5,7,11,48,31,3,7,8,54,29,2,7,9,41,36,7,7,11,22,38,22,0,94,5,1,0,94,5,0,1,94,2,2,2,94,5,0,1,94,5,0,1,94,5,0,1,80,0,0,20,80,0,0,20,80,0,1,19,80,0,0,20,80,0,1,19,80,0,0,20,80,0,0,20,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,9,4,12,75,9,3,49,39,9,4,32,55,9,2,50,39,9,4,0,87,9,4,2,85,10,2,36,52,64,0,27,5,1,3,10,1,0,4,26,59,10,1,89,0,10,4,10,76,10,0,77,7,1,1,0,4,10,0,15,15,39,21,12,1,33,43,10,1,14,1,25,59,1,14,3,31,52,0,88,1,11,0,51,0,49,0,68,1,31,0,50,2,39,9,100,0,0,0,98,0,2,0,14,0,1,4,18,14,49,14,0,1,2,17,14,52,14,3,42,28,9,4,14,2,7,13,31,33,14,0,9,28,24,25,63,3,25,9,63,10,10,17,63,4,20,13,14,2,39,45,55,1,14,30,89,1,1,0,2,2,2,0,3,51,0,2,2,0,6,0,3,9,1,0,1,1,3,1,1,19,38,2,19,40,0,1,38,0,3,12,18,9,10,8,2,39,3,34,10,14,39,3,4,13,25,9,7,2.6666666666666665,1.3093073414159542,2,1.4142135623730951,10.487804878048781,3.4937225935920573,2.673076923076923,1.2480754415067656
PT,PRT,Portugal,Coimbra,2021-01-01,2020-12-30,100,0,0,0,0,16,96,520805.17155553034,66,0,0,100,0,6,94,0,2,98,0,9,91,0,12,88,0,6,94,0,2,98,0,2,98,0,4,96,0,0,100,0,5,95,0,14,86,0,6,94,0,17,83,100,0,0,0,94,0,2,4,98,1,0,1,91,1,1,7,88,1,1,10,94,0,3,3,98,0,1,1,98,0,0,2,96,0,1,3,100,0,0,0,95,1,2,2,86,0,3,11,94,1,1,4,83,3,4,10,4,0,7,89,93,0,3,4,4,2,36,58,64,0,13,23,87,2,11,0,87,0,13,0,100,0,0,0,0,19,1,3,77,100,0,0,0,0,0,5,0,52,30,10,3,5,5,43,40,7,5,1,61,29,4,5,3,63,25,4,5,3,55,30,7,5,4,26,33,32,0,97,0,1,2,97,0,2,1,97,0,1,2,97,0,0,3,97,0,0,3,97,0,1,2,52,1,1,46,52,2,0,46,52,3,2,43,52,1,6,41,52,2,3,43,52,1,6,41,52,2,2,44,90,0,1,9,90,0,0,10,90,0,0,10,90,0,1,9,90,0,3,7,9,1,19,71,9,0,66,25,9,0,39,52,9,1,46,44,9,1,2,88,9,1,6,84,10,1,36,53,64,0,26,7,2,1,11,0,1,2,30,56,11,0,89,0,11,0,14,75,11,0,79,8,2,0,0,0,11,0,17,21,28,23,12,1,27,45,11,4,12,0,27,59,2,16,1,19,61,3,81,1,16,2,35,1,64,0,62,2,36,0,55,0,38,7,98,0,2,0,94,1,4,1,17,1,0,0,9,20,53,17,0,0,0,10,23,50,18,0,36,40,6,0,18,0,8,10,28,36,18,0,12,19,30,21,69,0,27,4,69,6,9,16,69,5,14,12,19,0,38,43,57,0,12,31,89,0,2,0,2,1,0,0,6,51,0,1,1,1,5,1,4,8,2,0,2,6,1,2,2,13,33,1,31,35,0,0,33,0,4,7,22,15,7,10,2,34,2,26,20,18,34,1,5,14,31,12,3,2.793103448275862,2.4982752671282697,2.142857142857143,1.5735915849388864,10.574074074074074,3.056708377915213,2.6769230769230767,1.592047544709449
PT,PRT,Portugal,Faro,2021-01-01,2020-12-31,100,0,0,0,0,16,93,494971.42784473416,54,0,0,100,0,4,96,0,1,99,0,10,90,0,14,86,0,5,95,0,0,100,0,4,96,0,2,98,0,1,99,0,4,96,0,8,92,0,5,95,0,8,92,100,0,0,0,96,0,3,1,99,0,0,1,90,0,3,7,86,0,2,12,95,0,0,5,100,0,0,0,96,0,3,1,98,0,0,2,99,0,1,0,96,0,1,3,92,0,2,6,95,0,3,2,92,0,2,6,6,1,7,86,93,0,3,4,7,0,23,70,77,0,3,20,97,0,3,0,97,0,3,0,100,0,0,0,0,11,4,10,75,100,0,0,0,0,0,10,0,39,31,13,7,14,4,30,43,9,14,8,53,20,5,14,9,52,20,5,14,9,47,22,8,14,11,15,32,28,0,92,1,2,5,92,2,2,4,92,2,0,6,92,2,0,6,92,2,0,6,92,2,1,5,36,1,0,63,36,1,0,63,36,1,1,62,36,1,4,59,36,1,3,60,36,1,1,62,36,2,0,62,92,0,0,8,92,1,2,5,92,0,0,8,92,0,1,7,92,0,5,3,16,4,22,58,16,2,62,20,16,2,42,40,16,2,37,45,16,2,3,79,16,2,2,80,16,0,33,51,67,0,22,6,3,2,17,0,1,5,21,56,17,0,83,0,19,1,18,62,19,0,64,12,0,2,1,2,19,0,19,12,31,19,19,0,25,43,9,4,21,0,15,64,0,24,0,13,61,2,78,0,19,3,38,0,62,0,58,0,40,2,63,0,28,9,97,0,1,2,98,0,1,1,24,1,0,4,6,18,47,24,1,0,3,12,18,42,24,0,32,31,10,3,24,0,9,9,23,35,24,0,10,15,30,21,75,0,22,3,75,6,4,15,75,5,7,13,25,0,34,41,59,0,19,22,84,1,2,0,1,0,2,0,10,50,0,1,2,2,4,0,1,8,0,0,2,2,5,6,5,12,44,2,23,31,0,0,44,0,0,9,12,10,14,10,1,45,4,34,9,8,45,4,5,17,22,6,1,3.375,2.601212092049798,2.2857142857142856,1.1126972805283737,9.866666666666667,3.9173274748806164,2.62,1.243595839589735
PT,PRT,Portugal,Guarda,2021-01-01,2020-12-24,100,0,0,0,0,18,97,556384.8417639316,57,2,0,98,2,5,93,1,1,98,2,3,95,0,14,86,2,7,91,0,3,97,1,1,98,1,2,97,2,1,97,1,4,95,2,12,86,1,3,96,2,9,89,100,0,0,0,95,0,0,5,99,0,1,0,97,0,1,2,86,0,0,14,93,0,2,5,97,0,1,2,99,0,0,1,98,0,1,1,99,0,1,0,96,0,1,3,88,0,1,11,97,0,1,2,91,0,3,6,3,0,13,84,88,0,4,8,6,0,37,57,63,0,15,22,85,2,13,0,85,2,13,0,98,0,0,2,0,21,0,9,70,100,0,0,0,0,0,7,0,40,35,13,5,10,5,39,37,9,10,7,51,28,4,10,6,46,32,6,10,5,40,38,7,10,9,16,36,29,0,92,0,2,6,92,1,1,6,92,1,1,6,92,1,1,6,92,1,0,7,92,1,0,7,88,1,0,11,88,1,0,11,88,1,1,10,88,1,1,10,88,0,1,11,88,1,0,11,88,1,0,11,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,98,0,1,1,12,1,17,70,12,1,48,39,12,1,26,61,12,1,33,54,12,1,2,85,12,1,1,86,13,0,36,51,64,0,23,9,3,1,14,0,0,3,34,49,14,0,86,0,15,1,10,74,15,0,75,4,4,1,0,1,15,0,19,18,31,17,16,2,38,36,8,0,19,0,20,58,3,20,0,13,65,2,83,0,17,0,52,1,47,0,74,0,26,0,67,0,19,14,98,0,1,1,99,0,1,0,22,0,0,4,5,27,42,22,1,0,0,8,21,48,22,0,31,38,4,5,22,0,3,12,33,30,22,0,7,17,36,18,76,1,19,4,76,8,5,11,76,7,8,9,22,1,39,38,62,1,16,21,88,2,3,0,0,1,1,0,5,49,1,2,3,2,6,4,1,6,1,0,1,4,6,1,2,11,40,0,28,32,0,0,40,0,5,11,13,12,10,6,3,43,3,25,13,16,43,2,3,14,22,11,5,2.28,2.0314198646923454,1.5555555555555556,0.7264831572567789,10.478260869565217,3.6559791540542492,2.7547169811320753,1.357396551907059
PT,PRT,Portugal,Leiria,2021-01-01,2020-12-31,100,0,0,0,0,13,93,524164.63505136134,60,1,0,99,1,7,92,2,1,97,2,5,93,1,17,82,2,7,91,1,2,97,1,1,98,0,1,99,1,0,99,1,3,96,1,11,88,1,4,95,1,6,93,100,0,0,0,93,0,1,6,99,0,0,1,95,0,1,4,83,0,4,13,93,0,2,5,98,0,0,2,99,0,1,0,99,0,0,1,100,0,0,0,97,0,0,3,89,0,1,10,96,0,1,3,94,0,3,3,6,1,8,85,92,0,3,5,9,1,26,64,74,0,8,18,92,1,7,0,92,2,6,0,98,0,0,2,0,18,2,6,74,100,0,0,0,0,0,10,0,46,31,7,6,13,8,36,36,7,13,6,51,28,2,13,5,45,30,7,13,6,35,35,11,13,8,18,35,26,0,94,2,1,3,94,2,1,3,94,3,0,3,94,3,1,2,94,3,1,2,94,2,1,3,48,0,0,52,48,0,0,52,48,0,1,51,48,0,2,50,48,0,4,48,48,0,6,46,48,0,0,52,91,0,0,9,91,0,0,9,91,0,0,9,91,0,1,8,91,0,3,6,15,0,29,56,15,0,67,18,15,0,32,53,15,0,48,37,15,0,1,84,15,0,1,84,15,1,38,46,62,0,29,6,0,3,17,0,0,5,25,53,17,1,81,1,18,2,9,71,18,0,69,11,0,0,0,2,18,0,21,15,23,23,18,1,34,40,5,2,18,0,14,64,4,19,2,15,62,2,71,2,26,1,33,1,66,0,68,1,30,1,52,1,34,13,99,0,1,0,99,0,1,0,19,1,2,3,9,22,44,19,1,2,6,7,21,44,21,0,42,26,4,7,21,0,11,12,22,34,21,0,15,18,28,18,67,3,23,7,67,11,7,15,67,10,11,12,21,1,45,33,67,0,12,21,89,1,1,0,2,1,0,1,5,45,0,1,6,6,8,0,2,1,1,0,0,3,6,1,4,16,37,1,29,33,0,0,37,0,2,8,22,16,9,4,2,39,0,29,10,22,39,0,3,15,29,12,2,2.925925925925926,2.8274196707071972,1.8333333333333333,0.752772652709081,9.679245283018869,4.300150198207126,2.95,1.5229876970690632
PT,PRT,Portugal,Lisboa,2021-01-01,2021-01-01,284,0,0,0,0,26,268,1183889.6452796778,178,0,0,284,0,21,263,1,3,280,2,12,270,0,38,246,2,11,271,0,13,271,1,2,281,1,5,278,0,3,281,1,5,278,1,24,259,1,3,280,2,16,266,284,0,0,0,263,1,2,18,281,0,1,2,272,1,3,8,246,1,3,34,273,0,2,9,271,1,2,10,282,1,0,1,279,0,2,3,281,0,1,2,279,0,1,4,260,0,3,21,281,0,0,3,268,0,5,11,15,1,17,251,267,0,6,11,16,5,100,163,184,0,30,70,254,2,28,0,254,11,18,1,273,0,1,10,0,54,5,8,217,284,0,0,0,0,0,26,0,152,73,23,10,34,12,113,102,23,34,12,148,76,14,34,12,149,75,14,34,12,136,81,21,34,16,60,116,58,0,278,1,1,4,278,2,0,4,278,0,3,3,278,3,0,3,278,2,0,4,278,2,1,3,44,10,0,230,44,10,2,228,44,9,16,215,44,9,18,213,44,10,16,214,44,9,19,212,44,8,5,227,242,3,2,37,242,3,5,34,242,3,4,35,242,3,4,35,242,2,20,20,44,4,62,174,44,1,172,67,44,2,128,110,44,1,123,116,44,1,5,234,44,1,32,207,46,1,112,125,172,0,75,21,6,10,49,1,0,10,79,145,49,0,233,2,53,2,37,192,53,0,190,33,3,1,0,4,53,1,36,52,84,58,55,4,75,102,36,12,56,0,47,177,4,61,3,44,170,6,222,0,61,1,112,1,171,0,156,1,127,0,162,0,91,31,279,1,2,2,252,0,32,0,63,3,0,4,27,45,142,63,2,1,3,24,53,138,64,2,106,84,21,7,64,0,20,29,60,111,64,0,35,52,75,58,197,8,64,15,197,20,16,51,197,18,27,42,65,1,114,104,180,0,42,62,246,5,6,1,3,1,2,1,19,133,1,0,13,8,13,5,11,21,2,0,5,21,12,5,3,31,101,5,81,95,0,2,101,2,11,29,39,41,33,20,8,105,10,112,39,18,105,6,10,67,66,20,10,2.6216216216216215,1.997962679473067,1.6428571428571428,0.744946343668492,9.942446043165468,3.434205146465422,2.769230769230769,1.3887301496588271
PT,PRT,Portugal,Madeira,2021-01-01,2020-12-30,100,0,0,0,0,6,96,539152.7913887271,56,0,0,100,0,8,92,0,2,98,0,7,93,0,8,92,1,7,92,0,1,99,0,2,98,1,6,93,0,2,98,0,4,96,0,15,85,0,7,93,0,10,90,100,0,0,0,92,0,4,4,98,0,0,2,93,0,2,5,92,0,4,4,93,0,0,7,99,0,0,1,98,0,1,1,94,0,2,4,98,0,2,0,96,0,2,2,85,0,2,13,93,0,3,4,90,0,6,4,4,0,2,94,98,0,0,2,5,4,43,48,57,0,17,26,83,2,14,1,83,1,15,1,99,0,1,0,0,26,0,7,67,100,0,0,0,0,0,6,1,42,31,13,7,10,7,39,34,10,10,6,51,27,6,10,6,46,32,6,10,7,45,30,8,10,6,22,38,24,0,93,4,0,3,93,4,0,3,93,1,2,4,93,4,0,3,93,3,1,3,93,4,1,2,78,0,0,22,78,2,0,20,78,1,2,19,78,1,1,20,78,0,3,19,78,1,4,17,78,0,2,20,93,0,3,4,93,0,3,4,93,0,2,5,93,1,3,3,93,1,2,4,12,1,21,66,12,0,62,26,12,1,44,43,12,2,42,44,12,3,6,79,12,3,8,77,12,0,36,52,64,0,22,11,3,0,13,0,0,7,31,49,13,0,87,0,14,0,7,79,14,0,66,17,0,0,0,3,14,0,19,19,30,18,14,0,29,45,10,2,14,0,21,61,4,17,0,20,60,3,79,1,20,0,38,1,60,1,56,1,43,0,58,0,30,12,94,0,3,3,92,0,8,0,18,0,1,0,11,22,48,18,0,0,1,11,19,51,19,0,44,25,8,4,19,1,11,14,28,27,19,1,16,21,27,16,63,3,28,6,63,11,5,21,63,8,15,14,22,0,29,49,51,2,21,26,81,3,4,0,4,1,1,0,6,52,2,2,2,3,8,2,0,5,0,0,2,5,1,7,0,9,42,0,34,24,0,0,42,1,6,10,16,15,8,1,1,44,3,30,13,10,44,0,5,23,19,6,3,2.652173913043478,1.8975749033526956,3,1.4142135623730951,10.095238095238095,3.714241043240711,2.8,1.4427864197660112
PT,PRT,Portugal,Portalegre,2021-01-01,2020-12-24,100,0,0,0,0,25,100,541820.5583678087,57,1,0,99,1,6,93,1,1,98,1,7,92,0,14,86,1,7,92,1,5,94,0,1,99,1,1,98,1,1,98,0,6,94,0,13,87,2,4,94,2,11,87,100,0,0,0,94,0,0,6,99,0,0,1,93,0,1,6,86,0,2,12,93,1,2,4,95,0,1,4,99,0,0,1,99,0,1,0,99,0,1,0,94,0,3,3,87,1,1,11,96,0,1,3,89,1,6,4,0,0,11,89,89,0,3,8,0,1,39,60,61,0,12,27,88,1,11,0,88,3,9,0,97,0,1,2,0,13,0,8,79,100,0,0,0,0,0,2,0,46,29,13,10,3,3,45,38,11,3,5,59,25,8,3,3,62,21,11,3,7,46,28,16,3,6,30,31,30,0,93,1,2,4,93,3,0,4,93,2,3,2,93,3,1,3,93,3,1,3,93,3,0,4,84,1,0,15,84,1,0,15,84,1,0,15,84,1,1,14,84,1,0,15,84,1,0,15,84,1,1,14,98,0,0,2,98,0,0,2,98,0,0,2,98,0,1,1,98,0,1,1,3,0,17,80,3,0,62,35,3,0,33,64,3,0,41,56,3,0,2,95,3,0,5,92,4,0,39,57,61,0,28,8,1,2,5,1,0,5,32,57,5,1,94,0,6,0,7,87,6,0,79,9,3,0,0,3,6,0,22,22,30,20,6,0,33,51,10,0,6,1,22,67,4,11,0,15,69,5,83,1,14,2,38,0,61,1,67,1,30,2,59,0,31,10,98,0,2,0,95,1,4,0,14,0,0,5,15,23,43,14,0,4,4,11,20,47,14,2,41,34,8,1,14,1,15,20,22,28,14,0,18,27,19,22,56,5,32,7,56,7,16,21,56,6,21,17,16,0,34,50,50,0,14,36,88,1,0,0,1,2,0,0,8,54,0,5,1,1,5,1,0,4,1,0,2,4,5,2,1,14,38,1,23,38,0,0,38,1,3,13,14,15,14,0,2,42,2,23,21,12,42,2,3,18,27,8,0,3.0588235294117645,2.6046715196911485,2.5555555555555554,1.6666666666666667,10.555555555555555,3.4873508801977695,2.5636363636363635,1.134699117626381
PT,PRT,Portugal,Porto,2021-01-01,2021-01-01,237,0,0,0,0,25,225,1139205.3242181614,145,1,1,235,2,12,223,1,5,231,1,23,213,0,34,203,1,10,226,1,7,229,1,3,233,1,2,234,1,0,236,1,6,230,1,20,216,1,2,234,1,26,210,236,0,0,1,225,0,0,12,232,0,1,4,214,1,6,16,203,1,8,25,227,0,3,7,230,0,3,4,234,0,0,3,235,0,0,2,237,0,0,0,231,0,0,6,217,1,7,12,235,0,0,2,211,1,6,19,11,1,14,211,224,0,6,7,13,6,70,148,167,1,15,54,222,1,14,0,222,4,11,0,233,0,0,4,0,35,4,9,189,237,0,0,0,0,0,15,0,121,67,26,8,26,14,80,100,17,26,9,129,65,8,26,13,116,69,13,26,12,108,76,15,26,17,50,83,61,0,228,3,1,5,228,4,1,4,228,2,4,3,228,4,0,5,228,4,0,5,228,4,0,5,34,7,4,192,34,8,3,192,34,9,8,186,34,8,19,176,34,9,20,174,34,11,24,168,34,9,10,184,193,2,5,37,193,1,4,39,193,2,3,39,193,2,11,31,193,2,12,30,34,1,59,143,34,0,150,53,34,0,85,118,34,0,100,103,34,2,11,190,34,2,19,182,37,1,98,101,139,1,67,21,8,1,37,0,0,11,59,130,37,0,200,0,39,2,30,166,39,0,178,17,1,1,0,1,39,0,33,38,70,57,40,4,70,96,25,2,43,2,40,151,1,47,5,35,148,2,178,0,55,4,87,0,150,0,152,0,85,0,137,0,74,26,226,0,10,1,218,0,18,1,49,2,1,5,29,50,101,49,0,1,10,30,33,114,51,1,82,78,23,2,51,0,11,27,45,103,51,0,21,42,63,60,175,7,46,9,175,20,14,28,175,14,29,19,54,2,101,80,157,0,33,47,213,1,5,0,1,1,2,1,13,112,0,2,13,7,14,2,6,12,5,0,2,11,11,4,4,32,88,1,73,75,0,0,88,0,18,14,38,38,29,8,4,92,6,108,19,12,92,4,9,43,73,13,3,2.611940298507463,2.235764555559659,1.9999999999999998,1.4907119849998598,9.584070796460177,3.7026189180208604,2.7246376811594204,1.2830626905053573
PT,PRT,Portugal,Santar<c3><a9>m,2021-01-01,2020-12-31,100,0,0,0,0,14,95,570054.056203671,63,1,0,99,1,8,91,1,3,96,1,7,92,2,13,85,1,9,90,1,5,94,1,3,96,1,3,96,1,2,97,1,5,94,1,10,89,1,5,94,1,17,82,100,0,0,0,92,1,2,5,97,0,1,2,93,0,0,7,87,0,3,10,91,0,1,8,95,0,1,4,97,0,0,3,97,0,0,3,98,0,2,0,95,0,1,4,90,0,0,10,95,0,1,4,83,0,4,13,5,0,6,89,95,0,1,4,6,1,28,65,72,0,6,22,94,1,5,0,94,2,4,0,98,0,0,2,0,14,1,7,78,100,0,0,0,0,0,9,0,50,27,10,4,13,4,44,29,10,13,7,59,18,3,13,3,53,26,5,13,4,45,32,6,13,5,27,34,21,0,93,4,1,2,93,4,0,3,93,1,4,2,93,4,0,3,93,4,0,3,93,3,1,3,55,3,0,42,55,3,1,41,55,3,0,42,55,3,2,40,55,3,3,39,55,3,0,42,55,3,0,42,96,1,0,3,96,0,1,3,96,1,0,3,96,1,0,3,96,1,2,1,16,2,27,55,16,1,53,30,16,1,35,48,16,1,39,44,16,1,2,81,16,1,0,83,17,0,40,43,60,0,31,7,1,1,17,0,2,5,27,49,17,1,82,0,17,0,8,75,17,0,70,11,1,0,0,1,17,0,18,14,25,26,17,0,24,53,5,1,19,0,17,62,2,21,0,10,66,3,74,0,24,2,47,0,53,0,66,0,31,3,62,0,28,10,98,0,2,0,100,0,0,0,21,1,0,0,12,18,48,21,1,0,1,8,21,48,21,2,35,32,10,0,21,0,7,16,27,29,21,0,15,23,22,19,62,2,26,10,62,10,3,25,62,8,11,19,21,1,36,42,58,0,18,24,83,3,4,1,1,1,2,1,4,47,0,2,5,4,9,0,1,7,2,0,2,2,2,2,4,11,34,0,32,34,0,0,34,0,5,11,14,20,8,8,0,36,3,28,14,19,36,3,1,17,35,7,1,2.945945945945946,2.602839752035222,3,1.8257418583505536,9.964285714285714,3.5724414148223147,2.7666666666666666,1.4540028520554251
