ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..99,B1_1..77,B1_1.1,B1_1.2,B1_2..99,B1_2..77,B1_2.1,B1_2.2,B1_3..99,B1_3..77,B1_3.1,B1_3.2,B1_4..99,B1_4..77,B1_4.1,B1_4.2,B1_5..99,B1_5..77,B1_5.1,B1_5.2,B1_6..99,B1_6..77,B1_6.1,B1_6.2,B1_7..99,B1_7..77,B1_7.1,B1_7.2,B1_8..99,B1_8..77,B1_8.1,B1_8.2,B1_9..99,B1_9..77,B1_9.1,B1_9.2,B1_10..99,B1_10..77,B1_10.1,B1_10.2,B1_11..99,B1_11..77,B1_11.1,B1_11.2,B1_12..99,B1_12..77,B1_12.1,B1_12.2,B1_13..99,B1_13..77,B1_13.1,B1_13.2,B1_14..99,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8..77,B8.1,B8.2,B8.3,B9..99,B9..77,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V2..99,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,V9..99,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
EG,EGY,Egypt,Al Buhayrah,2020-12-31,2020-12-30,100,3,432907.6123802381,1,232184.81094585801,153,93,6452760.512858872,59,0,0,6,94,0,0,11,89,0,0,11,89,0,0,31,69,0,0,25,75,0,0,24,76,0,0,18,82,0,0,12,88,0,1,9,90,0,0,9,91,0,0,15,85,0,0,35,65,0,0,10,90,0,0,31,69,94,0,4,2,89,1,3,7,89,2,2,7,69,3,15,13,75,1,8,16,76,0,12,12,82,2,8,8,88,3,4,5,91,1,5,3,91,1,5,3,85,1,11,3,65,3,11,21,90,1,5,4,69,2,21,8,6,1,48,45,52,0,21,27,7,2,14,77,86,1,2,11,98,0,1,1,0,98,0,2,0,0,98,0,1,1,0,13,1,12,74,100,0,0,0,0,0,9,0,28,32,12,19,20,2,30,31,17,20,4,38,22,16,20,2,47,21,10,20,4,30,21,25,20,4,19,25,32,0,88,3,5,4,88,4,3,5,88,2,9,1,88,3,2,7,88,2,5,5,88,3,3,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,1,40,35,24,1,49,26,24,2,22,52,24,2,42,32,24,2,16,58,24,0,33,43,25,0,52,23,48,0,30,14,3,5,26,1,2,15,31,25,26,1,72,1,28,0,20,52,28,0,18,22,12,9,5,6,28,0,13,23,26,10,28,0,11,39,16,6,28,0,5,58,9,30,0,7,51,12,61,2,27,10,52,2,32,14,79,3,13,5,59,3,20,18,85,2,7,6,68,1,25,6,32,1,1,6,10,20,30,32,2,4,7,13,14,28,36,1,26,28,3,6,36,0,6,8,16,34,36,0,15,18,16,15,67,3,23,7,67,6,23,4,67,6,20,7,37,1,35,27,73,1,9,17,91,0,3,1,0,1,0,2,2,56,0,7,10,4,6,1,0,3,3,0,2,2,1,0,1,4,39,0,46,13,0,2,39,0,15,24,13,6,3,0,0,40,1,24,9,26,40,1,4,28,21,4,2,3.6333333333333337,2.7119738678473664,3.5000000000000004,2.5874933722078426,14.47457627118644,3.515266861912722,3.8448275862068964,1.889970984070697
EG,EGY,Egypt,Al Fayyum,2020-12-31,2020-12-26,100,1,46586.905585887696,1,46586.905585887696,76,94,4100052.93452164,56,0,3,4,93,0,4,13,83,0,4,5,91,0,4,26,70,0,3,21,76,0,4,18,78,0,5,14,81,0,4,11,85,0,4,8,88,0,3,3,94,0,4,13,83,0,4,27,69,0,3,9,88,0,3,25,72,96,0,3,1,87,1,6,6,95,0,3,2,74,2,11,13,79,2,11,8,82,3,9,6,86,2,7,5,89,1,8,2,92,1,6,1,97,0,2,1,87,1,7,5,73,3,12,12,91,1,3,5,75,1,15,9,4,2,29,65,74,0,10,16,7,2,13,78,87,0,4,9,96,0,2,1,1,96,0,4,0,0,96,0,2,1,1,14,2,11,73,100,0,0,0,0,0,8,0,34,27,22,9,15,3,33,35,14,15,5,37,27,16,15,5,42,29,9,15,4,34,24,23,15,6,25,19,35,0,89,4,3,4,89,5,3,3,89,3,7,1,89,5,2,4,89,6,3,2,89,5,3,3,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,1,0,0,99,0,1,0,15,5,41,39,15,2,57,26,15,8,37,40,15,3,56,26,15,5,27,53,15,3,44,38,15,0,60,25,40,0,29,13,6,12,17,2,1,16,32,32,17,2,79,2,22,0,20,58,22,0,19,27,11,8,8,5,22,0,22,13,29,14,22,2,17,32,22,5,25,1,4,63,7,32,2,2,58,6,59,0,34,7,43,1,36,20,63,2,21,14,44,1,23,32,73,1,13,13,56,1,30,13,35,2,3,5,7,22,26,35,1,4,5,15,17,23,38,0,23,28,4,7,38,0,6,12,13,31,38,0,17,20,10,15,63,4,29,4,63,7,23,7,63,9,19,9,38,0,33,29,71,0,18,11,83,1,5,1,2,4,1,1,2,50,1,2,10,4,6,2,0,6,5,1,0,2,1,1,2,7,43,1,44,12,0,0,43,0,14,22,12,8,1,0,0,43,3,19,8,27,43,1,9,27,16,2,2,3.6603773584905657,2.8280422436351964,2.9583333333333335,2.31214499821132,14.134615384615385,3.61385593945459,3.7962962962962963,1.8771679756125366
EG,EGY,Egypt,Al Gharbiyah,2020-12-31,2020-12-30,100,6,360783.1566428172,5,317880.3614051137,160,92,6731261.530843261,68,0,2,9,89,0,1,18,81,0,1,10,89,0,1,38,61,0,1,31,68,0,2,28,70,0,2,18,80,0,2,17,81,0,3,10,87,0,2,7,91,0,2,11,87,0,1,29,70,0,1,8,91,0,1,31,68,91,0,8,1,82,0,9,9,90,0,6,4,62,1,14,23,69,1,14,16,72,1,12,15,82,1,9,8,83,0,12,5,90,1,5,4,93,0,7,0,89,1,6,4,71,2,9,18,92,0,4,4,69,0,12,19,8,0,51,41,50,1,15,34,9,3,18,70,82,0,8,10,92,0,2,5,1,92,0,7,1,0,93,0,4,3,0,20,1,16,63,100,0,0,0,0,0,9,0,30,29,17,15,15,6,28,26,25,15,8,31,29,17,15,9,35,24,17,15,9,17,30,29,15,9,15,17,44,0,84,4,7,5,84,4,4,8,84,4,10,2,84,5,3,8,84,4,7,5,84,5,4,7,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,20,3,42,35,20,4,56,20,20,4,37,39,20,4,41,35,20,4,21,55,20,3,41,36,20,0,50,30,50,0,28,9,1,12,21,0,3,11,25,40,21,0,77,2,21,0,29,50,21,0,24,33,7,9,3,3,21,0,17,16,25,21,21,1,17,38,17,6,24,0,6,67,3,25,0,10,60,5,58,0,37,5,44,2,49,5,63,1,30,6,59,0,25,16,79,0,15,6,59,0,37,4,27,1,0,12,10,17,33,27,0,2,13,14,21,23,29,0,33,34,0,4,29,0,12,10,16,33,29,0,18,25,13,15,57,2,34,7,57,10,27,6,57,6,30,7,29,0,33,38,62,0,7,31,93,0,3,1,0,0,0,0,3,60,0,2,7,1,2,0,1,8,5,0,0,2,1,0,2,9,32,1,43,22,1,1,32,0,12,30,19,4,3,0,0,32,1,35,8,24,32,0,6,41,17,2,2,3.4153846153846152,2.249252012422044,3.6585365853658542,2.7983008781898433,15.39344262295082,3.277594079629092,3.5901639344262297,2.019711606313534
EG,EGY,Egypt,Al Iskandariyah,2020-12-31,2020-12-31,194,2,23727.5356077719,2,23727.5356077719,278,175,3627862.9082691916,126,0,9,5,180,0,9,30,155,0,9,17,168,0,9,71,114,0,6,43,145,0,8,47,139,0,9,26,159,0,9,25,160,0,10,18,166,0,7,18,169,0,9,32,153,0,10,61,123,0,10,14,170,0,8,50,136,189,1,2,2,164,2,17,11,177,4,8,5,123,6,18,47,151,6,13,24,147,3,21,23,168,2,12,12,169,3,14,8,176,3,8,7,176,6,10,2,162,3,17,12,133,3,13,45,180,1,7,6,144,4,22,24,17,2,82,93,115,1,37,41,20,9,38,127,156,0,16,22,178,0,7,8,1,178,0,14,2,0,181,0,7,4,2,46,2,24,122,194,0,0,0,0,0,27,3,50,47,26,41,35,7,63,42,47,35,14,66,43,36,35,21,77,40,21,35,21,49,38,51,35,23,28,35,73,0,170,9,8,7,170,10,7,7,170,5,14,5,170,11,4,9,170,12,3,9,170,8,10,6,193,0,0,1,193,0,0,1,193,0,0,1,193,0,0,1,193,0,0,1,193,0,0,1,193,0,0,1,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,194,0,0,0,39,8,72,75,39,6,111,38,39,6,71,78,39,6,79,70,39,10,23,122,39,5,80,70,42,3,96,53,98,0,57,23,3,13,45,4,1,23,67,54,45,3,145,1,46,1,48,99,46,1,70,40,17,14,2,4,46,1,43,30,44,30,49,0,33,68,40,4,50,0,17,117,10,53,2,13,116,10,122,1,65,6,83,1,95,15,123,1,56,14,115,1,48,30,171,1,13,9,114,1,70,9,54,0,4,9,37,38,52,54,2,9,12,39,39,39,60,1,52,61,8,12,60,0,13,20,34,67,60,0,30,46,30,28,119,6,62,7,119,18,45,12,119,18,38,19,64,1,75,54,140,0,23,31,172,0,5,0,6,2,1,0,8,97,0,1,18,4,11,9,1,7,5,1,2,5,2,2,4,25,66,0,90,34,1,3,66,0,20,51,34,15,4,3,1,66,2,112,6,8,66,0,9,55,56,4,4,3.7851239669421486,3.401486468124997,3.88235294117647,2.5364766476396094,15.040322580645162,4.193295449209847,3.3253968253968256,1.6867927677310695
EG,EGY,Egypt,Al Isma`iliyah,2020-12-31,2020-12-27,100,4,225637.2164115068,3,70313.7809202748,142,89,2631886.455739518,63,0,3,6,91,0,4,28,68,0,1,12,87,0,4,40,56,0,2,30,68,0,2,30,68,0,3,14,83,0,2,19,79,0,4,9,87,0,3,12,85,0,3,25,72,0,0,44,56,0,4,7,89,0,3,30,67,94,2,1,3,72,3,10,15,88,4,5,3,60,4,11,25,70,3,12,15,70,5,11,14,86,3,7,4,81,6,8,5,91,3,4,2,88,2,8,2,75,2,9,14,56,6,14,24,93,2,3,2,70,3,17,10,11,0,44,45,60,0,14,26,15,0,14,71,86,0,5,9,95,0,2,3,0,95,0,4,1,0,96,0,3,1,0,20,2,14,64,100,0,0,0,0,0,16,0,26,22,16,20,21,4,24,29,22,21,6,32,22,19,21,4,41,12,22,21,6,30,19,24,21,6,20,12,41,0,86,4,5,5,86,4,3,7,86,0,11,3,86,4,2,8,86,4,6,4,86,4,4,6,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,23,0,36,41,23,2,56,19,23,2,37,38,23,1,47,29,23,2,24,51,23,0,30,47,24,0,49,27,51,0,20,15,5,9,24,3,2,10,31,30,24,1,72,3,25,4,27,44,25,0,21,26,13,7,3,5,25,0,25,11,13,26,25,0,18,35,13,9,25,0,4,68,3,27,1,2,62,8,64,0,32,4,44,1,44,11,63,1,29,7,53,0,23,24,76,0,15,9,70,1,25,4,30,0,2,8,12,14,34,30,0,3,10,16,10,31,36,2,30,21,8,3,36,0,4,13,16,31,36,0,10,24,12,18,66,5,23,6,66,6,23,5,66,9,16,9,36,2,38,24,76,0,10,14,91,0,1,1,1,2,2,0,2,53,0,2,10,4,3,5,1,2,5,0,0,4,3,0,1,7,37,1,45,17,0,0,37,0,9,16,28,8,0,2,0,37,2,42,8,11,37,1,8,24,25,3,2,3.4615384615384617,2.5438462701495634,3.8,2.8676696831686708,14.852459016393443,3.8894561126793827,3.4464285714285716,1.8182873346005661
EG,EGY,Egypt,Al Jizah,2020-12-31,2020-12-31,167,2,15987.192310710328,2,15987.192310710328,227,153,3224978.169444303,104,0,4,4,159,0,4,30,133,0,4,13,150,0,4,50,113,0,4,45,118,0,7,50,110,0,5,28,134,0,5,24,138,0,3,16,148,0,6,13,148,0,3,34,130,0,4,55,108,0,3,12,152,0,4,45,118,163,0,4,0,137,2,14,14,154,0,8,5,117,6,19,25,122,2,13,30,117,4,23,23,139,1,16,11,143,2,12,10,151,3,7,6,154,2,10,1,133,3,22,9,112,3,23,29,155,1,4,7,122,3,24,18,14,0,72,81,101,0,24,42,20,0,24,123,143,0,6,18,161,0,2,4,0,161,0,6,0,0,161,0,5,1,0,27,2,18,120,167,0,0,0,0,0,25,0,41,48,29,24,33,5,43,46,40,33,10,48,45,31,33,9,59,45,21,33,9,45,42,38,33,12,18,39,65,0,149,8,4,6,149,8,4,6,149,2,12,4,149,8,1,9,149,5,7,6,149,7,7,4,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,167,0,0,0,35,2,60,70,35,1,94,37,35,6,50,76,35,5,74,53,35,6,29,97,35,2,70,60,35,0,85,47,82,0,41,22,11,11,35,0,3,26,43,60,35,0,129,3,39,0,44,84,39,0,56,39,9,11,4,9,39,1,23,34,40,30,40,3,32,54,35,3,44,0,15,102,6,47,1,8,106,5,107,0,55,5,73,2,73,19,117,0,40,10,93,1,41,32,138,0,22,7,97,1,60,9,50,2,5,6,29,25,50,50,2,7,12,27,28,41,54,2,45,44,15,7,54,2,9,15,29,58,54,2,24,34,29,24,111,10,34,12,111,9,38,9,111,12,31,13,58,1,58,50,117,0,18,32,149,1,4,3,1,1,1,1,6,92,1,2,13,7,7,2,1,11,7,1,2,3,0,0,1,17,60,1,66,40,0,0,60,1,22,44,25,8,5,2,0,63,1,82,7,14,63,1,14,47,38,4,0,3.73,2.744526232781214,3.6206896551724137,2.9428926347882807,15.494949494949495,3.5380547444852,3.5757575757575757,1.8466235547278433
EG,EGY,Egypt,Al Minufiyah,2020-12-31,2020-12-30,100,2,75655.9484473309,1,51940.700603529,148,91,3172634.4156099916,57,0,3,2,95,0,2,16,82,0,2,6,92,0,1,34,65,0,4,26,70,0,2,29,69,0,3,20,77,0,2,17,81,0,3,7,90,0,1,9,90,0,3,15,82,0,2,27,71,0,2,9,89,0,0,30,70,98,1,0,1,84,1,9,6,94,1,5,0,66,4,17,13,74,0,12,14,71,3,17,9,80,2,10,8,83,2,11,4,93,0,4,3,91,0,9,0,85,0,9,6,73,2,14,11,91,2,5,2,70,4,17,9,9,0,37,54,66,0,16,18,12,0,14,74,86,0,7,7,93,0,2,3,2,93,0,5,2,0,95,0,3,2,0,20,0,12,68,100,0,0,0,0,0,13,1,35,18,12,21,18,3,28,25,26,18,4,39,21,18,18,3,44,19,16,18,4,31,22,25,18,5,20,17,40,0,88,4,3,5,88,5,2,5,88,5,4,3,88,5,4,3,88,3,5,4,88,2,9,1,99,0,1,0,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,99,0,1,0,99,0,1,0,99,0,1,0,21,2,37,40,21,2,52,25,21,4,25,50,21,1,40,38,21,3,21,55,21,1,32,46,24,0,48,28,52,1,24,14,2,7,26,1,0,13,30,30,26,1,72,1,27,0,22,51,27,0,36,19,8,3,3,4,27,1,18,16,21,17,28,0,28,35,9,0,29,0,6,56,9,30,1,2,58,9,63,0,30,7,49,1,43,7,75,0,22,3,60,0,24,16,79,0,13,8,68,0,28,4,31,0,2,6,14,16,31,31,0,4,6,10,14,35,34,1,28,26,3,8,34,0,6,8,18,34,34,0,17,14,15,20,70,4,22,4,70,11,15,4,70,10,18,2,36,0,31,33,67,0,15,18,85,0,2,0,3,3,0,1,6,55,0,4,8,0,5,2,0,6,6,1,3,2,0,0,1,7,40,1,40,19,0,0,40,0,21,20,13,4,1,1,0,42,1,21,7,29,42,1,5,28,19,4,1,4,3.0728851183895034,4.827586206896552,2.964901413890295,14.620689655172415,3.254295871812306,3.6909090909090914,1.9988212014300317
EG,EGY,Egypt,Al Minya,2020-12-31,2020-12-26,100,4,113299.1966321271,2,56338.176652202106,63,90,4591448.690476925,59,0,2,5,93,0,3,14,83,0,2,6,92,0,4,32,64,0,4,31,65,0,1,27,72,0,2,13,85,0,2,10,88,0,2,11,87,0,2,5,93,0,2,12,86,0,2,39,59,0,3,5,92,0,2,28,70,95,0,5,0,86,1,4,9,94,0,5,1,68,2,13,17,69,1,15,15,73,0,14,13,87,0,5,8,90,0,6,4,89,0,6,5,95,1,4,0,88,0,10,2,61,0,18,21,95,0,3,2,72,1,16,11,9,1,21,69,80,0,9,11,10,1,10,79,91,0,3,6,97,0,1,2,0,97,0,1,2,0,99,0,1,0,0,17,1,6,76,100,0,0,0,0,0,14,0,28,34,15,9,19,3,35,29,14,19,8,36,19,18,19,6,45,21,9,19,6,32,19,24,19,7,18,15,41,0,94,2,0,4,94,1,2,3,94,1,4,1,94,1,1,4,94,0,3,3,94,1,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,21,5,39,35,21,6,44,29,21,5,27,47,21,5,42,32,21,8,18,53,21,7,40,32,23,0,55,22,45,1,30,10,4,10,24,0,5,18,37,16,24,0,74,2,26,5,15,54,26,0,22,22,8,8,7,7,26,2,18,10,25,19,27,1,10,27,29,6,28,0,9,59,4,28,0,6,60,6,61,0,32,7,56,0,27,17,73,0,13,14,58,0,15,27,82,0,11,7,60,0,31,9,31,1,1,7,12,17,31,31,0,2,9,9,18,31,33,2,15,32,8,10,33,0,2,11,16,38,33,0,14,20,10,23,66,3,22,9,66,10,16,8,66,8,20,6,34,0,30,36,64,0,12,24,89,0,4,1,0,1,0,0,5,60,0,5,7,4,5,2,0,1,2,0,0,3,1,2,1,7,38,0,45,16,0,1,38,0,14,26,15,3,2,1,1,40,1,22,7,30,40,0,5,26,22,2,5,3.1,2.685175877205332,3.3333333333333335,2.9104275004359956,14.933333333333335,2.8095881033942436,3.932203389830509,1.883360961059638
EG,EGY,Egypt,Al Qahirah,2020-12-31,2020-12-31,208,6,117090.56819658804,4,42951.87796860146,328,193,3042316.3187417905,138,0,2,9,197,0,2,52,154,0,1,18,189,0,2,60,146,0,1,61,146,0,1,51,156,0,2,35,171,0,1,19,188,0,0,22,186,0,1,12,195,0,2,24,182,0,0,63,145,0,3,21,184,0,2,62,144,199,1,7,1,156,4,26,22,190,1,13,4,148,1,27,32,147,4,25,32,157,0,34,17,173,0,21,14,189,1,16,2,186,1,13,8,196,1,8,3,184,0,11,13,145,0,34,29,187,0,15,6,146,3,36,23,15,0,92,101,117,0,42,49,17,1,44,146,164,1,16,27,192,0,6,8,2,192,0,12,4,0,196,0,4,8,0,37,3,30,138,208,0,0,0,0,0,24,2,50,59,46,27,32,7,68,63,38,32,9,65,65,37,32,7,84,56,29,32,7,62,58,49,32,7,34,47,88,0,179,11,6,12,179,12,4,13,179,6,21,2,179,12,6,11,179,12,4,13,179,11,7,11,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,208,0,0,0,37,1,88,82,37,2,114,55,37,4,74,93,37,3,89,79,37,4,30,137,37,2,69,100,37,2,102,67,106,0,55,25,8,14,40,1,3,25,70,69,40,1,166,1,47,0,42,119,47,1,74,47,13,14,4,8,47,0,37,32,54,38,48,3,39,78,34,6,50,0,13,128,17,53,3,10,134,8,120,1,72,15,94,1,95,18,134,0,56,18,119,1,55,33,178,0,22,8,139,1,62,6,57,2,5,9,35,41,59,57,3,6,17,36,47,42,59,3,49,65,21,11,59,1,9,25,39,75,59,1,39,42,34,33,127,10,59,12,127,11,60,10,127,14,53,14,60,1,87,60,148,0,17,43,192,0,5,0,1,0,1,1,8,105,0,1,16,7,9,3,3,9,7,0,4,9,3,7,4,21,63,2,93,49,0,1,63,0,26,48,34,25,8,4,0,70,2,117,13,6,70,2,7,70,51,8,0,4.166666666666667,3.3035776522031766,4.0519480519480515,2.8186227688456937,15.841726618705035,3.3949215969383997,3.681818181818182,1.6406951692637861
EG,EGY,Egypt,Al Qalyubiyah,2020-12-31,2020-12-27,100,0,0,0,0,100,93,1798242.0184206783,66,0,3,0,97,0,2,24,74,0,2,10,88,0,4,34,62,0,1,40,59,0,3,23,74,0,3,15,82,0,2,15,83,0,3,5,92,0,2,2,96,0,4,11,85,0,2,29,69,0,3,3,94,0,1,28,71,100,0,0,0,76,2,7,15,90,1,7,2,66,0,12,22,60,2,16,22,77,1,5,17,85,1,6,8,85,1,9,5,95,0,3,2,98,0,1,1,89,0,10,1,71,3,11,15,97,0,2,1,72,2,16,10,7,0,28,65,74,0,13,13,10,2,11,77,89,0,5,6,95,0,1,2,2,95,0,4,1,0,96,0,2,1,1,17,2,7,74,100,0,0,0,0,0,10,1,35,20,21,13,13,6,27,30,24,13,8,33,22,24,13,9,40,22,16,13,10,30,16,31,13,10,20,16,41,0,93,5,1,1,93,4,1,2,93,1,5,1,93,5,1,1,93,4,3,0,93,5,0,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,17,3,46,34,17,5,51,27,17,7,32,44,17,5,42,36,17,6,15,62,17,3,47,33,19,1,47,33,53,0,23,15,3,6,20,2,2,16,31,29,20,1,75,4,20,3,24,53,20,1,32,26,8,6,2,5,20,1,27,13,27,12,20,1,17,40,12,10,21,1,5,66,7,23,2,6,59,10,54,0,37,9,49,0,39,12,68,0,22,10,58,0,27,15,85,0,9,6,53,0,43,4,25,2,4,8,13,15,33,25,3,4,13,9,26,20,27,4,33,19,11,6,27,4,3,8,17,41,27,2,18,12,18,23,71,4,20,5,71,7,19,3,71,7,19,3,28,1,38,33,67,0,13,20,88,0,5,0,3,1,0,0,3,51,0,1,11,2,6,1,2,7,3,0,0,2,1,0,1,12,32,1,51,13,0,3,32,1,14,22,19,11,1,0,0,34,2,27,16,21,34,2,3,35,18,5,3,3.414285714285714,2.6457121840182327,4,2.8284271247461903,15.55737704918033,2.4394301941500904,4.049180327868853,2.194130271946774
