ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B10..99,B10.1,B10.2,B10.3,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
CR,CRI,Costa Rica,Guanacaste,2020-12-30,2020-12-25,100,2,8773.76278042748,1,4006.40061997529,20,92,809236.4960706142,64,0,3,97,0,8,92,1,5,94,2,12,86,0,22,78,0,9,91,2,12,86,1,1,98,2,6,92,0,3,97,2,5,93,1,19,80,1,2,97,0,17,83,97,1,1,1,92,1,5,2,95,0,2,3,88,0,5,7,78,0,12,10,91,0,3,6,88,0,6,6,99,0,1,0,94,0,4,2,97,0,3,0,95,0,0,5,81,1,8,10,98,0,0,2,83,1,10,6,7,1,13,79,87,0,1,12,7,1,15,77,85,1,3,11,97,2,1,0,97,1,2,99,1,0,0,12,1,8,79,100,0,0,0,0,8,0,56,25,7,4,10,5,52,23,10,10,7,60,16,7,10,7,50,21,12,10,4,57,22,7,10,5,20,26,39,92,5,1,2,92,4,3,1,92,2,2,4,92,5,2,1,92,4,1,3,92,2,3,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,12,4,21,63,12,2,54,32,12,3,26,59,12,1,41,46,12,1,11,76,12,1,11,76,15,0,37,48,63,0,26,6,2,3,16,0,2,4,29,49,16,2,82,0,18,2,12,68,18,0,64,12,1,1,0,4,18,0,23,23,27,9,19,0,27,43,8,3,20,0,19,50,11,22,6,30,29,13,80,0,19,1,48,0,50,2,74,0,24,2,61,0,26,13,91,0,7,2,91,0,9,0,23,1,1,1,8,16,50,23,0,0,1,11,15,50,23,2,28,31,10,6,23,0,15,20,15,27,23,0,24,19,16,18,58,1,35,6,58,14,12,16,58,14,15,13,26,0,33,41,59,0,14,27,88,0,3,0,2,0,1,0,6,56,2,5,0,4,5,1,1,1,2,0,2,0,3,4,1,13,33,1,21,44,0,1,33,0,6,16,17,9,10,9,0,35,0,18,21,26,35,0,11,24,25,5,0,2.642857142857143,1.6203195796106664,1.875,0.83452296039628,11.46875,5.215875491502567,3.3076923076923075,1.694873491988754
CR,CRI,Costa Rica,Heredia,2020-12-30,2020-12-27,100,1,6862.98326464859,1,6862.98326464859,37,96,550194.5441178808,69,3,2,95,2,9,89,3,4,93,3,14,83,3,20,77,3,17,80,2,15,83,3,4,93,2,9,89,3,4,93,3,9,88,2,24,74,3,6,91,2,14,84,98,1,0,1,91,1,7,1,96,0,3,1,86,1,8,5,80,0,9,11,83,1,11,5,85,0,11,4,96,0,2,2,91,1,7,1,96,0,2,2,91,1,4,4,76,1,11,12,94,1,2,3,86,1,9,4,4,0,16,80,85,0,6,9,5,4,15,76,85,0,1,14,99,1,0,0,99,0,1,100,0,0,0,10,2,6,82,100,0,0,0,0,6,1,62,19,7,5,9,8,45,28,10,9,6,64,14,7,9,5,53,22,11,9,6,54,23,8,9,7,21,21,42,94,1,2,3,94,3,1,2,94,2,1,3,94,3,1,2,94,3,1,2,94,3,1,2,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,0,20,70,10,0,63,27,10,0,38,52,10,0,55,35,10,0,9,81,10,0,20,70,11,0,45,44,55,0,37,6,1,1,13,0,0,5,24,58,13,0,86,1,15,1,13,71,15,0,78,5,1,0,0,1,15,0,9,36,30,10,15,2,25,45,12,1,15,0,24,50,11,20,2,34,37,7,80,0,18,2,38,0,62,0,62,0,38,0,46,1,36,17,91,0,9,0,81,0,19,0,20,0,2,1,11,13,53,20,0,1,5,12,16,46,23,0,33,29,10,5,23,0,5,15,23,34,23,0,13,26,14,24,61,4,29,6,61,11,9,19,61,6,17,16,24,0,38,38,62,1,15,22,87,0,3,1,3,1,0,1,4,50,0,1,4,1,1,0,8,3,3,0,4,9,3,1,1,11,29,3,33,35,0,0,29,0,10,8,14,18,14,6,1,30,4,42,16,8,30,1,13,15,33,7,1,2.816326530612245,2.027657406423267,2.2666666666666666,1.8309508328682538,11.727272727272727,5.492779748964032,3.4090909090909087,1.467360505515551
CR,CRI,Costa Rica,Lim<c3><b3>n,2020-12-30,2020-12-25,100,1,3700.39891396564,0,0,51,95,911479.6152265191,69,0,6,94,1,13,86,2,4,94,2,19,79,0,20,80,1,17,82,2,17,81,1,4,95,1,6,93,2,3,95,0,5,95,3,22,75,2,5,93,2,18,80,94,0,2,4,87,0,10,3,96,1,2,1,81,0,9,10,80,1,11,8,83,0,8,9,83,0,11,6,96,0,2,2,94,1,2,3,97,0,3,0,95,0,2,3,78,0,7,15,95,1,2,2,82,1,9,8,4,1,21,74,80,0,7,13,5,0,16,79,84,0,7,9,93,2,5,0,93,1,6,99,1,0,0,13,0,10,77,100,0,0,0,0,7,0,49,25,12,7,8,3,55,22,12,8,2,54,27,9,8,5,48,27,12,8,4,53,23,12,8,6,20,19,47,90,5,2,3,90,3,2,5,90,4,4,2,90,5,1,4,90,5,3,2,90,5,1,4,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,10,3,23,64,10,1,52,37,10,3,29,58,10,3,39,48,10,3,12,75,10,3,20,67,11,1,37,51,63,0,24,6,5,2,12,1,1,6,29,51,12,2,86,0,12,0,13,75,12,0,74,6,2,0,1,5,12,0,25,25,23,15,15,0,31,45,7,2,16,1,19,52,12,18,3,31,31,17,77,1,22,0,48,3,47,2,71,2,27,0,61,2,23,14,88,1,8,3,80,1,18,1,18,1,1,1,9,19,51,18,0,1,0,12,22,47,20,0,41,30,5,4,20,0,14,19,17,30,20,0,22,27,16,15,52,1,41,6,52,6,11,31,52,8,21,19,21,0,33,46,54,0,17,29,85,1,2,0,3,2,3,1,3,53,1,6,0,1,4,1,2,6,1,0,3,1,1,2,0,18,28,0,35,37,0,0,28,0,13,18,22,11,5,2,1,30,2,19,25,24,30,2,9,18,30,11,0,2.9583333333333335,2.2309079664141076,2.875,2.3057898140695015,10.058823529411764,5.549996242949317,3.1641791044776117,1.6751030264594866
CR,CRI,Costa Rica,Puntarenas,2020-12-30,2020-12-26,100,1,14739.235656078501,0,0,49,93,1251530.0567651596,71,1,2,97,1,11,88,1,3,96,0,10,90,0,24,76,0,13,87,1,14,85,1,6,93,0,5,95,1,3,96,1,8,91,0,31,69,1,6,93,1,14,85,98,0,1,1,89,0,7,4,97,0,1,2,90,0,5,5,76,0,11,13,87,1,6,6,86,0,10,4,94,0,4,2,95,0,3,2,97,0,1,2,92,0,8,0,69,0,15,16,94,0,5,1,86,0,8,6,7,0,17,76,84,0,4,12,9,0,16,75,84,0,2,14,98,1,1,0,98,1,1,99,1,0,0,13,2,7,78,100,0,0,0,0,11,1,37,33,14,4,13,6,34,33,14,13,6,54,22,5,13,7,53,15,12,13,7,47,22,11,13,7,20,19,41,93,3,2,2,93,3,3,1,93,3,3,1,93,4,0,3,93,3,1,3,93,4,2,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,2,17,68,13,1,53,33,13,3,26,58,13,2,44,41,13,4,8,75,13,1,29,57,15,0,44,41,56,0,25,14,3,2,16,0,0,6,32,46,16,1,83,0,17,0,11,72,17,0,67,10,0,1,1,4,17,0,20,24,30,9,17,0,28,41,12,2,17,1,17,57,8,18,1,28,40,13,83,0,14,3,47,1,51,1,74,0,25,1,56,0,29,15,92,0,8,0,72,0,27,1,19,1,1,0,6,15,58,19,1,1,4,11,14,50,22,1,35,30,7,5,22,1,21,15,20,21,22,1,28,24,13,12,48,1,44,7,48,15,16,21,48,11,22,19,22,1,41,36,64,0,20,16,80,0,5,1,3,3,0,1,7,39,0,7,3,2,6,0,1,3,1,0,6,1,3,8,2,18,24,1,37,36,0,2,24,0,10,20,18,17,8,2,1,26,1,17,28,28,26,2,14,24,25,7,2,2.4791666666666665,1.7133963202816243,3.066666666666667,2.6040261866871424,10.764705882352942,4.6780454110052805,3.1470588235294117,1.5670554751379382
CR,CRI,Costa Rica,San Jos<c3><a9>,2020-12-30,2020-12-30,197,1,1727.4075387679902,1,1727.4075387679902,84,185,755809.9373209773,144,3,2,192,1,15,181,2,6,189,4,27,166,2,44,151,1,18,178,1,23,173,2,8,187,2,11,184,3,5,189,4,12,181,0,42,155,3,9,185,2,29,166,195,1,0,1,182,1,9,5,191,1,3,2,170,3,12,12,153,2,12,30,179,3,5,10,174,2,14,7,189,1,5,2,186,0,3,8,192,2,3,0,185,1,5,6,155,4,14,24,188,2,4,3,168,2,16,11,12,0,31,154,167,0,11,19,14,6,23,154,174,2,7,14,190,1,6,0,190,2,5,195,0,2,0,30,2,21,144,197,0,0,0,0,17,1,102,45,20,12,21,9,82,56,29,21,12,111,37,16,21,15,95,43,23,21,13,102,41,20,21,16,32,51,77,176,9,5,7,176,12,1,8,176,9,7,5,176,11,3,7,176,13,0,8,176,11,4,6,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,197,0,0,0,26,5,49,117,26,2,122,47,26,6,66,99,26,3,93,75,26,6,16,149,26,1,41,129,29,0,84,84,113,2,56,15,6,5,29,2,1,7,51,107,29,2,166,0,29,4,27,137,29,0,138,18,1,3,0,8,29,0,33,33,79,23,31,1,47,97,14,7,33,0,49,108,7,35,2,60,88,12,148,1,45,3,76,1,117,3,132,0,62,3,105,0,64,28,181,0,15,1,156,0,41,0,36,0,1,6,16,33,105,36,0,0,10,13,45,93,38,1,68,59,18,13,38,0,21,29,45,64,38,0,40,42,38,39,115,3,65,14,115,19,23,40,115,14,32,36,39,0,66,92,105,0,33,59,169,0,7,0,4,5,1,0,11,103,0,7,3,3,9,2,5,9,6,0,10,9,3,1,1,26,51,3,60,81,0,2,51,1,15,37,31,35,17,7,3,51,4,98,30,14,51,1,23,43,53,21,5,2.674698795180723,1.6900601355655362,2.857142857142857,1.9189944456771317,11.746376811594203,5.395404362653338,3.0214285714285714,1.4762769482569247
CR,CRI,Costa Rica,-99,2020-12-31,2020-12-26,100,3,17016.943748698708,1,5862.02233507894,24,88,760622.0701462731,50,7,4,89,7,6,87,9,4,87,4,9,87,6,10,84,7,12,81,6,5,89,9,3,88,9,6,85,9,2,89,6,5,89,6,19,75,8,5,87,5,9,86,96,1,3,0,94,1,1,4,96,0,3,1,91,2,2,5,90,1,5,4,88,2,6,4,95,1,1,3,97,0,0,3,94,1,2,3,98,1,1,0,95,2,2,1,81,1,6,12,95,1,4,0,91,2,2,5,11,1,12,76,89,0,2,9,13,2,9,76,91,1,2,6,98,1,1,0,98,0,2,100,0,0,0,18,6,6,70,100,0,0,0,0,17,0,48,17,11,7,21,16,36,17,10,21,22,44,8,5,21,19,48,6,6,21,18,46,10,5,21,25,18,9,27,95,3,1,1,95,4,0,1,95,3,1,1,95,3,1,1,95,4,0,1,95,3,1,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,24,10,21,45,24,9,41,26,24,13,19,44,24,10,33,33,24,14,10,52,24,9,21,46,27,1,28,44,72,0,17,10,1,0,28,2,0,7,27,36,28,2,70,0,29,5,7,59,29,2,55,3,3,1,0,7,29,0,22,24,15,10,29,2,31,20,10,8,31,0,29,35,5,34,2,29,28,7,79,2,15,4,60,3,36,1,82,2,15,1,68,3,15,14,90,1,7,2,79,2,19,0,34,0,0,1,5,12,48,34,0,0,2,12,8,44,35,0,26,18,5,16,35,0,10,15,11,29,35,0,19,16,8,22,67,7,24,2,67,15,6,12,67,10,13,10,39,0,23,38,62,0,14,24,86,2,0,1,1,2,1,0,7,63,1,5,4,1,0,0,2,2,1,0,5,0,0,0,3,13,47,2,22,29,0,0,47,1,3,8,6,9,16,7,3,50,3,26,13,8,50,2,9,15,17,4,3,2.8095238095238093,2.441701202421124,3,2.6076809620810595,10.304347826086957,5.565247584459159,3.1333333333333333,1.7786613965666325
CR,CRI,Costa Rica,Alajuela,2020-12-31,2020-12-30,100,0,0,0,0,46,93,726551.5952546652,71,0,0,100,1,13,86,0,3,97,0,22,78,0,22,78,0,15,85,1,11,88,0,3,97,0,7,93,0,1,99,0,5,95,0,25,75,0,2,98,0,15,85,100,0,0,0,87,2,8,3,97,0,2,1,78,2,12,8,78,2,10,10,85,2,3,10,89,2,4,5,97,0,2,1,93,0,4,3,99,0,1,0,95,0,4,1,75,3,10,12,98,0,2,0,85,1,9,5,7,0,16,77,84,0,1,15,7,2,14,77,86,1,1,12,99,0,1,0,99,0,1,100,0,0,0,11,3,8,78,100,0,0,0,0,9,0,47,25,15,4,13,3,47,22,15,13,6,56,19,6,13,2,53,23,9,13,2,50,25,10,13,2,19,21,45,92,2,2,4,92,2,3,3,92,2,4,2,92,2,3,3,92,2,4,2,92,3,3,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,3,21,62,14,2,66,18,14,2,32,52,14,2,47,37,14,3,9,74,14,3,15,68,14,0,44,42,56,0,35,5,2,2,15,0,0,5,31,49,15,1,84,0,15,1,13,71,15,0,70,12,1,1,0,1,15,0,15,30,25,15,16,0,28,39,12,5,16,0,18,60,6,18,0,27,48,7,79,1,20,0,34,2,63,1,68,1,30,1,53,1,32,14,91,0,9,0,85,1,14,0,20,0,0,3,7,24,46,20,0,1,3,4,23,49,20,0,39,28,9,4,20,0,7,17,16,40,20,0,15,23,15,27,63,1,26,10,63,9,10,18,63,5,16,16,21,0,30,49,51,0,25,24,79,0,1,1,5,3,2,0,9,50,0,3,3,1,11,1,4,1,2,0,3,2,3,1,1,14,28,0,30,41,0,1,28,0,13,18,15,18,6,2,0,29,0,22,24,25,29,0,10,22,28,9,2,2.652173913043478,1.7539465506153424,2.8125,2.166987155784116,12.840579710144928,5.758939823812032,3.2428571428571433,1.488464964421588
CR,CRI,Costa Rica,Cartago,2020-12-31,2020-12-30,100,1,6128.563238875528,1,6128.563238875528,14,94,609822.4461756004,73,2,2,96,2,9,89,2,2,96,2,18,80,2,10,88,2,13,85,2,9,89,1,6,93,3,4,93,2,3,95,2,7,91,2,20,78,3,4,93,3,14,83,98,0,2,0,91,0,8,1,98,0,0,2,82,0,8,10,90,0,5,5,87,0,6,7,91,0,3,6,94,0,3,3,96,0,1,3,97,0,3,0,93,0,3,4,80,0,11,9,96,0,2,2,86,0,7,7,5,1,8,86,93,0,4,3,6,0,11,83,89,0,2,9,98,2,0,0,98,0,2,100,0,0,0,8,1,7,84,100,0,0,0,0,6,1,63,24,2,4,11,5,55,20,9,11,7,65,13,4,11,6,59,17,7,11,7,66,8,8,11,8,24,19,38,93,2,3,2,93,4,1,2,93,2,2,3,93,4,1,2,93,4,1,2,93,4,1,2,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,2,25,60,13,2,56,29,13,2,31,54,13,3,46,38,13,4,3,80,13,3,20,64,13,0,44,43,56,0,27,11,5,1,14,1,0,6,27,52,14,1,85,0,14,0,15,71,14,0,75,6,0,2,0,3,14,1,12,27,32,14,14,2,38,38,8,0,16,0,25,54,5,19,3,26,44,8,75,1,24,0,44,2,53,1,69,2,28,1,54,1,32,13,97,0,2,1,80,0,20,0,20,1,0,4,10,18,47,20,1,0,4,10,19,46,20,0,40,27,7,6,20,1,8,16,22,33,20,0,15,25,21,19,60,3,28,9,60,9,7,24,60,6,12,22,21,0,35,44,56,0,18,26,82,1,3,0,1,4,1,0,8,47,0,3,3,2,7,2,2,4,0,0,3,5,0,0,3,19,25,0,29,44,0,2,25,0,11,23,14,14,11,2,0,26,1,43,16,14,26,0,15,24,24,7,4,3.2790697674418605,2.2395320662962144,1.8571428571428572,0.8997354108424372,11.309859154929578,6.065338406047867,3.236111111111111,1.4774650498052166
CR,CRI,Costa Rica,Guanacaste,2020-12-31,2020-12-26,100,1,4006.40061997529,1,4006.40061997529,18,92,789704.6745815265,69,0,3,97,0,8,92,1,5,94,1,16,83,0,24,76,0,13,87,1,14,85,1,2,97,2,7,91,0,1,99,2,5,93,1,19,80,1,2,97,0,17,83,97,1,0,2,92,1,6,1,95,0,2,3,84,0,10,6,76,0,12,12,87,0,6,7,86,0,7,7,98,1,1,0,93,0,4,3,99,0,1,0,95,0,0,5,81,1,8,10,98,0,0,2,83,1,12,4,7,1,12,80,88,0,2,10,7,1,14,78,86,1,2,11,98,1,1,0,98,0,2,100,0,0,0,11,1,5,83,100,0,0,0,0,8,0,59,22,8,3,12,1,50,23,14,12,4,59,17,8,12,3,53,21,11,12,2,57,23,6,12,3,20,27,38,95,4,1,0,95,3,2,0,95,2,1,2,95,4,1,0,95,3,1,1,95,1,3,1,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,3,22,61,14,1,57,28,14,2,29,55,14,1,47,38,14,1,14,71,14,1,17,68,17,0,40,43,60,0,25,8,2,5,17,0,1,6,30,46,17,2,81,0,18,2,12,68,18,0,65,12,0,1,1,3,18,0,19,26,28,9,18,0,24,44,11,3,19,0,19,52,10,19,6,29,35,11,79,0,20,1,45,0,53,2,71,0,27,2,55,0,31,14,88,0,9,3,85,0,15,0,20,0,2,2,11,14,51,20,0,1,2,13,14,50,20,2,29,35,9,5,20,0,14,19,19,28,20,0,23,22,19,16,56,1,38,5,56,14,10,20,56,14,15,15,23,0,35,42,58,0,16,26,86,0,3,0,3,3,0,0,5,52,2,7,1,4,3,1,2,1,3,0,3,1,2,5,2,11,29,1,28,41,0,1,29,0,9,18,18,7,12,7,0,30,0,22,22,26,30,0,14,22,29,5,0,2.7674418604651163,1.7435214680738953,1.8571428571428572,0.8997354108424372,12.074626865671641,5.000949706277983,3.3333333333333335,1.75454591634104
CR,CRI,Costa Rica,Heredia,2020-12-31,2020-12-30,100,1,3065.40985383336,0,0,42,96,591300.0567724569,72,1,1,98,1,8,91,1,3,96,1,13,86,1,16,83,1,16,83,0,11,89,1,5,94,1,7,92,1,1,98,1,6,93,1,23,76,1,4,95,0,17,83,99,0,1,0,92,0,5,3,97,0,2,1,87,0,8,5,84,0,6,10,84,0,10,6,89,0,8,3,95,0,2,3,93,0,4,3,99,0,1,0,94,0,3,3,77,0,11,12,96,0,2,2,83,0,10,7,4,0,20,76,81,0,6,13,5,4,11,80,89,0,2,9,98,2,0,0,98,1,1,99,0,1,0,11,1,4,84,100,0,0,0,0,6,0,61,23,6,4,10,8,45,29,8,10,5,68,11,6,10,6,57,18,9,10,3,61,17,9,10,3,16,27,44,96,1,2,1,96,3,1,0,96,2,0,2,96,3,1,0,96,3,1,0,96,3,1,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,13,0,18,69,13,0,62,25,13,0,37,50,13,0,48,39,13,0,5,82,13,0,14,73,14,0,44,42,56,0,39,4,1,0,14,0,0,5,21,60,14,0,86,0,16,1,13,70,16,0,78,4,0,0,0,2,16,0,10,43,23,8,16,2,32,39,8,3,16,0,17,61,6,18,1,26,49,6,82,0,17,1,39,0,61,0,63,0,37,0,53,1,32,14,95,0,4,1,87,0,13,0,19,0,3,3,10,19,46,19,0,0,7,13,21,40,19,0,34,33,8,6,19,0,7,13,25,36,19,0,17,23,21,20,60,2,34,4,60,9,10,21,60,5,19,16,20,0,39,41,59,0,16,25,86,1,3,0,3,4,0,0,3,47,1,0,1,1,4,0,6,3,6,0,5,9,4,1,2,10,25,1,34,40,0,0,25,0,11,14,10,22,13,4,1,26,3,45,18,8,26,3,7,20,34,8,2,2.6808510638297873,1.73338551594878,2.1666666666666665,1.5048939771136507,11.75,5.890431486622313,3.507042253521127,1.6024377807098402
