ISO2,ISO_3,country_agg,region_agg,date,first_date,count,cli,cli_weight,cliWHO,cliWHO_weight,cli_local,count_local,weight,Finished,B1_1..77,B1_1.1,B1_1.2,B1_2..77,B1_2.1,B1_2.2,B1_3..77,B1_3.1,B1_3.2,B1_4..77,B1_4.1,B1_4.2,B1_5..77,B1_5.1,B1_5.2,B1_6..77,B1_6.1,B1_6.2,B1_7..77,B1_7.1,B1_7.2,B1_8..77,B1_8.1,B1_8.2,B1_9..77,B1_9.1,B1_9.2,B1_10..77,B1_10.1,B1_10.2,B1_11..77,B1_11.1,B1_11.2,B1_12..77,B1_12.1,B1_12.2,B1_13..77,B1_13.1,B1_13.2,B1_14..77,B1_14.1,B1_14.2,B1b_x1..99,B1b_x1..77,B1b_x1.1,B1b_x1.2,B1b_x2..99,B1b_x2..77,B1b_x2.1,B1b_x2.2,B1b_x3..99,B1b_x3..77,B1b_x3.1,B1b_x3.2,B1b_x4..99,B1b_x4..77,B1b_x4.1,B1b_x4.2,B1b_x5..99,B1b_x5..77,B1b_x5.1,B1b_x5.2,B1b_x6..99,B1b_x6..77,B1b_x6.1,B1b_x6.2,B1b_x7..99,B1b_x7..77,B1b_x7.1,B1b_x7.2,B1b_x8..99,B1b_x8..77,B1b_x8.1,B1b_x8.2,B1b_x9..99,B1b_x9..77,B1b_x9.1,B1b_x9.2,B1b_x10..99,B1b_x10..77,B1b_x10.1,B1b_x10.2,B1b_x11..99,B1b_x11..77,B1b_x11.1,B1b_x11.2,B1b_x12..99,B1b_x12..77,B1b_x12.1,B1b_x12.2,B1b_x13..99,B1b_x13..77,B1b_x13.1,B1b_x13.2,B1b_x14..99,B1b_x14..77,B1b_x14.1,B1b_x14.2,B3..99,B3..77,B3.1,B3.2,B5..99,B5..77,B5.1,B5.2,B6..99,B6..77,B6.1,B6.2,B7..99,B7..77,B7.1,B7.2,B8..99,B8.1,B8.2,B8.3,B9..99,B9.1,B9.2,B9.3,B10..99,B10..77,B10.1,B10.2,B11..99,B11..77,B11.1,B11.2,V1..99,V1..77,V1.1,V1.2,V1.3,V3..99,V3..77,V3.1,V3.2,V3.3,V3.4,V4_1..99,V4_1..77,V4_1.1,V4_1.2,V4_1.3,V4_2..99,V4_2..77,V4_2.1,V4_2.2,V4_2.3,V4_3..99,V4_3..77,V4_3.1,V4_3.2,V4_3.3,V4_4..99,V4_4..77,V4_4.1,V4_4.2,V4_4.3,V4_5..99,V4_5..77,V4_5.1,V4_5.2,V4_5.3,B12_1..99,B12_1..77,B12_1.1,B12_1.2,B12_2..99,B12_2..77,B12_2.1,B12_2.2,B12_3..99,B12_3..77,B12_3.1,B12_3.2,B12_4..99,B12_4..77,B12_4.1,B12_4.2,B12_5..99,B12_5..77,B12_5.1,B12_5.2,B12_6..99,B12_6..77,B12_6.1,B12_6.2,B13_1..99,B13_1..77,B13_1.1,B13_1.2,B13_2..99,B13_2..77,B13_2.1,B13_2.2,B13_3..99,B13_3..77,B13_3.1,B13_3.2,B13_4..99,B13_4..77,B13_4.1,B13_4.2,B13_5..99,B13_5..77,B13_5.1,B13_5.2,B13_6..99,B13_6..77,B13_6.1,B13_6.2,B13_7..99,B13_7..77,B13_7.1,B13_7.2,B14_1..99,B14_1..77,B14_1.1,B14_1.2,B14_2..99,B14_2..77,B14_2.1,B14_2.2,B14_3..99,B14_3..77,B14_3.1,B14_3.2,B14_4..99,B14_4..77,B14_4.1,B14_4.2,B14_5..99,B14_5..77,B14_5.1,B14_5.2,C0_1..99,C0_1..77,C0_1.1,C0_1.2,C0_2..99,C0_2..77,C0_2.1,C0_2.2,C0_3..99,C0_3..77,C0_3.1,C0_3.2,C0_4..99,C0_4..77,C0_4.1,C0_4.2,C0_5..99,C0_5..77,C0_5.1,C0_5.2,C0_6..99,C0_6..77,C0_6.1,C0_6.2,C1_m..99,C1_m..77,C1_m.1,C1_m.2,C2..99,C2..77,C2.1,C2.2,C2.3,C2.4,C7..99,C7..77,C7.1,C7.2,C7.3,C7.4,C8..99,C8..77,C8.1,C8.2,C3..99,C3..77,C3.1,C3.2,C5..99,C5..77,C5.1,C5.2,C5.3,C5.4,C5.5,C5.6,C6..99,C6..77,C6.1,C6.2,C6.3,C6.4,C14..99,C14..77,C14.1,C14.2,C14.3,C14.4,C9..99,C9..77,C9.1,C9.2,C9.3,C12..99,C12..77,C12.1,C12.2,C12.3,C13_1..99,C13_1..77,C13_1.1,C13_1.2,C13_2..99,C13_2..77,C13_2.1,C13_2.2,C13_3..99,C13_3..77,C13_3.1,C13_3.2,C13_4..99,C13_4..77,C13_4.1,C13_4.2,C13_5..99,C13_5..77,C13_5.1,C13_5.2,C13_6..99,C13_6..77,C13_6.1,C13_6.2,D1..99,D1..77,D1.1,D1.2,D1.3,D1.4,D1.5,D2..99,D2..77,D2.1,D2.2,D2.3,D2.4,D2.5,D3..99,D3..77,D3.1,D3.2,D3.3,D3.4,D4..99,D4..77,D4.1,D4.2,D4.3,D4.4,D5..99,D5..77,D5.1,D5.2,D5.3,D5.4,D6_1..99,D6_1..77,D6_1.1,D6_1.2,D6_2..99,D6_2..77,D6_2.1,D6_2.2,D6_3..99,D6_3..77,D6_3.1,D6_3.2,D7..99,D7..77,D7.1,D7.2,D8..99,D8..77,D8.1,D8.2,D9..99,D9..77,D9.1,D9.2,D9.3,D9.4,D9.5,D9.6,D9.7,D10..99,D10..77,D10.1,D10.2,D10.3,D10.4,D10.5,D10.6,D10.7,D10.8,D10.9,D10.10,D10.11,D10.12,D10.13,D10.14,D10.15,E3..99,E3..77,E3.1,E3.2,E3.3,E3.4,E4..99,E4..77,E4.1,E4.2,E4.3,E4.4,E4.5,E4.6,E4.7,E2..99,E2..77,E2.1,E2.2,E2.3,E7..99,E7..77,E7.1,E7.2,E7.3,E7.4,E7.5,B2.mean,B2.sd,B4.mean,B4.sd,E6.mean,E6.sd,E5.mean,E5.sd
GT,GTM,Guatemala,Huehuetenango,2021-01-13,2020-12-23,100,2,107086.874878247,0,0,55,94,4846427.53851507,64,2,4,94,2,7,91,1,4,95,2,10,88,2,14,84,1,6,93,2,12,86,2,2,96,2,4,94,2,3,95,2,12,86,2,17,81,2,10,88,2,16,82,96,0,2,2,93,1,5,1,96,0,2,2,90,1,5,4,86,1,8,5,94,0,5,1,88,1,6,5,98,0,0,2,96,0,3,1,97,0,2,1,88,1,7,4,83,1,11,5,90,1,6,3,84,1,10,5,5,1,21,73,79,0,7,14,7,0,31,62,69,0,4,27,96,0,4,0,96,0,4,0,100,0,0,0,11,2,12,75,93,0,0,6,1,11,0,45,26,9,9,12,4,54,18,12,12,6,50,21,11,12,5,54,15,14,12,5,48,17,18,12,5,11,23,49,89,7,1,3,89,5,4,2,89,6,3,2,89,8,1,2,89,7,2,2,89,5,5,1,96,0,0,4,96,0,0,4,96,0,0,4,96,0,0,4,96,0,1,3,96,0,1,3,96,0,1,3,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,99,0,0,1,14,2,25,59,14,3,60,23,14,3,38,45,14,3,46,37,14,3,20,63,14,4,12,70,21,0,47,32,53,0,30,8,5,4,21,1,1,7,29,41,21,0,79,0,22,1,11,66,22,0,60,8,3,2,1,4,22,0,22,22,22,12,23,0,27,34,14,2,25,1,10,58,6,29,2,21,41,7,77,0,22,1,43,1,54,2,64,1,34,1,57,0,26,17,83,1,14,2,89,0,11,0,30,0,0,1,15,15,39,30,0,0,3,10,21,36,30,0,34,25,7,4,30,0,8,28,18,16,30,0,22,26,13,9,52,9,30,9,52,13,20,15,52,11,25,12,31,0,37,32,68,1,13,18,87,1,2,0,0,0,0,0,10,50,0,4,6,2,7,0,2,6,0,0,3,4,2,0,3,11,34,0,42,23,0,1,34,0,19,22,15,4,4,2,0,36,1,27,22,14,36,0,8,10,18,21,7,2.128205128205128,1.3607174419456505,2.619047619047619,1.716863141784763,14.254545454545454,5.725893693202711,3.3225806451612905,1.7346440419884808
GT,GTM,Guatemala,Izabal,2021-01-13,2020-12-23,100,0,0,0,0,51,94,1884569.9153813373,67,1,1,98,0,9,91,0,1,99,1,7,92,0,14,86,1,15,84,1,7,92,1,0,99,0,4,96,0,0,100,1,6,93,1,16,83,2,2,96,1,17,82,99,0,0,1,91,0,7,2,99,0,1,0,93,0,4,3,86,0,7,7,85,0,6,9,93,0,4,3,100,0,0,0,96,0,4,0,100,0,0,0,94,0,0,6,84,0,3,13,98,0,1,1,83,0,6,11,5,1,16,78,84,1,7,8,7,0,24,69,76,0,3,21,97,0,3,0,97,2,1,0,98,0,2,0,10,4,8,78,87,0,0,13,0,9,3,31,33,14,10,12,4,46,19,19,12,7,48,18,15,12,9,45,19,15,12,9,36,23,20,12,9,8,11,60,93,1,4,2,93,2,3,2,93,1,5,1,93,3,2,2,93,2,3,2,93,2,3,2,93,0,0,7,93,0,0,7,93,0,1,6,93,0,1,6,93,0,2,5,93,0,2,5,93,0,0,7,97,1,0,2,97,0,1,2,97,0,1,2,97,1,0,2,97,1,0,2,15,2,31,52,15,3,56,26,15,3,36,46,15,3,46,36,15,2,21,62,15,3,16,66,17,2,56,25,44,0,29,11,8,8,18,3,1,6,24,48,18,2,80,0,21,1,6,72,21,0,61,9,1,1,1,6,21,0,26,19,21,13,21,0,28,32,16,3,21,0,12,61,6,24,1,17,47,11,69,3,26,2,44,2,53,1,64,2,33,1,54,2,34,10,79,2,17,2,84,1,15,0,25,2,2,2,5,11,53,25,1,0,7,9,16,42,29,1,31,26,2,11,29,1,15,13,19,23,29,0,20,21,12,18,59,1,36,4,59,11,19,11,59,7,27,7,29,0,34,37,63,0,18,19,82,1,3,0,2,0,2,0,10,48,0,4,6,3,7,1,0,1,0,0,1,1,3,3,2,20,31,0,43,25,0,1,31,0,21,17,22,4,5,0,0,32,0,19,30,19,32,0,14,19,19,11,5,2.5405405405405403,1.4831384627537982,3.916666666666666,2.6097137890209456,12.966666666666669,4.9023227516741414,3.015151515151515,1.6778413259755864
GT,GTM,Guatemala,Quezaltenango,2021-01-13,2020-12-31,100,1,12801.2137994518,0,0,54,91,1629698.3292401722,66,3,1,96,2,15,83,3,3,94,3,6,91,2,24,74,2,11,87,2,9,89,1,2,97,3,7,90,2,2,96,2,8,90,2,18,80,2,4,94,2,11,87,99,0,1,0,85,0,7,8,97,1,1,1,94,0,2,4,76,0,10,14,89,0,5,6,91,2,2,5,98,0,1,1,93,0,5,2,98,0,1,1,92,0,6,2,82,0,11,7,96,0,4,0,89,0,5,6,9,0,15,76,86,0,4,10,10,2,23,65,77,0,6,17,94,1,5,0,94,1,4,1,99,0,1,0,19,1,5,75,71,0,0,29,0,11,0,39,33,8,9,14,2,57,15,12,14,3,55,21,7,14,3,59,13,11,14,4,47,21,14,14,4,14,16,52,95,3,1,1,95,1,3,1,95,0,3,2,95,2,1,2,95,3,1,1,95,3,2,0,78,1,1,20,78,1,0,21,78,2,0,20,78,2,1,19,78,3,7,12,78,1,11,10,78,1,5,16,89,0,1,10,89,0,1,10,89,0,2,9,89,0,6,5,89,0,5,6,17,1,28,54,17,0,61,22,17,2,31,50,17,1,35,47,17,1,8,74,17,1,15,67,18,0,42,40,58,0,28,9,3,2,18,0,0,3,17,62,18,1,81,0,20,2,9,69,20,0,74,1,0,0,0,5,20,0,31,13,20,16,21,2,33,38,3,3,22,0,14,57,7,25,2,11,55,7,72,0,27,1,39,1,60,0,69,0,29,2,65,0,27,8,92,0,6,2,85,0,14,1,26,0,0,4,10,15,45,26,0,0,4,8,20,42,28,2,31,24,6,9,28,1,10,19,23,19,28,0,21,23,16,12,56,2,39,3,56,7,20,17,56,5,24,15,29,2,36,33,67,0,16,17,85,1,4,0,4,1,0,0,5,49,1,1,1,2,7,1,1,5,6,0,3,4,7,1,0,11,33,0,44,23,0,0,33,0,8,26,15,9,8,1,0,33,1,47,14,5,33,1,12,10,23,13,8,3.166666666666666,2.0632844828435215,4,3.605551275463989,14.25862068965517,5.230009039700974,3.25,1.4364860122855578
GT,GTM,Guatemala,Sacatep<c3><a9>quez,2021-01-13,2020-12-26,100,0,0,0,0,27,96,1411102.9886936492,63,0,3,97,0,9,91,0,1,99,0,11,89,0,20,80,0,16,84,0,14,86,0,1,99,0,10,90,0,3,97,0,15,85,0,30,70,0,4,96,0,14,86,97,0,1,2,91,1,5,3,99,0,1,0,89,0,4,7,80,1,10,9,84,0,8,8,86,1,6,7,99,0,0,1,90,1,7,2,97,1,1,1,85,2,7,6,70,1,13,16,96,0,1,3,86,1,8,5,4,0,11,85,90,0,4,6,5,0,23,72,77,0,1,22,99,0,1,0,99,0,1,0,100,0,0,0,6,1,11,82,87,0,0,13,0,7,1,53,21,9,9,12,6,43,29,10,12,9,46,23,10,12,6,58,11,13,12,8,45,23,12,12,9,15,20,44,89,6,2,3,89,7,3,1,89,3,6,2,89,6,0,5,89,8,0,3,89,7,2,2,85,0,0,15,85,1,0,14,85,1,1,13,85,1,1,13,85,1,2,12,85,1,7,7,85,1,2,12,92,1,1,6,92,0,3,5,92,0,2,6,92,0,2,6,92,0,3,5,17,3,26,54,17,1,64,18,17,4,30,49,17,4,47,32,17,3,21,59,17,3,22,58,17,0,53,30,47,0,36,6,5,6,19,0,0,8,24,49,19,0,81,0,22,2,7,69,22,0,65,12,0,0,0,1,22,0,14,23,21,20,24,1,19,43,9,4,24,1,9,58,8,28,2,13,47,10,74,0,25,1,36,0,63,1,70,1,26,3,53,1,32,14,79,0,15,6,78,0,22,0,30,2,0,1,8,15,44,30,1,0,3,8,14,44,32,0,27,22,7,12,32,0,9,20,17,22,32,0,16,26,10,16,58,5,30,7,58,10,18,14,58,7,23,12,32,1,33,34,66,1,17,16,85,1,3,1,1,2,1,0,6,52,0,4,6,2,5,1,0,4,5,0,5,3,4,5,0,4,34,1,35,30,0,0,34,0,14,21,11,8,7,5,0,36,2,16,39,7,36,1,14,10,21,12,6,2.309090909090909,1.5619637126804962,2.7777777777777777,2.9059326290271157,14.866666666666667,5.030303649111044,3.306451612903226,1.8781636451460175
GT,GTM,Guatemala,San Marcos,2021-01-13,2020-12-23,100,1,36447.0538567037,0,0,30,89,3338437.8027874967,63,4,1,95,4,11,85,3,2,95,5,13,82,5,19,76,5,9,86,4,18,78,4,8,88,4,5,91,4,2,94,5,6,89,5,12,83,5,6,89,4,18,78,99,0,1,0,89,2,5,4,98,0,1,1,87,0,6,7,81,1,11,7,91,0,7,2,82,1,12,5,92,0,5,3,95,1,4,0,98,1,0,1,94,0,4,2,88,1,6,5,94,1,3,2,82,1,9,8,11,0,14,75,87,1,3,9,13,2,17,68,83,0,7,10,93,1,6,0,93,2,5,0,98,0,2,0,22,0,11,67,89,0,0,11,0,15,1,45,24,9,6,16,7,35,21,21,16,9,45,22,8,16,6,50,15,13,16,5,46,22,11,16,8,7,7,62,89,5,5,1,89,6,2,3,89,4,4,3,89,6,1,4,89,6,3,2,89,3,6,2,93,0,0,7,93,0,0,7,93,0,0,7,93,0,0,7,93,0,2,5,93,0,3,4,93,0,2,5,97,1,0,2,97,0,1,2,97,1,0,2,97,0,1,2,97,0,1,2,18,2,26,54,18,1,62,19,18,2,30,50,18,3,37,42,18,3,16,63,18,2,15,65,20,1,48,31,52,0,27,16,3,2,20,1,1,8,28,42,20,0,79,1,20,2,6,72,20,0,58,15,1,3,0,3,20,0,20,25,22,13,21,1,28,36,9,5,23,0,7,61,9,26,2,14,51,7,74,0,19,7,39,0,58,3,71,0,27,2,64,0,23,13,84,0,15,1,85,0,15,0,28,0,0,2,4,13,53,28,1,1,2,8,10,50,29,1,28,23,11,8,29,0,9,21,17,24,29,0,20,27,11,13,53,3,43,1,53,12,19,16,53,12,22,13,29,0,27,44,56,0,16,28,84,1,2,1,1,3,0,1,7,57,0,6,3,3,9,0,1,3,1,0,4,1,1,0,1,10,35,1,41,22,0,1,35,0,16,21,16,7,4,1,0,37,1,17,25,20,37,1,10,17,16,13,6,2.880952380952381,1.9025320862315394,2.6,2.1705094128132942,14.124999999999998,5.19812028962918,3.5666666666666664,1.8628087655943486
GT,GTM,Guatemala,-99,2021-01-14,2020-12-31,100,1,5910.98484756255,0,0,14,82,2757068.8648571987,41,7,2,91,8,7,85,6,5,89,6,6,88,6,17,77,7,10,83,7,12,81,6,3,91,8,2,90,8,2,90,8,3,89,8,11,81,8,4,88,9,9,82,98,0,2,0,93,0,4,3,95,0,2,3,94,0,4,2,83,1,8,8,90,0,8,2,88,2,6,4,97,1,2,0,98,1,1,0,98,0,1,1,97,0,2,1,89,0,5,6,96,0,4,0,91,1,7,1,17,1,7,75,94,0,4,2,19,5,15,61,85,2,4,9,96,1,3,0,96,2,2,0,98,0,1,1,31,7,4,58,71,3,1,25,0,23,2,29,25,7,14,31,6,39,12,12,31,14,33,12,10,31,16,29,11,13,31,18,26,15,10,31,19,6,10,34,96,2,1,1,96,2,1,1,96,3,0,1,96,2,1,1,96,3,0,1,96,3,0,1,87,3,0,10,87,3,0,10,87,3,0,10,87,4,2,7,87,2,2,9,87,2,5,6,87,3,1,9,94,3,0,3,94,3,0,3,94,2,0,4,94,1,3,2,94,3,0,3,32,9,15,44,32,6,35,27,32,10,17,41,32,8,17,43,32,8,10,50,32,7,14,47,33,0,26,41,74,2,16,5,0,3,34,1,0,10,18,37,34,4,61,1,37,4,5,54,37,1,47,2,0,3,0,10,37,2,26,22,8,5,38,2,28,18,8,6,39,0,11,41,9,40,2,12,39,7,86,0,14,0,66,0,32,2,84,0,16,0,84,0,11,5,91,1,7,1,86,1,13,0,41,1,2,1,5,11,39,41,2,0,3,7,10,37,45,0,15,23,4,13,45,0,11,13,12,19,45,0,16,17,6,16,67,3,27,3,67,12,14,7,67,8,20,5,45,0,28,27,73,0,13,14,88,0,1,0,2,1,0,2,6,60,0,3,2,4,1,0,1,1,3,0,2,1,1,1,5,15,54,2,23,19,0,2,54,1,7,11,10,7,7,3,0,59,4,14,14,9,59,3,14,11,6,4,3,2.6315789473684212,1.706540565516796,2.75,2.217355782608345,9.909090909090908,5.811430742315292,2.8823529411764706,1.5327674690187016
GT,GTM,Guatemala,Alta Verapaz,2021-01-14,2020-12-21,100,2,129984.04216890057,0,0,37,95,5148586.870746021,65,0,2,98,0,15,85,0,1,99,1,9,90,2,19,79,2,5,93,1,13,86,2,1,97,1,8,91,1,6,93,0,7,93,1,15,84,2,5,93,3,14,83,98,0,2,0,85,0,8,7,99,0,0,1,91,0,8,1,81,0,12,7,95,0,2,3,87,0,10,3,99,0,0,1,92,0,4,4,94,0,4,2,93,0,5,2,85,0,8,7,95,0,3,2,86,0,9,5,4,1,15,80,85,0,9,6,7,1,19,73,81,0,6,13,94,1,4,1,94,1,5,0,99,0,1,0,14,3,10,73,85,0,0,15,0,7,1,48,28,7,9,10,5,55,16,14,10,12,47,19,12,10,6,59,11,14,10,8,44,20,18,10,11,12,17,50,90,6,1,3,90,6,4,0,90,5,5,0,90,4,5,1,90,6,4,0,90,5,4,1,96,0,0,4,96,0,0,4,96,0,1,3,96,0,0,4,96,0,0,4,96,0,1,3,96,0,1,3,99,0,0,1,99,0,1,0,99,0,1,0,99,0,0,1,99,0,1,0,12,1,32,55,12,2,55,31,12,4,36,48,12,5,41,42,12,4,23,61,12,4,18,66,13,0,51,36,49,0,30,8,5,8,13,2,2,7,34,42,13,4,82,1,13,1,9,77,13,2,71,7,2,1,1,3,13,2,19,25,21,20,15,1,22,43,11,8,16,1,16,55,12,18,5,17,53,7,68,2,29,1,45,1,53,1,64,1,32,3,59,1,32,8,77,1,18,4,82,1,17,0,22,0,2,4,5,16,51,22,1,0,6,6,20,45,27,2,31,22,8,10,27,1,11,20,23,18,27,0,23,25,15,10,53,2,40,5,53,13,19,15,53,11,24,12,28,0,46,26,74,0,13,13,89,0,4,1,0,1,0,0,5,45,0,5,9,2,6,1,2,6,2,2,4,3,1,0,1,11,32,0,49,18,0,1,32,1,11,20,22,8,4,2,0,34,0,30,25,11,34,0,12,15,17,16,6,2.36734693877551,1.577100154701401,2.8333333333333335,2.2087978356535665,12.967213114754097,5.802204216544934,2.8461538461538463,1.6415576561490424
GT,GTM,Guatemala,Chimaltenango,2021-01-14,2020-12-21,100,1,24570.2169243987,0,0,15,94,3946246.4480290166,71,1,2,97,1,10,89,2,5,93,1,13,86,1,17,82,1,12,87,1,14,85,1,3,96,1,4,95,2,2,96,1,11,88,1,18,81,2,3,95,1,21,78,98,1,0,1,90,2,4,4,95,1,2,2,87,1,3,9,83,1,7,9,88,1,5,6,86,1,8,5,97,0,2,1,96,0,2,2,98,0,1,1,89,1,5,5,82,1,6,11,97,0,3,0,79,0,10,11,6,0,8,86,93,0,1,6,8,0,18,74,82,0,3,15,97,0,3,0,97,1,2,0,99,0,1,0,12,1,7,80,93,0,0,7,0,10,0,55,21,11,3,12,2,55,24,7,12,5,64,13,6,12,3,64,14,7,12,3,56,19,10,12,5,13,19,51,93,1,3,3,93,1,4,2,93,1,1,5,93,0,4,3,93,1,2,4,93,0,3,4,94,0,0,6,94,0,2,4,94,0,1,5,94,0,1,5,94,0,3,3,94,0,4,2,94,0,2,4,96,0,1,3,96,0,1,3,96,0,2,2,96,0,2,2,96,0,1,3,15,2,32,51,15,1,67,17,15,2,32,51,15,2,43,40,15,2,16,67,15,2,18,65,18,0,42,40,58,0,24,9,3,6,18,0,2,5,20,55,18,0,80,2,19,2,7,72,19,0,70,4,1,2,1,3,19,0,24,21,23,13,19,1,36,33,8,3,22,0,11,57,10,23,2,13,56,6,68,1,31,0,34,1,65,0,68,1,30,1,58,0,35,7,84,0,13,3,83,1,15,1,23,1,2,2,8,22,42,23,1,1,2,13,19,41,23,1,31,22,11,12,23,0,10,18,28,21,23,0,25,25,17,10,50,2,40,8,50,15,23,12,50,12,27,11,23,0,45,32,68,0,11,21,89,1,1,0,2,2,0,1,4,45,0,4,3,4,6,1,2,2,0,0,0,2,3,3,2,23,27,0,46,26,0,1,27,0,17,27,19,5,4,0,1,28,2,11,52,7,28,2,8,18,20,13,11,2.1363636363636362,1.0909971775571339,1.714285714285714,1.7043362064926932,13.25,5.483693602161599,3.2388059701492535,1.801426642034164
GT,GTM,Guatemala,Escuintla,2021-01-14,2020-12-26,100,1,18503.6289097046,0,0,46,89,2164624.939390721,63,2,3,95,1,9,90,1,3,96,1,13,86,0,14,86,1,12,87,1,10,89,0,2,98,2,1,97,0,2,98,1,7,92,0,19,81,1,5,94,1,15,84,97,0,2,1,91,0,4,5,97,0,0,3,87,0,7,6,86,1,10,3,88,0,6,6,90,0,3,7,98,0,1,1,99,0,1,0,98,0,1,1,93,0,5,2,81,1,9,9,95,0,3,2,85,1,8,6,11,0,11,78,89,1,3,7,13,2,14,71,86,0,2,12,98,0,2,0,98,0,2,0,100,0,0,0,17,2,9,72,87,0,0,13,0,14,0,38,25,12,11,16,6,45,21,12,16,8,41,20,15,16,3,56,13,12,16,4,45,18,17,16,5,10,20,49,92,5,3,0,92,5,3,0,92,3,2,3,92,6,1,1,92,7,0,1,92,6,1,1,92,0,0,8,92,0,0,8,92,0,1,7,92,0,1,7,92,1,2,5,92,0,4,4,92,0,1,7,96,0,2,2,96,0,2,2,96,0,1,3,96,0,2,2,96,0,1,3,19,1,23,57,19,1,50,30,19,3,28,50,19,1,36,44,19,1,14,66,19,1,9,71,20,0,46,34,54,0,28,8,4,6,21,1,0,12,32,34,21,0,79,0,22,1,8,69,22,1,61,10,0,2,0,4,22,0,25,16,15,22,23,1,25,37,11,3,25,0,16,51,8,27,0,15,46,12,77,1,20,2,50,2,46,2,73,1,25,1,65,1,27,7,86,1,12,1,91,0,9,0,28,0,3,0,9,17,43,28,1,4,1,7,19,40,30,1,33,18,7,11,30,0,12,12,15,31,30,0,19,22,13,16,60,3,29,8,60,10,16,14,60,8,21,11,32,0,33,35,65,0,8,27,93,0,0,1,1,2,0,0,3,60,0,3,2,4,5,1,0,0,4,0,3,1,1,0,3,13,35,0,36,27,0,2,35,0,24,25,7,7,2,0,0,35,2,25,30,8,35,3,10,17,20,10,5,2.642857142857143,1.9104517224918627,4.888888888888889,3.6552853665768854,12.754385964912283,4.845029491854756,2.8688524590163933,1.5107990141650827
GT,GTM,Guatemala,Guatemala,2021-01-14,2021-01-13,100,0,0,0,0,34,91,1050560.171246211,67,0,1,99,0,8,92,0,3,97,1,12,87,0,14,86,1,9,90,1,11,88,1,4,95,1,6,93,1,4,95,0,5,95,0,24,76,1,3,96,1,19,80,99,0,0,1,92,0,4,4,97,0,2,1,88,0,3,9,86,0,7,7,91,0,1,8,89,0,6,5,96,0,2,2,94,0,3,3,96,0,3,1,95,0,4,1,76,0,13,11,97,0,1,2,81,0,11,8,8,1,15,76,85,0,4,11,8,0,22,70,79,0,6,15,94,1,5,0,94,4,2,0,96,0,3,1,15,3,9,73,9,0,1,83,7,11,0,43,23,12,11,14,5,43,24,14,14,7,42,22,15,14,5,48,16,17,14,4,43,20,19,14,4,8,19,55,91,2,2,5,91,3,3,3,91,1,7,1,91,2,4,3,91,4,2,3,91,3,3,3,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0,14,2,38,46,14,3,50,33,14,3,26,57,14,3,34,49,14,2,9,75,14,3,12,71,15,0,42,43,58,0,34,4,0,4,15,1,0,5,29,50,15,3,82,0,16,0,10,74,16,1,75,5,0,0,0,3,16,0,26,19,26,13,18,1,36,33,9,3,19,0,9,65,7,20,0,11,61,8,62,0,38,0,50,1,49,0,74,1,24,1,66,2,25,7,91,0,9,0,88,0,11,1,22,1,1,3,12,17,44,22,1,3,5,11,17,41,24,0,31,23,13,9,24,0,11,22,24,19,24,0,21,28,17,10,51,5,37,7,51,12,19,18,51,11,24,14,24,0,38,38,62,0,12,26,89,1,2,0,3,1,2,0,2,52,0,1,4,5,5,4,2,4,1,0,4,9,0,2,1,6,28,1,39,32,0,0,28,1,17,20,14,14,3,3,0,30,1,58,11,0,30,1,15,13,23,10,8,2.880952380952381,1.783424780835074,2.357142857142857,1.691933025458562,15.266666666666667,6.313468698397871,2.909090909090909,1.6982096701868363
